,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_heat_energy
4098,Sweden,SWE,2039,38.635525992757074
4099,Sweden,SWE,2040,38.39508274312748
4100,Sweden,SWE,2041,38.139429964814575
4101,Sweden,SWE,2042,37.88717253864679
4102,Sweden,SWE,2043,37.638216911127444
4103,Sweden,SWE,2044,37.39252469555628
4104,Sweden,SWE,2045,37.15000646327512
4105,Sweden,SWE,2046,36.89727162378892
4106,Sweden,SWE,2047,36.64795230396064
4107,Sweden,SWE,2048,36.40197973125832
4108,Sweden,SWE,2049,36.15927480275307
4109,Sweden,SWE,2050,35.91979684269378
4110,"Yemen, Rep.",YEM,2021,11.235711729364274
4111,"Yemen, Rep.",YEM,2022,10.959416087148623
4112,"Yemen, Rep.",YEM,2023,10.696381696127734
4113,"Yemen, Rep.",YEM,2024,10.445678664789186
4114,"Yemen, Rep.",YEM,2025,10.206458509757358
4115,"Yemen, Rep.",YEM,2026,9.980982396866322
4116,"Yemen, Rep.",YEM,2027,9.765254259230684
4117,"Yemen, Rep.",YEM,2028,9.558654286842115
4118,"Yemen, Rep.",YEM,2029,9.36061412518014
4119,"Yemen, Rep.",YEM,2030,9.170614506393054
4120,"Yemen, Rep.",YEM,2031,8.985750158067336
4121,"Yemen, Rep.",YEM,2032,8.808191652192356
4122,"Yemen, Rep.",YEM,2033,8.637513443882627
4123,"Yemen, Rep.",YEM,2034,8.473324851296747
4124,"Yemen, Rep.",YEM,2035,8.315261868013167
4125,"Yemen, Rep.",YEM,2036,8.161019201516766
4126,"Yemen, Rep.",YEM,2037,8.012395254342419
4127,"Yemen, Rep.",YEM,2038,7.869087097160322
4128,"Yemen, Rep.",YEM,2039,7.730815226090815
4129,"Yemen, Rep.",YEM,2040,7.597319394672552
4130,"Yemen, Rep.",YEM,2041,7.469941764567385
4131,"Yemen, Rep.",YEM,2042,7.346765574500096
4132,"Yemen, Rep.",YEM,2043,7.227585140578995
4133,"Yemen, Rep.",YEM,2044,7.112210284141874
4134,"Yemen, Rep.",YEM,2045,7.000460482531707
4135,"Yemen, Rep.",YEM,2046,6.896827272372456
4136,"Yemen, Rep.",YEM,2047,6.796217626572713
4137,"Yemen, Rep.",YEM,2048,6.698501126062116
4138,"Yemen, Rep.",YEM,2049,6.603554251444861
4139,"Yemen, Rep.",YEM,2050,6.5112618588343185
4140,Vietnam,VNM,2021,3.7977256808701347
4141,Vietnam,VNM,2022,3.77286105136911
4142,Vietnam,VNM,2023,3.7483200529113248
4143,Vietnam,VNM,2024,3.724096093239011
4144,Vietnam,VNM,2025,3.700183378818686
4145,Vietnam,VNM,2026,3.6827950755666854
4146,Vietnam,VNM,2027,3.6655694339206146
4147,Vietnam,VNM,2028,3.6485041820414112
4148,Vietnam,VNM,2029,3.6315970902006303
4149,Vietnam,VNM,2030,3.6148459698092466
4150,Vietnam,VNM,2031,3.6030780877170057
4151,Vietnam,VNM,2032,3.591386576065397
4152,Vietnam,VNM,2033,3.5797706938230456
4153,Vietnam,VNM,2034,3.568229709514753
4154,Vietnam,VNM,2035,3.5567629010679513
4155,Vietnam,VNM,2036,3.5497225869130498
4156,Vietnam,VNM,2037,3.54271023150686
4157,Vietnam,VNM,2038,3.5357253849895454
4158,Vietnam,VNM,2039,3.52876816834248
4159,Vietnam,VNM,2040,3.521838136526636
4160,Vietnam,VNM,2041,3.5197843752787263
4161,Vietnam,VNM,2042,3.5177330079381135
4162,Vietnam,VNM,2043,3.515683890100886
4163,Vietnam,VNM,2044,3.5136372981983786
4164,Vietnam,VNM,2045,3.511593087682641
4165,Vietnam,VNM,2046,3.5154773570547517
4166,Vietnam,VNM,2047,3.51937036945096
4167,Vietnam,VNM,2048,3.5232720135894415
4168,Vietnam,VNM,2049,3.5271821770705536
4169,Vietnam,VNM,2050,3.5311011707269797
4170,Indonesia,IDN,2021,1.3429848991038933
4171,Indonesia,IDN,2022,1.3341827021452453
4172,Indonesia,IDN,2023,1.3254951366570773
4173,Indonesia,IDN,2024,1.3169199581738853
4174,Indonesia,IDN,2025,1.308455038709019
4175,Indonesia,IDN,2026,1.3017452171001052
4176,Indonesia,IDN,2027,1.2951038609853387
4177,Indonesia,IDN,2028,1.288529908938696
4178,Indonesia,IDN,2029,1.2820223772928172
4179,Indonesia,IDN,2030,1.275580246023476
4180,Indonesia,IDN,2031,1.2706697457830847
4181,Indonesia,IDN,2032,1.2657969076854008
4182,Indonesia,IDN,2033,1.260961282060434
4183,Indonesia,IDN,2034,1.2561624800607902
4184,Indonesia,IDN,2035,1.2514000648945154
4185,Indonesia,IDN,2036,1.2482294066449326
4186,Indonesia,IDN,2037,1.24507479229851
4187,Indonesia,IDN,2038,1.2419360653904432
4188,Indonesia,IDN,2039,1.2388131236128077
4189,Indonesia,IDN,2040,1.2357058655085782
4190,Indonesia,IDN,2041,1.2342887741064936
4191,Indonesia,IDN,2042,1.2328749464290463
4192,Indonesia,IDN,2043,1.2314643540101453
4193,Indonesia,IDN,2044,1.23005698575763
4194,Indonesia,IDN,2045,1.228652813504181
4195,Indonesia,IDN,2046,1.2290244359978497
4196,Indonesia,IDN,2047,1.2293962833639316
4197,Indonesia,IDN,2048,1.2297683558065975
4198,Indonesia,IDN,2049,1.2301406363629561
4199,Indonesia,IDN,2050,1.2305131595618912
4200,Costa Rica,CRI,2021,58.055661731655256
4201,Costa Rica,CRI,2022,57.40741145119313
4202,Costa Rica,CRI,2023,56.77351461708169
4203,Costa Rica,CRI,2024,56.15342819062078
4204,Costa Rica,CRI,2025,55.54674072046475
4205,Costa Rica,CRI,2026,54.999276972622546
4206,Costa Rica,CRI,2027,54.46253306115544
4207,Costa Rica,CRI,2028,53.936131179821466
4208,Costa Rica,CRI,2029,53.4198076511947
4209,Costa Rica,CRI,2030,52.91330754653461
4210,Costa Rica,CRI,2031,52.466583738477844
4211,Costa Rica,CRI,2032,52.027370475459435
4212,Costa Rica,CRI,2033,51.595419531828334
4213,Costa Rica,CRI,2034,51.17061167629064
4214,Costa Rica,CRI,2035,50.752712734956525
4215,Costa Rica,CRI,2036,50.385611115445826
4216,Costa Rica,CRI,2037,50.02378195635968
4217,Costa Rica,CRI,2038,49.66708449447887
4218,Costa Rica,CRI,2039,49.315465511037395
4219,Costa Rica,CRI,2040,48.968790114731114
4220,Costa Rica,CRI,2041,48.679051882165204
4221,Costa Rica,CRI,2042,48.39272212509489
4222,Costa Rica,CRI,2043,48.10974104935981
4223,Costa Rica,CRI,2044,47.830050251276965
4224,Costa Rica,CRI,2045,47.55359267745593
4225,Costa Rica,CRI,2046,47.32437899524074
4226,Costa Rica,CRI,2047,47.09733922052593
4227,Costa Rica,CRI,2048,46.872492426006886
4228,Costa Rica,CRI,2049,46.64975761879738
4229,Costa Rica,CRI,2050,46.42915409590564
4230,Kuwait,KWT,2021,100.57673158159473
4231,Kuwait,KWT,2022,98.42234773496101
4232,Kuwait,KWT,2023,96.3582181248069
4233,Kuwait,KWT,2024,94.37898965391035
4234,Kuwait,KWT,2025,92.479335646096
4235,Kuwait,KWT,2026,90.65557734538484
4236,Kuwait,KWT,2027,88.9023595582498
4237,Kuwait,KWT,2028,87.2156673135097
4238,Kuwait,KWT,2029,85.59186777234335
4239,Kuwait,KWT,2030,84.0273474458554
4240,Kuwait,KWT,2031,82.5309712110828
4241,Kuwait,KWT,2032,81.08695803394211
4242,Kuwait,KWT,2033,79.69267869684938
4243,Kuwait,KWT,2034,78.34546807952616
4244,Kuwait,KWT,2035,77.04311697505374
4245,Kuwait,KWT,2036,75.83238374755103
4246,Kuwait,KWT,2037,74.65917836416926
4247,Kuwait,KWT,2038,73.52165999464799
4248,Kuwait,KWT,2039,72.41834371851529
4249,Kuwait,KWT,2040,71.34759434078968
4250,Kuwait,KWT,2041,70.39833834145159
4251,Kuwait,KWT,2042,69.47395500476706
4252,Kuwait,KWT,2043,68.57358608992074
4253,Kuwait,KWT,2044,67.69620381990525
4254,Kuwait,KWT,2045,66.8409896971717
4255,Kuwait,KWT,2046,66.10666392362661
4256,Kuwait,KWT,2047,65.38824915087541
4257,Kuwait,KWT,2048,64.6853287354285
4258,Kuwait,KWT,2049,63.99736030566118
4259,Kuwait,KWT,2050,63.323826320118094
4260,Madagascar,MDG,2021,15.34395515355945
4261,Madagascar,MDG,2022,14.996518477417737
4262,Madagascar,MDG,2023,14.664467593083215
4263,Madagascar,MDG,2024,14.346804964293426
4264,Madagascar,MDG,2025,14.042610752324933
4265,Madagascar,MDG,2026,13.748461719246148
4266,Madagascar,MDG,2027,13.466382868685072
4267,Madagascar,MDG,2028,13.195646200919873
4268,Madagascar,MDG,2029,12.935581107072059
4269,Madagascar,MDG,2030,12.685568823002408
4270,Madagascar,MDG,2031,12.449324444987882
4271,Madagascar,MDG,2032,12.221716696659321
4272,Madagascar,MDG,2033,12.002283740937159
4273,Madagascar,MDG,2034,11.7905913595835
4274,Madagascar,MDG,2035,11.586235551252868
4275,Madagascar,MDG,2036,11.39381863789121
4276,Madagascar,MDG,2037,11.207688397586399
4277,Madagascar,MDG,2038,11.027541683931029
4278,Madagascar,MDG,2039,10.85309319639413
4279,Madagascar,MDG,2040,10.68407937315843
4280,Madagascar,MDG,2041,10.529041533765032
4281,Madagascar,MDG,2042,10.378438876900324
4282,Madagascar,MDG,2043,10.232082582093776
4283,Madagascar,MDG,2044,10.089797861585325
4284,Madagascar,MDG,2045,9.951416018447542
4285,Madagascar,MDG,2046,9.82627090555121
4286,Madagascar,MDG,2047,9.704234253781188
4287,Madagascar,MDG,2048,9.585191667944375
4288,Madagascar,MDG,2049,9.469034298003253
4289,Madagascar,MDG,2050,9.35565850710623
4290,Rwanda,RWA,2021,27.78224655005495
4291,Rwanda,RWA,2022,27.18537774302172
4292,Rwanda,RWA,2023,26.613615594059162
4293,Rwanda,RWA,2024,26.065408606489918
4294,Rwanda,RWA,2025,25.539337938709657
4295,Rwanda,RWA,2026,25.037054475320918
4296,Rwanda,RWA,2027,24.55414681604962
4297,Rwanda,RWA,2028,24.089515030868807
4298,Rwanda,RWA,2029,23.642140898368904
4299,Rwanda,RWA,2030,23.21108045690762
4300,Rwanda,RWA,2031,22.786559268189706
4301,Rwanda,RWA,2032,22.377287806757984
4302,Rwanda,RWA,2033,21.982458865716666
4303,Rwanda,RWA,2034,21.601321220430616
4304,Rwanda,RWA,2035,21.233174858061226
4305,Rwanda,RWA,2036,20.873129898122667
4306,Rwanda,RWA,2037,20.52508692530877
4307,Rwanda,RWA,2038,20.1884649020255
4308,Rwanda,RWA,2039,19.862701787813805
4309,Rwanda,RWA,2040,19.5472891551007
4310,Rwanda,RWA,2041,19.250910864677113
4311,Rwanda,RWA,2042,18.96338578561434
4312,Rwanda,RWA,2043,18.684323069795795
4313,Rwanda,RWA,2044,18.413358388568355
4314,Rwanda,RWA,2045,18.150136817240107
4315,Rwanda,RWA,2046,17.91127894993068
4316,Rwanda,RWA,2047,17.678629761428198
4317,Rwanda,RWA,2048,17.45194337199886
4318,Rwanda,RWA,2049,17.231000179076318
4319,Rwanda,RWA,2050,17.015578084237134
4320,Philippines,PHL,2021,3.67778074375528
4321,Philippines,PHL,2022,3.624915432884886
4322,Philippines,PHL,2023,3.573548238327182
4323,Philippines,PHL,2024,3.5236165093982814
4324,Philippines,PHL,2025,3.475061040740174
4325,Philippines,PHL,2026,3.4311898967444123
4326,Philippines,PHL,2027,3.3884126512237875
4327,Philippines,PHL,2028,3.3466890215653184
4328,Philippines,PHL,2029,3.305980307044226
4329,Philippines,PHL,2030,3.2662500423935485
4330,Philippines,PHL,2031,3.2303497055510006
4331,Philippines,PHL,2032,3.1952298558480488
4332,Philippines,PHL,2033,3.1608654281891786
4333,Philippines,PHL,2034,3.1272324193652916
4334,Philippines,PHL,2035,3.0943075065431453
4335,Philippines,PHL,2036,3.0651378794293893
4336,Philippines,PHL,2037,3.036513072789449
4337,Philippines,PHL,2038,3.008418066567937
4338,Philippines,PHL,2039,2.9808380853641867
4339,Philippines,PHL,2040,2.9537591949722417
4340,Philippines,PHL,2041,2.9300835067427604
4341,Philippines,PHL,2042,2.906784438615689
4342,Philippines,PHL,2043,2.8838528862011774
4343,Philippines,PHL,2044,2.8612804076020355
4344,Philippines,PHL,2045,2.8390585430570368
4345,Philippines,PHL,2046,2.820198302111077
4346,Philippines,PHL,2047,2.801586989644492
4347,Philippines,PHL,2048,2.7832197975913107
4348,Philippines,PHL,2049,2.765091780661499
4349,Philippines,PHL,2050,2.7471983829361317
4350,Australia,AUS,2021,8.41758349323952
4351,Australia,AUS,2022,8.302082694714894
4352,Australia,AUS,2023,8.189708651769772
4353,Australia,AUS,2024,8.080336092086501
4354,Australia,AUS,2025,7.9738463471406416
4355,Australia,AUS,2026,7.875249964873595
4356,Australia,AUS,2027,7.779062084449674
4357,Australia,AUS,2028,7.685195518829933
4358,Australia,AUS,2029,7.593567238995029
4359,Australia,AUS,2030,7.504098128991631
4360,Australia,AUS,2031,7.420530754980964
4361,Australia,AUS,2032,7.3388035221714745
4362,Australia,AUS,2033,7.258857508531066
4363,Australia,AUS,2034,7.180633940235296
4364,Australia,AUS,2035,7.104078890242773
4365,Australia,AUS,2036,7.030633100189809
4366,Australia,AUS,2037,6.958690963777113
4367,Australia,AUS,2038,6.888205695963977
4368,Australia,AUS,2039,6.819134541805898
4369,Australia,AUS,2040,6.7514343336639095
4370,Australia,AUS,2041,6.685976865120747
4371,Australia,AUS,2042,6.621776473941403
4372,Australia,AUS,2043,6.558797292241776
4373,Australia,AUS,2044,6.49700480382815
4374,Australia,AUS,2045,6.436365781117989
4375,Australia,AUS,2046,6.378374184853863
4376,Australia,AUS,2047,6.321418264651843
4377,Australia,AUS,2048,6.26547096709255
4378,Australia,AUS,2049,6.210504859902542
4379,Australia,AUS,2050,6.156495215618757
4380,Italy,ITA,2021,1.5035126055797028
4381,Italy,ITA,2022,1.5028416215817406
4382,Italy,ITA,2023,1.5021712969086098
4383,Italy,ITA,2024,1.501501509301997
4384,Italy,ITA,2025,1.5008323793120713
4385,Italy,ITA,2026,1.5002773052260383
4386,Italy,ITA,2027,1.499722702074021
4387,Italy,ITA,2028,1.4991685088075535
4388,Italy,ITA,2029,1.498614664557779
4389,Italy,ITA,2030,1.4980612897450083
4390,Italy,ITA,2031,1.497700786402279
4391,Italy,ITA,2032,1.4973404565256068
4392,Italy,ITA,2033,1.4969803602727465
4393,Italy,ITA,2034,1.496620376923804
4394,Italy,ITA,2035,1.496260566665785
4395,Italy,ITA,2036,1.4962895354378756
4396,Italy,ITA,2037,1.4963185053317039
4397,Italy,ITA,2038,1.496347476347335
4398,Italy,ITA,2039,1.4963764484848343
4399,Italy,ITA,2040,1.4964054217442668
4400,Italy,ITA,2041,1.4972315410947195
4401,Italy,ITA,2042,1.498058573099125
4402,Italy,ITA,2043,1.4988865192706986
4403,Italy,ITA,2044,1.4997153811260029
4404,Italy,ITA,2045,1.5005451601849567
4405,Italy,ITA,2046,1.5023695749230597
4406,Italy,ITA,2047,1.504198492300456
4407,Italy,ITA,2048,1.5060318679892706
4408,Italy,ITA,2049,1.507869657148149
4409,Italy,ITA,2050,1.5097119983553693
4410,Tanzania,TZA,2021,6.162383985293895
4411,Tanzania,TZA,2022,6.016889935855168
4412,Tanzania,TZA,2023,5.8781072660638145
4413,Tanzania,TZA,2024,5.745582818027253
4414,Tanzania,TZA,2025,5.618902258008717
4415,Tanzania,TZA,2026,5.4943774159317735
4416,Tanzania,TZA,2027,5.375252289398902
4417,Tanzania,TZA,2028,5.261183113465187
4418,Tanzania,TZA,2029,5.151854396091127
4419,Tanzania,TZA,2030,5.046977226272381
4420,Tanzania,TZA,2031,4.944916896390251
4421,Tanzania,TZA,2032,4.846902225400632
4422,Tanzania,TZA,2033,4.752697846793576
4423,Tanzania,TZA,2034,4.662085317736626
4424,Tanzania,TZA,2035,4.574863529630043
4425,Tanzania,TZA,2036,4.490796692758342
4426,Tanzania,TZA,2037,4.409763699496937
4427,Tanzania,TZA,2038,4.331603230562929
4428,Tanzania,TZA,2039,4.256165204644762
4429,Tanzania,TZA,2040,4.183309816566012
4430,Tanzania,TZA,2041,4.115616453746781
4431,Tanzania,TZA,2042,4.050079187598351
4432,Tanzania,TZA,2043,3.986596442064063
4433,Tanzania,TZA,2044,3.925073097674613
4434,Tanzania,TZA,2045,3.8654198174653436
4435,Tanzania,TZA,2046,3.8102295859991098
4436,Tanzania,TZA,2047,3.7565930146898023
4437,Tanzania,TZA,2048,3.704445564206472
4438,Tanzania,TZA,2049,3.6537262210098356
4439,Tanzania,TZA,2050,3.604376817674894
4440,Switzerland,CHE,2021,2.381479588128572
4441,Switzerland,CHE,2022,2.3691859581377
4442,Switzerland,CHE,2023,2.357017962807167
4443,Switzerland,CHE,2024,2.3449743169964927
4444,Switzerland,CHE,2025,2.333053124231265
4445,Switzerland,CHE,2026,2.321484375665874
4446,Switzerland,CHE,2027,2.3100291790636933
4447,Switzerland,CHE,2028,2.298687083283773
4448,Switzerland,CHE,2029,2.2874552209173142
4449,Switzerland,CHE,2030,2.2763331817680843
4450,Switzerland,CHE,2031,2.2662246630471605
4451,Switzerland,CHE,2032,2.2562055252631827
4452,Switzerland,CHE,2033,2.2462740092449507
4453,Switzerland,CHE,2034,2.2364301183064677
4454,Switzerland,CHE,2035,2.226672129074452
4455,Switzerland,CHE,2036,2.218017829027512
4456,Switzerland,CHE,2037,2.209431101112202
4457,Switzerland,CHE,2038,2.2009100455336514
4458,Switzerland,CHE,2039,2.192455014816044
4459,Switzerland,CHE,2040,2.184064150011038
4460,Switzerland,CHE,2041,2.176512037587338
4461,Switzerland,CHE,2042,2.169011972963281
4462,Switzerland,CHE,2043,2.1615634199304896
4463,Switzerland,CHE,2044,2.1541658496209046
4464,Switzerland,CHE,2045,2.1468187403816024
4465,Switzerland,CHE,2046,2.1402613062624263
4466,Switzerland,CHE,2047,2.1337443317367657
4467,Switzerland,CHE,2048,2.127266405173819
4468,Switzerland,CHE,2049,2.120828208849249
4469,Switzerland,CHE,2050,2.1144283525398695
4470,Ghana,GHA,2021,11.974153980722964
4471,Ghana,GHA,2022,11.75245112852537
4472,Ghana,GHA,2023,11.53880874396788
4473,Ghana,GHA,2024,11.332795092785993
4474,Ghana,GHA,2025,11.13400873258312
4475,Ghana,GHA,2026,10.943975119268412
4476,Ghana,GHA,2027,10.760320890695212
4477,Ghana,GHA,2028,10.582727576909113
4478,Ghana,GHA,2029,10.410902476189431
4479,Ghana,GHA,2030,10.244567862358851
4480,Ghana,GHA,2031,10.085576030887683
4481,Ghana,GHA,2032,9.931444886304785
4482,Ghana,GHA,2033,9.781952712650055
4483,Ghana,GHA,2034,9.636895289531013
4484,Ghana,GHA,2035,9.496076116999937
4485,Ghana,GHA,2036,9.363874698965557
4486,Ghana,GHA,2037,9.235302706176828
4487,Ghana,GHA,2038,9.110213642050534
4488,Ghana,GHA,2039,8.988467872595653
4489,Ghana,GHA,2040,8.869934022023891
4490,Ghana,GHA,2041,8.761978302254988
4491,Ghana,GHA,2042,8.656618835673862
4492,Ghana,GHA,2043,8.553763078207611
4493,Ghana,GHA,2044,8.45332283247816
4494,Ghana,GHA,2045,8.35521399556465
4495,Ghana,GHA,2046,8.268145567636315
4496,Ghana,GHA,2047,8.182873078474685
4497,Ghana,GHA,2048,8.099341528736504
4498,Ghana,GHA,2049,8.017498142139493
4499,Ghana,GHA,2050,7.937292254266439
4500,"Congo, Rep.",COG,2021,71.17878743098557
4501,"Congo, Rep.",COG,2022,69.82351918655235
4502,"Congo, Rep.",COG,2023,68.51894943498742
4503,"Congo, Rep.",COG,2024,67.2621829328113
4504,"Congo, Rep.",COG,2025,66.05073846682313
4505,"Congo, Rep.",COG,2026,64.88770043673422
4506,"Congo, Rep.",COG,2027,63.76495794484075
4507,"Congo, Rep.",COG,2028,62.68040791605395
4508,"Congo, Rep.",COG,2029,61.63209105299309
4509,"Congo, Rep.",COG,2030,60.618304821975016
4510,"Congo, Rep.",COG,2031,59.65561395230455
4511,"Congo, Rep.",COG,2032,58.723022424164306
4512,"Congo, Rep.",COG,2033,57.81914034372803
4513,"Congo, Rep.",COG,2034,56.942662094569656
4514,"Congo, Rep.",COG,2035,56.092360045259376
4515,"Congo, Rep.",COG,2036,55.315009120598006
4516,"Congo, Rep.",COG,2037,54.55890938395099
4517,"Congo, Rep.",COG,2038,53.82320114029952
4518,"Congo, Rep.",COG,2039,53.107070448424324
4519,"Congo, Rep.",COG,2040,52.40974611704594
4520,"Congo, Rep.",COG,2041,51.80084295139447
4521,"Congo, Rep.",COG,2042,51.20595566978619
4522,"Congo, Rep.",COG,2043,50.624547699609664
4523,"Congo, Rep.",COG,2044,50.056194467269755
4524,"Congo, Rep.",COG,2045,49.50046116428844
4525,"Congo, Rep.",COG,2046,49.00328175390739
4526,"Congo, Rep.",COG,2047,48.515990304768735
4527,"Congo, Rep.",COG,2048,48.03829474191855
4528,"Congo, Rep.",COG,2049,47.56991438149601
4529,"Congo, Rep.",COG,2050,47.11057938077157
4530,Dominican Republic,DOM,2021,28.840530150464538
4531,Dominican Republic,DOM,2022,28.587009085593838
4532,Dominican Republic,DOM,2023,28.337915417671045
4533,Dominican Republic,DOM,2024,28.093116266518493
4534,Dominican Republic,DOM,2025,27.852519123502727
4535,Dominican Republic,DOM,2026,27.639847472029437
4536,Dominican Republic,DOM,2027,27.43039897565265
4537,Dominican Republic,DOM,2028,27.224092504293264
4538,Dominican Republic,DOM,2029,27.020874448707108
4539,Dominican Republic,DOM,2030,26.82066781329108
4540,Dominican Republic,DOM,2031,26.651024069316023
4541,Dominican Republic,DOM,2032,26.483504911435183
4542,Dominican Republic,DOM,2033,26.318086392313166
4543,Dominican Republic,DOM,2034,26.154713725537036
4544,Dominican Republic,DOM,2035,25.99336452126276
4545,Dominican Republic,DOM,2036,25.864603356817195
4546,Dominican Republic,DOM,2037,25.737119085976143
4547,Dominican Republic,DOM,2038,25.61087792678184
4548,Dominican Republic,DOM,2039,25.48587652297707
4549,Dominican Republic,DOM,2040,25.362082107241246
4550,Dominican Republic,DOM,2041,25.263544180366253
4551,Dominican Republic,DOM,2042,25.165768978281132
4552,Dominican Republic,DOM,2043,25.068740549933977
4553,Dominican Republic,DOM,2044,24.972464522884334
4554,Dominican Republic,DOM,2045,24.87692515923852
4555,Dominican Republic,DOM,2046,24.804708923385935
4556,Dominican Republic,DOM,2047,24.732910752799658
4557,Dominican Republic,DOM,2048,24.661527027640147
4558,Dominican Republic,DOM,2049,24.590547309657527
4559,Dominican Republic,DOM,2050,24.51998182122949
4560,Vanuatu,VUT,2021,1497.5188782080688
4561,Vanuatu,VUT,2022,1471.7159683621624
4562,Vanuatu,VUT,2023,1446.78718788503
4563,Vanuatu,VUT,2024,1422.688857114228
4564,Vanuatu,VUT,2025,1399.380158899561
4565,Vanuatu,VUT,2026,1377.0810218572622
4566,Vanuatu,VUT,2027,1355.481411795838
4567,Vanuatu,VUT,2028,1334.5287158269118
4568,Vanuatu,VUT,2029,1314.2335168565155
4569,Vanuatu,VUT,2030,1294.546360151611
4570,Vanuatu,VUT,2031,1276.2898169707282
4571,Vanuatu,VUT,2032,1258.523075515182
4572,Vanuatu,VUT,2033,1241.2616696578611
4573,Vanuatu,VUT,2034,1224.467358574809
4574,Vanuatu,VUT,2035,1208.1214359403984
4575,Vanuatu,VUT,2036,1193.4814060831518
4576,Vanuatu,VUT,2037,1179.1919441497666
4577,Vanuatu,VUT,2038,1165.25601101292
4578,Vanuatu,VUT,2039,1151.6305798079898
4579,Vanuatu,VUT,2040,1138.320112209868
4580,Vanuatu,VUT,2041,1126.4786735985092
4581,Vanuatu,VUT,2042,1114.8810610275643
4582,Vanuatu,VUT,2043,1103.5198203395596
4583,Vanuatu,VUT,2044,1092.3877981594626
4584,Vanuatu,VUT,2045,1081.4781268751178
4585,Vanuatu,VUT,2046,1071.8779635328
4586,Vanuatu,VUT,2047,1062.4467397377643
4587,Vanuatu,VUT,2048,1053.1800349966945
4588,Vanuatu,VUT,2049,1044.0735817056755
4589,Vanuatu,VUT,2050,1035.1232585969674
4590,South Africa,ZAF,2021,5.535138682403331
4591,South Africa,ZAF,2022,5.494374333652952
4592,South Africa,ZAF,2023,5.454206025443364
4593,South Africa,ZAF,2024,5.4146211126459045
4594,South Africa,ZAF,2025,5.3756063215827
4595,South Africa,ZAF,2026,5.342889012215323
4596,South Africa,ZAF,2027,5.31056754540667
4597,South Africa,ZAF,2028,5.27863446437247
4598,South Africa,ZAF,2029,5.247083435143562
4599,South Africa,ZAF,2030,5.215907333474758
4600,South Africa,ZAF,2031,5.190350302689621
4601,South Africa,ZAF,2032,5.165042198011021
4602,South Africa,ZAF,2033,5.139979999689978
4603,South Africa,ZAF,2034,5.1151595473692515
4604,South Africa,ZAF,2035,5.090577948049326
4605,South Africa,ZAF,2036,5.069866566114197
4606,South Africa,ZAF,2037,5.049322743524004
4607,South Africa,ZAF,2038,5.028945028913487
4608,South Africa,ZAF,2039,5.008731131181769
4609,South Africa,ZAF,2040,4.988679082846136
4610,South Africa,ZAF,2041,4.9724989150147945
4611,South Africa,ZAF,2042,4.956423643338584
4612,South Africa,ZAF,2043,4.940451697252754
4613,South Africa,ZAF,2044,4.924582634002624
4614,South Africa,ZAF,2045,4.908815189344432
4615,South Africa,ZAF,2046,4.896317858995027
4616,South Africa,ZAF,2047,4.8838842714427155
4617,South Africa,ZAF,2048,4.871513671027196
4618,South Africa,ZAF,2049,4.859205580329265
4619,South Africa,ZAF,2050,4.8469592602214355
4620,Samoa,WSM,2021,3150.9188993416747
4621,Samoa,WSM,2022,3149.567878267887
4622,Samoa,WSM,2023,3148.105578895834
4623,Samoa,WSM,2024,3146.7569687663627
4624,Samoa,WSM,2025,3145.297277754981
4625,Samoa,WSM,2026,3147.5435175534135
4626,Samoa,WSM,2027,3149.6804191053866
4627,Samoa,WSM,2028,3151.8202241600225
4628,Samoa,WSM,2029,3154.0757937912244
4629,Samoa,WSM,2030,3156.221577237301
4630,Samoa,WSM,2031,3162.903448601792
4631,Samoa,WSM,2032,3169.7276496487952
4632,Samoa,WSM,2033,3176.4668904174177
4633,Samoa,WSM,2034,3183.349808923198
4634,Samoa,WSM,2035,3190.1471611263923
4635,Samoa,WSM,2036,3202.199884080479
4636,Samoa,WSM,2037,3214.2268162588734
4637,Samoa,WSM,2038,3226.4625259547347
4638,Samoa,WSM,2039,3238.79174783522
4639,Samoa,WSM,2040,3251.095644490958
4640,Samoa,WSM,2041,3267.606621036601
4641,Samoa,WSM,2042,3284.286158541054
4642,Samoa,WSM,2043,3301.136851512372
4643,Samoa,WSM,2044,3318.1613479797984
4644,Samoa,WSM,2045,3335.236150027748
4645,Samoa,WSM,2046,3355.806000269667
4646,Samoa,WSM,2047,3376.5018083614245
4647,Samoa,WSM,2048,3397.585422798464
4648,Samoa,WSM,2049,3418.80138886411
4649,Samoa,WSM,2050,3440.2839828695396
4650,Niger,NER,2021,23.418301764890554
4651,Niger,NER,2022,22.65991504078626
4652,Niger,NER,2023,21.949101776154098
4653,Niger,NER,2024,21.28152683003509
4654,Niger,NER,2025,20.6533614146936
4655,Niger,NER,2026,19.993575571085987
4656,Niger,NER,2027,19.37463512424666
4657,Niger,NER,2028,18.792865033165988
4658,Niger,NER,2029,18.245014521811637
4659,Niger,NER,2030,17.728204709224947
4660,Niger,NER,2031,17.185211942815496
4661,Niger,NER,2032,16.67449304841319
4662,Niger,NER,2033,16.1932566505941
4663,Niger,NER,2034,15.739015824744579
4664,Niger,NER,2035,15.30956633597267
4665,Niger,NER,2036,14.865740142794175
4666,Niger,NER,2037,14.446924478587059
4667,Niger,NER,2038,14.051060944988134
4668,Niger,NER,2039,13.676313112442779
4669,Niger,NER,2040,13.321035375496662
