Year,iso_code3,pij_lndu_wetlands_to_forests_secondary
2047,NOR,0.0003687383594701
2048,NOR,0.0003687383594701
2049,NOR,0.0003687383594701
2050,NOR,0.0003687383594701
2019,NPL,0.0
2020,NPL,0.0001208902493205
2021,NPL,0.0001208902493205
2022,NPL,0.0001208902493205
2023,NPL,0.0001208902493205
2024,NPL,0.0001208902493205
2025,NPL,0.0001208902493205
2026,NPL,0.0001208902493205
2027,NPL,0.0001208902493205
2028,NPL,0.0001208902493205
2029,NPL,0.0001208902493205
2030,NPL,0.0001208902493205
2031,NPL,0.0001208902493205
2032,NPL,0.0001208902493205
2033,NPL,0.0001208902493205
2034,NPL,0.0001208902493205
2035,NPL,0.0001208902493205
2036,NPL,0.0001208902493205
2037,NPL,0.0001208902493205
2038,NPL,0.0001208902493205
2039,NPL,0.0001208902493205
2040,NPL,0.0001208902493205
2041,NPL,0.0001208902493205
2042,NPL,0.0001208902493205
2043,NPL,0.0001208902493205
2044,NPL,0.0001208902493205
2045,NPL,0.0001208902493205
2046,NPL,0.0001208902493205
2047,NPL,0.0001208902493205
2048,NPL,0.0001208902493205
2049,NPL,0.0001208902493205
2050,NPL,0.0001208902493205
2019,NZL,0.0036576513265854
2020,NZL,0.0037218968870736
2021,NZL,0.0037218968870736
2022,NZL,0.0037218968870736
2023,NZL,0.0037218968870736
2024,NZL,0.0037218968870736
2025,NZL,0.0037218968870736
2026,NZL,0.0037218968870736
2027,NZL,0.0037218968870736
2028,NZL,0.0037218968870736
2029,NZL,0.0037218968870736
2030,NZL,0.0037218968870736
2031,NZL,0.0037218968870736
2032,NZL,0.0037218968870736
2033,NZL,0.0037218968870736
2034,NZL,0.0037218968870736
2035,NZL,0.0037218968870736
2036,NZL,0.0037218968870736
2037,NZL,0.0037218968870736
2038,NZL,0.0037218968870736
2039,NZL,0.0037218968870736
2040,NZL,0.0037218968870736
2041,NZL,0.0037218968870736
2042,NZL,0.0037218968870736
2043,NZL,0.0037218968870736
2044,NZL,0.0037218968870736
2045,NZL,0.0037218968870736
2046,NZL,0.0037218968870736
2047,NZL,0.0037218968870736
2048,NZL,0.0037218968870736
2049,NZL,0.0037218968870736
2050,NZL,0.0037218968870736
2019,PAK,0.001486856675124
2020,PAK,0.0005451018374204
2021,PAK,0.0005451018374204
2022,PAK,0.0005451018374204
2023,PAK,0.0005451018374204
2024,PAK,0.0005451018374204
2025,PAK,0.0005451018374204
2026,PAK,0.0005451018374204
2027,PAK,0.0005451018374204
2028,PAK,0.0005451018374204
2029,PAK,0.0005451018374204
2030,PAK,0.0005451018374204
2031,PAK,0.0005451018374204
2032,PAK,0.0005451018374204
2033,PAK,0.0005451018374204
2034,PAK,0.0005451018374204
2035,PAK,0.0005451018374204
2036,PAK,0.0005451018374204
2037,PAK,0.0005451018374204
2038,PAK,0.0005451018374204
2039,PAK,0.0005451018374204
2040,PAK,0.0005451018374204
2041,PAK,0.0005451018374204
2042,PAK,0.0005451018374204
2043,PAK,0.0005451018374204
2044,PAK,0.0005451018374204
2045,PAK,0.0005451018374204
2046,PAK,0.0005451018374204
2047,PAK,0.0005451018374204
2048,PAK,0.0005451018374204
2049,PAK,0.0005451018374204
2050,PAK,0.0005451018374204
2019,PAN,5.317340385546139e-06
2020,PAN,0.0052991828845347
2021,PAN,0.0052991828845347
2022,PAN,0.0052991828845347
2023,PAN,0.0052991828845347
2024,PAN,0.0052991828845347
2025,PAN,0.0052991828845347
2026,PAN,0.0052991828845347
2027,PAN,0.0052991828845347
2028,PAN,0.0052991828845347
2029,PAN,0.0052991828845347
2030,PAN,0.0052991828845347
2031,PAN,0.0052991828845347
2032,PAN,0.0052991828845347
2033,PAN,0.0052991828845347
2034,PAN,0.0052991828845347
2035,PAN,0.0052991828845347
2036,PAN,0.0052991828845347
2037,PAN,0.0052991828845347
2038,PAN,0.0052991828845347
2039,PAN,0.0052991828845347
2040,PAN,0.0052991828845347
2041,PAN,0.0052991828845347
2042,PAN,0.0052991828845347
2043,PAN,0.0052991828845347
2044,PAN,0.0052991828845347
2045,PAN,0.0052991828845347
2046,PAN,0.0052991828845347
2047,PAN,0.0052991828845347
2048,PAN,0.0052991828845347
2049,PAN,0.0052991828845347
2050,PAN,0.0052991828845347
2019,PER,0.000792995871204
2020,PER,0.001123339985378
2021,PER,0.001123339985378
2022,PER,0.001123339985378
2023,PER,0.001123339985378
2024,PER,0.001123339985378
2025,PER,0.001123339985378
2026,PER,0.001123339985378
2027,PER,0.001123339985378
2028,PER,0.001123339985378
2029,PER,0.001123339985378
2030,PER,0.001123339985378
2031,PER,0.001123339985378
2032,PER,0.001123339985378
2033,PER,0.001123339985378
2034,PER,0.001123339985378
2035,PER,0.001123339985378
2036,PER,0.001123339985378
2037,PER,0.001123339985378
2038,PER,0.001123339985378
2039,PER,0.001123339985378
2040,PER,0.001123339985378
2041,PER,0.001123339985378
2042,PER,0.001123339985378
2043,PER,0.001123339985378
2044,PER,0.001123339985378
2045,PER,0.001123339985378
2046,PER,0.001123339985378
2047,PER,0.001123339985378
2048,PER,0.001123339985378
2049,PER,0.001123339985378
2050,PER,0.001123339985378
2019,PHL,0.0001590610460156
2020,PHL,0.0011344140266635
2021,PHL,0.0011344140266635
2022,PHL,0.0011344140266635
2023,PHL,0.0011344140266635
2024,PHL,0.0011344140266635
2025,PHL,0.0011344140266635
2026,PHL,0.0011344140266635
2027,PHL,0.0011344140266635
2028,PHL,0.0011344140266635
2029,PHL,0.0011344140266635
2030,PHL,0.0011344140266635
2031,PHL,0.0011344140266635
2032,PHL,0.0011344140266635
2033,PHL,0.0011344140266635
2034,PHL,0.0011344140266635
2035,PHL,0.0011344140266635
2036,PHL,0.0011344140266635
2037,PHL,0.0011344140266635
2038,PHL,0.0011344140266635
2039,PHL,0.0011344140266635
2040,PHL,0.0011344140266635
2041,PHL,0.0011344140266635
2042,PHL,0.0011344140266635
2043,PHL,0.0011344140266635
2044,PHL,0.0011344140266635
2045,PHL,0.0011344140266635
2046,PHL,0.0011344140266635
2047,PHL,0.0011344140266635
2048,PHL,0.0011344140266635
2049,PHL,0.0011344140266635
2050,PHL,0.0011344140266635
2019,PNG,2.5919580751000126e-05
2020,PNG,0.002277637578875
2021,PNG,0.002277637578875
2022,PNG,0.002277637578875
2023,PNG,0.002277637578875
2024,PNG,0.002277637578875
2025,PNG,0.002277637578875
2026,PNG,0.002277637578875
2027,PNG,0.002277637578875
2028,PNG,0.002277637578875
2029,PNG,0.002277637578875
2030,PNG,0.002277637578875
2031,PNG,0.002277637578875
2032,PNG,0.002277637578875
2033,PNG,0.002277637578875
2034,PNG,0.002277637578875
2035,PNG,0.002277637578875
2036,PNG,0.002277637578875
2037,PNG,0.002277637578875
2038,PNG,0.002277637578875
2039,PNG,0.002277637578875
2040,PNG,0.002277637578875
2041,PNG,0.002277637578875
2042,PNG,0.002277637578875
2043,PNG,0.002277637578875
2044,PNG,0.002277637578875
2045,PNG,0.002277637578875
2046,PNG,0.002277637578875
2047,PNG,0.002277637578875
2048,PNG,0.002277637578875
2049,PNG,0.002277637578875
2050,PNG,0.002277637578875
2019,POL,0.0049310367320562
2020,POL,0.0029378280453676
2021,POL,0.0029378280453676
2022,POL,0.0029378280453676
2023,POL,0.0029378280453676
2024,POL,0.0029378280453676
2025,POL,0.0029378280453676
2026,POL,0.0029378280453676
2027,POL,0.0029378280453676
2028,POL,0.0029378280453676
2029,POL,0.0029378280453676
2030,POL,0.0029378280453676
2031,POL,0.0029378280453676
2032,POL,0.0029378280453676
2033,POL,0.0029378280453676
2034,POL,0.0029378280453676
2035,POL,0.0029378280453676
2036,POL,0.0029378280453676
2037,POL,0.0029378280453676
2038,POL,0.0029378280453676
2039,POL,0.0029378280453676
2040,POL,0.0029378280453676
2041,POL,0.0029378280453676
2042,POL,0.0029378280453676
2043,POL,0.0029378280453676
2044,POL,0.0029378280453676
2045,POL,0.0029378280453676
2046,POL,0.0029378280453676
2047,POL,0.0029378280453676
2048,POL,0.0029378280453676
2049,POL,0.0029378280453676
2050,POL,0.0029378280453676
2019,PRI,0.0004416666801567
2020,PRI,0.0008614297292663
2021,PRI,0.0008614297292663
2022,PRI,0.0008614297292663
2023,PRI,0.0008614297292663
2024,PRI,0.0008614297292663
2025,PRI,0.0008614297292663
2026,PRI,0.0008614297292663
2027,PRI,0.0008614297292663
2028,PRI,0.0008614297292663
2029,PRI,0.0008614297292663
2030,PRI,0.0008614297292663
2031,PRI,0.0008614297292663
2032,PRI,0.0008614297292663
2033,PRI,0.0008614297292663
2034,PRI,0.0008614297292663
2035,PRI,0.0008614297292663
2036,PRI,0.0008614297292663
2037,PRI,0.0008614297292663
2038,PRI,0.0008614297292663
2039,PRI,0.0008614297292663
2040,PRI,0.0008614297292663
2041,PRI,0.0008614297292663
2042,PRI,0.0008614297292663
2043,PRI,0.0008614297292663
2044,PRI,0.0008614297292663
2045,PRI,0.0008614297292663
2046,PRI,0.0008614297292663
2047,PRI,0.0008614297292663
2048,PRI,0.0008614297292663
2049,PRI,0.0008614297292663
2050,PRI,0.0008614297292663
2019,PRK,0.0006640993702901
2020,PRK,0.0024341838467518
2021,PRK,0.0024341838467518
2022,PRK,0.0024341838467518
2023,PRK,0.0024341838467518
2024,PRK,0.0024341838467518
2025,PRK,0.0024341838467518
2026,PRK,0.0024341838467518
2027,PRK,0.0024341838467518
2028,PRK,0.0024341838467518
2029,PRK,0.0024341838467518
2030,PRK,0.0024341838467518
2031,PRK,0.0024341838467518
2032,PRK,0.0024341838467518
2033,PRK,0.0024341838467518
2034,PRK,0.0024341838467518
2035,PRK,0.0024341838467518
2036,PRK,0.0024341838467518
2037,PRK,0.0024341838467518
2038,PRK,0.0024341838467518
2039,PRK,0.0024341838467518
2040,PRK,0.0024341838467518
2041,PRK,0.0024341838467518
2042,PRK,0.0024341838467518
2043,PRK,0.0024341838467518
2044,PRK,0.0024341838467518
2045,PRK,0.0024341838467518
2046,PRK,0.0024341838467518
2047,PRK,0.0024341838467518
2048,PRK,0.0024341838467518
2049,PRK,0.0024341838467518
2050,PRK,0.0024341838467518
2019,PRT,0.0043005561985143
2020,PRT,0.0043143558206904
2021,PRT,0.0043143558206904
2022,PRT,0.0043143558206904
2023,PRT,0.0043143558206904
2024,PRT,0.0043143558206904
2025,PRT,0.0043143558206904
2026,PRT,0.0043143558206904
2027,PRT,0.0043143558206904
2028,PRT,0.0043143558206904
2029,PRT,0.0043143558206904
2030,PRT,0.0043143558206904
2031,PRT,0.0043143558206904
2032,PRT,0.0043143558206904
2033,PRT,0.0043143558206904
2034,PRT,0.0043143558206904
2035,PRT,0.0043143558206904
2036,PRT,0.0043143558206904
2037,PRT,0.0043143558206904
2038,PRT,0.0043143558206904
2039,PRT,0.0043143558206904
2040,PRT,0.0043143558206904
2041,PRT,0.0043143558206904
2042,PRT,0.0043143558206904
2043,PRT,0.0043143558206904
2044,PRT,0.0043143558206904
2045,PRT,0.0043143558206904
2046,PRT,0.0043143558206904
2047,PRT,0.0043143558206904
2048,PRT,0.0043143558206904
2049,PRT,0.0043143558206904
2050,PRT,0.0043143558206904
2019,PRY,0.0003350054531145
2020,PRY,0.0001865230168304
2021,PRY,0.0001865230168304
2022,PRY,0.0001865230168304
2023,PRY,0.0001865230168304
2024,PRY,0.0001865230168304
2025,PRY,0.0001865230168304
2026,PRY,0.0001865230168304
2027,PRY,0.0001865230168304
2028,PRY,0.0001865230168304
2029,PRY,0.0001865230168304
2030,PRY,0.0001865230168304
2031,PRY,0.0001865230168304
2032,PRY,0.0001865230168304
2033,PRY,0.0001865230168304
2034,PRY,0.0001865230168304
2035,PRY,0.0001865230168304
2036,PRY,0.0001865230168304
2037,PRY,0.0001865230168304
2038,PRY,0.0001865230168304
2039,PRY,0.0001865230168304
2040,PRY,0.0001865230168304
2041,PRY,0.0001865230168304
2042,PRY,0.0001865230168304
2043,PRY,0.0001865230168304
2044,PRY,0.0001865230168304
2045,PRY,0.0001865230168304
2046,PRY,0.0001865230168304
2047,PRY,0.0001865230168304
2048,PRY,0.0001865230168304
2049,PRY,0.0001865230168304
2050,PRY,0.0001865230168304
2019,ROU,0.0042595290083694
2020,ROU,0.0015788052942044
2021,ROU,0.0015788052942044
2022,ROU,0.0015788052942044
2023,ROU,0.0015788052942044
2024,ROU,0.0015788052942044
2025,ROU,0.0015788052942044
2026,ROU,0.0015788052942044
2027,ROU,0.0015788052942044
2028,ROU,0.0015788052942044
2029,ROU,0.0015788052942044
2030,ROU,0.0015788052942044
2031,ROU,0.0015788052942044
2032,ROU,0.0015788052942044
2033,ROU,0.0015788052942044
2034,ROU,0.0015788052942044
2035,ROU,0.0015788052942044
2036,ROU,0.0015788052942044
2037,ROU,0.0015788052942044
2038,ROU,0.0015788052942044
2039,ROU,0.0015788052942044
2040,ROU,0.0015788052942044
2041,ROU,0.0015788052942044
2042,ROU,0.0015788052942044
2043,ROU,0.0015788052942044
2044,ROU,0.0015788052942044
2045,ROU,0.0015788052942044
2046,ROU,0.0015788052942044
2047,ROU,0.0015788052942044
2048,ROU,0.0015788052942044
2049,ROU,0.0015788052942044
2050,ROU,0.0015788052942044
2019,RUS,0.0007836098942543
2020,RUS,0.0004157194000513
2021,RUS,0.0004157194000513
2022,RUS,0.0004157194000513
2023,RUS,0.0004157194000513
2024,RUS,0.0004157194000513
2025,RUS,0.0004157194000513
2026,RUS,0.0004157194000513
2027,RUS,0.0004157194000513
2028,RUS,0.0004157194000513
2029,RUS,0.0004157194000513
2030,RUS,0.0004157194000513
2031,RUS,0.0004157194000513
2032,RUS,0.0004157194000513
2033,RUS,0.0004157194000513
2034,RUS,0.0004157194000513
2035,RUS,0.0004157194000513
2036,RUS,0.0004157194000513
2037,RUS,0.0004157194000513
2038,RUS,0.0004157194000513
2039,RUS,0.0004157194000513
2040,RUS,0.0004157194000513
2041,RUS,0.0004157194000513
2042,RUS,0.0004157194000513
2043,RUS,0.0004157194000513
2044,RUS,0.0004157194000513
2045,RUS,0.0004157194000513
2046,RUS,0.0004157194000513
2047,RUS,0.0004157194000513
2048,RUS,0.0004157194000513
2049,RUS,0.0004157194000513
2050,RUS,0.0004157194000513
2019,RWA,0.0
2020,RWA,0.0
2021,RWA,0.0
2022,RWA,0.0
2023,RWA,0.0
2024,RWA,0.0
2025,RWA,0.0
2026,RWA,0.0
2027,RWA,0.0
2028,RWA,0.0
2029,RWA,0.0
2030,RWA,0.0
2031,RWA,0.0
2032,RWA,0.0
2033,RWA,0.0
2034,RWA,0.0
2035,RWA,0.0
2036,RWA,0.0
2037,RWA,0.0
2038,RWA,0.0
2039,RWA,0.0
2040,RWA,0.0
2041,RWA,0.0
2042,RWA,0.0
2043,RWA,0.0
2044,RWA,0.0
2045,RWA,0.0
2046,RWA,0.0
2047,RWA,0.0
2048,RWA,0.0
2049,RWA,0.0
2050,RWA,0.0
2019,SAU,0.0024250125999543
2020,SAU,0.0010434531153763
2021,SAU,0.0010434531153763
2022,SAU,0.0010434531153763
2023,SAU,0.0010434531153763
2024,SAU,0.0010434531153763
2025,SAU,0.0010434531153763
2026,SAU,0.0010434531153763
2027,SAU,0.0010434531153763
2028,SAU,0.0010434531153763
2029,SAU,0.0010434531153763
2030,SAU,0.0010434531153763
2031,SAU,0.0010434531153763
2032,SAU,0.0010434531153763
2033,SAU,0.0010434531153763
2034,SAU,0.0010434531153763
2035,SAU,0.0010434531153763
2036,SAU,0.0010434531153763
2037,SAU,0.0010434531153763
2038,SAU,0.0010434531153763
2039,SAU,0.0010434531153763
2040,SAU,0.0010434531153763
2041,SAU,0.0010434531153763
2042,SAU,0.0010434531153763
2043,SAU,0.0010434531153763
2044,SAU,0.0010434531153763
2045,SAU,0.0010434531153763
2046,SAU,0.0010434531153763
2047,SAU,0.0010434531153763
2048,SAU,0.0010434531153763
2049,SAU,0.0010434531153763
2050,SAU,0.0010434531153763
2019,SDN,0.0
2020,SDN,0.0
2021,SDN,0.0
2022,SDN,0.0
2023,SDN,0.0
2024,SDN,0.0
2025,SDN,0.0
2026,SDN,0.0
2027,SDN,0.0
2028,SDN,0.0
2029,SDN,0.0
2030,SDN,0.0
2031,SDN,0.0
2032,SDN,0.0
2033,SDN,0.0
2034,SDN,0.0
2035,SDN,0.0
2036,SDN,0.0
2037,SDN,0.0
2038,SDN,0.0
2039,SDN,0.0
2040,SDN,0.0
2041,SDN,0.0
2042,SDN,0.0
2043,SDN,0.0
2044,SDN,0.0
2045,SDN,0.0
2046,SDN,0.0
2047,SDN,0.0
2048,SDN,0.0
2049,SDN,0.0
2050,SDN,0.0
2019,SEN,0.0
2020,SEN,0.000132128863222
2021,SEN,0.000132128863222
2022,SEN,0.000132128863222
2023,SEN,0.000132128863222
2024,SEN,0.000132128863222
2025,SEN,0.000132128863222
2026,SEN,0.000132128863222
2027,SEN,0.000132128863222
2028,SEN,0.000132128863222
2029,SEN,0.000132128863222
2030,SEN,0.000132128863222
2031,SEN,0.000132128863222
2032,SEN,0.000132128863222
2033,SEN,0.000132128863222
2034,SEN,0.000132128863222
2035,SEN,0.000132128863222
2036,SEN,0.000132128863222
2037,SEN,0.000132128863222
2038,SEN,0.000132128863222
2039,SEN,0.000132128863222
2040,SEN,0.000132128863222
2041,SEN,0.000132128863222
2042,SEN,0.000132128863222
2043,SEN,0.000132128863222
2044,SEN,0.000132128863222
2045,SEN,0.000132128863222
2046,SEN,0.000132128863222
2047,SEN,0.000132128863222
2048,SEN,0.000132128863222
2049,SEN,0.000132128863222
2050,SEN,0.000132128863222
2019,SLB,0.004602539528913
2020,SLB,0.0062749989918406
2021,SLB,0.0062749989918406
2022,SLB,0.0062749989918406
2023,SLB,0.0062749989918406
2024,SLB,0.0062749989918406
2025,SLB,0.0062749989918406
2026,SLB,0.0062749989918406
2027,SLB,0.0062749989918406
2028,SLB,0.0062749989918406
2029,SLB,0.0062749989918406
2030,SLB,0.0062749989918406
2031,SLB,0.0062749989918406
2032,SLB,0.0062749989918406
2033,SLB,0.0062749989918406
2034,SLB,0.0062749989918406
2035,SLB,0.0062749989918406
2036,SLB,0.0062749989918406
2037,SLB,0.0062749989918406
2038,SLB,0.0062749989918406
2039,SLB,0.0062749989918406
2040,SLB,0.0062749989918406
2041,SLB,0.0062749989918406
2042,SLB,0.0062749989918406
2043,SLB,0.0062749989918406
2044,SLB,0.0062749989918406
2045,SLB,0.0062749989918406
2046,SLB,0.0062749989918406
2047,SLB,0.0062749989918406
2048,SLB,0.0062749989918406
2049,SLB,0.0062749989918406
2050,SLB,0.0062749989918406
2019,SLE,0.0058485182720357
2020,SLE,0.0037684658754745
2021,SLE,0.0037684658754745
2022,SLE,0.0037684658754745
2023,SLE,0.0037684658754745
2024,SLE,0.0037684658754745
2025,SLE,0.0037684658754745
2026,SLE,0.0037684658754745
2027,SLE,0.0037684658754745
2028,SLE,0.0037684658754745
2029,SLE,0.0037684658754745
2030,SLE,0.0037684658754745
2031,SLE,0.0037684658754745
2032,SLE,0.0037684658754745
2033,SLE,0.0037684658754745
2034,SLE,0.0037684658754745
2035,SLE,0.0037684658754745
2036,SLE,0.0037684658754745
2037,SLE,0.0037684658754745
2038,SLE,0.0037684658754745
2039,SLE,0.0037684658754745
2040,SLE,0.0037684658754745
2041,SLE,0.0037684658754745
2042,SLE,0.0037684658754745
2043,SLE,0.0037684658754745
2044,SLE,0.0037684658754745
2045,SLE,0.0037684658754745
2046,SLE,0.0037684658754745
2047,SLE,0.0037684658754745
2048,SLE,0.0037684658754745
2049,SLE,0.0037684658754745
2050,SLE,0.0037684658754745
2019,SLV,0.0007156276267987
2020,SLV,0.0023295363581973
2021,SLV,0.0023295363581973
2022,SLV,0.0023295363581973
2023,SLV,0.0023295363581973
2024,SLV,0.0023295363581973
2025,SLV,0.0023295363581973
2026,SLV,0.0023295363581973
2027,SLV,0.0023295363581973
2028,SLV,0.0023295363581973
2029,SLV,0.0023295363581973
2030,SLV,0.0023295363581973
2031,SLV,0.0023295363581973
2032,SLV,0.0023295363581973
2033,SLV,0.0023295363581973
2034,SLV,0.0023295363581973
2035,SLV,0.0023295363581973
2036,SLV,0.0023295363581973
2037,SLV,0.0023295363581973
2038,SLV,0.0023295363581973
2039,SLV,0.0023295363581973
2040,SLV,0.0023295363581973
2041,SLV,0.0023295363581973
2042,SLV,0.0023295363581973
2043,SLV,0.0023295363581973
2044,SLV,0.0023295363581973
2045,SLV,0.0023295363581973
2046,SLV,0.0023295363581973
2047,SLV,0.0023295363581973
2048,SLV,0.0023295363581973
2049,SLV,0.0023295363581973
2050,SLV,0.0023295363581973
2019,SOM,0.0
2020,SOM,0.0
2021,SOM,0.0
2022,SOM,0.0
2023,SOM,0.0
2024,SOM,0.0
2025,SOM,0.0
2026,SOM,0.0
2027,SOM,0.0
2028,SOM,0.0
2029,SOM,0.0
2030,SOM,0.0
2031,SOM,0.0
2032,SOM,0.0
2033,SOM,0.0
2034,SOM,0.0
2035,SOM,0.0
2036,SOM,0.0
2037,SOM,0.0
2038,SOM,0.0
2039,SOM,0.0
2040,SOM,0.0
2041,SOM,0.0
2042,SOM,0.0
2043,SOM,0.0
2044,SOM,0.0
2045,SOM,0.0
2046,SOM,0.0
2047,SOM,0.0
2048,SOM,0.0
2049,SOM,0.0
2050,SOM,0.0
2019,SRB,8.14656505255861e-05
2020,SRB,0.0010417114771014
2021,SRB,0.0010417114771014
2022,SRB,0.0010417114771014
2023,SRB,0.0010417114771014
2024,SRB,0.0010417114771014
2025,SRB,0.0010417114771014
2026,SRB,0.0010417114771014
2027,SRB,0.0010417114771014
2028,SRB,0.0010417114771014
2029,SRB,0.0010417114771014
2030,SRB,0.0010417114771014
2031,SRB,0.0010417114771014
2032,SRB,0.0010417114771014
2033,SRB,0.0010417114771014
2034,SRB,0.0010417114771014
2035,SRB,0.0010417114771014
2036,SRB,0.0010417114771014
2037,SRB,0.0010417114771014
2038,SRB,0.0010417114771014
2039,SRB,0.0010417114771014
2040,SRB,0.0010417114771014
2041,SRB,0.0010417114771014
2042,SRB,0.0010417114771014
2043,SRB,0.0010417114771014
2044,SRB,0.0010417114771014
2045,SRB,0.0010417114771014
2046,SRB,0.0010417114771014
2047,SRB,0.0010417114771014
2048,SRB,0.0010417114771014
2049,SRB,0.0010417114771014
2050,SRB,0.0010417114771014
2019,SSD,0.0023839215943742
2020,SSD,0.0025111847011508
2021,SSD,0.0025111847011508
2022,SSD,0.0025111847011508
2023,SSD,0.0025111847011508
2024,SSD,0.0025111847011508
2025,SSD,0.0025111847011508
2026,SSD,0.0025111847011508
2027,SSD,0.0025111847011508
2028,SSD,0.0025111847011508
2029,SSD,0.0025111847011508
2030,SSD,0.0025111847011508
2031,SSD,0.0025111847011508
2032,SSD,0.0025111847011508
2033,SSD,0.0025111847011508
2034,SSD,0.0025111847011508
2035,SSD,0.0025111847011508
2036,SSD,0.0025111847011508
2037,SSD,0.0025111847011508
2038,SSD,0.0025111847011508
2039,SSD,0.0025111847011508
2040,SSD,0.0025111847011508
2041,SSD,0.0025111847011508
2042,SSD,0.0025111847011508
2043,SSD,0.0025111847011508
2044,SSD,0.0025111847011508
2045,SSD,0.0025111847011508
2046,SSD,0.0025111847011508
2047,SSD,0.0025111847011508
2048,SSD,0.0025111847011508
2049,SSD,0.0025111847011508
2050,SSD,0.0025111847011508
2019,STP,0.0
2020,STP,0.0
2021,STP,0.0
2022,STP,0.0
2023,STP,0.0
2024,STP,0.0
2025,STP,0.0
2026,STP,0.0
2027,STP,0.0
2028,STP,0.0
2029,STP,0.0
2030,STP,0.0
2031,STP,0.0
2032,STP,0.0
2033,STP,0.0
2034,STP,0.0
2035,STP,0.0
2036,STP,0.0
2037,STP,0.0
2038,STP,0.0
2039,STP,0.0
2040,STP,0.0
2041,STP,0.0
2042,STP,0.0
2043,STP,0.0
2044,STP,0.0
2045,STP,0.0
2046,STP,0.0
2047,STP,0.0
2048,STP,0.0
2049,STP,0.0
2050,STP,0.0
2019,SUR,0.0049414912854334
2020,SUR,0.00866729061195
2021,SUR,0.00866729061195
2022,SUR,0.00866729061195
2023,SUR,0.00866729061195
2024,SUR,0.00866729061195
2025,SUR,0.00866729061195
2026,SUR,0.00866729061195
2027,SUR,0.00866729061195
2028,SUR,0.00866729061195
2029,SUR,0.00866729061195
2030,SUR,0.00866729061195
2031,SUR,0.00866729061195
2032,SUR,0.00866729061195
2033,SUR,0.00866729061195
2034,SUR,0.00866729061195
2035,SUR,0.00866729061195
2036,SUR,0.00866729061195
2037,SUR,0.00866729061195
2038,SUR,0.00866729061195
2039,SUR,0.00866729061195
2040,SUR,0.00866729061195
2041,SUR,0.00866729061195
2042,SUR,0.00866729061195
2043,SUR,0.00866729061195
2044,SUR,0.00866729061195
2045,SUR,0.00866729061195
2046,SUR,0.00866729061195
2047,SUR,0.00866729061195
2048,SUR,0.00866729061195
2049,SUR,0.00866729061195
2050,SUR,0.00866729061195
2019,SVK,0.0058662233759706
2020,SVK,0.0082849171102832
2021,SVK,0.0082849171102832
2022,SVK,0.0082849171102832
2023,SVK,0.0082849171102832
2024,SVK,0.0082849171102832
2025,SVK,0.0082849171102832
2026,SVK,0.0082849171102832
2027,SVK,0.0082849171102832
2028,SVK,0.0082849171102832
2029,SVK,0.0082849171102832
2030,SVK,0.0082849171102832
2031,SVK,0.0082849171102832
2032,SVK,0.0082849171102832
2033,SVK,0.0082849171102832
2034,SVK,0.0082849171102832
2035,SVK,0.0082849171102832
2036,SVK,0.0082849171102832
2037,SVK,0.0082849171102832
2038,SVK,0.0082849171102832
2039,SVK,0.0082849171102832
2040,SVK,0.0082849171102832
2041,SVK,0.0082849171102832
2042,SVK,0.0082849171102832
2043,SVK,0.0082849171102832
2044,SVK,0.0082849171102832
2045,SVK,0.0082849171102832
2046,SVK,0.0082849171102832
2047,SVK,0.0082849171102832
2048,SVK,0.0082849171102832
2049,SVK,0.0082849171102832
2050,SVK,0.0082849171102832
2019,SVN,9.006548109706276e-06
2020,SVN,4.538271176584574e-06
2021,SVN,4.538271176584574e-06
2022,SVN,4.538271176584574e-06
2023,SVN,4.538271176584574e-06
2024,SVN,4.538271176584574e-06
2025,SVN,4.538271176584574e-06
2026,SVN,4.538271176584574e-06
2027,SVN,4.538271176584574e-06
2028,SVN,4.538271176584574e-06
2029,SVN,4.538271176584574e-06
2030,SVN,4.538271176584574e-06
2031,SVN,4.538271176584574e-06
2032,SVN,4.538271176584574e-06
2033,SVN,4.538271176584574e-06
2034,SVN,4.538271176584574e-06
2035,SVN,4.538271176584574e-06
2036,SVN,4.538271176584574e-06
2037,SVN,4.538271176584574e-06
2038,SVN,4.538271176584574e-06
2039,SVN,4.538271176584574e-06
2040,SVN,4.538271176584574e-06
2041,SVN,4.538271176584574e-06
2042,SVN,4.538271176584574e-06
2043,SVN,4.538271176584574e-06
2044,SVN,4.538271176584574e-06
2045,SVN,4.538271176584574e-06
2046,SVN,4.538271176584574e-06
2047,SVN,4.538271176584574e-06
2048,SVN,4.538271176584574e-06
2049,SVN,4.538271176584574e-06
2050,SVN,4.538271176584574e-06
2019,SWE,0.008188459629379
2020,SWE,0.0091032561765984
2021,SWE,0.0091032561765984
2022,SWE,0.0091032561765984
2023,SWE,0.0091032561765984
2024,SWE,0.0091032561765984
2025,SWE,0.0091032561765984
2026,SWE,0.0091032561765984
2027,SWE,0.0091032561765984
2028,SWE,0.0091032561765984
2029,SWE,0.0091032561765984
2030,SWE,0.0091032561765984
2031,SWE,0.0091032561765984
2032,SWE,0.0091032561765984
2033,SWE,0.0091032561765984
2034,SWE,0.0091032561765984
2035,SWE,0.0091032561765984
2036,SWE,0.0091032561765984
2037,SWE,0.0091032561765984
2038,SWE,0.0091032561765984
2039,SWE,0.0091032561765984
2040,SWE,0.0091032561765984
2041,SWE,0.0091032561765984
