"Nation","iso_code3","Year","nemomod_entc_variable_cost_pp_biomass_mm_usd_per_gw"
"Afghanistan","BES",2030,0.786430394249704
"Afghanistan","BES",2031,0.768468299220772
"Afghanistan","BES",2032,0.750916459009288
"Afghanistan","BES",2033,0.733765503382272
"Afghanistan","BES",2034,0.717006276123159
"Afghanistan","BES",2035,0.700629830143662
"Afghanistan","BES",2036,0.684627422707272
"Afghanistan","BES",2037,0.668990510761857
"Afghanistan","BES",2038,0.653710746378867
"Afghanistan","BES",2039,0.638779972296701
"Afghanistan","BES",2040,0.624190217565873
"Afghanistan","BES",2041,0.609933693293633
"Afghanistan","BES",2042,0.59600278848579
"Afghanistan","BES",2043,0.582390065983497
"Afghanistan","BES",2044,0.569088258492852
"Afghanistan","BES",2045,0.556090264705175
"Afghanistan","BES",2046,0.543389145505901
"Afghanistan","BES",2047,0.530978120270058
"Afghanistan","BES",2048,0.518850563242365
"Afghanistan","BES",2049,0.507
"Afghanistan","BES",2050,0.495420103996163
"Åland Islands","BFA",2021,6.47812286173022
"Åland Islands","BFA",2022,6.33016233108147
"Åland Islands","BFA",2023,6.18558122362322
"Åland Islands","BFA",2024,6.04430235322313
"Åland Islands","BFA",2025,5.90625029668255
"Åland Islands","BFA",2026,5.77135135347108
"Åland Islands","BFA",2027,5.63953350638074
"Åland Islands","BFA",2028,5.51072638307888
"Åland Islands","BFA",2029,5.38486121853913
"Åland Islands","BFA",2030,5.26187081833049
"Åland Islands","BFA",2031,5.1416895227449
"Åland Islands","BFA",2032,5.0242531717441
"Åland Islands","BFA",2033,4.90949907070712
"Åland Islands","BFA",2034,4.79736595696013
"Åland Islands","BFA",2035,4.68779396707069
"Åland Islands","BFA",2036,4.58072460488904
"Åland Islands","BFA",2037,4.47610071031935
"Åland Islands","BFA",2038,4.37386642880416
"Åland Islands","BFA",2039,4.27396718150588
"Åland Islands","BFA",2040,4.17634963616929
"Åland Islands","BFA",2041,4.08096167864956
"Åland Islands","BFA",2042,3.98775238509057
"Åland Islands","BFA",2043,3.89667199473869
"Åland Islands","BFA",2044,3.80767188337747
"Åland Islands","BFA",2045,3.7207045373691
"Åland Islands","BFA",2046,3.63572352828874
"Åland Islands","BFA",2047,3.55268348813827
"Åland Islands","BFA",2048,3.47154008512606
"Åland Islands","BFA",2049,3.39225
"Åland Islands","BFA",2050,3.31477090292107
"Åland Islands","BGD",2021,6.47812286173022
"Åland Islands","BGD",2022,6.33016233108147
"Åland Islands","BGD",2023,6.18558122362322
"Åland Islands","BGD",2024,6.04430235322313
"Åland Islands","BGD",2025,5.90625029668255
"Åland Islands","BGD",2026,5.77135135347108
"Åland Islands","BGD",2027,5.63953350638074
"Åland Islands","BGD",2028,5.51072638307888
"Åland Islands","BGD",2029,5.38486121853913
"Åland Islands","BGD",2030,5.26187081833049
"Åland Islands","BGD",2031,5.1416895227449
"Åland Islands","BGD",2032,5.0242531717441
"Åland Islands","BGD",2033,4.90949907070712
"Åland Islands","BGD",2034,4.79736595696013
"Åland Islands","BGD",2035,4.68779396707069
"Åland Islands","BGD",2036,4.58072460488904
"Åland Islands","BGD",2037,4.47610071031935
"Åland Islands","BGD",2038,4.37386642880416
"Åland Islands","BGD",2039,4.27396718150588
"Åland Islands","BGD",2040,4.17634963616929
"Åland Islands","BGD",2041,4.08096167864956
"Åland Islands","BGD",2042,3.98775238509057
"Åland Islands","BGD",2043,3.89667199473869
"Åland Islands","BGD",2044,3.80767188337747
"Åland Islands","BGD",2045,3.7207045373691
"Åland Islands","BGD",2046,3.63572352828874
"Åland Islands","BGD",2047,3.55268348813827
"Åland Islands","BGD",2048,3.47154008512606
"Åland Islands","BGD",2049,3.39225
"Åland Islands","BGD",2050,3.31477090292107
"Åland Islands","BGR",2021,6.47812286173022
"Åland Islands","BGR",2022,6.33016233108147
"Åland Islands","BGR",2023,6.18558122362322
"Åland Islands","BGR",2024,6.04430235322313
"Åland Islands","BGR",2025,5.90625029668255
"Åland Islands","BGR",2026,5.77135135347108
"Åland Islands","BGR",2027,5.63953350638074
"Åland Islands","BGR",2028,5.51072638307888
"Åland Islands","BGR",2029,5.38486121853913
"Åland Islands","BGR",2030,5.26187081833049
"Åland Islands","BGR",2031,5.1416895227449
"Åland Islands","BGR",2032,5.0242531717441
"Åland Islands","BGR",2033,4.90949907070712
"Åland Islands","BGR",2034,4.79736595696013
"Åland Islands","BGR",2035,4.68779396707069
"Åland Islands","BGR",2036,4.58072460488904
"Åland Islands","BGR",2037,4.47610071031935
"Åland Islands","BGR",2038,4.37386642880416
"Åland Islands","BGR",2039,4.27396718150588
"Åland Islands","BGR",2040,4.17634963616929
"Åland Islands","BGR",2041,4.08096167864956
"Åland Islands","BGR",2042,3.98775238509057
"Åland Islands","BGR",2043,3.89667199473869
"Åland Islands","BGR",2044,3.80767188337747
"Åland Islands","BGR",2045,3.7207045373691
"Åland Islands","BGR",2046,3.63572352828874
"Åland Islands","BGR",2047,3.55268348813827
"Åland Islands","BGR",2048,3.47154008512606
"Åland Islands","BGR",2049,3.39225
"Åland Islands","BGR",2050,3.31477090292107
"Åland Islands","BHR",2021,6.47812286173022
"Åland Islands","BHR",2022,6.33016233108147
"Åland Islands","BHR",2023,6.18558122362322
"Åland Islands","BHR",2024,6.04430235322313
"Åland Islands","BHR",2025,5.90625029668255
"Åland Islands","BHR",2026,5.77135135347108
"Åland Islands","BHR",2027,5.63953350638074
"Åland Islands","BHR",2028,5.51072638307888
"Åland Islands","BHR",2029,5.38486121853913
"Åland Islands","BHR",2030,5.26187081833049
"Åland Islands","BHR",2031,5.1416895227449
"Åland Islands","BHR",2032,5.0242531717441
"Åland Islands","BHR",2033,4.90949907070712
"Åland Islands","BHR",2034,4.79736595696013
"Åland Islands","BHR",2035,4.68779396707069
"Åland Islands","BHR",2036,4.58072460488904
"Åland Islands","BHR",2037,4.47610071031935
"Åland Islands","BHR",2038,4.37386642880416
"Åland Islands","BHR",2039,4.27396718150588
"Åland Islands","BHR",2040,4.17634963616929
"Åland Islands","BHR",2041,4.08096167864956
"Åland Islands","BHR",2042,3.98775238509057
"Åland Islands","BHR",2043,3.89667199473869
"Åland Islands","BHR",2044,3.80767188337747
"Åland Islands","BHR",2045,3.7207045373691
"Åland Islands","BHR",2046,3.63572352828874
"Åland Islands","BHR",2047,3.55268348813827
"Åland Islands","BHR",2048,3.47154008512606
"Åland Islands","BHR",2049,3.39225
"Åland Islands","BHR",2050,3.31477090292107
"Åland Islands","BHS",2021,6.47812286173022
"Åland Islands","BHS",2022,6.33016233108147
"Åland Islands","BHS",2023,6.18558122362322
"Åland Islands","BHS",2024,6.04430235322313
"Åland Islands","BHS",2025,5.90625029668255
"Åland Islands","BHS",2026,5.77135135347108
"Åland Islands","BHS",2027,5.63953350638074
"Åland Islands","BHS",2028,5.51072638307888
"Åland Islands","BHS",2029,5.38486121853913
"Åland Islands","BHS",2030,5.26187081833049
"Åland Islands","BHS",2031,5.1416895227449
"Åland Islands","BHS",2032,5.0242531717441
"Åland Islands","BHS",2033,4.90949907070712
"Åland Islands","BHS",2034,4.79736595696013
"Åland Islands","BHS",2035,4.68779396707069
"Åland Islands","BHS",2036,4.58072460488904
"Åland Islands","BHS",2037,4.47610071031935
"Åland Islands","BHS",2038,4.37386642880416
"Åland Islands","BHS",2039,4.27396718150588
"Åland Islands","BHS",2040,4.17634963616929
"Åland Islands","BHS",2041,4.08096167864956
"Åland Islands","BHS",2042,3.98775238509057
"Åland Islands","BHS",2043,3.89667199473869
"Åland Islands","BHS",2044,3.80767188337747
"Åland Islands","BHS",2045,3.7207045373691
"Åland Islands","BHS",2046,3.63572352828874
"Åland Islands","BHS",2047,3.55268348813827
"Åland Islands","BHS",2048,3.47154008512606
"Åland Islands","BHS",2049,3.39225
"Åland Islands","BHS",2050,3.31477090292107
"Åland Islands","BIH",2021,6.47812286173022
"Åland Islands","BIH",2022,6.33016233108147
"Åland Islands","BIH",2023,6.18558122362322
"Åland Islands","BIH",2024,6.04430235322313
"Åland Islands","BIH",2025,5.90625029668255
"Åland Islands","BIH",2026,5.77135135347108
"Åland Islands","BIH",2027,5.63953350638074
"Åland Islands","BIH",2028,5.51072638307888
"Åland Islands","BIH",2029,5.38486121853913
"Åland Islands","BIH",2030,5.26187081833049
"Åland Islands","BIH",2031,5.1416895227449
"Åland Islands","BIH",2032,5.0242531717441
"Åland Islands","BIH",2033,4.90949907070712
"Åland Islands","BIH",2034,4.79736595696013
"Åland Islands","BIH",2035,4.68779396707069
"Åland Islands","BIH",2036,4.58072460488904
"Åland Islands","BIH",2037,4.47610071031935
"Åland Islands","BIH",2038,4.37386642880416
"Åland Islands","BIH",2039,4.27396718150588
"Åland Islands","BIH",2040,4.17634963616929
"Åland Islands","BIH",2041,4.08096167864956
"Åland Islands","BIH",2042,3.98775238509057
"Åland Islands","BIH",2043,3.89667199473869
"Åland Islands","BIH",2044,3.80767188337747
"Åland Islands","BIH",2045,3.7207045373691
"Åland Islands","BIH",2046,3.63572352828874
"Åland Islands","BIH",2047,3.55268348813827
"Åland Islands","BIH",2048,3.47154008512606
"Åland Islands","BIH",2049,3.39225
"Åland Islands","BIH",2050,3.31477090292107
"Åland Islands","BLM",2021,6.47812286173022
"Åland Islands","BLM",2022,6.33016233108147
"Åland Islands","BLM",2023,6.18558122362322
"Åland Islands","BLM",2024,6.04430235322313
"Åland Islands","BLM",2025,5.90625029668255
"Åland Islands","BLM",2026,5.77135135347108
"Åland Islands","BLM",2027,5.63953350638074
"Åland Islands","BLM",2028,5.51072638307888
"Åland Islands","BLM",2029,5.38486121853913
"Åland Islands","BLM",2030,5.26187081833049
"Åland Islands","BLM",2031,5.1416895227449
"Åland Islands","BLM",2032,5.0242531717441
"Åland Islands","BLM",2033,4.90949907070712
"Åland Islands","BLM",2034,4.79736595696013
"Åland Islands","BLM",2035,4.68779396707069
"Åland Islands","BLM",2036,4.58072460488904
"Åland Islands","BLM",2037,4.47610071031935
"Åland Islands","BLM",2038,4.37386642880416
"Åland Islands","BLM",2039,4.27396718150588
"Åland Islands","BLM",2040,4.17634963616929
"Åland Islands","BLM",2041,4.08096167864956
"Åland Islands","BLM",2042,3.98775238509057
"Åland Islands","BLM",2043,3.89667199473869
"Åland Islands","BLM",2044,3.80767188337747
"Åland Islands","BLM",2045,3.7207045373691
"Åland Islands","BLM",2046,3.63572352828874
"Åland Islands","BLM",2047,3.55268348813827
"Åland Islands","BLM",2048,3.47154008512606
"Åland Islands","BLM",2049,3.39225
"Åland Islands","BLM",2050,3.31477090292107
"Åland Islands","BLR",2021,6.47812286173022
"Åland Islands","BLR",2022,6.33016233108147
"Åland Islands","BLR",2023,6.18558122362322
"Åland Islands","BLR",2024,6.04430235322313
"Åland Islands","BLR",2025,5.90625029668255
"Åland Islands","BLR",2026,5.77135135347108
"Åland Islands","BLR",2027,5.63953350638074
"Åland Islands","BLR",2028,5.51072638307888
"Åland Islands","BLR",2029,5.38486121853913
"Åland Islands","BLR",2030,5.26187081833049
"Åland Islands","BLR",2031,5.1416895227449
"Åland Islands","BLR",2032,5.0242531717441
"Åland Islands","BLR",2033,4.90949907070712
"Åland Islands","BLR",2034,4.79736595696013
"Åland Islands","BLR",2035,4.68779396707069
"Åland Islands","BLR",2036,4.58072460488904
"Åland Islands","BLR",2037,4.47610071031935
"Åland Islands","BLR",2038,4.37386642880416
"Åland Islands","BLR",2039,4.27396718150588
"Åland Islands","BLR",2040,4.17634963616929
"Åland Islands","BLR",2041,4.08096167864956
"Åland Islands","BLR",2042,3.98775238509057
"Åland Islands","BLR",2043,3.89667199473869
"Åland Islands","BLR",2044,3.80767188337747
"Åland Islands","BLR",2045,3.7207045373691
"Åland Islands","BLR",2046,3.63572352828874
"Åland Islands","BLR",2047,3.55268348813827
"Åland Islands","BLR",2048,3.47154008512606
"Åland Islands","BLR",2049,3.39225
"Åland Islands","BLR",2050,3.31477090292107
"Åland Islands","BLZ",2021,6.47812286173022
"Åland Islands","BLZ",2022,6.33016233108147
"Åland Islands","BLZ",2023,6.18558122362322
"Åland Islands","BLZ",2024,6.04430235322313
"Åland Islands","BLZ",2025,5.90625029668255
"Åland Islands","BLZ",2026,5.77135135347108
"Åland Islands","BLZ",2027,5.63953350638074
"Åland Islands","BLZ",2028,5.51072638307888
"Åland Islands","BLZ",2029,5.38486121853913
"Åland Islands","BLZ",2030,5.26187081833049
"Åland Islands","BLZ",2031,5.1416895227449
"Åland Islands","BLZ",2032,5.0242531717441
"Åland Islands","BLZ",2033,4.90949907070712
"Åland Islands","BLZ",2034,4.79736595696013
"Åland Islands","BLZ",2035,4.68779396707069
"Åland Islands","BLZ",2036,4.58072460488904
"Åland Islands","BLZ",2037,4.47610071031935
"Åland Islands","BLZ",2038,4.37386642880416
"Åland Islands","BLZ",2039,4.27396718150588
"Åland Islands","BLZ",2040,4.17634963616929
"Åland Islands","BLZ",2041,4.08096167864956
"Åland Islands","BLZ",2042,3.98775238509057
"Åland Islands","BLZ",2043,3.89667199473869
"Åland Islands","BLZ",2044,3.80767188337747
"Åland Islands","BLZ",2045,3.7207045373691
"Åland Islands","BLZ",2046,3.63572352828874
"Åland Islands","BLZ",2047,3.55268348813827
"Åland Islands","BLZ",2048,3.47154008512606
"Åland Islands","BLZ",2049,3.39225
"Åland Islands","BLZ",2050,3.31477090292107
"Åland Islands","BMU",2021,6.47812286173022
"Åland Islands","BMU",2022,6.33016233108147
"Åland Islands","BMU",2023,6.18558122362322
"Åland Islands","BMU",2024,6.04430235322313
"Åland Islands","BMU",2025,5.90625029668255
"Åland Islands","BMU",2026,5.77135135347108
"Åland Islands","BMU",2027,5.63953350638074
"Åland Islands","BMU",2028,5.51072638307888
"Åland Islands","BMU",2029,5.38486121853913
"Åland Islands","BMU",2030,5.26187081833049
"Åland Islands","BMU",2031,5.1416895227449
"Åland Islands","BMU",2032,5.0242531717441
"Åland Islands","BMU",2033,4.90949907070712
"Åland Islands","BMU",2034,4.79736595696013
"Åland Islands","BMU",2035,4.68779396707069
"Åland Islands","BMU",2036,4.58072460488904
"Åland Islands","BMU",2037,4.47610071031935
"Åland Islands","BMU",2038,4.37386642880416
"Åland Islands","BMU",2039,4.27396718150588
"Åland Islands","BMU",2040,4.17634963616929
"Åland Islands","BMU",2041,4.08096167864956
"Åland Islands","BMU",2042,3.98775238509057
"Åland Islands","BMU",2043,3.89667199473869
"Åland Islands","BMU",2044,3.80767188337747
"Åland Islands","BMU",2045,3.7207045373691
"Åland Islands","BMU",2046,3.63572352828874
"Åland Islands","BMU",2047,3.55268348813827
"Åland Islands","BMU",2048,3.47154008512606
"Åland Islands","BMU",2049,3.39225
"Åland Islands","BMU",2050,3.31477090292107
"Åland Islands","BOL",2021,6.47812286173022
"Åland Islands","BOL",2022,6.33016233108147
"Åland Islands","BOL",2023,6.18558122362322
"Åland Islands","BOL",2024,6.04430235322313
"Åland Islands","BOL",2025,5.90625029668255
"Åland Islands","BOL",2026,5.77135135347108
"Åland Islands","BOL",2027,5.63953350638074
"Åland Islands","BOL",2028,5.51072638307888
"Åland Islands","BOL",2029,5.38486121853913
"Åland Islands","BOL",2030,5.26187081833049
"Åland Islands","BOL",2031,5.1416895227449
"Åland Islands","BOL",2032,5.0242531717441
"Åland Islands","BOL",2033,4.90949907070712
"Åland Islands","BOL",2034,4.79736595696013
"Åland Islands","BOL",2035,4.68779396707069
"Åland Islands","BOL",2036,4.58072460488904
"Åland Islands","BOL",2037,4.47610071031935
"Åland Islands","BOL",2038,4.37386642880416
"Åland Islands","BOL",2039,4.27396718150588
"Åland Islands","BOL",2040,4.17634963616929
"Åland Islands","BOL",2041,4.08096167864956
"Åland Islands","BOL",2042,3.98775238509057
"Åland Islands","BOL",2043,3.89667199473869
"Åland Islands","BOL",2044,3.80767188337747
"Åland Islands","BOL",2045,3.7207045373691
"Åland Islands","BOL",2046,3.63572352828874
"Åland Islands","BOL",2047,3.55268348813827
"Åland Islands","BOL",2048,3.47154008512606
"Åland Islands","BOL",2049,3.39225
"Åland Islands","BOL",2050,3.31477090292107
"Åland Islands","BRA",2021,6.47812286173022
"Åland Islands","BRA",2022,6.33016233108147
"Åland Islands","BRA",2023,6.18558122362322
"Åland Islands","BRA",2024,6.04430235322313
"Åland Islands","BRA",2025,5.90625029668255
"Åland Islands","BRA",2026,5.77135135347108
"Åland Islands","BRA",2027,5.63953350638074
"Åland Islands","BRA",2028,5.51072638307888
"Åland Islands","BRA",2029,5.38486121853913
"Åland Islands","BRA",2030,5.26187081833049
"Åland Islands","BRA",2031,5.1416895227449
"Åland Islands","BRA",2032,5.0242531717441
"Åland Islands","BRA",2033,4.90949907070712
"Åland Islands","BRA",2034,4.79736595696013
"Åland Islands","BRA",2035,4.68779396707069
"Åland Islands","BRA",2036,4.58072460488904
"Åland Islands","BRA",2037,4.47610071031935
"Åland Islands","BRA",2038,4.37386642880416
"Åland Islands","BRA",2039,4.27396718150588
"Åland Islands","BRA",2040,4.17634963616929
"Åland Islands","BRA",2041,4.08096167864956
"Åland Islands","BRA",2042,3.98775238509057
"Åland Islands","BRA",2043,3.89667199473869
"Åland Islands","BRA",2044,3.80767188337747
"Åland Islands","BRA",2045,3.7207045373691
"Åland Islands","BRA",2046,3.63572352828874
"Åland Islands","BRA",2047,3.55268348813827
"Åland Islands","BRA",2048,3.47154008512606
"Åland Islands","BRA",2049,3.39225
"Åland Islands","BRA",2050,3.31477090292107
"Åland Islands","BRB",2021,6.47812286173022
"Åland Islands","BRB",2022,6.33016233108147
"Åland Islands","BRB",2023,6.18558122362322
"Åland Islands","BRB",2024,6.04430235322313
"Åland Islands","BRB",2025,5.90625029668255
"Åland Islands","BRB",2026,5.77135135347108
"Åland Islands","BRB",2027,5.63953350638074
"Åland Islands","BRB",2028,5.51072638307888
"Åland Islands","BRB",2029,5.38486121853913
"Åland Islands","BRB",2030,5.26187081833049
"Åland Islands","BRB",2031,5.1416895227449
"Åland Islands","BRB",2032,5.0242531717441
"Åland Islands","BRB",2033,4.90949907070712
"Åland Islands","BRB",2034,4.79736595696013
"Åland Islands","BRB",2035,4.68779396707069
"Åland Islands","BRB",2036,4.58072460488904
"Åland Islands","BRB",2037,4.47610071031935
"Åland Islands","BRB",2038,4.37386642880416
"Åland Islands","BRB",2039,4.27396718150588
"Åland Islands","BRB",2040,4.17634963616929
"Åland Islands","BRB",2041,4.08096167864956
"Åland Islands","BRB",2042,3.98775238509057
"Åland Islands","BRB",2043,3.89667199473869
"Åland Islands","BRB",2044,3.80767188337747
"Åland Islands","BRB",2045,3.7207045373691
"Åland Islands","BRB",2046,3.63572352828874
"Åland Islands","BRB",2047,3.55268348813827
"Åland Islands","BRB",2048,3.47154008512606
"Åland Islands","BRB",2049,3.39225
"Åland Islands","BRB",2050,3.31477090292107
"Åland Islands","BRN",2021,6.47812286173022
"Åland Islands","BRN",2022,6.33016233108147
"Åland Islands","BRN",2023,6.18558122362322
"Åland Islands","BRN",2024,6.04430235322313
"Åland Islands","BRN",2025,5.90625029668255
"Åland Islands","BRN",2026,5.77135135347108
"Åland Islands","BRN",2027,5.63953350638074
"Åland Islands","BRN",2028,5.51072638307888
"Åland Islands","BRN",2029,5.38486121853913
"Åland Islands","BRN",2030,5.26187081833049
"Åland Islands","BRN",2031,5.1416895227449
"Åland Islands","BRN",2032,5.0242531717441
"Åland Islands","BRN",2033,4.90949907070712
"Åland Islands","BRN",2034,4.79736595696013
"Åland Islands","BRN",2035,4.68779396707069
"Åland Islands","BRN",2036,4.58072460488904
"Åland Islands","BRN",2037,4.47610071031935
