"iso_code3","frac_waso_recycled_glass","Year"
"SWE",0.3237,2013
"SWE",0.3237,2014
"SWE",0.3237,2015
"SWE",0.3237,2016
"SWE",0.3237,2017
"SWE",0.3237,2018
"SWE",0.3237,2019
"SWE",0.3237,2020
"SWZ",0.111581659347055,2010
"SWZ",0.111581659347055,2011
"SWZ",0.111581659347055,2012
"SWZ",0.111581659347055,2013
"SWZ",0.111581659347055,2014
"SWZ",0.111581659347055,2015
"SWZ",0.111581659347055,2016
"SWZ",0.111581659347055,2017
"SWZ",0.111581659347055,2018
"SWZ",0.111581659347055,2019
"SWZ",0.111581659347055,2020
"SXM",0.173715659057431,2010
"SXM",0.173715659057431,2011
"SXM",0.173715659057431,2012
"SXM",0.173715659057431,2013
"SXM",0.173715659057431,2014
"SXM",0.173715659057431,2015
"SXM",0.173715659057431,2016
"SXM",0.173715659057431,2017
"SXM",0.173715659057431,2018
"SXM",0.173715659057431,2019
"SXM",0.173715659057431,2020
"SYC",0.156860673421873,2010
"SYC",0.156860673421873,2011
"SYC",0.156860673421873,2012
"SYC",0.156860673421873,2013
"SYC",0.156860673421873,2014
"SYC",0.156860673421873,2015
"SYC",0.156860673421873,2016
"SYC",0.156860673421873,2017
"SYC",0.156860673421873,2018
"SYC",0.156860673421873,2019
"SYC",0.156860673421873,2020
"SYR",0.025,2010
"SYR",0.025,2011
"SYR",0.025,2012
"SYR",0.025,2013
"SYR",0.025,2014
"SYR",0.025,2015
"SYR",0.025,2016
"SYR",0.025,2017
"SYR",0.025,2018
"SYR",0.025,2019
"SYR",0.025,2020
"TCA",0.171568771789691,2010
"TCA",0.171568771789691,2011
"TCA",0.171568771789691,2012
"TCA",0.171568771789691,2013
"TCA",0.171568771789691,2014
"TCA",0.171568771789691,2015
"TCA",0.171568771789691,2016
"TCA",0.171568771789691,2017
"TCA",0.171568771789691,2018
"TCA",0.171568771789691,2019
"TCA",0.171568771789691,2020
"TCD",0.0912492694500236,2010
"TCD",0.0912492694500236,2011
"TCD",0.0912492694500236,2012
"TCD",0.0912492694500236,2013
"TCD",0.0912492694500236,2014
"TCD",0.0912492694500236,2015
"TCD",0.0912492694500236,2016
"TCD",0.0912492694500236,2017
"TCD",0.0912492694500236,2018
"TCD",0.0912492694500236,2019
"TCD",0.0912492694500236,2020
"TGO",0.02,2010
"TGO",0.02,2011
"TGO",0.02,2012
"TGO",0.02,2013
"TGO",0.02,2014
"TGO",0.02,2015
"TGO",0.02,2016
"TGO",0.02,2017
"TGO",0.02,2018
"TGO",0.02,2019
"TGO",0.02,2020
"THA",0.191,2010
"THA",0.191,2011
"THA",0.191,2012
"THA",0.191,2013
"THA",0.191,2014
"THA",0.191,2015
"THA",0.191,2016
"THA",0.191,2017
"THA",0.191,2018
"THA",0.191,2019
"THA",0.191,2020
"TJK",0.0940732778847474,2010
"TJK",0.0940732778847474,2011
"TJK",0.0940732778847474,2012
"TJK",0.0940732778847474,2013
"TJK",0.0940732778847474,2014
"TJK",0.0940732778847474,2015
"TJK",0.0940732778847474,2016
"TJK",0.0940732778847474,2017
"TJK",0.0940732778847474,2018
"TJK",0.0940732778847474,2019
"TJK",0.0940732778847474,2020
"TKM",0.12092160967234,2010
"TKM",0.12092160967234,2011
"TKM",0.12092160967234,2012
"TKM",0.12092160967234,2013
"TKM",0.12092160967234,2014
"TKM",0.12092160967234,2015
"TKM",0.12092160967234,2016
"TKM",0.12092160967234,2017
"TKM",0.12092160967234,2018
"TKM",0.12092160967234,2019
"TKM",0.12092160967234,2020
"TLS",0.0965619629362964,2010
"TLS",0.0965619629362964,2011
"TLS",0.0965619629362964,2012
"TLS",0.0965619629362964,2013
"TLS",0.0965619629362964,2014
"TLS",0.0965619629362964,2015
"TLS",0.0965619629362964,2016
"TLS",0.0965619629362964,2017
"TLS",0.0965619629362964,2018
"TLS",0.0965619629362964,2019
"TLS",0.0965619629362964,2020
"TON",0.103529404187937,2010
"TON",0.103529404187937,2011
"TON",0.103529404187937,2012
"TON",0.103529404187937,2013
"TON",0.103529404187937,2014
"TON",0.103529404187937,2015
"TON",0.103529404187937,2016
"TON",0.103529404187937,2017
"TON",0.103529404187937,2018
"TON",0.103529404187937,2019
"TON",0.103529404187937,2020
"TTO",0.173737424865817,2010
"TTO",0.173737424865817,2011
"TTO",0.173737424865817,2012
"TTO",0.173737424865817,2013
"TTO",0.173737424865817,2014
"TTO",0.173737424865817,2015
"TTO",0.173737424865817,2016
"TTO",0.173737424865817,2017
"TTO",0.173737424865817,2018
"TTO",0.173737424865817,2019
"TTO",0.173737424865817,2020
"TUN",0.04,2010
"TUN",0.04,2011
"TUN",0.04,2012
"TUN",0.04,2013
"TUN",0.04,2014
"TUN",0.04,2015
"TUN",0.04,2016
"TUN",0.04,2017
"TUN",0.04,2018
"TUN",0.04,2019
"TUN",0.04,2020
"TUR",0.168405317679597,2010
"TUR",0.168405317679597,2011
"TUR",0.168405317679597,2012
"TUR",0.168405317679597,2013
"TUR",0.168405317679597,2014
"TUR",0.168405317679597,2015
"TUR",0.168405317679597,2016
"TUR",0.168405317679597,2017
"TUR",0.168405317679597,2018
"TUR",0.168405317679597,2019
"TUR",0.168405317679597,2020
"TUV",0.15,2010
"TUV",0.15,2011
"TUV",0.15,2012
"TUV",0.15,2013
"TUV",0.15,2014
"TUV",0.15,2015
"TUV",0.15,2016
"TUV",0.15,2017
"TUV",0.15,2018
"TUV",0.15,2019
"TUV",0.15,2020
"TWN",0.258696236582318,2010
"TWN",0.258696236582318,2011
"TWN",0.258696236582318,2012
"TWN",0.258696236582318,2013
"TWN",0.258696236582318,2014
"TWN",0.258696236582318,2015
"TWN",0.258696236582318,2016
"TWN",0.258696236582318,2017
"TWN",0.258696236582318,2018
"TWN",0.258696236582318,2019
"TWN",0.258696236582318,2020
"TZA",0.0908789996576997,2010
"TZA",0.0908789996576997,2011
"TZA",0.0908789996576997,2012
"TZA",0.0908789996576997,2013
"TZA",0.0908789996576997,2014
"TZA",0.0908789996576997,2015
"TZA",0.0908789996576997,2016
"TZA",0.0908789996576997,2017
"TZA",0.0908789996576997,2018
"TZA",0.0908789996576997,2019
"TZA",0.0908789996576997,2020
"UGA",0.06,2010
"UGA",0.06,2011
"UGA",0.06,2012
"UGA",0.06,2013
"UGA",0.06,2014
"UGA",0.06,2015
"UGA",0.06,2016
"UGA",0.06,2017
"UGA",0.06,2018
"UGA",0.06,2019
"UGA",0.06,2020
"UKR",0.032,2010
"UKR",0.032,2011
"UKR",0.032,2012
"UKR",0.032,2013
"UKR",0.032,2014
"UKR",0.032,2015
"UKR",0.032,2016
"UKR",0.032,2017
"UKR",0.032,2018
"UKR",0.032,2019
"UKR",0.032,2020
"URY",0.08,2010
"URY",0.08,2011
"URY",0.08,2012
"URY",0.08,2013
"URY",0.08,2014
"URY",0.08,2015
"URY",0.08,2016
"URY",0.08,2017
"URY",0.08,2018
"URY",0.08,2019
"URY",0.08,2020
"USA",0.346,2010
"USA",0.346,2011
"USA",0.346,2012
"USA",0.346,2013
"USA",0.346,2014
"USA",0.346,2015
"USA",0.346,2016
"USA",0.346,2017
"USA",0.346,2018
"USA",0.346,2019
"USA",0.346,2020
"UZB",0.100855572567562,2010
"UZB",0.100855572567562,2011
"UZB",0.100855572567562,2012
"UZB",0.100855572567562,2013
"UZB",0.100855572567562,2014
"UZB",0.100855572567562,2015
"UZB",0.100855572567562,2016
"UZB",0.100855572567562,2017
"UZB",0.100855572567562,2018
"UZB",0.100855572567562,2019
"UZB",0.100855572567562,2020
"VCT",0.122654629352252,2010
"VCT",0.122654629352252,2011
"VCT",0.122654629352252,2012
"VCT",0.122654629352252,2013
"VCT",0.122654629352252,2014
"VCT",0.122654629352252,2015
"VCT",0.122654629352252,2016
"VCT",0.122654629352252,2017
"VCT",0.122654629352252,2018
"VCT",0.122654629352252,2019
"VCT",0.122654629352252,2020
"VEN",0.128337361168096,2010
"VEN",0.128337361168096,2011
"VEN",0.128337361168096,2012
"VEN",0.128337361168096,2013
"VEN",0.128337361168096,2014
"VEN",0.128337361168096,2015
"VEN",0.128337361168096,2016
"VEN",0.128337361168096,2017
"VEN",0.128337361168096,2018
"VEN",0.128337361168096,2019
"VEN",0.128337361168096,2020
"VGB",0.159619412483039,2010
"VGB",0.159619412483039,2011
"VGB",0.159619412483039,2012
"VGB",0.159619412483039,2013
"VGB",0.159619412483039,2014
"VGB",0.159619412483039,2015
"VGB",0.159619412483039,2016
"VGB",0.159619412483039,2017
"VGB",0.159619412483039,2018
"VGB",0.159619412483039,2019
"VGB",0.159619412483039,2020
"VIR",0.178394412759677,2010
"VIR",0.178394412759677,2011
"VIR",0.178394412759677,2012
"VIR",0.178394412759677,2013
"VIR",0.178394412759677,2014
"VIR",0.178394412759677,2015
"VIR",0.178394412759677,2016
"VIR",0.178394412759677,2017
"VIR",0.178394412759677,2018
"VIR",0.178394412759677,2019
"VIR",0.178394412759677,2020
"VNM",0.23,2010
"VNM",0.23,2011
"VNM",0.23,2012
"VNM",0.23,2013
"VNM",0.23,2014
"VNM",0.23,2015
"VNM",0.23,2016
"VNM",0.23,2017
"VNM",0.23,2018
"VNM",0.23,2019
"VNM",0.23,2020
"VUT",0.37,2010
"VUT",0.37,2011
"VUT",0.37,2012
"VUT",0.37,2013
"VUT",0.37,2014
"VUT",0.37,2015
"VUT",0.37,2016
"VUT",0.37,2017
"VUT",0.37,2018
"VUT",0.37,2019
"VUT",0.37,2020
"WSM",0.36,2010
"WSM",0.36,2011
"WSM",0.36,2012
"WSM",0.36,2013
"WSM",0.36,2014
"WSM",0.36,2015
"WSM",0.36,2016
"WSM",0.36,2017
"WSM",0.36,2018
"WSM",0.36,2019
"WSM",0.36,2020
"XKX",0.115795995054463,2010
"XKX",0.115795995054463,2011
"XKX",0.115795995054463,2012
"XKX",0.115795995054463,2013
"XKX",0.115795995054463,2014
"XKX",0.115795995054463,2015
"XKX",0.115795995054463,2016
"XKX",0.115795995054463,2017
"XKX",0.115795995054463,2018
"XKX",0.115795995054463,2019
"XKX",0.115795995054463,2020
"YEM",0.08,2010
"YEM",0.08,2011
"YEM",0.08,2012
"YEM",0.08,2013
"YEM",0.08,2014
"YEM",0.08,2015
"YEM",0.08,2016
"YEM",0.08,2017
"YEM",0.08,2018
"YEM",0.08,2019
"YEM",0.08,2020
"ZAF",0.28,2010
"ZAF",0.28,2011
"ZAF",0.28,2012
"ZAF",0.28,2013
"ZAF",0.28,2014
"ZAF",0.28,2015
"ZAF",0.28,2016
"ZAF",0.28,2017
"ZAF",0.28,2018
"ZAF",0.28,2019
"ZAF",0.28,2020
"ZMB",0.0955825239565038,2010
"ZMB",0.0955825239565038,2011
"ZMB",0.0955825239565038,2012
"ZMB",0.0955825239565038,2013
"ZMB",0.0955825239565038,2014
"ZMB",0.0955825239565038,2015
"ZMB",0.0955825239565038,2016
"ZMB",0.0955825239565038,2017
"ZMB",0.0955825239565038,2018
"ZMB",0.0955825239565038,2019
"ZMB",0.0955825239565038,2020
"ZWE",0.16,2010
"ZWE",0.16,2011
"ZWE",0.16,2012
"ZWE",0.16,2013
"ZWE",0.16,2014
"ZWE",0.16,2015
"ZWE",0.16,2016
"ZWE",0.16,2017
"ZWE",0.16,2018
"ZWE",0.16,2019
"ZWE",0.16,2020
