,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_plastic
5033,Cuba,CUB,2018,0.050021020740573324
5034,Cuba,CUB,2019,0.0423050252135767
5035,Cuba,CUB,2020,0.04500124186380502
5036,Cuba,CUB,2021,0.04500123731872519
5037,Cuba,CUB,2022,0.042184176031177884
5038,Cuba,CUB,2023,0.039543461768082294
5039,Cuba,CUB,2024,0.03706805526906772
5040,Cuba,CUB,2025,0.03474760832749652
5041,Cuba,CUB,2026,0.03257242053074874
5042,Cuba,CUB,2027,0.030533398708548685
5043,Cuba,CUB,2028,0.02862201891981324
5044,Cuba,CUB,2029,0.026830290819108305
5045,Cuba,CUB,2030,0.025150724253753136
5046,Cuba,CUB,2031,0.02357629795193359
5047,Cuba,CUB,2032,0.022100430170928498
5048,Cuba,CUB,2033,0.020716951182746118
5049,Cuba,CUB,2034,0.019420077482150445
5050,Cuba,CUB,2035,0.018204387609255072
5051,Cuba,CUB,2036,0.01706479948561479
5052,Cuba,CUB,2037,0.01599654916906896
5053,Cuba,CUB,2038,0.014995170938524632
5054,Cuba,CUB,2039,0.014056478625424742
5055,Cuba,CUB,2040,0.013176548113859843
5056,Cuba,CUB,2041,0.012351700936166513
5057,Cuba,CUB,2042,0.011578488895435418
5058,Cuba,CUB,2043,0.010853679650644822
5059,Cuba,CUB,2044,0.010174243204159649
5060,Cuba,CUB,2045,0.009537339235108052
5061,Cuba,CUB,2046,0.0089403052256843
5062,Cuba,CUB,2047,0.00838064533074065
5063,Cuba,CUB,2048,0.007856019944138874
5064,Cuba,CUB,2049,0.007364235918244481
5065,Cuba,CUB,2050,0.006903237395676759
5066,Kiribati,KIR,2017,27.06960018471582
5067,Kiribati,KIR,2018,19.144372577406305
5068,Kiribati,KIR,2019,49.237675996616616
5069,Kiribati,KIR,2020,31.036879723531616
5070,Kiribati,KIR,2021,31.03688378173075
5071,Kiribati,KIR,2022,25.089048558126922
5072,Kiribati,KIR,2023,20.281042451902618
5073,Kiribati,KIR,2024,16.394431298696666
5074,Kiribati,KIR,2025,13.252641142342789
5075,Kiribati,KIR,2026,10.712936243276642
5076,Kiribati,KIR,2027,8.659934402496157
5077,Kiribati,KIR,2028,7.000364993547139
5078,Kiribati,KIR,2029,5.658831552898983
5079,Kiribati,KIR,2030,4.574386417508636
5080,Kiribati,KIR,2031,3.697761790765399
5081,Kiribati,KIR,2032,2.9891314404285874
5082,Kiribati,KIR,2033,2.416301339494675
5083,Kiribati,KIR,2034,1.9532470483822617
5084,Kiribati,KIR,2035,1.5789313897462396
5085,Kiribati,KIR,2036,1.2763487013026769
5086,Kiribati,KIR,2037,1.0317522457887485
5087,Kiribati,KIR,2038,0.834029678256149
5088,Kiribati,KIR,2039,0.6741981973397918
5089,Kiribati,KIR,2040,0.5449964445469351
5090,Kiribati,KIR,2041,0.44055461100424953
5091,Kiribati,KIR,2042,0.35612776417001435
5092,Kiribati,KIR,2043,0.2878802791863408
5093,Kiribati,KIR,2044,0.23271158129878664
5094,Kiribati,KIR,2045,0.18811528258776014
5095,Kiribati,KIR,2046,0.15206531340456927
5096,Kiribati,KIR,2047,0.12292387531056681
5097,Kiribati,KIR,2048,0.09936703369799352
5098,Kiribati,KIR,2049,0.08032456966551102
5099,Kiribati,KIR,2050,0.06493135853847817
5100,United Arab Emirates,ARE,2017,0.007490576177904304
5101,United Arab Emirates,ARE,2018,0.0062923215165680835
5102,United Arab Emirates,ARE,2019,0.006395654835634324
5103,United Arab Emirates,ARE,2020,0.007358309803204146
5104,United Arab Emirates,ARE,2021,0.007358310004196118
5105,United Arab Emirates,ARE,2022,0.007151042945484801
5106,United Arab Emirates,ARE,2023,0.006949614134088744
5107,United Arab Emirates,ARE,2024,0.006753859119699572
5108,United Arab Emirates,ARE,2025,0.006563618084204704
5109,United Arab Emirates,ARE,2026,0.0063787357112084645
5110,United Arab Emirates,ARE,2027,0.006199061059229292
5111,United Arab Emirates,ARE,2028,0.0060244474384678025
5112,United Arab Emirates,ARE,2029,0.005854752291046696
5113,United Arab Emirates,ARE,2030,0.005689837074623801
5114,United Arab Emirates,ARE,2031,0.005529567149283457
5115,United Arab Emirates,ARE,2032,0.0053738116676137196
5116,United Arab Emirates,ARE,2033,0.0052224434678803935
5117,United Arab Emirates,ARE,2034,0.005075338970209552
5118,United Arab Emirates,ARE,2035,0.004932378075694585
5119,United Arab Emirates,ARE,2036,0.004793444068345265
5120,United Arab Emirates,ARE,2037,0.004658423519798599
5121,United Arab Emirates,ARE,2038,0.004527206196713579
5122,United Arab Emirates,ARE,2039,0.004399684970774818
5123,United Arab Emirates,ARE,2040,0.004275755731230858
5124,United Arab Emirates,ARE,2041,0.004155317299896075
5125,United Arab Emirates,ARE,2042,0.004038271348547131
5126,United Arab Emirates,ARE,2043,0.003924522318645652
5127,United Arab Emirates,ARE,2044,0.003813977343322694
5128,United Arab Emirates,ARE,2045,0.003706546171560238
5129,United Arab Emirates,ARE,2046,0.0036021410945087464
5130,United Arab Emirates,ARE,2047,0.003500676873879781
5131,United Arab Emirates,ARE,2048,0.0034020706723560667
5132,United Arab Emirates,ARE,2049,0.0033062419859613344
5133,United Arab Emirates,ARE,2050,0.003213112578335491
5134,Singapore,SGP,2017,0.009252620750183014
5135,Singapore,SGP,2018,0.007716578882142767
5136,Singapore,SGP,2019,0.007818676853868986
5137,Singapore,SGP,2020,0.00975578783407839
5138,Singapore,SGP,2021,0.009755787632142954
5139,Singapore,SGP,2022,0.009543812732304282
5140,Singapore,SGP,2023,0.00933644364799336
5141,Singapore,SGP,2024,0.009133580303509296
5142,Singapore,SGP,2025,0.008935124797607762
5143,Singapore,SGP,2026,0.008740981356254179
5144,Singapore,SGP,2027,0.008551056286403437
5145,Singapore,SGP,2028,0.00836525793078394
5146,Singapore,SGP,2029,0.008183496623663994
5147,Singapore,SGP,2030,0.008005684647579621
5148,Singapore,SGP,2031,0.007831736191001927
5149,Singapore,SGP,2032,0.007661567306925303
5150,Singapore,SGP,2033,0.00749509587235433
5151,Singapore,SGP,2034,0.007332241548671687
5152,Singapore,SGP,2035,0.007172925742867188
5153,Singapore,SGP,2036,0.007017071569608546
5154,Singapore,SGP,2037,0.006864603814137129
5155,Singapore,SGP,2038,0.006715448895969409
5156,Singapore,SGP,2039,0.0065695348333872795
5157,Singapore,SGP,2040,0.00642679120869972
5158,Singapore,SGP,2041,0.0062871491342597315
5159,Singapore,SGP,2042,0.006150541219219193
5160,Singapore,SGP,2043,0.00601690153700612
5161,Singapore,SGP,2044,0.00588616559350898
5162,Singapore,SGP,2045,0.005758270295951763
5163,Singapore,SGP,2046,0.005633153922445781
5164,Singapore,SGP,2047,0.005510756092202745
5165,Singapore,SGP,2048,0.005391017736395223
5166,Singapore,SGP,2049,0.0052738810696502676
5167,Singapore,SGP,2050,0.005159289562162254
5168,Georgia,GEO,2017,0.1457088401251942
5169,Georgia,GEO,2018,0.13431305377334973
5170,Georgia,GEO,2019,0.13120959908265484
5171,Georgia,GEO,2020,0.1419891575706937
5172,Georgia,GEO,2021,0.1419891529899633
5173,Georgia,GEO,2022,0.13660055458424633
5174,Georgia,GEO,2023,0.1314164576644993
5175,Georgia,GEO,2024,0.12642910124082976
5176,Georgia,GEO,2025,0.12163101885892598
5177,Georgia,GEO,2026,0.11701502742220492
5178,Georgia,GEO,2027,0.11257421643816581
5179,Georgia,GEO,2028,0.10830193767285472
5180,Georgia,GEO,2029,0.10419179519794843
5181,Georgia,GEO,2030,0.1002376358155613
5182,Georgia,GEO,2031,0.09643353984643631
5183,Georgia,GEO,2032,0.09277381226773251
5184,Georgia,GEO,2033,0.08925297418713962
5185,Georgia,GEO,2034,0.08586575464055696
5186,Georgia,GEO,2035,0.08260708270105674
5187,Georgia,GEO,2036,0.07947207988731847
5188,Georgia,GEO,2037,0.07645605286016874
5189,Georgia,GEO,2038,0.07355448639629349
5190,Georgia,GEO,2039,0.07076303662860303
5191,Georgia,GEO,2040,0.0680775245431301
5192,Georgia,GEO,2041,0.06549392972272741
5193,Georgia,GEO,2042,0.06300838432819296
5194,Georgia,GEO,2043,0.06061716730782162
5195,Georgia,GEO,2044,0.05831669882670402
5196,Georgia,GEO,2045,0.05610353490743987
5197,Georgia,GEO,2046,0.05397436227424074
5198,Georgia,GEO,2047,0.05192599339270288
5199,Georgia,GEO,2048,0.04995536169782284
5200,Georgia,GEO,2049,0.04805951700311636
5201,Georgia,GEO,2050,0.04623562108396244
5202,Curacao,CUW,2017,2.7633867120967706
5203,Curacao,CUW,2018,2.084381432888335
5204,Curacao,CUW,2019,2.084381432888335
5205,Curacao,CUW,2020,2.084381432888335
5206,Curacao,CUW,2021,2.0843812005201103
5207,Curacao,CUW,2022,1.9604686316274353
5208,Curacao,CUW,2023,1.8439224334954187
5209,Curacao,CUW,2024,1.734304689142205
5210,Curacao,CUW,2025,1.631203514932517
5211,Curacao,CUW,2026,1.5342315129438129
5212,Curacao,CUW,2027,1.4430243153364235
5213,Curacao,CUW,2028,1.3572392152581292
5214,Curacao,CUW,2029,1.276553879138924
5215,Curacao,CUW,2030,1.2006651355374443
5216,Curacao,CUW,2031,1.1292878359882077
5217,Curacao,CUW,2032,1.062153783569373
5218,Curacao,CUW,2033,0.9990107251651257
5219,Curacao,CUW,2034,0.9396214036361956
5220,Curacao,CUW,2035,0.8837626663370628
5221,Curacao,CUW,2036,0.8312246266301504
5222,Curacao,CUW,2037,0.7818098752464288
5223,Curacao,CUW,2038,0.7353327385291752
5224,Curacao,CUW,2039,0.691618580773721
5225,Curacao,CUW,2040,0.6505031480418427
5226,Curacao,CUW,2041,0.6118319509851217
5227,Curacao,CUW,2042,0.5754596843583322
5228,Curacao,CUW,2043,0.5412496810416583
5229,Curacao,CUW,2044,0.5090733985202641
5230,Curacao,CUW,2045,0.4788099358917245
5231,Curacao,CUW,2046,0.4503455795864212
5232,Curacao,CUW,2047,0.42357337609404083
5233,Curacao,CUW,2048,0.3983927300906811
5234,Curacao,CUW,2049,0.3747090264565357
5235,Curacao,CUW,2050,0.35243327476393765
5236,Sint Maarten (Dutch part),SXM,2017,9.601305516344974
5237,Sint Maarten (Dutch part),SXM,2018,8.693589950786514
5238,Sint Maarten (Dutch part),SXM,2019,12.467014585968293
5239,Sint Maarten (Dutch part),SXM,2020,12.467014585968293
5240,Sint Maarten (Dutch part),SXM,2021,12.467014395978843
5241,Sint Maarten (Dutch part),SXM,2022,11.737441401903649
5242,Sint Maarten (Dutch part),SXM,2023,11.050563213238759
5243,Sint Maarten (Dutch part),SXM,2024,10.403881318630518
5244,Sint Maarten (Dutch part),SXM,2025,9.79504342027335
5245,Sint Maarten (Dutch part),SXM,2026,9.221834877454118
5246,Sint Maarten (Dutch part),SXM,2027,8.682170650822494
5247,Sint Maarten (Dutch part),SXM,2028,8.174087718084767
5248,Sint Maarten (Dutch part),SXM,2029,7.695737933533326
5249,Sint Maarten (Dutch part),SXM,2030,7.245381305438216
5250,Sint Maarten (Dutch part),SXM,2031,6.821379666847815
5251,Sint Maarten (Dutch part),SXM,2032,6.422190716775647
5252,Sint Maarten (Dutch part),SXM,2033,6.046362410098514
5253,Sint Maarten (Dutch part),SXM,2034,5.692527675759692
5254,Sint Maarten (Dutch part),SXM,2035,5.359399444063774
5255,Sint Maarten (Dutch part),SXM,2036,5.045765964975828
5256,Sint Maarten (Dutch part),SXM,2037,4.7504864003947835
5257,Sint Maarten (Dutch part),SXM,2038,4.472486674368361
5258,Sint Maarten (Dutch part),SXM,2039,4.210755566154298
5259,Sint Maarten (Dutch part),SXM,2040,3.964341031916735
5260,Sint Maarten (Dutch part),SXM,2041,3.732346741678052
5261,Sint Maarten (Dutch part),SXM,2042,3.5139288189289464
5262,Sint Maarten (Dutch part),SXM,2043,3.308292771037637
5263,Sint Maarten (Dutch part),SXM,2044,3.1146905992921896
5264,Sint Maarten (Dutch part),SXM,2045,2.9324180780639773
5265,Sint Maarten (Dutch part),SXM,2046,2.7608121931952354
5266,Sint Maarten (Dutch part),SXM,2047,2.599248730292807
5267,Sint Maarten (Dutch part),SXM,2048,2.447140004155652
5268,Sint Maarten (Dutch part),SXM,2049,2.3039327210768046
5269,Sint Maarten (Dutch part),SXM,2050,2.169105966243987
5270,Samoa,WSM,2017,2.4351115805005334
5271,Samoa,WSM,2018,2.2784510184357574
5272,Samoa,WSM,2019,2.346090465252804
5273,Samoa,WSM,2020,2.7938184685154503
5274,Samoa,WSM,2021,2.7938186033380825
5275,Samoa,WSM,2022,2.751265038724877
5276,Samoa,WSM,2023,2.7093596213675877
5277,Samoa,WSM,2024,2.6680924791234446
5278,Samoa,WSM,2025,2.627453890215514
5279,Samoa,WSM,2026,2.5874342809424187
5280,Samoa,WSM,2027,2.548024223422947
5281,Samoa,WSM,2028,2.5092144333750603
5282,Samoa,WSM,2029,2.4709957679286143
5283,Samoa,WSM,2030,2.4333592234715504
5284,Samoa,WSM,2031,2.3962959335287413
5285,Samoa,WSM,2032,2.3597971666732476
5286,Samoa,WSM,2033,2.3238543244693473
5287,Samoa,WSM,2034,2.288458939446917
5288,Samoa,WSM,2035,2.2536026731066214
5289,Samoa,WSM,2036,2.2192773139555437
5290,Samoa,WSM,2037,2.185474775572701
5291,Samoa,WSM,2038,2.152187094704034
5292,Samoa,WSM,2039,2.1194064293864026
5293,Samoa,WSM,2040,2.087125057100176
5294,Samoa,WSM,2041,2.0553353729499464
5295,Samoa,WSM,2042,2.024029887872948
5296,Samoa,WSM,2043,1.993201226874792
5297,Samoa,WSM,2044,1.9628421272920193
5298,Samoa,WSM,2045,1.9329454370811923
5299,Samoa,WSM,2046,1.903504113133973
5300,Samoa,WSM,2047,1.8745112196179199
5301,Samoa,WSM,2048,1.845959926342515
5302,Samoa,WSM,2049,1.8178435071501025
5303,Samoa,WSM,2050,1.7901553383313478
5304,India,IND,2017,0.0010849494379920074
5305,India,IND,2018,0.000963633263347816
5306,India,IND,2019,0.0009071466560199848
5307,India,IND,2020,0.001080508190372777
5308,India,IND,2021,0.0010805082171114963
5309,India,IND,2022,0.000998967556909864
5310,India,IND,2023,0.0009235803707501905
5311,India,IND,2024,0.0008538822861011339
5312,India,IND,2025,0.0007894439743506703
5313,India,IND,2026,0.0007298685062132493
5314,India,IND,2027,0.0006747889067113537
5315,India,IND,2028,0.0006238658946707122
5316,India,IND,2029,0.0005767857928046443
5317,India,IND,2030,0.0005332585955141484
5318,India,IND,2031,0.0004930161825016329
5319,India,IND,2032,0.00045581066719445763
5320,India,IND,2033,0.0004214128698048719
5321,India,IND,2034,0.00038961090562063526
5322,India,IND,2035,0.00036020887983041
5323,India,IND,2036,0.00033302568084430685
5324,India,IND,2037,0.0003078938646766009
5325,India,IND,2038,0.0002846586235186226
5326,India,IND,2039,0.0002631768321484043
5327,India,IND,2040,0.00024331616630310176
5328,India,IND,2041,0.00022495428758354587
5329,India,IND,2042,0.00020797808987004236
5330,India,IND,2043,0.00019228300260748277
5331,India,IND,2044,0.00017777234666811322
5332,India,IND,2045,0.00016435673882418371
5333,India,IND,2046,0.00015195354116212648
5334,India,IND,2047,0.00014048635204675017
5335,India,IND,2048,0.00012988453549987164
5336,India,IND,2049,0.00012008278609443518
5337,India,IND,2050,0.000111020726683941
5338,Poland,POL,2017,0.0024949969722377037
5339,Poland,POL,2018,0.002203230458325744
5340,Poland,POL,2019,0.0022692610825238465
5341,Poland,POL,2020,0.0024169919364507852
5342,Poland,POL,2021,0.0024169916587290724
5343,Poland,POL,2022,0.0023459266329663646
5344,Poland,POL,2023,0.0022769510798207517
5345,Poland,POL,2024,0.002210003564067646
5346,Poland,POL,2025,0.002145024456817137
5347,Poland,POL,2026,0.0020819558824036427
5348,Poland,POL,2027,0.0020207416668371584
5349,Poland,POL,2028,0.0019613272877701394
5350,Poland,POL,2029,0.0019036598259354637
5351,Poland,POL,2030,0.0018476879180122602
5352,Poland,POL,2031,0.0017933617108775491
5353,Poland,POL,2032,0.0017406328172030138
5354,Poland,POL,2033,0.0016894542723573137
5355,Poland,POL,2034,0.0016397804925755834
5356,Poland,POL,2035,0.0015915672343588196
5357,Poland,POL,2036,0.00154477155506704
5358,Poland,POL,2037,0.0014993517746710835
5359,Poland,POL,2038,0.0014552674386289846
5360,Poland,POL,2039,0.001412479281853888
5361,Poland,POL,2040,0.0013709491937413721
5362,Poland,POL,2041,0.001330640184225045
5363,Poland,POL,2042,0.0012915163508301992
5364,Poland,POL,2043,0.001253542846696152
5365,Poland,POL,2044,0.0012166858495388012
5366,Poland,POL,2045,0.001180912531525755
5367,Poland,POL,2046,0.0011461910300372014
5368,Poland,POL,2047,0.0011124904192864765
5369,Poland,POL,2048,0.001079780682775044
5370,Poland,POL,2049,0.0010480326865573654
5371,Poland,POL,2050,0.0010172181532918602
5372,Greece,GRC,2017,0.0
5373,Greece,GRC,2018,0.0
5374,Greece,GRC,2019,0.0
5375,Greece,GRC,2020,0.0
5376,Greece,GRC,2021,0.0
5377,Greece,GRC,2022,0.0
5378,Greece,GRC,2023,0.0
5379,Greece,GRC,2024,0.0
5380,Greece,GRC,2025,0.0
5381,Greece,GRC,2026,0.0
5382,Greece,GRC,2027,0.0
5383,Greece,GRC,2028,0.0
5384,Greece,GRC,2029,0.0
5385,Greece,GRC,2030,0.0
5386,Greece,GRC,2031,0.0
5387,Greece,GRC,2032,0.0
5388,Greece,GRC,2033,0.0
5389,Greece,GRC,2034,0.0
5390,Greece,GRC,2035,0.0
5391,Greece,GRC,2036,0.0
5392,Greece,GRC,2037,0.0
5393,Greece,GRC,2038,0.0
5394,Greece,GRC,2039,0.0
5395,Greece,GRC,2040,0.0
5396,Greece,GRC,2041,0.0
5397,Greece,GRC,2042,0.0
5398,Greece,GRC,2043,0.0
5399,Greece,GRC,2044,0.0
5400,Greece,GRC,2045,0.0
5401,Greece,GRC,2046,0.0
5402,Greece,GRC,2047,0.0
5403,Greece,GRC,2048,0.0
5404,Greece,GRC,2049,0.0
5405,Greece,GRC,2050,0.0
5406,"Congo, Rep.",COG,2017,0.7910363033500164
5407,"Congo, Rep.",COG,2018,0.6017749675291314
5408,"Congo, Rep.",COG,2019,0.7386923356957767
5409,"Congo, Rep.",COG,2020,0.670853714094688
5410,"Congo, Rep.",COG,2021,0.6708538494078774
5411,"Congo, Rep.",COG,2022,0.6407705348263771
5412,"Congo, Rep.",COG,2023,0.6120362559804707
5413,"Congo, Rep.",COG,2024,0.5845905176274835
5414,"Congo, Rep.",COG,2025,0.5583755373323409
5415,"Congo, Rep.",COG,2026,0.5333361238162542
5416,"Congo, Rep.",COG,2027,0.5094195607606772
5417,"Congo, Rep.",COG,2028,0.4865754958218549
5418,"Congo, Rep.",COG,2029,0.46475583462235853
5419,"Congo, Rep.",COG,2030,0.44391463949636933
5420,"Congo, Rep.",COG,2031,0.42400803277556415
5421,"Congo, Rep.",COG,2032,0.4049941044119899
5422,"Congo, Rep.",COG,2033,0.38683282374343253
5423,"Congo, Rep.",COG,2034,0.3694859552155203
5424,"Congo, Rep.",COG,2035,0.3529169778831183
5425,"Congo, Rep.",COG,2036,0.3370910085215638
5426,"Congo, Rep.",COG,2037,0.32197472818584133
5427,"Congo, Rep.",COG,2038,0.3075363120630799
5428,"Congo, Rep.",COG,2039,0.2937453624707159
5429,"Congo, Rep.",COG,2040,0.28057284485922396
5430,"Congo, Rep.",COG,2041,0.2679910266847046
5431,"Congo, Rep.",COG,2042,0.25597341902263276
5432,"Congo, Rep.",COG,2043,0.24449472079982884
5433,"Congo, Rep.",COG,2044,0.2335307655272623
5434,"Congo, Rep.",COG,2045,0.22305847042153182
5435,"Congo, Rep.",COG,2046,0.21305578780790224
5436,"Congo, Rep.",COG,2047,0.20350165870259668
5437,"Congo, Rep.",COG,2048,0.1943759684766102
5438,"Congo, Rep.",COG,2049,0.18565950450770516
5439,"Congo, Rep.",COG,2050,0.1773339157314313
5440,Mauritania,MRT,2017,0.5406433703848775
5441,Mauritania,MRT,2018,0.5926606319181371
5442,Mauritania,MRT,2019,0.6161427567694512
5443,Mauritania,MRT,2020,0.6488366963222808
5444,Mauritania,MRT,2021,0.6488367418872663
5445,Mauritania,MRT,2022,0.5928830056604957
5446,Mauritania,MRT,2023,0.5417545519672452
5447,Mauritania,MRT,2024,0.4950352629019331
5448,Mauritania,MRT,2025,0.45234490532015337
5449,Mauritania,MRT,2026,0.413336036244418
5450,Mauritania,MRT,2027,0.3776911751384201
5451,Mauritania,MRT,2028,0.34512022003590365
5452,Mauritania,MRT,2029,0.3153580864948136
5453,Mauritania,MRT,2030,0.2881625501609982
5454,Mauritania,MRT,2031,0.26331227538271945
5455,Mauritania,MRT,2032,0.24060501383156138
5456,Mauritania,MRT,2033,0.21985595846886635
5457,Mauritania,MRT,2034,0.20089623946117158
5458,Mauritania,MRT,2035,0.183571549803394
5459,Mauritania,MRT,2036,0.16774088946415083
5460,Mauritania,MRT,2037,0.15327541783222556
5461,Mauritania,MRT,2038,0.14005740512461237
5462,Mauritania,MRT,2039,0.1279792742219851
5463,Mauritania,MRT,2040,0.11694272513340931
5464,Mauritania,MRT,2041,0.10685793496458847
5465,Mauritania,MRT,2042,0.09764282687845477
5466,Mauritania,MRT,2043,0.08922240209840661
5467,Mauritania,MRT,2044,0.08152812951758441
5468,Mauritania,MRT,2045,0.07449738794641508
5469,Mauritania,MRT,2046,0.06807295645905441
5470,Mauritania,MRT,2047,0.06220254869082706
5471,Mauritania,MRT,2048,0.05683838729645896
5472,Mauritania,MRT,2049,0.051936815105755825
5473,Mauritania,MRT,2050,0.04745793981205223
5474,Benin,BEN,2017,0.41936727598468776
5475,Benin,BEN,2018,0.37150871212845327
5476,Benin,BEN,2019,0.34609570043638527
5477,Benin,BEN,2020,0.26990732625510166
5478,Benin,BEN,2021,0.2699073508152479
5479,Benin,BEN,2022,0.24945703710890876
5480,Benin,BEN,2023,0.23055620076739256
5481,Benin,BEN,2024,0.21308744114156736
5482,Benin,BEN,2025,0.19694225278317753
5483,Benin,BEN,2026,0.18202035147413892
5484,Benin,BEN,2027,0.16822905132117552
5485,Benin,BEN,2028,0.15548268904668947
5486,Benin,BEN,2029,0.14370209189990607
5487,Benin,BEN,2030,0.13281408588327168
5488,Benin,BEN,2031,0.12275104123950877
5489,Benin,BEN,2032,0.11345045237616184
5490,Benin,BEN,2033,0.10485454961837912
5491,Benin,BEN,2034,0.09690994037837157
5492,Benin,BEN,2035,0.08956727751270951
5493,Benin,BEN,2036,0.08278095280749075
5494,Benin,BEN,2037,0.07650881368749467
5495,Benin,BEN,2038,0.07071190138968857
5496,Benin,BEN,2039,0.06535420897478011
5497,Benin,BEN,2040,0.060402457673724375
5498,Benin,BEN,2041,0.05582589017998803
5499,Benin,BEN,2042,0.05159607960362529
5500,Benin,BEN,2043,0.04768675290050185
5501,Benin,BEN,2044,0.044073627679916516
5502,Benin,BEN,2045,0.04073426137696737
5503,Benin,BEN,2046,0.03764791185281074
5504,Benin,BEN,2047,0.03479540855694611
5505,Benin,BEN,2048,0.03215903345126457
5506,Benin,BEN,2049,0.029722410956232116
5507,Benin,BEN,2050,0.027470406235620696
5508,Rwanda,RWA,2017,0.6519789742550561
5509,Rwanda,RWA,2018,0.397924354870591
5510,Rwanda,RWA,2019,0.6620014268202588
5511,Rwanda,RWA,2020,0.6116148311960732
5512,Rwanda,RWA,2021,0.6116149303730918
5513,Rwanda,RWA,2022,0.5942942213689515
5514,Rwanda,RWA,2023,0.5774640284485574
5515,Rwanda,RWA,2024,0.5611104603775254
5516,Rwanda,RWA,2025,0.5452200193161046
5517,Rwanda,RWA,2026,0.5297795896783829
5518,Rwanda,RWA,2027,0.5147764273069964
5519,Rwanda,RWA,2028,0.5001981489544112
5520,Rwanda,RWA,2029,0.48603272206209563
5521,Rwanda,RWA,2030,0.47226845482912894
5522,Rwanda,RWA,2031,0.45889398656207664
5523,Rwanda,RWA,2032,0.4458982782981482
5524,Rwanda,RWA,2033,0.433270603693904
5525,Rwanda,RWA,2034,0.4210005401719882
5526,Rwanda,RWA,2035,0.4090779603185869
5527,Rwanda,RWA,2036,0.39749302352451216
5528,Rwanda,RWA,2037,0.3862361678629864
5529,Rwanda,RWA,2038,0.37529810219747334
5530,Rwanda,RWA,2039,0.36466979851299103
5531,Rwanda,RWA,2040,0.3543424844646101
5532,Rwanda,RWA,2041,0.3443076361369674
5533,Rwanda,RWA,2042,0.33455697100883863
5534,Rwanda,RWA,2043,0.32508244111694107
5535,Rwanda,RWA,2044,0.315876226413342
5536,Rwanda,RWA,2045,0.306930728310975
5537,Rwanda,RWA,2046,0.29823856341195915
5538,Rwanda,RWA,2047,0.2897925574135116
5539,Rwanda,RWA,2048,0.28158573918645685
5540,Rwanda,RWA,2049,0.2736113350214223
5541,Rwanda,RWA,2050,0.26586276303798617
5542,Sudan,SDN,2017,0.0016803802214295394
5543,Sudan,SDN,2018,0.0017823765019931187
5544,Sudan,SDN,2019,0.0012048722800953604
5545,Sudan,SDN,2020,0.0006597801417501598
5546,Sudan,SDN,2021,0.000659780300832816
5547,Sudan,SDN,2022,0.00021490174127607016
5548,Sudan,SDN,2023,6.999717685598107e-05
5549,Sudan,SDN,2024,2.27992790505744e-05
5550,Sudan,SDN,2025,7.426115574567591e-06
5551,Sudan,SDN,2026,2.418812998626195e-06
5552,Sudan,SDN,2027,7.878488105356087e-07
5553,Sudan,SDN,2028,2.5661584777943427e-07
5554,Sudan,SDN,2029,8.35841756069786e-08
5555,Sudan,SDN,2030,2.7224797191415482e-08
5556,Sudan,SDN,2031,8.86758261035981e-09
5557,Sudan,SDN,2032,2.888323494154457e-09
5558,Sudan,SDN,2033,9.40776418269661e-10
5559,Sudan,SDN,2034,3.064269881692692e-10
5560,Sudan,SDN,2035,9.980851693879844e-11
5561,Sudan,SDN,2036,3.2509342969554546e-11
5562,Sudan,SDN,2037,1.0588849656589735e-11
5563,Sudan,SDN,2038,3.4489696440455882e-12
5564,Sudan,SDN,2039,1.1233884691284784e-12
5565,Sudan,SDN,2040,3.6590685996601505e-13
5566,Sudan,SDN,2041,1.191821296457304e-13
5567,Sudan,SDN,2042,3.8819660358953033e-14
5568,Sudan,SDN,2043,1.2644228080702494e-14
5569,Sudan,SDN,2044,4.118441590639855e-15
5570,Sudan,SDN,2045,1.341446945377292e-15
5571,Sudan,SDN,2046,4.369322394548017e-16
5572,Sudan,SDN,2047,1.4231631189953127e-16
5573,Sudan,SDN,2048,4.6354859641296415e-17
5574,Sudan,SDN,2049,1.5098571510771225e-17
5575,Sudan,SDN,2050,4.917863271077234e-18
5576,Comoros,COM,2017,1.6615828750504007
5577,Comoros,COM,2018,2.2569735029317037
5578,Comoros,COM,2019,2.766258085496875
5579,Comoros,COM,2020,4.121790303220921
5580,Comoros,COM,2021,4.121790130527349
5581,Comoros,COM,2022,3.402647096354736
5582,Comoros,COM,2023,2.8089754440869545
5583,Comoros,COM,2024,2.3188837461094485
5584,Comoros,COM,2025,1.914300048186585
5585,Comoros,COM,2026,1.5803054726807328
5586,Comoros,COM,2027,1.3045840903313073
5587,Comoros,COM,2028,1.0769687748144676
5588,Comoros,COM,2029,0.8890662936344869
5589,Comoros,COM,2030,0.7339478107089351
5590,Comoros,COM,2031,0.6058933880423345
5591,Comoros,COM,2032,0.5001810650798499
5592,Comoros,COM,2033,0.41291273811842977
5593,Comoros,COM,2034,0.3408704191415969
5594,Comoros,COM,2035,0.2813975736743737
5595,Comoros,COM,2036,0.2323011620346299
5596,Comoros,COM,2037,0.19177077178741103
5597,Comoros,COM,2038,0.15831185944070728
5598,Comoros,COM,2039,0.13069063969434103
5599,Comoros,COM,2040,0.10788859005293332
5600,Comoros,COM,2041,0.08906489317699715
5601,Comoros,COM,2042,0.07352543204742942
5602,Comoros,COM,2043,0.06069719465129662
