Year,iso_code3,pij_lndu_forests_secondary_to_forests_secondary
2045,KHM,0.9766072899325272
2046,KHM,0.9766072899325272
2047,KHM,0.9766072899325272
2048,KHM,0.9766072899325272
2049,KHM,0.9766072899325272
2050,KHM,0.9766072899325272
2019,KOR,0.9923859070181328
2020,KOR,0.995132294392876
2021,KOR,0.995132294392876
2022,KOR,0.995132294392876
2023,KOR,0.995132294392876
2024,KOR,0.995132294392876
2025,KOR,0.995132294392876
2026,KOR,0.995132294392876
2027,KOR,0.995132294392876
2028,KOR,0.995132294392876
2029,KOR,0.995132294392876
2030,KOR,0.995132294392876
2031,KOR,0.995132294392876
2032,KOR,0.995132294392876
2033,KOR,0.995132294392876
2034,KOR,0.995132294392876
2035,KOR,0.995132294392876
2036,KOR,0.995132294392876
2037,KOR,0.995132294392876
2038,KOR,0.995132294392876
2039,KOR,0.995132294392876
2040,KOR,0.995132294392876
2041,KOR,0.995132294392876
2042,KOR,0.995132294392876
2043,KOR,0.995132294392876
2044,KOR,0.995132294392876
2045,KOR,0.995132294392876
2046,KOR,0.995132294392876
2047,KOR,0.995132294392876
2048,KOR,0.995132294392876
2049,KOR,0.995132294392876
2050,KOR,0.995132294392876
2019,LAO,0.991800167237695
2020,LAO,0.994633100201629
2021,LAO,0.994633100201629
2022,LAO,0.994633100201629
2023,LAO,0.994633100201629
2024,LAO,0.994633100201629
2025,LAO,0.994633100201629
2026,LAO,0.994633100201629
2027,LAO,0.994633100201629
2028,LAO,0.994633100201629
2029,LAO,0.994633100201629
2030,LAO,0.994633100201629
2031,LAO,0.994633100201629
2032,LAO,0.994633100201629
2033,LAO,0.994633100201629
2034,LAO,0.994633100201629
2035,LAO,0.994633100201629
2036,LAO,0.994633100201629
2037,LAO,0.994633100201629
2038,LAO,0.994633100201629
2039,LAO,0.994633100201629
2040,LAO,0.994633100201629
2041,LAO,0.994633100201629
2042,LAO,0.994633100201629
2043,LAO,0.994633100201629
2044,LAO,0.994633100201629
2045,LAO,0.994633100201629
2046,LAO,0.994633100201629
2047,LAO,0.994633100201629
2048,LAO,0.994633100201629
2049,LAO,0.994633100201629
2050,LAO,0.994633100201629
2019,LBR,0.9984550291192612
2020,LBR,0.9984550291192612
2021,LBR,0.9984550291192612
2022,LBR,0.9984550291192612
2023,LBR,0.9984550291192612
2024,LBR,0.9984550291192612
2025,LBR,0.9984550291192612
2026,LBR,0.9984550291192612
2027,LBR,0.9984550291192612
2028,LBR,0.9984550291192612
2029,LBR,0.9984550291192612
2030,LBR,0.9984550291192612
2031,LBR,0.9984550291192612
2032,LBR,0.9984550291192612
2033,LBR,0.9984550291192612
2034,LBR,0.9984550291192612
2035,LBR,0.9984550291192612
2036,LBR,0.9984550291192612
2037,LBR,0.9984550291192612
2038,LBR,0.9984550291192612
2039,LBR,0.9984550291192612
2040,LBR,0.9984550291192612
2041,LBR,0.9984550291192612
2042,LBR,0.9984550291192612
2043,LBR,0.9984550291192612
2044,LBR,0.9984550291192612
2045,LBR,0.9984550291192612
2046,LBR,0.9984550291192612
2047,LBR,0.9984550291192612
2048,LBR,0.9984550291192612
2049,LBR,0.9984550291192612
2050,LBR,0.9984550291192612
2019,LBY,0.9921939191759784
2020,LBY,0.992016263808115
2021,LBY,0.992016263808115
2022,LBY,0.992016263808115
2023,LBY,0.992016263808115
2024,LBY,0.992016263808115
2025,LBY,0.992016263808115
2026,LBY,0.992016263808115
2027,LBY,0.992016263808115
2028,LBY,0.992016263808115
2029,LBY,0.992016263808115
2030,LBY,0.992016263808115
2031,LBY,0.992016263808115
2032,LBY,0.992016263808115
2033,LBY,0.992016263808115
2034,LBY,0.992016263808115
2035,LBY,0.992016263808115
2036,LBY,0.992016263808115
2037,LBY,0.992016263808115
2038,LBY,0.992016263808115
2039,LBY,0.992016263808115
2040,LBY,0.992016263808115
2041,LBY,0.992016263808115
2042,LBY,0.992016263808115
2043,LBY,0.992016263808115
2044,LBY,0.992016263808115
2045,LBY,0.992016263808115
2046,LBY,0.992016263808115
2047,LBY,0.992016263808115
2048,LBY,0.992016263808115
2049,LBY,0.992016263808115
2050,LBY,0.992016263808115
2019,LKA,0.9900040263383836
2020,LKA,0.9904931291515008
2021,LKA,0.9904931291515008
2022,LKA,0.9904931291515008
2023,LKA,0.9904931291515008
2024,LKA,0.9904931291515008
2025,LKA,0.9904931291515008
2026,LKA,0.9904931291515008
2027,LKA,0.9904931291515008
2028,LKA,0.9904931291515008
2029,LKA,0.9904931291515008
2030,LKA,0.9904931291515008
2031,LKA,0.9904931291515008
2032,LKA,0.9904931291515008
2033,LKA,0.9904931291515008
2034,LKA,0.9904931291515008
2035,LKA,0.9904931291515008
2036,LKA,0.9904931291515008
2037,LKA,0.9904931291515008
2038,LKA,0.9904931291515008
2039,LKA,0.9904931291515008
2040,LKA,0.9904931291515008
2041,LKA,0.9904931291515008
2042,LKA,0.9904931291515008
2043,LKA,0.9904931291515008
2044,LKA,0.9904931291515008
2045,LKA,0.9904931291515008
2046,LKA,0.9904931291515008
2047,LKA,0.9904931291515008
2048,LKA,0.9904931291515008
2049,LKA,0.9904931291515008
2050,LKA,0.9904931291515008
2019,LTU,0.989630993016237
2020,LTU,0.99096509359385
2021,LTU,0.99096509359385
2022,LTU,0.99096509359385
2023,LTU,0.99096509359385
2024,LTU,0.99096509359385
2025,LTU,0.99096509359385
2026,LTU,0.99096509359385
2027,LTU,0.99096509359385
2028,LTU,0.99096509359385
2029,LTU,0.99096509359385
2030,LTU,0.99096509359385
2031,LTU,0.99096509359385
2032,LTU,0.99096509359385
2033,LTU,0.99096509359385
2034,LTU,0.99096509359385
2035,LTU,0.99096509359385
2036,LTU,0.99096509359385
2037,LTU,0.99096509359385
2038,LTU,0.99096509359385
2039,LTU,0.99096509359385
2040,LTU,0.99096509359385
2041,LTU,0.99096509359385
2042,LTU,0.99096509359385
2043,LTU,0.99096509359385
2044,LTU,0.99096509359385
2045,LTU,0.99096509359385
2046,LTU,0.99096509359385
2047,LTU,0.99096509359385
2048,LTU,0.99096509359385
2049,LTU,0.99096509359385
2050,LTU,0.99096509359385
2019,LVA,0.99106437650769
2020,LVA,0.9902190599442102
2021,LVA,0.9902190599442102
2022,LVA,0.9902190599442102
2023,LVA,0.9902190599442102
2024,LVA,0.9902190599442102
2025,LVA,0.9902190599442102
2026,LVA,0.9902190599442102
2027,LVA,0.9902190599442102
2028,LVA,0.9902190599442102
2029,LVA,0.9902190599442102
2030,LVA,0.9902190599442102
2031,LVA,0.9902190599442102
2032,LVA,0.9902190599442102
2033,LVA,0.9902190599442102
2034,LVA,0.9902190599442102
2035,LVA,0.9902190599442102
2036,LVA,0.9902190599442102
2037,LVA,0.9902190599442102
2038,LVA,0.9902190599442102
2039,LVA,0.9902190599442102
2040,LVA,0.9902190599442102
2041,LVA,0.9902190599442102
2042,LVA,0.9902190599442102
2043,LVA,0.9902190599442102
2044,LVA,0.9902190599442102
2045,LVA,0.9902190599442102
2046,LVA,0.9902190599442102
2047,LVA,0.9902190599442102
2048,LVA,0.9902190599442102
2049,LVA,0.9902190599442102
2050,LVA,0.9902190599442102
2019,MAR,0.990016294922286
2020,MAR,0.9898323971843392
2021,MAR,0.9898323971843392
2022,MAR,0.9898323971843392
2023,MAR,0.9898323971843392
2024,MAR,0.9898323971843392
2025,MAR,0.9898323971843392
2026,MAR,0.9898323971843392
2027,MAR,0.9898323971843392
2028,MAR,0.9898323971843392
2029,MAR,0.9898323971843392
2030,MAR,0.9898323971843392
2031,MAR,0.9898323971843392
2032,MAR,0.9898323971843392
2033,MAR,0.9898323971843392
2034,MAR,0.9898323971843392
2035,MAR,0.9898323971843392
2036,MAR,0.9898323971843392
2037,MAR,0.9898323971843392
2038,MAR,0.9898323971843392
2039,MAR,0.9898323971843392
2040,MAR,0.9898323971843392
2041,MAR,0.9898323971843392
2042,MAR,0.9898323971843392
2043,MAR,0.9898323971843392
2044,MAR,0.9898323971843392
2045,MAR,0.9898323971843392
2046,MAR,0.9898323971843392
2047,MAR,0.9898323971843392
2048,MAR,0.9898323971843392
2049,MAR,0.9898323971843392
2050,MAR,0.9898323971843392
2019,MDA,0.990002059168423
2020,MDA,0.9901063224517286
2021,MDA,0.9901063224517286
2022,MDA,0.9901063224517286
2023,MDA,0.9901063224517286
2024,MDA,0.9901063224517286
2025,MDA,0.9901063224517286
2026,MDA,0.9901063224517286
2027,MDA,0.9901063224517286
2028,MDA,0.9901063224517286
2029,MDA,0.9901063224517286
2030,MDA,0.9901063224517286
2031,MDA,0.9901063224517286
2032,MDA,0.9901063224517286
2033,MDA,0.9901063224517286
2034,MDA,0.9901063224517286
2035,MDA,0.9901063224517286
2036,MDA,0.9901063224517286
2037,MDA,0.9901063224517286
2038,MDA,0.9901063224517286
2039,MDA,0.9901063224517286
2040,MDA,0.9901063224517286
2041,MDA,0.9901063224517286
2042,MDA,0.9901063224517286
2043,MDA,0.9901063224517286
2044,MDA,0.9901063224517286
2045,MDA,0.9901063224517286
2046,MDA,0.9901063224517286
2047,MDA,0.9901063224517286
2048,MDA,0.9901063224517286
2049,MDA,0.9901063224517286
2050,MDA,0.9901063224517286
2019,MDG,0.9910419686510576
2020,MDG,0.9910306793467016
2021,MDG,0.9910306793467016
2022,MDG,0.9910306793467016
2023,MDG,0.9910306793467016
2024,MDG,0.9910306793467016
2025,MDG,0.9910306793467016
2026,MDG,0.9910306793467016
2027,MDG,0.9910306793467016
2028,MDG,0.9910306793467016
2029,MDG,0.9910306793467016
2030,MDG,0.9910306793467016
2031,MDG,0.9910306793467016
2032,MDG,0.9910306793467016
2033,MDG,0.9910306793467016
2034,MDG,0.9910306793467016
2035,MDG,0.9910306793467016
2036,MDG,0.9910306793467016
2037,MDG,0.9910306793467016
2038,MDG,0.9910306793467016
2039,MDG,0.9910306793467016
2040,MDG,0.9910306793467016
2041,MDG,0.9910306793467016
2042,MDG,0.9910306793467016
2043,MDG,0.9910306793467016
2044,MDG,0.9910306793467016
2045,MDG,0.9910306793467016
2046,MDG,0.9910306793467016
2047,MDG,0.9910306793467016
2048,MDG,0.9910306793467016
2049,MDG,0.9910306793467016
2050,MDG,0.9910306793467016
2019,MEX,0.9913592717929198
2020,MEX,0.9910594142936184
2021,MEX,0.9910594142936184
2022,MEX,0.9910594142936184
2023,MEX,0.9910594142936184
2024,MEX,0.9910594142936184
2025,MEX,0.9910594142936184
2026,MEX,0.9910594142936184
2027,MEX,0.9910594142936184
2028,MEX,0.9910594142936184
2029,MEX,0.9910594142936184
2030,MEX,0.9910594142936184
2031,MEX,0.9910594142936184
2032,MEX,0.9910594142936184
2033,MEX,0.9910594142936184
2034,MEX,0.9910594142936184
2035,MEX,0.9910594142936184
2036,MEX,0.9910594142936184
2037,MEX,0.9910594142936184
2038,MEX,0.9910594142936184
2039,MEX,0.9910594142936184
2040,MEX,0.9910594142936184
2041,MEX,0.9910594142936184
2042,MEX,0.9910594142936184
2043,MEX,0.9910594142936184
2044,MEX,0.9910594142936184
2045,MEX,0.9910594142936184
2046,MEX,0.9910594142936184
2047,MEX,0.9910594142936184
2048,MEX,0.9910594142936184
2049,MEX,0.9910594142936184
2050,MEX,0.9910594142936184
2019,MKD,0.9993615480122596
2020,MKD,0.9993613386380314
2021,MKD,0.9993613386380314
2022,MKD,0.9993613386380314
2023,MKD,0.9993613386380314
2024,MKD,0.9993613386380314
2025,MKD,0.9993613386380314
2026,MKD,0.9993613386380314
2027,MKD,0.9993613386380314
2028,MKD,0.9993613386380314
2029,MKD,0.9993613386380314
2030,MKD,0.9993613386380314
2031,MKD,0.9993613386380314
2032,MKD,0.9993613386380314
2033,MKD,0.9993613386380314
2034,MKD,0.9993613386380314
2035,MKD,0.9993613386380314
2036,MKD,0.9993613386380314
2037,MKD,0.9993613386380314
2038,MKD,0.9993613386380314
2039,MKD,0.9993613386380314
2040,MKD,0.9993613386380314
2041,MKD,0.9993613386380314
2042,MKD,0.9993613386380314
2043,MKD,0.9993613386380314
2044,MKD,0.9993613386380314
2045,MKD,0.9993613386380314
2046,MKD,0.9993613386380314
2047,MKD,0.9993613386380314
2048,MKD,0.9993613386380314
2049,MKD,0.9993613386380314
2050,MKD,0.9993613386380314
2019,MLI,0.9900322158767878
2020,MLI,0.9910407309149348
2021,MLI,0.9910407309149348
2022,MLI,0.9910407309149348
2023,MLI,0.9910407309149348
2024,MLI,0.9910407309149348
2025,MLI,0.9910407309149348
2026,MLI,0.9910407309149348
2027,MLI,0.9910407309149348
2028,MLI,0.9910407309149348
2029,MLI,0.9910407309149348
2030,MLI,0.9910407309149348
2031,MLI,0.9910407309149348
2032,MLI,0.9910407309149348
2033,MLI,0.9910407309149348
2034,MLI,0.9910407309149348
2035,MLI,0.9910407309149348
2036,MLI,0.9910407309149348
2037,MLI,0.9910407309149348
2038,MLI,0.9910407309149348
2039,MLI,0.9910407309149348
2040,MLI,0.9910407309149348
2041,MLI,0.9910407309149348
2042,MLI,0.9910407309149348
2043,MLI,0.9910407309149348
2044,MLI,0.9910407309149348
2045,MLI,0.9910407309149348
2046,MLI,0.9910407309149348
2047,MLI,0.9910407309149348
2048,MLI,0.9910407309149348
2049,MLI,0.9910407309149348
2050,MLI,0.9910407309149348
2019,MMR,0.9900587642772992
2020,MMR,0.991153460457871
2021,MMR,0.991153460457871
2022,MMR,0.991153460457871
2023,MMR,0.991153460457871
2024,MMR,0.991153460457871
2025,MMR,0.991153460457871
2026,MMR,0.991153460457871
2027,MMR,0.991153460457871
2028,MMR,0.991153460457871
2029,MMR,0.991153460457871
2030,MMR,0.991153460457871
2031,MMR,0.991153460457871
2032,MMR,0.991153460457871
2033,MMR,0.991153460457871
2034,MMR,0.991153460457871
2035,MMR,0.991153460457871
2036,MMR,0.991153460457871
2037,MMR,0.991153460457871
2038,MMR,0.991153460457871
2039,MMR,0.991153460457871
2040,MMR,0.991153460457871
2041,MMR,0.991153460457871
2042,MMR,0.991153460457871
2043,MMR,0.991153460457871
2044,MMR,0.991153460457871
2045,MMR,0.991153460457871
2046,MMR,0.991153460457871
2047,MMR,0.991153460457871
2048,MMR,0.991153460457871
2049,MMR,0.991153460457871
2050,MMR,0.991153460457871
2019,MNE,0.991530047001401
2020,MNE,0.9904481798603396
2021,MNE,0.9904481798603396
2022,MNE,0.9904481798603396
2023,MNE,0.9904481798603396
2024,MNE,0.9904481798603396
2025,MNE,0.9904481798603396
2026,MNE,0.9904481798603396
2027,MNE,0.9904481798603396
2028,MNE,0.9904481798603396
2029,MNE,0.9904481798603396
2030,MNE,0.9904481798603396
2031,MNE,0.9904481798603396
2032,MNE,0.9904481798603396
2033,MNE,0.9904481798603396
2034,MNE,0.9904481798603396
2035,MNE,0.9904481798603396
2036,MNE,0.9904481798603396
2037,MNE,0.9904481798603396
2038,MNE,0.9904481798603396
2039,MNE,0.9904481798603396
2040,MNE,0.9904481798603396
2041,MNE,0.9904481798603396
2042,MNE,0.9904481798603396
2043,MNE,0.9904481798603396
2044,MNE,0.9904481798603396
2045,MNE,0.9904481798603396
2046,MNE,0.9904481798603396
2047,MNE,0.9904481798603396
2048,MNE,0.9904481798603396
2049,MNE,0.9904481798603396
2050,MNE,0.9904481798603396
2019,MNG,1.0
2020,MNG,1.0
2021,MNG,1.0
2022,MNG,1.0
2023,MNG,1.0
2024,MNG,1.0
2025,MNG,1.0
2026,MNG,1.0
2027,MNG,1.0
2028,MNG,1.0
2029,MNG,1.0
2030,MNG,1.0
2031,MNG,1.0
2032,MNG,1.0
2033,MNG,1.0
2034,MNG,1.0
2035,MNG,1.0
2036,MNG,1.0
2037,MNG,1.0
2038,MNG,1.0
2039,MNG,1.0
2040,MNG,1.0
2041,MNG,1.0
2042,MNG,1.0
2043,MNG,1.0
2044,MNG,1.0
2045,MNG,1.0
2046,MNG,1.0
2047,MNG,1.0
2048,MNG,1.0
2049,MNG,1.0
2050,MNG,1.0
2019,MOZ,0.9911762284904454
2020,MOZ,0.9909539830181328
2021,MOZ,0.9909539830181328
2022,MOZ,0.9909539830181328
2023,MOZ,0.9909539830181328
2024,MOZ,0.9909539830181328
2025,MOZ,0.9909539830181328
2026,MOZ,0.9909539830181328
2027,MOZ,0.9909539830181328
2028,MOZ,0.9909539830181328
2029,MOZ,0.9909539830181328
2030,MOZ,0.9909539830181328
2031,MOZ,0.9909539830181328
2032,MOZ,0.9909539830181328
2033,MOZ,0.9909539830181328
2034,MOZ,0.9909539830181328
2035,MOZ,0.9909539830181328
2036,MOZ,0.9909539830181328
2037,MOZ,0.9909539830181328
2038,MOZ,0.9909539830181328
2039,MOZ,0.9909539830181328
2040,MOZ,0.9909539830181328
2041,MOZ,0.9909539830181328
2042,MOZ,0.9909539830181328
2043,MOZ,0.9909539830181328
2044,MOZ,0.9909539830181328
2045,MOZ,0.9909539830181328
2046,MOZ,0.9909539830181328
2047,MOZ,0.9909539830181328
2048,MOZ,0.9909539830181328
2049,MOZ,0.9909539830181328
2050,MOZ,0.9909539830181328
2019,MRT,0.9913818544830364
2020,MRT,0.9910706426654006
2021,MRT,0.9910706426654006
2022,MRT,0.9910706426654006
2023,MRT,0.9910706426654006
2024,MRT,0.9910706426654006
2025,MRT,0.9910706426654006
2026,MRT,0.9910706426654006
2027,MRT,0.9910706426654006
2028,MRT,0.9910706426654006
2029,MRT,0.9910706426654006
2030,MRT,0.9910706426654006
2031,MRT,0.9910706426654006
2032,MRT,0.9910706426654006
2033,MRT,0.9910706426654006
2034,MRT,0.9910706426654006
2035,MRT,0.9910706426654006
2036,MRT,0.9910706426654006
2037,MRT,0.9910706426654006
2038,MRT,0.9910706426654006
2039,MRT,0.9910706426654006
2040,MRT,0.9910706426654006
2041,MRT,0.9910706426654006
2042,MRT,0.9910706426654006
2043,MRT,0.9910706426654006
2044,MRT,0.9910706426654006
2045,MRT,0.9910706426654006
2046,MRT,0.9910706426654006
2047,MRT,0.9910706426654006
2048,MRT,0.9910706426654006
2049,MRT,0.9910706426654006
2050,MRT,0.9910706426654006
2019,MUS,0.9731022953881056
2020,MUS,0.9720329649798198
2021,MUS,0.9720329649798198
2022,MUS,0.9720329649798198
2023,MUS,0.9720329649798198
2024,MUS,0.9720329649798198
2025,MUS,0.9720329649798198
2026,MUS,0.9720329649798198
2027,MUS,0.9720329649798198
2028,MUS,0.9720329649798198
2029,MUS,0.9720329649798198
2030,MUS,0.9720329649798198
2031,MUS,0.9720329649798198
2032,MUS,0.9720329649798198
2033,MUS,0.9720329649798198
2034,MUS,0.9720329649798198
2035,MUS,0.9720329649798198
2036,MUS,0.9720329649798198
2037,MUS,0.9720329649798198
2038,MUS,0.9720329649798198
2039,MUS,0.9720329649798198
2040,MUS,0.9720329649798198
2041,MUS,0.9720329649798198
2042,MUS,0.9720329649798198
2043,MUS,0.9720329649798198
2044,MUS,0.9720329649798198
2045,MUS,0.9720329649798198
2046,MUS,0.9720329649798198
2047,MUS,0.9720329649798198
2048,MUS,0.9720329649798198
2049,MUS,0.9720329649798198
2050,MUS,0.9720329649798198
2019,MWI,0.9904266466513344
2020,MWI,0.9901272372456376
2021,MWI,0.9901272372456376
2022,MWI,0.9901272372456376
2023,MWI,0.9901272372456376
2024,MWI,0.9901272372456376
2025,MWI,0.9901272372456376
2026,MWI,0.9901272372456376
2027,MWI,0.9901272372456376
2028,MWI,0.9901272372456376
2029,MWI,0.9901272372456376
2030,MWI,0.9901272372456376
2031,MWI,0.9901272372456376
2032,MWI,0.9901272372456376
2033,MWI,0.9901272372456376
2034,MWI,0.9901272372456376
2035,MWI,0.9901272372456376
2036,MWI,0.9901272372456376
2037,MWI,0.9901272372456376
2038,MWI,0.9901272372456376
2039,MWI,0.9901272372456376
2040,MWI,0.9901272372456376
2041,MWI,0.9901272372456376
2042,MWI,0.9901272372456376
2043,MWI,0.9901272372456376
2044,MWI,0.9901272372456376
2045,MWI,0.9901272372456376
2046,MWI,0.9901272372456376
2047,MWI,0.9901272372456376
2048,MWI,0.9901272372456376
2049,MWI,0.9901272372456376
2050,MWI,0.9901272372456376
2019,MYS,0.990002581489007
2020,MYS,0.990002581489007
2021,MYS,0.990002581489007
2022,MYS,0.990002581489007
2023,MYS,0.990002581489007
2024,MYS,0.990002581489007
2025,MYS,0.990002581489007
2026,MYS,0.990002581489007
2027,MYS,0.990002581489007
2028,MYS,0.990002581489007
2029,MYS,0.990002581489007
2030,MYS,0.990002581489007
2031,MYS,0.990002581489007
2032,MYS,0.990002581489007
2033,MYS,0.990002581489007
2034,MYS,0.990002581489007
2035,MYS,0.990002581489007
2036,MYS,0.990002581489007
2037,MYS,0.990002581489007
2038,MYS,0.990002581489007
2039,MYS,0.990002581489007
2040,MYS,0.990002581489007
2041,MYS,0.990002581489007
2042,MYS,0.990002581489007
2043,MYS,0.990002581489007
2044,MYS,0.990002581489007
2045,MYS,0.990002581489007
2046,MYS,0.990002581489007
2047,MYS,0.990002581489007
2048,MYS,0.990002581489007
2049,MYS,0.990002581489007
2050,MYS,0.990002581489007
2019,NAM,0.9919881667804268
2020,NAM,0.9933630678223704
2021,NAM,0.9933630678223704
2022,NAM,0.9933630678223704
2023,NAM,0.9933630678223704
2024,NAM,0.9933630678223704
2025,NAM,0.9933630678223704
2026,NAM,0.9933630678223704
2027,NAM,0.9933630678223704
2028,NAM,0.9933630678223704
2029,NAM,0.9933630678223704
2030,NAM,0.9933630678223704
2031,NAM,0.9933630678223704
2032,NAM,0.9933630678223704
2033,NAM,0.9933630678223704
2034,NAM,0.9933630678223704
2035,NAM,0.9933630678223704
2036,NAM,0.9933630678223704
2037,NAM,0.9933630678223704
2038,NAM,0.9933630678223704
2039,NAM,0.9933630678223704
2040,NAM,0.9933630678223704
2041,NAM,0.9933630678223704
2042,NAM,0.9933630678223704
2043,NAM,0.9933630678223704
2044,NAM,0.9933630678223704
2045,NAM,0.9933630678223704
2046,NAM,0.9933630678223704
2047,NAM,0.9933630678223704
2048,NAM,0.9933630678223704
2049,NAM,0.9933630678223704
2050,NAM,0.9933630678223704
2019,NCL,0.9902676975415282
2020,NCL,0.9907035941725282
2021,NCL,0.9907035941725282
2022,NCL,0.9907035941725282
2023,NCL,0.9907035941725282
2024,NCL,0.9907035941725282
2025,NCL,0.9907035941725282
2026,NCL,0.9907035941725282
2027,NCL,0.9907035941725282
2028,NCL,0.9907035941725282
2029,NCL,0.9907035941725282
2030,NCL,0.9907035941725282
2031,NCL,0.9907035941725282
2032,NCL,0.9907035941725282
2033,NCL,0.9907035941725282
2034,NCL,0.9907035941725282
2035,NCL,0.9907035941725282
2036,NCL,0.9907035941725282
2037,NCL,0.9907035941725282
2038,NCL,0.9907035941725282
2039,NCL,0.9907035941725282
2040,NCL,0.9907035941725282
2041,NCL,0.9907035941725282
2042,NCL,0.9907035941725282
2043,NCL,0.9907035941725282
2044,NCL,0.9907035941725282
2045,NCL,0.9907035941725282
2046,NCL,0.9907035941725282
2047,NCL,0.9907035941725282
2048,NCL,0.9907035941725282
2049,NCL,0.9907035941725282
2050,NCL,0.9907035941725282
2019,NER,0.972812378583417
2020,NER,0.9724116100596624
2021,NER,0.9724116100596624
2022,NER,0.9724116100596624
2023,NER,0.9724116100596624
2024,NER,0.9724116100596624
2025,NER,0.9724116100596624
2026,NER,0.9724116100596624
2027,NER,0.9724116100596624
2028,NER,0.9724116100596624
2029,NER,0.9724116100596624
2030,NER,0.9724116100596624
2031,NER,0.9724116100596624
2032,NER,0.9724116100596624
2033,NER,0.9724116100596624
2034,NER,0.9724116100596624
2035,NER,0.9724116100596624
2036,NER,0.9724116100596624
2037,NER,0.9724116100596624
2038,NER,0.9724116100596624
2039,NER,0.9724116100596624
2040,NER,0.9724116100596624
2041,NER,0.9724116100596624
2042,NER,0.9724116100596624
2043,NER,0.9724116100596624
2044,NER,0.9724116100596624
2045,NER,0.9724116100596624
2046,NER,0.9724116100596624
2047,NER,0.9724116100596624
2048,NER,0.9724116100596624
2049,NER,0.9724116100596624
2050,NER,0.9724116100596624
2019,NGA,0.9901763808937636
2020,NGA,0.9901763808937636
2021,NGA,0.9901763808937636
2022,NGA,0.9901763808937636
2023,NGA,0.9901763808937636
2024,NGA,0.9901763808937636
2025,NGA,0.9901763808937636
2026,NGA,0.9901763808937636
2027,NGA,0.9901763808937636
2028,NGA,0.9901763808937636
2029,NGA,0.9901763808937636
2030,NGA,0.9901763808937636
2031,NGA,0.9901763808937636
2032,NGA,0.9901763808937636
2033,NGA,0.9901763808937636
2034,NGA,0.9901763808937636
2035,NGA,0.9901763808937636
2036,NGA,0.9901763808937636
2037,NGA,0.9901763808937636
2038,NGA,0.9901763808937636
2039,NGA,0.9901763808937636
2040,NGA,0.9901763808937636
2041,NGA,0.9901763808937636
2042,NGA,0.9901763808937636
2043,NGA,0.9901763808937636
2044,NGA,0.9901763808937636
2045,NGA,0.9901763808937636
2046,NGA,0.9901763808937636
2047,NGA,0.9901763808937636
2048,NGA,0.9901763808937636
2049,NGA,0.9901763808937636
2050,NGA,0.9901763808937636
2019,NIC,0.9900813182016948
2020,NIC,0.9900915407571136
2021,NIC,0.9900915407571136
2022,NIC,0.9900915407571136
2023,NIC,0.9900915407571136
2024,NIC,0.9900915407571136
2025,NIC,0.9900915407571136
2026,NIC,0.9900915407571136
2027,NIC,0.9900915407571136
2028,NIC,0.9900915407571136
2029,NIC,0.9900915407571136
2030,NIC,0.9900915407571136
2031,NIC,0.9900915407571136
2032,NIC,0.9900915407571136
2033,NIC,0.9900915407571136
2034,NIC,0.9900915407571136
2035,NIC,0.9900915407571136
2036,NIC,0.9900915407571136
2037,NIC,0.9900915407571136
2038,NIC,0.9900915407571136
2039,NIC,0.9900915407571136
2040,NIC,0.9900915407571136
2041,NIC,0.9900915407571136
2042,NIC,0.9900915407571136
2043,NIC,0.9900915407571136
2044,NIC,0.9900915407571136
2045,NIC,0.9900915407571136
2046,NIC,0.9900915407571136
2047,NIC,0.9900915407571136
2048,NIC,0.9900915407571136
2049,NIC,0.9900915407571136
2050,NIC,0.9900915407571136
2019,NLD,0.991231367307872
2020,NLD,0.9907478688317296
2021,NLD,0.9907478688317296
2022,NLD,0.9907478688317296
2023,NLD,0.9907478688317296
2024,NLD,0.9907478688317296
2025,NLD,0.9907478688317296
2026,NLD,0.9907478688317296
2027,NLD,0.9907478688317296
2028,NLD,0.9907478688317296
2029,NLD,0.9907478688317296
2030,NLD,0.9907478688317296
2031,NLD,0.9907478688317296
2032,NLD,0.9907478688317296
2033,NLD,0.9907478688317296
2034,NLD,0.9907478688317296
2035,NLD,0.9907478688317296
2036,NLD,0.9907478688317296
2037,NLD,0.9907478688317296
2038,NLD,0.9907478688317296
2039,NLD,0.9907478688317296
2040,NLD,0.9907478688317296
2041,NLD,0.9907478688317296
2042,NLD,0.9907478688317296
2043,NLD,0.9907478688317296
2044,NLD,0.9907478688317296
2045,NLD,0.9907478688317296
2046,NLD,0.9907478688317296
2047,NLD,0.9907478688317296
2048,NLD,0.9907478688317296
2049,NLD,0.9907478688317296
2050,NLD,0.9907478688317296
2019,NOR,0.991373017647256
2020,NOR,0.9914424373929556
2021,NOR,0.9914424373929556
2022,NOR,0.9914424373929556
2023,NOR,0.9914424373929556
2024,NOR,0.9914424373929556
2025,NOR,0.9914424373929556
2026,NOR,0.9914424373929556
2027,NOR,0.9914424373929556
2028,NOR,0.9914424373929556
2029,NOR,0.9914424373929556
2030,NOR,0.9914424373929556
2031,NOR,0.9914424373929556
2032,NOR,0.9914424373929556
2033,NOR,0.9914424373929556
2034,NOR,0.9914424373929556
2035,NOR,0.9914424373929556
2036,NOR,0.9914424373929556
2037,NOR,0.9914424373929556
2038,NOR,0.9914424373929556
2039,NOR,0.9914424373929556
2040,NOR,0.9914424373929556
2041,NOR,0.9914424373929556
2042,NOR,0.9914424373929556
2043,NOR,0.9914424373929556
