Year,prodinit_ippu_paper_tonne,iso_code3
2026,2140794.86074817,"PRT"
2027,2077008.29368398,"PRT"
2028,2015122.29458753,"PRT"
2029,1955080.23462979,"PRT"
2030,1896827.17227962,"PRT"
2031,1840309.80302945,"PRT"
2032,1785476.41061893,"PRT"
2033,1732276.81971199,"PRT"
2034,1680662.34998383,"PRT"
2035,1630585.77157592,"PRT"
2036,1582001.26187835,"PRT"
2037,1534864.36359975,"PRT"
2038,1489131.94408666,"PRT"
2039,1444762.15585496,"PRT"
2040,1401714.39829727,"PRT"
2041,1359949.28053135,"PRT"
2042,1319428.58535545,"PRT"
2043,1280115.23427763,"PRT"
2044,1241973.25358705,"PRT"
2045,1204967.74143622,"PRT"
2046,1169064.835904,"PRT"
2047,1134231.68401026,"PRT"
2048,1100436.41165373,"PRT"
2049,1067648.09444556,"PRT"
2050,1035836.72941197,"PRT"
2021,244964.9,"PRY"
2022,254041.753465481,"PRY"
2023,263454.937845447,"PRY"
2024,273216.915441342,"PRY"
2025,283340.610328862,"PRY"
2026,293839.425468398,"PRY"
2027,304727.260449482,"PRY"
2028,316018.529892727,"PRY"
2029,327728.182533627,"PRY"
2030,339871.721013492,"PRY"
2031,352465.222403692,"PRY"
2032,365525.35949042,"PRY"
2033,379069.422848116,"PRY"
2034,393115.343730809,"PRY"
2035,407681.717811654,"PRY"
2036,422787.829802115,"PRY"
2037,438453.678983375,"PRY"
2038,454700.005683785,"PRY"
2039,471548.31873739,"PRY"
2040,489020.923959906,"PRY"
2041,507140.95367983,"PRY"
2042,525932.397363787,"PRY"
2043,545420.133376661,"PRY"
2044,565629.961918559,"PRY"
2045,586588.639182201,"PRY"
2046,608323.91277598,"PRY"
2047,630864.558459568,"PRY"
2048,654240.418240716,"PRY"
2049,678482.439883678,"PRY"
2050,703622.717881572,"PRY"
2021,86889.6,"PSE"
2022,91517.858826912,"PSE"
2023,96392.6463496505,"PSE"
2024,101527.094158332,"PSE"
2025,106935.033309957,"PSE"
2026,112631.031586194,"PSE"
2027,118630.432735733,"PSE"
2028,124949.397806921,"PSE"
2029,131604.948682023,"PSE"
2030,138615.013930371,"PSE"
2031,145998.477103936,"PSE"
2032,153775.2276054,"PSE"
2033,161966.214265772,"PSE"
2034,170593.501775866,"PSE"
2035,179680.330123655,"PSE"
2036,189251.177197611,"PSE"
2037,199331.824724684,"PSE"
2038,209949.427720514,"PSE"
2039,221132.587638992,"PSE"
2040,232911.429418193,"PSE"
2041,245317.68263024,"PSE"
2042,258384.766953692,"PSE"
2043,272147.882198704,"PSE"
2044,286644.103127464,"PSE"
2045,301912.479325328,"PSE"
2046,317994.140391697,"PSE"
2047,334932.406733977,"PSE"
2048,352772.906263096,"PSE"
2049,371563.697304919,"PSE"
2050,391355.398058652,"PSE"
2021,17626.72,"PYF"
2022,17395.1399763728,"PYF"
2023,17166.6024534118,"PYF"
2024,16941.0674587129,"PYF"
2025,16718.4955450296,"PYF"
2026,16498.8477833741,"PYF"
2027,16282.0857562076,"PYF"
2028,16068.1715507217,"PYF"
2029,15857.0677522066,"PYF"
2030,15648.7374375074,"PYF"
2031,15443.1441685661,"PYF"
2032,15240.251986048,"PYF"
2033,15040.0254030528,"PYF"
2034,14842.4293989072,"PYF"
2035,14647.4294130401,"PYF"
2036,14454.9913389373,"PYF"
2037,14265.0815181764,"PYF"
2038,14077.6667345398,"PYF"
2039,13892.7142082048,"PYF"
2040,13710.1915900102,"PYF"
2041,13530.0669557987,"PYF"
2042,13352.3088008328,"PYF"
2043,13176.8860342844,"PYF"
2044,13003.7679737971,"PYF"
2045,12832.9243401196,"PYF"
2046,12664.3252518099,"PYF"
2047,12497.9412200084,"PYF"
2048,12333.7431432805,"PYF"
2049,12171.7023025266,"PYF"
2050,12011.790355959,"PYF"
2021,144430.9,"QAT"
2022,145406.061184644,"QAT"
2023,146387.806412841,"QAT"
2024,147376.180138402,"QAT"
2025,148371.227115275,"QAT"
2026,149372.992399579,"QAT"
2027,150381.52135164,"QAT"
2028,151396.859638044,"QAT"
2029,152419.053233709,"QAT"
2030,153448.14842396,"QAT"
2031,154484.191806634,"QAT"
2032,155527.23029418,"QAT"
2033,156577.311115791,"QAT"
2034,157634.48181954,"QAT"
2035,158698.790274531,"QAT"
2036,159770.284673068,"QAT"
2037,160849.013532839,"QAT"
2038,161935.02569911,"QAT"
2039,163028.370346939,"QAT"
2040,164129.096983401,"QAT"
2041,165237.25544983,"QAT"
2042,166352.895924076,"QAT"
2043,167476.068922778,"QAT"
2044,168606.825303651,"QAT"
2045,169745.216267789,"QAT"
2046,170891.293361979,"QAT"
2047,172045.108481045,"QAT"
2048,173206.713870187,"QAT"
2049,174376.162127353,"QAT"
2050,175553.50620562,"QAT"
2021,1320065,"ROU"
2022,1345215.73642225,"ROU"
2023,1370845.6610228,"ROU"
2024,1396963.90360628,"ROU"
2025,1423579.76792433,"ROU"
2026,1450702.73498967,"ROU"
2027,1478342.46645347,"ROU"
2028,1506508.80804694,"ROU"
2029,1535211.79308858,"ROU"
2030,1564461.64605817,"ROU"
2031,1594268.78623894,"ROU"
2032,1624643.83142907,"ROU"
2033,1655597.60172395,"ROU"
2034,1687141.12337044,"ROU"
2035,1719285.63269462,"ROU"
2036,1752042.58010438,"ROU"
2037,1785423.6341682,"ROU"
2038,1819440.68577174,"ROU"
2039,1854105.85235351,"ROU"
2040,1889431.48222135,"ROU"
2041,1925430.15895109,"ROU"
2042,1962114.70586903,"ROU"
2043,1999498.19061981,"ROU"
2044,2037593.92982132,"ROU"
2045,2076415.49380833,"ROU"
2046,2115976.71146644,"ROU"
2047,2156291.67515816,"ROU"
2048,2197374.74574286,"ROU"
2049,2239240.55769234,"ROU"
2050,2281904.02430385,"ROU"
2021,7363446,"RUS"
2022,7319417.15089307,"RUS"
2023,7275651.56704995,"RUS"
2024,7232147.67430731,"RUS"
2025,7188903.90791437,"RUS"
2026,7145918.71247656,"RUS"
2027,7103190.54189963,"RUS"
2028,7060717.85933402,"RUS"
2029,7018499.13711955,"RUS"
2030,6976532.85673054,"RUS"
2031,6934817.50872114,"RUS"
2032,6893351.59267102,"RUS"
2033,6852133.61713148,"RUS"
2034,6811162.09957175,"RUS"
2035,6770435.56632565,"RUS"
2036,6729952.55253864,"RUS"
2037,6689711.60211509,"RUS"
2038,6649711.26766592,"RUS"
2039,6609950.11045655,"RUS"
2040,6570426.70035514,"RUS"
2041,6531139.61578115,"RUS"
2042,6492087.4436542,"RUS"
2043,6453268.77934327,"RUS"
2044,6414682.22661617,"RUS"
2045,6376326.39758931,"RUS"
2046,6338199.91267776,"RUS"
2047,6300301.4005457,"RUS"
2048,6262629.498057,"RUS"
2049,6225182.85022628,"RUS"
2050,6187960.11017011,"RUS"
2021,22459.03,"RWA"
2022,22471.9016294375,"RWA"
2023,22484.7806358117,"RWA"
2024,22497.6670233506,"RWA"
2025,22510.5607962844,"RWA"
2026,22523.4619588457,"RWA"
2027,22536.3705152697,"RWA"
2028,22549.2864697939,"RWA"
2029,22562.2098266583,"RWA"
2030,22575.1405901054,"RWA"
2031,22588.0787643798,"RWA"
2032,22601.0243537289,"RWA"
2033,22613.9773624024,"RWA"
2034,22626.9377946525,"RWA"
2035,22639.9056547336,"RWA"
2036,22652.8809469028,"RWA"
2037,22665.8636754196,"RWA"
2038,22678.8538445458,"RWA"
2039,22691.8514585457,"RWA"
2040,22704.8565216863,"RWA"
2041,22717.8690382365,"RWA"
2042,22730.8890124683,"RWA"
2043,22743.9164486555,"RWA"
2044,22756.9513510749,"RWA"
2045,22769.9937240054,"RWA"
2046,22783.0435717286,"RWA"
2047,22796.1008985282,"RWA"
2048,22809.1657086908,"RWA"
2049,22822.2380065051,"RWA"
2050,22835.3177962624,"RWA"
2021,3001403,"SAU"
2022,3110939.23249903,"SAU"
2023,3224472.99089848,"SAU"
2024,3342150.16494605,"SAU"
2025,3464121.96863725,"SAU"
2026,3590545.13452389,"SAU"
2027,3721582.11511379,"SAU"
2028,3857401.29162069,"SAU"
2029,3998177.1903324,"SAU"
2030,4144090.70687535,"SAU"
2031,4295329.33866368,"SAU"
2032,4452087.4258315,"SAU"
2033,4614566.4009581,"SAU"
2034,4782975.04790673,"SAU"
2035,4957529.77010984,"SAU"
2036,5138454.86864529,"SAU"
2037,5325982.83046105,"SAU"
2038,5520354.62711856,"SAU"
2039,5721820.02443879,"SAU"
2040,5930637.90344889,"SAU"
2041,6147076.59304164,"SAU"
2042,6371414.21477546,"SAU"
2043,6603939.04025783,"SAU"
2044,6844949.86157143,"SAU"
2045,7094756.37521898,"SAU"
2046,7353679.58008016,"SAU"
2047,7622052.18989198,"SAU"
2048,7900219.06078261,"SAU"
2049,8188537.63440807,"SAU"
2050,8487378.39726117,"SAU"
2021,14668980,"SDN"
2022,38942357.30316,"SDN"
2023,103381911.511706,"SDN"
2024,274452302.530408,"SDN"
2025,728600054.524181,"SDN"
2026,1934245165.94763,"SDN"
2027,5134921880.33815,"SDN"
2028,13631892782.4527,"SDN"
2029,36189158309.0739,"SDN"
2030,96072878507.7476,"SDN"
2031,255048705635.415,"SDN"
2032,677088510895.972,"SDN"
2033,1797495307592.99,"SDN"
2034,4771886287870.04,"SDN"
2035,12668126947632.7,"SDN"
2036,33630608669212.3,"SDN"
2037,89280589319722,"SDN"
2038,237016930251817,"SDN"
2039,629218799450570,"SDN"
2040,1670413574091005,"SDN"
2041,4434517072509501,"SDN"
2042,11772498722108016,"SDN"
2043,31252946802526476,"SDN"
2044,82968510500432736,"SDN"
2045,220259989502939776,"SDN"
2046,584733445053013248,"SDN"
2047,1552316435386926592,"SDN"
2048,4120999638311959040,"SDN"
2049,10940190821811566592,"SDN"
2050,29043384062677680128,"SDN"
2021,165105.5,"SEN"
2022,175161.2174564,"SEN"
2023,185829.376373339,"SEN"
2024,197147.277375481,"SEN"
2025,209154.49287458,"SEN"
2026,221893.005432207,"SEN"
2027,235407.354549455,"SEN"
2028,249744.792396819,"SEN"
2029,264955.449028788,"SEN"
2030,281092.507660797,"SEN"
2031,298212.390621376,"SEN"
2032,316374.956629693,"SEN"
2033,335643.710088233,"SEN"
2034,356086.023122415,"SEN"
2035,377773.371143481,"SEN"
2036,400781.582758301,"SEN"
2037,425191.104899879,"SEN"
2038,451087.284105585,"SEN"
2039,478560.664926579,"SEN"
2040,507707.306511799,"SEN"
2041,538629.118473439,"SEN"
2042,571434.21720824,"SEN"
2043,606237.303920465,"SEN"
2044,643160.06566828,"SEN"
2045,682331.600835793,"SEN"
2046,723888.870518377,"SEN"
2047,767977.177399525,"SEN"
2048,814750.673793608,"SEN"
2049,864372.900630872,"SEN"
2050,917017.359269216,"SEN"
2021,527156.2,"SGP"
2022,537634.394170846,"SGP"
2023,548320.861625933,"SGP"
2024,559219.742177925,"SGP"
2025,570335.25792584,"SGP"
2026,581671.714890638,"SGP"
2027,593233.504683328,"SGP"
2028,605025.106206222,"SGP"
2029,617051.087388015,"SGP"
2030,629316.106953342,"SGP"
2031,641824.916227515,"SGP"
2032,654582.360977134,"SGP"
2033,667593.383287275,"SGP"
2034,680863.023476001,"SGP"
2035,694396.42204692,"SGP"
2036,708198.821680555,"SGP"
2037,722275.569265299,"SGP"
2038,736632.117968739,"SGP"
2039,751274.029350144,"SGP"
2040,766206.975514952,"SGP"
2041,781436.741312077,"SGP"
2042,796969.226574891,"SGP"
2043,812810.448406751,"SGP"
2044,828966.543511956,"SGP"
2045,845443.770573031,"SGP"
2046,862248.51267527,"SGP"
2047,879387.279779469,"SGP"
2048,896866.711243809,"SGP"
2049,914693.578395861,"SGP"
2050,932874.787155727,"SGP"
2021,7646.595,"SLB"
2022,8896.620588306,"SLB"
2023,10350.9938596552,"SLB"
2024,12043.1205106636,"SLB"
2025,14011.8672275202,"SLB"
2026,16302.4544201656,"SLB"
2027,18967.4948960113,"SLB"
2028,22068.2023306378,"SLB"
2029,25675.7972929983,"SLB"
2030,29873.1431203117,"SLB"
2031,34756.6492172761,"SLB"
2032,40438.4854967404,"SLB"
2033,47049.158825623,"SLB"
2034,54740.5106548099,"SLB"
2035,63689.2046860028,"SLB"
2036,74100.7846842062,"SLB"
2037,86214.3956402999,"SLB"
2038,100308.276724719,"SLB"
2039,116706.152200637,"SLB"
2040,135784.667090405,"SLB"
2041,157982.038386076,"SLB"
2042,183808.120514832,"SLB"
2043,213856.11625437,"SLB"
2044,248816.20208783,"SLB"
2045,289491.380960898,"SLB"
2046,336815.926565204,"SLB"
2047,391876.842797266,"SLB"
2048,455938.83129818,"SLB"
2049,530473.340556884,"SLB"
2050,617192.363809752,"SLB"
2021,13763.93,"SLE"
2022,14718.7193719735,"SLE"
2023,15739.741480152,"SLE"
2024,16831.5908199016,"SLE"
2025,17999.1806019078,"SLE"
2026,19247.7648611225,"SLE"
2027,20582.9620993854,"SLE"
2028,22010.7805681096,"SLE"
2029,23537.6453047998,"SLE"
2030,25170.4270450662,"SLE"
2031,26916.473140234,"SLE"
2032,28783.6406196753,"SLE"
2033,30780.3315466395,"SLE"
2034,32915.5308266817,"SLE"
2035,35198.8466388213,"SLE"
2036,37640.5536713673,"SLE"
2037,40251.6393569687,"SLE"
2038,43043.8533149404,"SLE"
2039,46029.7602233518,"SLE"
2040,49222.7963587975,"SLE"
2041,52637.3300582711,"SLE"
2042,56288.7263752168,"SLE"
2043,60193.4162207029,"SLE"
2044,64368.970300846,"SLE"
2045,68834.1781831969,"SLE"
2046,73609.1328478782,"SLE"
2047,78715.321103946,"SLE"
2048,84175.7202778396,"SLE"
2049,90014.901609007,"SLE"
2050,96259.1408179772,"SLE"
2021,552048.4,"SLV"
2022,570788.958169804,"SLV"
2023,590165.707877371,"SLV"
2024,610200.246114054,"SLV"
2025,630914.903030964,"SLV"
2026,652332.766827776,"SLV"
2027,674477.709486437,"SLV"
2028,697374.413378463,"SLV"
2029,721048.39877549,"SLV"
2030,745526.052293725,"SLV"
2031,770834.656304016,"SLV"
2032,797002.419340312,"SLV"
2033,824058.507540408,"SLV"
2034,852033.077154019,"SLV"
2035,880957.308154421,"SLV"
2036,910863.438991104,"SLV"
2037,941784.802522202,"SLV"
2038,973755.863166712,"SLV"
2039,1006812.25531795,"SLV"
2040,1040990.82306103,"SLV"
2041,1076329.66123864,"SLV"
2042,1112868.1579109,"SLV"
2043,1150647.03825663,"SLV"
2044,1189708.40996491,"SLV"
2045,1230095.81016759,"SLV"
2046,1271854.25396505,"SLV"
2047,1315030.28459923,"SLV"
2048,1359672.0253299,"SLV"
2049,1405829.23307211,"SLV"
2050,1453553.35385427,"SLV"
2021,1954.091,"SMR"
2022,1955.82369209888,"SMR"
2023,1957.5579205755,"SMR"
2024,1959.29368679216,"SMR"
2025,1961.03099211238,"SMR"
2026,1962.76983790088,"SMR"
2027,1964.51022552359,"SMR"
2028,1966.25215634766,"SMR"
2029,1967.99563174145,"SMR"
2030,1969.74065307451,"SMR"
2031,1971.48722171765,"SMR"
2032,1973.23533904284,"SMR"
2033,1974.98500642333,"SMR"
2034,1976.73622523353,"SMR"
2035,1978.48899684909,"SMR"
2036,1980.2433226469,"SMR"
2037,1981.99920400504,"SMR"
2038,1983.75664230283,"SMR"
2039,1985.51563892081,"SMR"
2040,1987.27619524074,"SMR"
2041,1989.0383126456,"SMR"
2042,1990.80199251962,"SMR"
2043,1992.56723624823,"SMR"
2044,1994.33404521809,"SMR"
2045,1996.10242081712,"SMR"
2046,1997.87236443444,"SMR"
2047,1999.64387746041,"SMR"
2048,2001.41696128662,"SMR"
2049,2003.19161730591,"SMR"
2050,2004.96784691234,"SMR"
2021,14178.78,"SOM"
2022,15699.975934104,"SOM"
2023,17384.376112151,"SOM"
2024,19249.4901952202,"SOM"
2025,21314.7063998967,"SOM"
2026,23601.4930424811,"SOM"
2027,26133.6217062312,"SOM"
2028,28937.4143515033,"SOM"
2029,32042.0169375502,"SOM"
2030,35479.7024003257,"SOM"
2031,39286.206135809,"SOM"
2032,43501.0974762603,"SOM"
2033,48168.1910209763,"SOM"
2034,53336.0020974056,"SOM"
2035,59058.2510872295,"SOM"
2036,65394.4218599749,"SOM"
2037,72410.3801191817,"SOM"
2038,80179.0580889523,"SOM"
2039,88781.2126583301,"SOM"
2040,98306.2648645619,"SOM"
2041,108853.229441833,"SOM"
2042,120531.744098313,"SOM"
2043,133463.20922104,"SOM"
2044,147782.049856096,"SOM"
2045,163637.113082597,"SOM"
2046,181193.215306467,"SOM"
2047,200632.855558409,"SOM"
2048,222158.112606133,"SOM"
2049,245992.745601684,"SOM"
2050,272384.520100503,"SOM"
2021,653496,"SRB"
2022,661676.24727432,"SRB"
2023,669958.892184538,"SRB"
2024,678345.21651047,"SRB"
2025,686836.518076827,"SRB"
2026,695434.110954061,"SRB"
2027,704139.325661728,"SRB"
2028,712953.509374384,"SRB"
2029,721878.026130074,"SRB"
2030,730914.257041422,"SRB"
2031,740063.600509362,"SRB"
2032,749327.47243955,"SRB"
2033,758707.306461482,"SRB"
2034,768204.554150356,"SRB"
2035,777820.685251707,"SRB"
2036,787557.187908862,"SRB"
2037,797415.568893233,"SRB"
2038,807397.353837501,"SRB"
2039,817504.087471712,"SRB"
2040,827737.333862334,"SRB"
2041,838098.676654303,"SRB"
2042,848589.719316098,"SRB"
2043,859212.08538789,"SRB"
2044,869967.418732787,"SRB"
2045,880857.383791236,"SRB"
2046,891883.665838598,"SRB"
2047,903047.971245956,"SRB"
2048,914352.027744182,"SRB"
2049,925797.584691315,"SRB"
2050,937386.413343278,"SRB"
2021,3491.469,"SSD"
2022,4579.2389601252,"SSD"
2023,6005.90452154337,"SSD"
2024,7877.04887995383,"SSD"
2025,10331.1497601425,"SSD"
2026,13549.8277328348,"SSD"
2027,17771.2874028616,"SSD"
2028,23307.9462102531,"SSD"
2029,30569.5554984144,"SSD"
2030,40093.5249695898,"SSD"
2031,52584.6947486855,"SSD"
2032,68967.4984653943,"SSD"
2033,90454.3777862866,"SSD"
2034,118635.511549106,"SSD"
2035,155596.50008064,"SSD"
2036,204072.714157963,"SSD"
2037,267651.731512048,"SSD"
2038,351038.842586012,"SSD"
2039,460405.274824758,"SSD"
2040,603844.906520631,"SSD"
2041,791973.270223059,"SSD"
2042,1038713.17613967,"SSD"
2043,1362325.09713652,"SSD"
2044,1786758.57100949,"SSD"
2045,2343424.63321435,"SSD"
2046,3073520.45243198,"SSD"
2047,4031078.20820353,"SSD"
2048,5286963.84883191,"SSD"
2049,6934121.66550657,"SSD"
2050,9094452.81769247,"SSD"
2021,23623.77,"SUR"
2022,23623.77,"SUR"
2023,23623.77,"SUR"
2024,23623.77,"SUR"
2025,23623.77,"SUR"
2026,23623.77,"SUR"
2027,23623.77,"SUR"
2028,23623.77,"SUR"
2029,23623.77,"SUR"
2030,23623.77,"SUR"
2031,23623.77,"SUR"
2032,23623.77,"SUR"
2033,23623.77,"SUR"
2034,23623.77,"SUR"
2035,23623.77,"SUR"
2036,23623.77,"SUR"
2037,23623.77,"SUR"
2038,23623.77,"SUR"
2039,23623.77,"SUR"
2040,23623.77,"SUR"
2041,23623.77,"SUR"
2042,23623.77,"SUR"
2043,23623.77,"SUR"
2044,23623.77,"SUR"
2045,23623.77,"SUR"
2046,23623.77,"SUR"
2047,23623.77,"SUR"
2048,23623.77,"SUR"
2049,23623.77,"SUR"
2050,23623.77,"SUR"
2021,740923.9,"SVK"
2022,725291.109587705,"SVK"
2023,709988.156201959,"SVK"
2024,695008.080594846,"SVK"
2025,680344.070351971,"SVK"
2026,665989.456794411,"SVK"
2027,651937.711946033,"SVK"
2028,638182.445564798,"SVK"
2029,624717.402236704,"SVK"
2030,611536.458531042,"SVK"
2031,598633.620215672,"SVK"
2032,586003.019531061,"SVK"
2033,573638.912521824,"SVK"
2034,561535.676424581,"SVK"
2035,549687.807110914,"SVK"
2036,538089.916584291,"SVK"
2037,526736.730529783,"SVK"
2038,515623.085915499,"SVK"
2039,504743.928644613,"SVK"
2040,494094.311256944,"SVK"
2041,483669.390679018,"SVK"
2042,473464.426021612,"SVK"
2043,463474.776423761,"SVK"
2044,453695.898942257,"SVK"
2045,444123.346485679,"SVK"
2046,434752.765792011,"SVK"
2047,425579.895448927,"SVK"
2048,416600.563955855,"SVK"
2049,407810.687826922,"SVK"
2050,399206.269733928,"SVK"
2021,606129.5,"SVN"
2022,605966.137068193,"SVN"
2023,605802.81816567,"SVN"
2024,605639.543280563,"SVN"
2025,605476.312401009,"SVN"
2026,605313.125515148,"SVN"
2027,605149.982611123,"SVN"
2028,604986.883677079,"SVN"
2029,604823.828701167,"SVN"
2030,604660.817671538,"SVN"
2031,604497.850576349,"SVN"
2032,604334.927403758,"SVN"
2033,604172.048141927,"SVN"
2034,604009.212779021,"SVN"
2035,603846.42130321,"SVN"
2036,603683.673702664,"SVN"
2037,603520.969965558,"SVN"
2038,603358.310080071,"SVN"
2039,603195.694034383,"SVN"
2040,603033.121816679,"SVN"
2041,602870.593415146,"SVN"
2042,602708.108817976,"SVN"
2043,602545.668013362,"SVN"
2044,602383.270989502,"SVN"
2045,602220.917734594,"SVN"
2046,602058.608236844,"SVN"
2047,601896.342484458,"SVN"
2048,601734.120465645,"SVN"
2049,601571.942168618,"SVN"
2050,601409.807581594,"SVN"
2021,7550809,"SWE"
2022,7350110.68651461,"SWE"
2023,7154746.87599915,"SWE"
2024,6964575.77891169,"SWE"
2025,6779459.37443519,"SWE"
2026,6599263.31030592,"SWE"
2027,6423856.80530435,"SWE"
2028,6253112.55433783,"SWE"
2029,6086906.63604617,"SWE"
2030,5925118.42286299,"SWE"
2031,5767630.49346763,"SWE"
2032,5614328.54756411,"SWE"
2033,5465101.32292513,"SWE"
2034,5319840.51464117,"SWE"
2035,5178440.69651575,"SWE"
2036,5040799.24455017,"SWE"
2037,4906816.2624618,"SWE"
2038,4776394.50918228,"SWE"
2039,4649439.32828263,"SWE"
2040,4525858.57927428,"SWE"
2041,4405562.57073616,"SWE"
2042,4288463.99521914,"SWE"
2043,4174477.86588077,"SWE"
2044,4063521.45480424,"SWE"
2045,3955514.23295676,"SWE"
2046,3850377.8117439,"SWE"
2047,3748035.88611731,"SWE"
2048,3648414.17919472,"SWE"
2049,3551440.38835184,"SWE"
2050,3457044.13274716,"SWE"
2021,29462.42,"SWZ"
2022,28416.6434472466,"SWZ"
2023,27407.9870155929,"SWZ"
2024,26435.1331163179,"SWZ"
2025,25496.8109288682,"SWZ"
2026,24591.7947408091,"SWZ"
2027,23718.9023466995,"SWZ"
2028,22876.9935037998,"SWZ"
2029,22064.9684425942,"SWZ"
2030,21281.7664301828,"SWZ"
2031,20526.3643846665,"SWZ"
2032,19797.7755387144,"SWZ"
2033,19095.0481505683,"SWZ"
2034,18417.2642608009,"SWZ"
2035,17763.5384932024,"SWZ"
2036,17133.0168982308,"SWZ"
2037,16524.8758375136,"SWZ"
2038,15938.3209079445,"SWZ"
2039,15372.5859039704,"SWZ"
2040,14826.9318167108,"SWZ"
2041,14300.6458686051,"SWZ"
2042,13793.0405823245,"SWZ"
2043,13303.452882734,"SWZ"
2044,12831.243230729,"SWZ"
2045,12375.7947878186,"SWZ"
2046,11936.5126103604,"SWZ"
2047,11512.8228723973,"SWZ"
2048,11104.1721160794,"SWZ"
2049,10710.0265286927,"SWZ"
2050,10329.8712453495,"SWZ"
2021,1742.979,"SXM"
2022,1822.43818809885,"SXM"
2023,1905.51977358363,"SXM"
2024,1992.38889484972,"SXM"
2025,2083.21821864647,"SXM"
2026,2178.18828328086,"SXM"
2027,2277.48785746731,"SXM"
2028,2381.3143155367,"SXM"
2029,2489.87402975054,"SXM"
2030,2603.38278049991,"SXM"
2031,2722.06618520476,"SXM"
2032,2846.1601467658,"SXM"
2033,2975.91132246058,"SXM"
2034,3111.57761421561,"SXM"
2035,3253.42868122911,"SXM"
2036,3401.74647596329,"SXM"
2037,3556.82580457148,"SXM"
2038,3718.97491287415,"SXM"
2039,3888.51609904849,"SXM"
2040,4065.78635424933,"SXM"
2041,4251.1380324348,"SXM"
2042,4444.93955072814,"SXM"
2043,4647.57612170767,"SXM"
2044,4859.4505190805,"SXM"
2045,5080.98387826192,"SXM"
2046,5312.6165334517,"SXM"
2047,5554.80889287118,"SXM"
2048,5808.04235390072,"SXM"
2049,6072.8202599367,"SXM"
2050,6349.66890086974,"SXM"
2021,6764.243,"SYC"
2022,7549.5547016925,"SYC"
2023,8426.03912867224,"SYC"
2024,9404.28120641327,"SYC"
2025,10496.0947437748,"SYC"
2026,11714.6651032902,"SYC"
2027,13074.7084351195,"SYC"
2028,14592.6493976658,"SYC"
2029,16286.8195111113,"SYC"
2030,18177.6785393025,"SYC"
2031,20288.0615735192,"SYC"
2032,22643.4548020508,"SYC"
2033,25272.3032959319,"SYC"
2034,28206.3545278313,"SYC"
2035,31481.0417726262,"SYC"
2036,35135.9120198237,"SYC"
2037,39215.1035655452,"SYC"
2038,43767.8790517461,"SYC"
2039,48849.2203899562,"SYC"
2040,54520.4927541791,"SYC"
2041,60850.1856617074,"SYC"
2042,67914.7400915675,"SYC"
2043,75799.4716293482,"SYC"
2044,84599.6007868365,"SYC"
2045,94421.4029391862,"SYC"
2046,105383.491766918,"SYC"
2047,117618.251702328,"SYC"
2048,131273.436679339,"SYC"
2049,146513.954494219,"SYC"
2050,163523.858326111,"SYC"
2021,95942.73,"SYR"
2022,84423.404499642,"SYR"
2023,74287.1422077543,"SYR"
2024,65367.8861934372,"SYR"
2025,57519.5170847766,"SYR"
2026,50613.4592737997,"SYR"
2027,44536.5745314747,"SYR"
2028,39189.308524983,"SYR"
2029,34484.0598726543,"SYR"
2030,30343.745017668,"SYR"
2031,26700.5354096197,"SYR"
2032,23494.7463058779,"SYR"
2033,20673.8589885612,"SYR"
2034,18191.6603786432,"SYR"
2035,16007.4859519455,"SYR"
2036,14085.5535541196,"SYR"
2037,12394.3772008656,"SYR"
2038,10906.2512599946,"SYR"
2039,9596.79656496384,"SYR"
2040,8444.56102411008,"SYR"
2041,7430.66818257472,"SYR"
2042,6538.50797950116,"SYR"
2043,5753.46463434554,"SYR"
2044,5062.6772044087,"SYR"
2045,4454.82889093225,"SYR"
2046,3919.96164207403,"SYR"
2047,3449.31301550306,"SYR"
2048,3035.1726280219,"SYR"
2049,2670.7558405075,"SYR"
2050,2350.0926088193,"SYR"
2021,4105.029,"TCD"
2022,4135.33906453562,"TCD"
2023,4165.87292773676,"TCD"
2024,4196.63224205266,"TCD"
2025,4227.61867213364,"TCD"
2026,4258.83389492119,"TCD"
2027,4290.27959973875,"TCD"
2028,4321.95748838313,"TCD"
2029,4353.86927521657,"TCD"
2030,4386.01668725956,"TCD"
2031,4418.40146428431,"TCD"
2032,4451.02535890887,"TCD"
2033,4483.89013669197,"TCD"
2034,4516.99757622863,"TCD"
2035,4550.34946924637,"TCD"
2036,4583.94762070218,"TCD"
2037,4617.7938488802,"TCD"
2038,4651.88998549013,"TCD"
2039,4686.23787576637,"TCD"
2040,4720.83937856787,"TCD"
2041,4755.69636647872,"TCD"
2042,4790.8107259095,"TCD"
2043,4826.18435719938,"TCD"
2044,4861.81917471894,"TCD"
2045,4897.7171069738,"TCD"
2046,4933.88009670897,"TCD"
2047,4970.31010101399,"TCD"
2048,5007.00909142886,"TCD"
2049,5043.97905405072,"TCD"
2050,5081.22198964133,"TCD"
2021,81119.14,"TGO"
2022,91679.051183092,"TGO"
2023,103613.628372194,"TGO"
2024,117101.822563704,"TGO"
2025,132345.880201038,"TGO"
2026,149574.375724672,"TGO"
2027,169045.638892883,"TGO"
2028,191051.628263553,"TGO"
2029,215922.308917321,"TGO"
2030,244030.600063098,"TGO"
2031,275797.966711992,"TGO"
2032,311700.739263032,"TGO"
2033,352277.255758667,"TGO"
2034,398135.933903368,"TGO"
2035,449964.393879854,"TGO"
