Year,iso_code3,frac_lndu_initial_forests_secondary
2006,SEN,0.0015482330282556725
2007,SEN,0.0015399485489392185
2008,SEN,0.0015330934055893999
2009,SEN,0.001567046431366498
2010,SEN,0.0015599137378600344
2011,SEN,0.0015521531699577722
2012,SEN,0.001544744806194743
2013,SEN,0.0015373065831629316
2014,SEN,0.001570360758520079
2019,SEN,0.0015340582062267263
2020,SEN,0.0015657151584636034
2021,SEN,0.0015657151584636034
2022,SEN,0.0015657151584636034
2023,SEN,0.0015657151584636034
2024,SEN,0.0015657151584636034
2025,SEN,0.0015657151584636034
2026,SEN,0.0015657151584636034
2027,SEN,0.0015657151584636034
2028,SEN,0.0015657151584636034
2029,SEN,0.0015657151584636034
2030,SEN,0.0015657151584636034
2031,SEN,0.0015657151584636034
2032,SEN,0.0015657151584636034
2033,SEN,0.0015657151584636034
2034,SEN,0.0015657151584636034
2035,SEN,0.0015657151584636034
2036,SEN,0.0015657151584636034
2037,SEN,0.0015657151584636034
2038,SEN,0.0015657151584636034
2039,SEN,0.0015657151584636034
2040,SEN,0.0015657151584636034
2041,SEN,0.0015657151584636034
2042,SEN,0.0015657151584636034
2043,SEN,0.0015657151584636034
2044,SEN,0.0015657151584636034
2045,SEN,0.0015657151584636034
2046,SEN,0.0015657151584636034
2047,SEN,0.0015657151584636034
2048,SEN,0.0015657151584636034
2049,SEN,0.0015657151584636034
2050,SEN,0.0015657151584636034
1992,SGP,0.0
1993,SGP,0.0
1994,SGP,0.0
1995,SGP,0.0
1996,SGP,0.0
1997,SGP,0.0
1998,SGP,0.0
1999,SGP,0.0
2000,SGP,0.0
2001,SGP,0.0
2002,SGP,0.0
2003,SGP,0.0
2004,SGP,0.0
2005,SGP,0.0
2006,SGP,0.0
2007,SGP,0.0
2008,SGP,0.0
2009,SGP,0.0
2010,SGP,0.0
2011,SGP,0.0
2012,SGP,0.0
2013,SGP,0.0
2014,SGP,0.0
2019,SGP,0.0
2020,SGP,0.0
2021,SGP,0.0
2022,SGP,0.0
2023,SGP,0.0
2024,SGP,0.0
2025,SGP,0.0
2026,SGP,0.0
2027,SGP,0.0
2028,SGP,0.0
2029,SGP,0.0
2030,SGP,0.0
2031,SGP,0.0
2032,SGP,0.0
2033,SGP,0.0
2034,SGP,0.0
2035,SGP,0.0
2036,SGP,0.0
2037,SGP,0.0
2038,SGP,0.0
2039,SGP,0.0
2040,SGP,0.0
2041,SGP,0.0
2042,SGP,0.0
2043,SGP,0.0
2044,SGP,0.0
2045,SGP,0.0
2046,SGP,0.0
2047,SGP,0.0
2048,SGP,0.0
2049,SGP,0.0
2050,SGP,0.0
1992,SLB,0.012966460852367648
1993,SLB,0.012628258972248564
1994,SLB,0.012373803283133106
1995,SLB,0.012119251295954052
1996,SLB,0.011865419825274651
1997,SLB,0.011527748397006475
1998,SLB,0.011272731670661122
1999,SLB,0.011018206405718402
2000,SLB,0.01076422776403368
2001,SLB,0.010510652000271755
2002,SLB,0.01033918445631582
2003,SLB,0.010169166532605502
2004,SLB,0.00991432638217129
2005,SLB,0.00974449704322095
2006,SLB,0.00957465065432542
2007,SLB,0.009321979431294099
2008,SLB,0.009152886910047345
2009,SLB,0.008983781387653052
2010,SLB,0.008731593346618279
2011,SLB,0.008645876017121834
2012,SLB,0.008642998689625111
2013,SLB,0.008557431902989512
2014,SLB,0.00846791430468984
2019,SLB,0.008039235475848073
2020,SLB,0.007954915823074773
2021,SLB,0.007954915823074773
2022,SLB,0.007954915823074773
2023,SLB,0.007954915823074773
2024,SLB,0.007954915823074773
2025,SLB,0.007954915823074773
2026,SLB,0.007954915823074773
2027,SLB,0.007954915823074773
2028,SLB,0.007954915823074773
2029,SLB,0.007954915823074773
2030,SLB,0.007954915823074773
2031,SLB,0.007954915823074773
2032,SLB,0.007954915823074773
2033,SLB,0.007954915823074773
2034,SLB,0.007954915823074773
2035,SLB,0.007954915823074773
2036,SLB,0.007954915823074773
2037,SLB,0.007954915823074773
2038,SLB,0.007954915823074773
2039,SLB,0.007954915823074773
2040,SLB,0.007954915823074773
2041,SLB,0.007954915823074773
2042,SLB,0.007954915823074773
2043,SLB,0.007954915823074773
2044,SLB,0.007954915823074773
2045,SLB,0.007954915823074773
2046,SLB,0.007954915823074773
2047,SLB,0.007954915823074773
2048,SLB,0.007954915823074773
2049,SLB,0.007954915823074773
2050,SLB,0.007954915823074773
1992,SLE,0.0008606354582756976
1993,SLE,0.000894020819065178
1994,SLE,0.0008882714337483472
1995,SLE,0.0009195305330263637
1996,SLE,0.0009506246430649704
1997,SLE,0.0009424629654824171
1998,SLE,0.0009727438881181521
1999,SLE,0.0009653836778756389
2000,SLE,0.0009932804580901574
2001,SLE,0.0010585718039355916
2002,SLE,0.0011596833565180886
2003,SLE,0.0012237015872036147
2004,SLE,0.0013214651965207883
2005,SLE,0.0014187423726721984
2006,SLE,0.0014790764409058905
2007,SLE,0.001572321502357464
2008,SLE,0.0016644723474975017
2009,SLE,0.0017555155734656903
2010,SLE,0.0018107913843128612
2011,SLE,0.0018993143470864143
2012,SLE,0.0019864488579256936
2013,SLE,0.0020723272163003913
2014,SLE,0.0021564047924583496
2019,SLE,0.002589414444591368
2020,SLE,0.0026650928104265947
2021,SLE,0.0026650928104265947
2022,SLE,0.0026650928104265947
2023,SLE,0.0026650928104265947
2024,SLE,0.0026650928104265947
2025,SLE,0.0026650928104265947
2026,SLE,0.0026650928104265947
2027,SLE,0.0026650928104265947
2028,SLE,0.0026650928104265947
2029,SLE,0.0026650928104265947
2030,SLE,0.0026650928104265947
2031,SLE,0.0026650928104265947
2032,SLE,0.0026650928104265947
2033,SLE,0.0026650928104265947
2034,SLE,0.0026650928104265947
2035,SLE,0.0026650928104265947
2036,SLE,0.0026650928104265947
2037,SLE,0.0026650928104265947
2038,SLE,0.0026650928104265947
2039,SLE,0.0026650928104265947
2040,SLE,0.0026650928104265947
2041,SLE,0.0026650928104265947
2042,SLE,0.0026650928104265947
2043,SLE,0.0026650928104265947
2044,SLE,0.0026650928104265947
2045,SLE,0.0026650928104265947
2046,SLE,0.0026650928104265947
2047,SLE,0.0026650928104265947
2048,SLE,0.0026650928104265947
2049,SLE,0.0026650928104265947
2050,SLE,0.0026650928104265947
1992,SLV,0.004815503853866526
1993,SLV,0.004947721425754584
1994,SLV,0.005045518761982008
1995,SLV,0.005173709024867071
1996,SLV,0.005300059656013396
1997,SLV,0.005392758524386128
1998,SLV,0.005513560414208579
1999,SLV,0.00563240366587055
2000,SLV,0.0057544563980247
2001,SLV,0.005870315597472629
2002,SLV,0.005984193199877308
2003,SLV,0.006127564820745637
2004,SLV,0.006239438385077498
2005,SLV,0.006346814350433427
2006,SLV,0.006481660587748159
2007,SLV,0.00658485450326203
2008,SLV,0.006715041414090683
2009,SLV,0.006843702469349565
2010,SLV,0.006939962117391236
2011,SLV,0.0070634577322006
2012,SLV,0.007184404453640533
2013,SLV,0.007302730219986252
2014,SLV,0.007416471986126587
2019,SLV,0.008010493916014494
2020,SLV,0.008138111306704195
2021,SLV,0.008138111306704195
2022,SLV,0.008138111306704195
2023,SLV,0.008138111306704195
2024,SLV,0.008138111306704195
2025,SLV,0.008138111306704195
2026,SLV,0.008138111306704195
2027,SLV,0.008138111306704195
2028,SLV,0.008138111306704195
2029,SLV,0.008138111306704195
2030,SLV,0.008138111306704195
2031,SLV,0.008138111306704195
2032,SLV,0.008138111306704195
2033,SLV,0.008138111306704195
2034,SLV,0.008138111306704195
2035,SLV,0.008138111306704195
2036,SLV,0.008138111306704195
2037,SLV,0.008138111306704195
2038,SLV,0.008138111306704195
2039,SLV,0.008138111306704195
2040,SLV,0.008138111306704195
2041,SLV,0.008138111306704195
2042,SLV,0.008138111306704195
2043,SLV,0.008138111306704195
2044,SLV,0.008138111306704195
2045,SLV,0.008138111306704195
2046,SLV,0.008138111306704195
2047,SLV,0.008138111306704195
2048,SLV,0.008138111306704195
2049,SLV,0.008138111306704195
2050,SLV,0.008138111306704195
1992,SMR,0.04830043310161162
1993,SMR,0.0488415441258177
1994,SMR,0.04939962985433407
1995,SMR,0.049981567597687765
1996,SMR,0.05058808445982089
1997,SMR,0.051203013447284104
1998,SMR,0.05183702378741062
1999,SMR,0.0524526621757547
2000,SMR,0.05308164557097327
2001,SMR,0.05329301159783802
2002,SMR,0.05349320719669401
2003,SMR,0.06083042716339996
2004,SMR,0.053838000564265916
2005,SMR,0.05402676067905842
2006,SMR,0.046138137169425254
2007,SMR,0.046420320174255236
2008,SMR,0.05301867941428054
2009,SMR,0.046772612474581025
2010,SMR,0.04696854177875802
2011,SMR,0.0468672160871189
2012,SMR,0.054196211262014626
2013,SMR,0.053580835750015064
2014,SMR,0.05343426884622291
2019,SMR,0.04496713858885004
2020,SMR,0.044901686515107245
2021,SMR,0.044901686515107245
2022,SMR,0.044901686515107245
2023,SMR,0.044901686515107245
2024,SMR,0.044901686515107245
2025,SMR,0.044901686515107245
2026,SMR,0.044901686515107245
2027,SMR,0.044901686515107245
2028,SMR,0.044901686515107245
2029,SMR,0.044901686515107245
2030,SMR,0.044901686515107245
2031,SMR,0.044901686515107245
2032,SMR,0.044901686515107245
2033,SMR,0.044901686515107245
2034,SMR,0.044901686515107245
2035,SMR,0.044901686515107245
2036,SMR,0.044901686515107245
2037,SMR,0.044901686515107245
2038,SMR,0.044901686515107245
2039,SMR,0.044901686515107245
2040,SMR,0.044901686515107245
2041,SMR,0.044901686515107245
2042,SMR,0.044901686515107245
2043,SMR,0.044901686515107245
2044,SMR,0.044901686515107245
2045,SMR,0.044901686515107245
2046,SMR,0.044901686515107245
2047,SMR,0.044901686515107245
2048,SMR,0.044901686515107245
2049,SMR,0.044901686515107245
2050,SMR,0.044901686515107245
1992,SOM,5.0963026839376675e-05
1993,SOM,5.04818601505063e-05
1994,SOM,5.0000693694789344e-05
1995,SOM,4.951952296022829e-05
1996,SOM,4.9038342487350234e-05
1997,SOM,4.855716372892446e-05
1998,SOM,4.807591117664027e-05
1999,SOM,4.7594112112744603e-05
2000,SOM,4.711333408596184e-05
2001,SOM,4.663209915089982e-05
2002,SOM,4.6150896126496125e-05
2003,SOM,4.566973632098428e-05
2004,SOM,4.5189167814617377e-05
2005,SOM,4.470796884014549e-05
2006,SOM,4.42268363086159e-05
2007,SOM,4.374572753316786e-05
2008,SOM,4.326461450158803e-05
2009,SOM,4.278343773020681e-05
2010,SOM,4.230222327063406e-05
2011,SOM,4.182105608030248e-05
2012,SOM,5.167487138465748e-05
2013,SOM,5.1073483674184455e-05
2014,SOM,5.047237047758506e-05
2019,SOM,4.746787509621727e-05
2020,SOM,4.6866668330061616e-05
2021,SOM,4.6866668330061616e-05
2022,SOM,4.6866668330061616e-05
2023,SOM,4.6866668330061616e-05
2024,SOM,4.6866668330061616e-05
2025,SOM,4.6866668330061616e-05
2026,SOM,4.6866668330061616e-05
2027,SOM,4.6866668330061616e-05
2028,SOM,4.6866668330061616e-05
2029,SOM,4.6866668330061616e-05
2030,SOM,4.6866668330061616e-05
2031,SOM,4.6866668330061616e-05
2032,SOM,4.6866668330061616e-05
2033,SOM,4.6866668330061616e-05
2034,SOM,4.6866668330061616e-05
2035,SOM,4.6866668330061616e-05
2036,SOM,4.6866668330061616e-05
2037,SOM,4.6866668330061616e-05
2038,SOM,4.6866668330061616e-05
2039,SOM,4.6866668330061616e-05
2040,SOM,4.6866668330061616e-05
2041,SOM,4.6866668330061616e-05
2042,SOM,4.6866668330061616e-05
2043,SOM,4.6866668330061616e-05
2044,SOM,4.6866668330061616e-05
2045,SOM,4.6866668330061616e-05
2046,SOM,4.6866668330061616e-05
2047,SOM,4.6866668330061616e-05
2048,SOM,4.6866668330061616e-05
2049,SOM,4.6866668330061616e-05
2050,SOM,4.6866668330061616e-05
2006,SRB,0.01401078768673608
2007,SRB,0.015608910140334994
2008,SRB,0.01720496152105025
2009,SRB,0.018828500452693523
2010,SRB,0.020418119058397466
2011,SRB,0.021195916025350845
2012,SRB,0.021974452014486195
2013,SRB,0.022753727025803538
2014,SRB,0.023533741059302844
2019,SRB,0.014448055613399726
2020,SRB,0.013614851747264385
2021,SRB,0.013614851747264385
2022,SRB,0.013614851747264385
2023,SRB,0.013614851747264385
2024,SRB,0.013614851747264385
2025,SRB,0.013614851747264385
2026,SRB,0.013614851747264385
2027,SRB,0.013614851747264385
2028,SRB,0.013614851747264385
2029,SRB,0.013614851747264385
2030,SRB,0.013614851747264385
2031,SRB,0.013614851747264385
2032,SRB,0.013614851747264385
2033,SRB,0.013614851747264385
2034,SRB,0.013614851747264385
2035,SRB,0.013614851747264385
2036,SRB,0.013614851747264385
2037,SRB,0.013614851747264385
2038,SRB,0.013614851747264385
2039,SRB,0.013614851747264385
2040,SRB,0.013614851747264385
2041,SRB,0.013614851747264385
2042,SRB,0.013614851747264385
2043,SRB,0.013614851747264385
2044,SRB,0.013614851747264385
2045,SRB,0.013614851747264385
2046,SRB,0.013614851747264385
2047,SRB,0.013614851747264385
2048,SRB,0.013614851747264385
2049,SRB,0.013614851747264385
2050,SRB,0.013614851747264385
2012,SSD,0.0029097858499914212
2013,SSD,0.002909785849991421
2014,SSD,0.00290978584999142
2019,SSD,0.00290978584999142
2020,SSD,0.00290978584999142
2021,SSD,0.00290978584999142
2022,SSD,0.00290978584999142
2023,SSD,0.00290978584999142
2024,SSD,0.00290978584999142
2025,SSD,0.00290978584999142
2026,SSD,0.00290978584999142
2027,SSD,0.00290978584999142
2028,SSD,0.00290978584999142
2029,SSD,0.00290978584999142
2030,SSD,0.00290978584999142
2031,SSD,0.00290978584999142
2032,SSD,0.00290978584999142
2033,SSD,0.00290978584999142
2034,SSD,0.00290978584999142
2035,SSD,0.00290978584999142
2036,SSD,0.00290978584999142
2037,SSD,0.00290978584999142
2038,SSD,0.00290978584999142
2039,SSD,0.00290978584999142
2040,SSD,0.00290978584999142
2041,SSD,0.00290978584999142
2042,SSD,0.00290978584999142
2043,SSD,0.00290978584999142
2044,SSD,0.00290978584999142
2045,SSD,0.00290978584999142
2046,SSD,0.00290978584999142
2047,SSD,0.00290978584999142
2048,SSD,0.00290978584999142
2049,SSD,0.00290978584999142
2050,SSD,0.00290978584999142
1992,STP,0.0
1993,STP,0.0
1994,STP,0.0
1995,STP,0.0
1996,STP,0.0
1997,STP,0.0
1998,STP,0.0
1999,STP,0.0
2000,STP,0.0
2001,STP,0.0
2002,STP,0.0
2003,STP,0.0
2004,STP,0.0
2005,STP,0.0
2006,STP,0.0
2007,STP,0.0
2008,STP,0.0
2009,STP,0.0
2010,STP,0.0
2011,STP,0.0
2012,STP,0.0
2013,STP,0.0
2014,STP,0.0
2019,STP,0.0
2020,STP,0.0
2021,STP,0.0
2022,STP,0.0
2023,STP,0.0
2024,STP,0.0
2025,STP,0.0
2026,STP,0.0
2027,STP,0.0
2028,STP,0.0
2029,STP,0.0
2030,STP,0.0
2031,STP,0.0
2032,STP,0.0
2033,STP,0.0
2034,STP,0.0
2035,STP,0.0
2036,STP,0.0
2037,STP,0.0
2038,STP,0.0
2039,STP,0.0
2040,STP,0.0
2041,STP,0.0
2042,STP,0.0
2043,STP,0.0
2044,STP,0.0
2045,STP,0.0
2046,STP,0.0
2047,STP,0.0
2048,STP,0.0
2049,STP,0.0
2050,STP,0.0
1992,SUR,0.0008400445291824549
1993,SUR,0.000839906235033785
1994,SUR,0.0008397053095448968
1995,SUR,0.0008395779741050325
1996,SUR,0.0008394511751736887
1997,SUR,0.000839240907505702
1998,SUR,0.000839031635029861
1999,SUR,0.0008388655686292697
2000,SUR,0.0008386661884317189
2001,SUR,0.0008384455681376041
2002,SUR,0.0008381973029117189
2003,SUR,0.0008379860773137689
2004,SUR,0.000838189294416506
2005,SUR,0.0008379185012194947
2006,SUR,0.0008376660990773607
2007,SUR,0.0008374405580173802
2008,SUR,0.000837196485712514
2009,SUR,0.0008369775679107497
2010,SUR,0.0008367537503598003
2011,SUR,0.0008362254218522967
2012,SUR,0.0008356964496410463
2013,SUR,0.0008351578439968458
2014,SUR,0.000834630742784545
2019,SUR,0.0008316771138152626
2020,SUR,0.0008310679230811075
2021,SUR,0.0008310679230811075
2022,SUR,0.0008310679230811075
2023,SUR,0.0008310679230811075
2024,SUR,0.0008310679230811075
2025,SUR,0.0008310679230811075
2026,SUR,0.0008310679230811075
2027,SUR,0.0008310679230811075
2028,SUR,0.0008310679230811075
2029,SUR,0.0008310679230811075
2030,SUR,0.0008310679230811075
2031,SUR,0.0008310679230811075
2032,SUR,0.0008310679230811075
2033,SUR,0.0008310679230811075
2034,SUR,0.0008310679230811075
2035,SUR,0.0008310679230811075
2036,SUR,0.0008310679230811075
2037,SUR,0.0008310679230811075
2038,SUR,0.0008310679230811075
2039,SUR,0.0008310679230811075
2040,SUR,0.0008310679230811075
2041,SUR,0.0008310679230811075
2042,SUR,0.0008310679230811075
2043,SUR,0.0008310679230811075
2044,SUR,0.0008310679230811075
2045,SUR,0.0008310679230811075
2046,SUR,0.0008310679230811075
2047,SUR,0.0008310679230811075
2048,SUR,0.0008310679230811075
2049,SUR,0.0008310679230811075
2050,SUR,0.0008310679230811075
1993,SVK,0.15881338629410569
1994,SVK,0.15915494550275341
1995,SVK,0.15956747377116048
1996,SVK,0.1600222022435244
1997,SVK,0.16063005272282285
1998,SVK,0.1611505401182949
1999,SVK,0.16162244862329184
2000,SVK,0.16208394172955332
2001,SVK,0.16170570752600452
2002,SVK,0.16134924230063227
2003,SVK,0.1610065245767897
2004,SVK,0.1606230741994697
2005,SVK,0.1602387683459107
2006,SVK,0.1599248333673261
2007,SVK,0.1594906227207832
2008,SVK,0.15915339455490976
2009,SVK,0.15873300621941275
2010,SVK,0.15852269480188425
2011,SVK,0.15877575626070645
2012,SVK,0.1590759953299616
2013,SVK,0.15938488261685294
2014,SVK,0.1597063351009586
2019,SVK,0.16070434046502144
2020,SVK,0.1607640367937997
2021,SVK,0.1607640367937997
2022,SVK,0.1607640367937997
2023,SVK,0.1607640367937997
2024,SVK,0.1607640367937997
2025,SVK,0.1607640367937997
2026,SVK,0.1607640367937997
2027,SVK,0.1607640367937997
2028,SVK,0.1607640367937997
2029,SVK,0.1607640367937997
2030,SVK,0.1607640367937997
2031,SVK,0.1607640367937997
2032,SVK,0.1607640367937997
2033,SVK,0.1607640367937997
2034,SVK,0.1607640367937997
2035,SVK,0.1607640367937997
2036,SVK,0.1607640367937997
2037,SVK,0.1607640367937997
2038,SVK,0.1607640367937997
2039,SVK,0.1607640367937997
2040,SVK,0.1607640367937997
2041,SVK,0.1607640367937997
2042,SVK,0.1607640367937997
2043,SVK,0.1607640367937997
2044,SVK,0.1607640367937997
2045,SVK,0.1607640367937997
2046,SVK,0.1607640367937997
2047,SVK,0.1607640367937997
2048,SVK,0.1607640367937997
2049,SVK,0.1607640367937997
2050,SVK,0.1607640367937997
1992,SVN,0.01598300764676862
1993,SVN,0.016798855944745925
1994,SVN,0.017577935865811547
1995,SVN,0.01837230932412431
1996,SVN,0.019182110231869758
1997,SVN,0.020063100212136163
1998,SVN,0.020904270518006907
1999,SVN,0.021760740286137153
2000,SVN,0.022574331938825853
2001,SVN,0.023814317138628513
2002,SVN,0.0250190749876665
2003,SVN,0.025895476073014304
2004,SVN,0.026770545140601867
2005,SVN,0.027644282190429203
2006,SVN,0.028516687222496298
2007,SVN,0.029408475579674395
2008,SVN,0.030300189935865803
2009,SVN,0.03119183029107054
2010,SVN,0.0320833966452886
2011,SVN,0.029939294523926987
2012,SVN,0.027795370004933397
2013,SVN,0.025155599032648124
2014,SVN,0.02311778089480048
2019,SVN,0.021593106445312493
2020,SVN,0.021763973144531254
2021,SVN,0.021763973144531254
2022,SVN,0.021763973144531254
2023,SVN,0.021763973144531254
2024,SVN,0.021763973144531254
2025,SVN,0.021763973144531254
2026,SVN,0.021763973144531254
2027,SVN,0.021763973144531254
2028,SVN,0.021763973144531254
2029,SVN,0.021763973144531254
2030,SVN,0.021763973144531254
2031,SVN,0.021763973144531254
2032,SVN,0.021763973144531254
2033,SVN,0.021763973144531254
2034,SVN,0.021763973144531254
2035,SVN,0.021763973144531254
2036,SVN,0.021763973144531254
2037,SVN,0.021763973144531254
2038,SVN,0.021763973144531254
2039,SVN,0.021763973144531254
2040,SVN,0.021763973144531254
2041,SVN,0.021763973144531254
2042,SVN,0.021763973144531254
2043,SVN,0.021763973144531254
2044,SVN,0.021763973144531254
2045,SVN,0.021763973144531254
2046,SVN,0.021763973144531254
2047,SVN,0.021763973144531254
2048,SVN,0.021763973144531254
2049,SVN,0.021763973144531254
2050,SVN,0.021763973144531254
1992,SWE,0.1908826811021078
1993,SWE,0.19575650535779449
1994,SWE,0.20071310084832797
1995,SWE,0.20557922803738074
1996,SWE,0.2104965063443393
1997,SWE,0.21533406680803863
1998,SWE,0.22022009501092832
1999,SWE,0.22512621064126956
2000,SWE,0.22998134055977057
2001,SWE,0.23489484675599404
2002,SWE,0.23975365369696947
2003,SWE,0.2446437961346887
2004,SWE,0.24950655571739944
2005,SWE,0.25441609565783707
2006,SWE,0.25937175086743425
2007,SWE,0.26438175636986905
2008,SWE,0.2693037887977365
2009,SWE,0.2741787090546734
2010,SWE,0.27909552939853327
2011,SWE,0.2827364157046941
2012,SWE,0.2863051933772042
2013,SWE,0.24549235434882924
2014,SWE,0.2485040824407692
2019,SWE,0.26150865405556606
2020,SWE,0.2648571162715845
2021,SWE,0.2648571162715845
2022,SWE,0.2648571162715845
2023,SWE,0.2648571162715845
2024,SWE,0.2648571162715845
2025,SWE,0.2648571162715845
2026,SWE,0.2648571162715845
2027,SWE,0.2648571162715845
2028,SWE,0.2648571162715845
2029,SWE,0.2648571162715845
2030,SWE,0.2648571162715845
2031,SWE,0.2648571162715845
2032,SWE,0.2648571162715845
2033,SWE,0.2648571162715845
2034,SWE,0.2648571162715845
2035,SWE,0.2648571162715845
2036,SWE,0.2648571162715845
2037,SWE,0.2648571162715845
2038,SWE,0.2648571162715845
2039,SWE,0.2648571162715845
2040,SWE,0.2648571162715845
2041,SWE,0.2648571162715845
2042,SWE,0.2648571162715845
2043,SWE,0.2648571162715845
2044,SWE,0.2648571162715845
2045,SWE,0.2648571162715845
2046,SWE,0.2648571162715845
2047,SWE,0.2648571162715845
2048,SWE,0.2648571162715845
2049,SWE,0.2648571162715845
2050,SWE,0.2648571162715845
1992,SWZ,0.09196590967741933
1993,SWZ,0.09076100115207375
1994,SWZ,0.08957538317972348
1995,SWZ,0.0884092655529954
1996,SWZ,0.08720889216589858
1997,SWZ,0.08602815898617511
1998,SWZ,0.08484015299539169
1999,SWZ,0.08364487419354838
2000,SWZ,0.08246958525345621
2001,SWZ,0.08126000201612903
2002,SWZ,0.08009794527649769
2003,SWZ,0.07890141705069123
2004,SWZ,0.07769774999999998
2005,SWZ,0.07651455673963133
2006,SWZ,0.07532436463133638
2007,SWZ,0.07415492626728111
2008,SWZ,0.0729508064516129
2009,SWZ,0.07176758035714288
2010,SWZ,0.07057749539170505
2011,SWZ,0.0694084414746544
2012,SWZ,0.06820457177419352
2013,SWZ,0.06702202119815667
2014,SWZ,0.06583275725806449
2019,SWZ,0.05989913940092166
2020,SWZ,0.058726983870967725
2021,SWZ,0.058726983870967725
2022,SWZ,0.058726983870967725
2023,SWZ,0.058726983870967725
2024,SWZ,0.058726983870967725
2025,SWZ,0.058726983870967725
2026,SWZ,0.058726983870967725
2027,SWZ,0.058726983870967725
2028,SWZ,0.058726983870967725
2029,SWZ,0.058726983870967725
2030,SWZ,0.058726983870967725
2031,SWZ,0.058726983870967725
2032,SWZ,0.058726983870967725
2033,SWZ,0.058726983870967725
2034,SWZ,0.058726983870967725
2035,SWZ,0.058726983870967725
2036,SWZ,0.058726983870967725
2037,SWZ,0.058726983870967725
2038,SWZ,0.058726983870967725
2039,SWZ,0.058726983870967725
2040,SWZ,0.058726983870967725
2041,SWZ,0.058726983870967725
2042,SWZ,0.058726983870967725
2043,SWZ,0.058726983870967725
2044,SWZ,0.058726983870967725
2045,SWZ,0.058726983870967725
2046,SWZ,0.058726983870967725
2047,SWZ,0.058726983870967725
2048,SWZ,0.058726983870967725
2049,SWZ,0.058726983870967725
2050,SWZ,0.058726983870967725
1992,SXM,0.010308692601754993
1993,SXM,0.01046840451683857
1994,SXM,0.010628639318209674
1995,SXM,0.010791984069799776
1996,SXM,0.010955380098332267
1997,SXM,0.011117888433543922
1998,SXM,0.011289719395852653
1999,SXM,0.01144935596807844
2000,SXM,0.011608424530197071
2001,SXM,0.011864777692642726
2002,SXM,0.012123194701884823
2003,SXM,0.012380041323535455
2004,SXM,0.012639268159674578
2005,SXM,0.012892719958955993
2006,SXM,0.01314529844099356
2007,SXM,0.013402460559559667
2008,SXM,0.0136603130624588
2009,SXM,0.013914632564603492
2010,SXM,0.014171468386361427
2011,SXM,0.014394267363382812
2012,SXM,0.01461113095543357
2013,SXM,0.014826621783142884
2014,SXM,0.015047694769157693
2019,SXM,0.015286236038199466
2020,SXM,0.015418623338150488
2021,SXM,0.015418623338150488
2022,SXM,0.015418623338150488
2023,SXM,0.015418623338150488
2024,SXM,0.015418623338150488
2025,SXM,0.015418623338150488
2026,SXM,0.015418623338150488
2027,SXM,0.015418623338150488
2028,SXM,0.015418623338150488
2029,SXM,0.015418623338150488
2030,SXM,0.015418623338150488
2031,SXM,0.015418623338150488
2032,SXM,0.015418623338150488
2033,SXM,0.015418623338150488
2034,SXM,0.015418623338150488
2035,SXM,0.015418623338150488
2036,SXM,0.015418623338150488
2037,SXM,0.015418623338150488
2038,SXM,0.015418623338150488
2039,SXM,0.015418623338150488
2040,SXM,0.015418623338150488
2041,SXM,0.015418623338150488
2042,SXM,0.015418623338150488
2043,SXM,0.015418623338150488
2044,SXM,0.015418623338150488
2045,SXM,0.015418623338150488
2046,SXM,0.015418623338150488
2047,SXM,0.015418623338150488
2048,SXM,0.015418623338150488
2049,SXM,0.015418623338150488
2050,SXM,0.015418623338150488
1992,SYC,0.05210438292726093
1993,SYC,0.05210438292726093
1994,SYC,0.05210438292726093
1995,SYC,0.05210438292726093
1996,SYC,0.052104382927260946
1997,SYC,0.05210438292726093
1998,SYC,0.05210438292726093
1999,SYC,0.05210438292726093
2000,SYC,0.05210438292726093
2001,SYC,0.05210438292726094
2002,SYC,0.05210438292726094
2003,SYC,0.052069057921886513
2004,SYC,0.052069057921886513
2005,SYC,0.05206905792188653
2006,SYC,0.05206905792188654
2007,SYC,0.052069057921886513
2008,SYC,0.05206905792188652
2009,SYC,0.052069057921886513
2010,SYC,0.0521766497551767
2011,SYC,0.05217664975517669
2012,SYC,0.052176649755176684
2013,SYC,0.05217664975517669
2014,SYC,0.052463553978112996
2019,SYC,0.052463553978112996
2020,SYC,0.05238990581684636
2021,SYC,0.05238990581684636
2022,SYC,0.05238990581684636
2023,SYC,0.05238990581684636
2024,SYC,0.05238990581684636
2025,SYC,0.05238990581684636
2026,SYC,0.05238990581684636
2027,SYC,0.05238990581684636
2028,SYC,0.05238990581684636
2029,SYC,0.05238990581684636
2030,SYC,0.05238990581684636
2031,SYC,0.05238990581684636
2032,SYC,0.05238990581684636
2033,SYC,0.05238990581684636
2034,SYC,0.05238990581684636
2035,SYC,0.05238990581684636
2036,SYC,0.05238990581684636
2037,SYC,0.05238990581684636
2038,SYC,0.05238990581684636
2039,SYC,0.05238990581684636
2040,SYC,0.05238990581684636
2041,SYC,0.05238990581684636
2042,SYC,0.05238990581684636
2043,SYC,0.05238990581684636
2044,SYC,0.05238990581684636
2045,SYC,0.05238990581684636
2046,SYC,0.05238990581684636
2047,SYC,0.05238990581684636
2048,SYC,0.05238990581684636
2049,SYC,0.05238990581684636
2050,SYC,0.05238990581684636
1992,SYR,0.008294286208013826
1993,SYR,0.008423857436008209
1994,SYR,0.008553428664002594
