,Nation,iso_code3,Year,nemomod_entc_variable_cost_st_compressed_air_usd_per_mwh
2905,Guam,GUM,2042,0.5125
2906,Guam,GUM,2043,0.5125
2907,Guam,GUM,2044,0.5125
2908,Guam,GUM,2045,0.5125
2909,Guam,GUM,2046,0.5125
2910,Guam,GUM,2047,0.5125
2911,Guam,GUM,2048,0.5125
2912,Guam,GUM,2049,0.5125
2913,Guam,GUM,2050,0.5125
2914,Guyana,GUY,2020,0.5125
2915,Guyana,GUY,2021,0.5125
2916,Guyana,GUY,2022,0.5125
2917,Guyana,GUY,2023,0.5125
2918,Guyana,GUY,2024,0.5125
2919,Guyana,GUY,2025,0.5125
2920,Guyana,GUY,2026,0.5125
2921,Guyana,GUY,2027,0.5125
2922,Guyana,GUY,2028,0.5125
2923,Guyana,GUY,2029,0.5125
2924,Guyana,GUY,2030,0.5125
2925,Guyana,GUY,2031,0.5125
2926,Guyana,GUY,2032,0.5125
2927,Guyana,GUY,2033,0.5125
2928,Guyana,GUY,2034,0.5125
2929,Guyana,GUY,2035,0.5125
2930,Guyana,GUY,2036,0.5125
2931,Guyana,GUY,2037,0.5125
2932,Guyana,GUY,2038,0.5125
2933,Guyana,GUY,2039,0.5125
2934,Guyana,GUY,2040,0.5125
2935,Guyana,GUY,2041,0.5125
2936,Guyana,GUY,2042,0.5125
2937,Guyana,GUY,2043,0.5125
2938,Guyana,GUY,2044,0.5125
2939,Guyana,GUY,2045,0.5125
2940,Guyana,GUY,2046,0.5125
2941,Guyana,GUY,2047,0.5125
2942,Guyana,GUY,2048,0.5125
2943,Guyana,GUY,2049,0.5125
2944,Guyana,GUY,2050,0.5125
2945,High income,HIC,2020,0.5125
2946,High income,HIC,2021,0.5125
2947,High income,HIC,2022,0.5125
2948,High income,HIC,2023,0.5125
2949,High income,HIC,2024,0.5125
2950,High income,HIC,2025,0.5125
2951,High income,HIC,2026,0.5125
2952,High income,HIC,2027,0.5125
2953,High income,HIC,2028,0.5125
2954,High income,HIC,2029,0.5125
2955,High income,HIC,2030,0.5125
2956,High income,HIC,2031,0.5125
2957,High income,HIC,2032,0.5125
2958,High income,HIC,2033,0.5125
2959,High income,HIC,2034,0.5125
2960,High income,HIC,2035,0.5125
2961,High income,HIC,2036,0.5125
2962,High income,HIC,2037,0.5125
2963,High income,HIC,2038,0.5125
2964,High income,HIC,2039,0.5125
2965,High income,HIC,2040,0.5125
2966,High income,HIC,2041,0.5125
2967,High income,HIC,2042,0.5125
2968,High income,HIC,2043,0.5125
2969,High income,HIC,2044,0.5125
2970,High income,HIC,2045,0.5125
2971,High income,HIC,2046,0.5125
2972,High income,HIC,2047,0.5125
2973,High income,HIC,2048,0.5125
2974,High income,HIC,2049,0.5125
2975,High income,HIC,2050,0.5125
2976,"Hong Kong SAR, China",HKG,2020,0.5125
2977,"Hong Kong SAR, China",HKG,2021,0.5125
2978,"Hong Kong SAR, China",HKG,2022,0.5125
2979,"Hong Kong SAR, China",HKG,2023,0.5125
2980,"Hong Kong SAR, China",HKG,2024,0.5125
2981,"Hong Kong SAR, China",HKG,2025,0.5125
2982,"Hong Kong SAR, China",HKG,2026,0.5125
2983,"Hong Kong SAR, China",HKG,2027,0.5125
2984,"Hong Kong SAR, China",HKG,2028,0.5125
2985,"Hong Kong SAR, China",HKG,2029,0.5125
2986,"Hong Kong SAR, China",HKG,2030,0.5125
2987,"Hong Kong SAR, China",HKG,2031,0.5125
2988,"Hong Kong SAR, China",HKG,2032,0.5125
2989,"Hong Kong SAR, China",HKG,2033,0.5125
2990,"Hong Kong SAR, China",HKG,2034,0.5125
2991,"Hong Kong SAR, China",HKG,2035,0.5125
2992,"Hong Kong SAR, China",HKG,2036,0.5125
2993,"Hong Kong SAR, China",HKG,2037,0.5125
2994,"Hong Kong SAR, China",HKG,2038,0.5125
2995,"Hong Kong SAR, China",HKG,2039,0.5125
2996,"Hong Kong SAR, China",HKG,2040,0.5125
2997,"Hong Kong SAR, China",HKG,2041,0.5125
2998,"Hong Kong SAR, China",HKG,2042,0.5125
2999,"Hong Kong SAR, China",HKG,2043,0.5125
3000,"Hong Kong SAR, China",HKG,2044,0.5125
3001,"Hong Kong SAR, China",HKG,2045,0.5125
3002,"Hong Kong SAR, China",HKG,2046,0.5125
3003,"Hong Kong SAR, China",HKG,2047,0.5125
3004,"Hong Kong SAR, China",HKG,2048,0.5125
3005,"Hong Kong SAR, China",HKG,2049,0.5125
3006,"Hong Kong SAR, China",HKG,2050,0.5125
3007,Honduras,HND,2020,0.5125
3008,Honduras,HND,2021,0.5125
3009,Honduras,HND,2022,0.5125
3010,Honduras,HND,2023,0.5125
3011,Honduras,HND,2024,0.5125
3012,Honduras,HND,2025,0.5125
3013,Honduras,HND,2026,0.5125
3014,Honduras,HND,2027,0.5125
3015,Honduras,HND,2028,0.5125
3016,Honduras,HND,2029,0.5125
3017,Honduras,HND,2030,0.5125
3018,Honduras,HND,2031,0.5125
3019,Honduras,HND,2032,0.5125
3020,Honduras,HND,2033,0.5125
3021,Honduras,HND,2034,0.5125
3022,Honduras,HND,2035,0.5125
3023,Honduras,HND,2036,0.5125
3024,Honduras,HND,2037,0.5125
3025,Honduras,HND,2038,0.5125
3026,Honduras,HND,2039,0.5125
3027,Honduras,HND,2040,0.5125
3028,Honduras,HND,2041,0.5125
3029,Honduras,HND,2042,0.5125
3030,Honduras,HND,2043,0.5125
3031,Honduras,HND,2044,0.5125
3032,Honduras,HND,2045,0.5125
3033,Honduras,HND,2046,0.5125
3034,Honduras,HND,2047,0.5125
3035,Honduras,HND,2048,0.5125
3036,Honduras,HND,2049,0.5125
3037,Honduras,HND,2050,0.5125
3038,Heavily indebted poor countries (HIPC),HPC,2020,0.5125
3039,Heavily indebted poor countries (HIPC),HPC,2021,0.5125
3040,Heavily indebted poor countries (HIPC),HPC,2022,0.5125
3041,Heavily indebted poor countries (HIPC),HPC,2023,0.5125
3042,Heavily indebted poor countries (HIPC),HPC,2024,0.5125
3043,Heavily indebted poor countries (HIPC),HPC,2025,0.5125
3044,Heavily indebted poor countries (HIPC),HPC,2026,0.5125
3045,Heavily indebted poor countries (HIPC),HPC,2027,0.5125
3046,Heavily indebted poor countries (HIPC),HPC,2028,0.5125
3047,Heavily indebted poor countries (HIPC),HPC,2029,0.5125
3048,Heavily indebted poor countries (HIPC),HPC,2030,0.5125
3049,Heavily indebted poor countries (HIPC),HPC,2031,0.5125
3050,Heavily indebted poor countries (HIPC),HPC,2032,0.5125
3051,Heavily indebted poor countries (HIPC),HPC,2033,0.5125
3052,Heavily indebted poor countries (HIPC),HPC,2034,0.5125
3053,Heavily indebted poor countries (HIPC),HPC,2035,0.5125
3054,Heavily indebted poor countries (HIPC),HPC,2036,0.5125
3055,Heavily indebted poor countries (HIPC),HPC,2037,0.5125
3056,Heavily indebted poor countries (HIPC),HPC,2038,0.5125
3057,Heavily indebted poor countries (HIPC),HPC,2039,0.5125
3058,Heavily indebted poor countries (HIPC),HPC,2040,0.5125
3059,Heavily indebted poor countries (HIPC),HPC,2041,0.5125
3060,Heavily indebted poor countries (HIPC),HPC,2042,0.5125
3061,Heavily indebted poor countries (HIPC),HPC,2043,0.5125
3062,Heavily indebted poor countries (HIPC),HPC,2044,0.5125
3063,Heavily indebted poor countries (HIPC),HPC,2045,0.5125
3064,Heavily indebted poor countries (HIPC),HPC,2046,0.5125
3065,Heavily indebted poor countries (HIPC),HPC,2047,0.5125
3066,Heavily indebted poor countries (HIPC),HPC,2048,0.5125
3067,Heavily indebted poor countries (HIPC),HPC,2049,0.5125
3068,Heavily indebted poor countries (HIPC),HPC,2050,0.5125
3069,Croatia,HRV,2020,0.5125
3070,Croatia,HRV,2021,0.5125
3071,Croatia,HRV,2022,0.5125
3072,Croatia,HRV,2023,0.5125
3073,Croatia,HRV,2024,0.5125
3074,Croatia,HRV,2025,0.5125
3075,Croatia,HRV,2026,0.5125
3076,Croatia,HRV,2027,0.5125
3077,Croatia,HRV,2028,0.5125
3078,Croatia,HRV,2029,0.5125
3079,Croatia,HRV,2030,0.5125
3080,Croatia,HRV,2031,0.5125
3081,Croatia,HRV,2032,0.5125
3082,Croatia,HRV,2033,0.5125
3083,Croatia,HRV,2034,0.5125
3084,Croatia,HRV,2035,0.5125
3085,Croatia,HRV,2036,0.5125
3086,Croatia,HRV,2037,0.5125
3087,Croatia,HRV,2038,0.5125
3088,Croatia,HRV,2039,0.5125
3089,Croatia,HRV,2040,0.5125
3090,Croatia,HRV,2041,0.5125
3091,Croatia,HRV,2042,0.5125
3092,Croatia,HRV,2043,0.5125
3093,Croatia,HRV,2044,0.5125
3094,Croatia,HRV,2045,0.5125
3095,Croatia,HRV,2046,0.5125
3096,Croatia,HRV,2047,0.5125
3097,Croatia,HRV,2048,0.5125
3098,Croatia,HRV,2049,0.5125
3099,Croatia,HRV,2050,0.5125
3100,Haiti,HTI,2020,0.5125
3101,Haiti,HTI,2021,0.5125
3102,Haiti,HTI,2022,0.5125
3103,Haiti,HTI,2023,0.5125
3104,Haiti,HTI,2024,0.5125
3105,Haiti,HTI,2025,0.5125
3106,Haiti,HTI,2026,0.5125
3107,Haiti,HTI,2027,0.5125
3108,Haiti,HTI,2028,0.5125
3109,Haiti,HTI,2029,0.5125
3110,Haiti,HTI,2030,0.5125
3111,Haiti,HTI,2031,0.5125
3112,Haiti,HTI,2032,0.5125
3113,Haiti,HTI,2033,0.5125
3114,Haiti,HTI,2034,0.5125
3115,Haiti,HTI,2035,0.5125
3116,Haiti,HTI,2036,0.5125
3117,Haiti,HTI,2037,0.5125
3118,Haiti,HTI,2038,0.5125
3119,Haiti,HTI,2039,0.5125
3120,Haiti,HTI,2040,0.5125
3121,Haiti,HTI,2041,0.5125
3122,Haiti,HTI,2042,0.5125
3123,Haiti,HTI,2043,0.5125
3124,Haiti,HTI,2044,0.5125
3125,Haiti,HTI,2045,0.5125
3126,Haiti,HTI,2046,0.5125
3127,Haiti,HTI,2047,0.5125
3128,Haiti,HTI,2048,0.5125
3129,Haiti,HTI,2049,0.5125
3130,Haiti,HTI,2050,0.5125
3131,Hungary,HUN,2020,0.5125
3132,Hungary,HUN,2021,0.5125
3133,Hungary,HUN,2022,0.5125
3134,Hungary,HUN,2023,0.5125
3135,Hungary,HUN,2024,0.5125
3136,Hungary,HUN,2025,0.5125
3137,Hungary,HUN,2026,0.5125
3138,Hungary,HUN,2027,0.5125
3139,Hungary,HUN,2028,0.5125
3140,Hungary,HUN,2029,0.5125
3141,Hungary,HUN,2030,0.5125
3142,Hungary,HUN,2031,0.5125
3143,Hungary,HUN,2032,0.5125
3144,Hungary,HUN,2033,0.5125
3145,Hungary,HUN,2034,0.5125
3146,Hungary,HUN,2035,0.5125
3147,Hungary,HUN,2036,0.5125
3148,Hungary,HUN,2037,0.5125
3149,Hungary,HUN,2038,0.5125
3150,Hungary,HUN,2039,0.5125
3151,Hungary,HUN,2040,0.5125
3152,Hungary,HUN,2041,0.5125
3153,Hungary,HUN,2042,0.5125
3154,Hungary,HUN,2043,0.5125
3155,Hungary,HUN,2044,0.5125
3156,Hungary,HUN,2045,0.5125
3157,Hungary,HUN,2046,0.5125
3158,Hungary,HUN,2047,0.5125
3159,Hungary,HUN,2048,0.5125
3160,Hungary,HUN,2049,0.5125
3161,Hungary,HUN,2050,0.5125
3162,IBRD only,IBD,2020,0.5125
3163,IBRD only,IBD,2021,0.5125
3164,IBRD only,IBD,2022,0.5125
3165,IBRD only,IBD,2023,0.5125
3166,IBRD only,IBD,2024,0.5125
3167,IBRD only,IBD,2025,0.5125
3168,IBRD only,IBD,2026,0.5125
3169,IBRD only,IBD,2027,0.5125
3170,IBRD only,IBD,2028,0.5125
3171,IBRD only,IBD,2029,0.5125
3172,IBRD only,IBD,2030,0.5125
3173,IBRD only,IBD,2031,0.5125
3174,IBRD only,IBD,2032,0.5125
3175,IBRD only,IBD,2033,0.5125
3176,IBRD only,IBD,2034,0.5125
3177,IBRD only,IBD,2035,0.5125
3178,IBRD only,IBD,2036,0.5125
3179,IBRD only,IBD,2037,0.5125
3180,IBRD only,IBD,2038,0.5125
3181,IBRD only,IBD,2039,0.5125
3182,IBRD only,IBD,2040,0.5125
3183,IBRD only,IBD,2041,0.5125
3184,IBRD only,IBD,2042,0.5125
3185,IBRD only,IBD,2043,0.5125
3186,IBRD only,IBD,2044,0.5125
3187,IBRD only,IBD,2045,0.5125
3188,IBRD only,IBD,2046,0.5125
3189,IBRD only,IBD,2047,0.5125
3190,IBRD only,IBD,2048,0.5125
3191,IBRD only,IBD,2049,0.5125
3192,IBRD only,IBD,2050,0.5125
3193,IDA & IBRD total,IBT,2020,0.5125
3194,IDA & IBRD total,IBT,2021,0.5125
3195,IDA & IBRD total,IBT,2022,0.5125
3196,IDA & IBRD total,IBT,2023,0.5125
3197,IDA & IBRD total,IBT,2024,0.5125
3198,IDA & IBRD total,IBT,2025,0.5125
3199,IDA & IBRD total,IBT,2026,0.5125
3200,IDA & IBRD total,IBT,2027,0.5125
3201,IDA & IBRD total,IBT,2028,0.5125
3202,IDA & IBRD total,IBT,2029,0.5125
3203,IDA & IBRD total,IBT,2030,0.5125
3204,IDA & IBRD total,IBT,2031,0.5125
3205,IDA & IBRD total,IBT,2032,0.5125
3206,IDA & IBRD total,IBT,2033,0.5125
3207,IDA & IBRD total,IBT,2034,0.5125
3208,IDA & IBRD total,IBT,2035,0.5125
3209,IDA & IBRD total,IBT,2036,0.5125
3210,IDA & IBRD total,IBT,2037,0.5125
3211,IDA & IBRD total,IBT,2038,0.5125
3212,IDA & IBRD total,IBT,2039,0.5125
3213,IDA & IBRD total,IBT,2040,0.5125
3214,IDA & IBRD total,IBT,2041,0.5125
3215,IDA & IBRD total,IBT,2042,0.5125
3216,IDA & IBRD total,IBT,2043,0.5125
3217,IDA & IBRD total,IBT,2044,0.5125
3218,IDA & IBRD total,IBT,2045,0.5125
3219,IDA & IBRD total,IBT,2046,0.5125
3220,IDA & IBRD total,IBT,2047,0.5125
3221,IDA & IBRD total,IBT,2048,0.5125
3222,IDA & IBRD total,IBT,2049,0.5125
3223,IDA & IBRD total,IBT,2050,0.5125
3224,IDA total,IDA,2020,0.5125
3225,IDA total,IDA,2021,0.5125
3226,IDA total,IDA,2022,0.5125
3227,IDA total,IDA,2023,0.5125
3228,IDA total,IDA,2024,0.5125
3229,IDA total,IDA,2025,0.5125
3230,IDA total,IDA,2026,0.5125
3231,IDA total,IDA,2027,0.5125
3232,IDA total,IDA,2028,0.5125
3233,IDA total,IDA,2029,0.5125
3234,IDA total,IDA,2030,0.5125
3235,IDA total,IDA,2031,0.5125
3236,IDA total,IDA,2032,0.5125
3237,IDA total,IDA,2033,0.5125
3238,IDA total,IDA,2034,0.5125
3239,IDA total,IDA,2035,0.5125
3240,IDA total,IDA,2036,0.5125
3241,IDA total,IDA,2037,0.5125
3242,IDA total,IDA,2038,0.5125
3243,IDA total,IDA,2039,0.5125
3244,IDA total,IDA,2040,0.5125
3245,IDA total,IDA,2041,0.5125
3246,IDA total,IDA,2042,0.5125
3247,IDA total,IDA,2043,0.5125
3248,IDA total,IDA,2044,0.5125
3249,IDA total,IDA,2045,0.5125
3250,IDA total,IDA,2046,0.5125
3251,IDA total,IDA,2047,0.5125
3252,IDA total,IDA,2048,0.5125
3253,IDA total,IDA,2049,0.5125
3254,IDA total,IDA,2050,0.5125
3255,IDA blend,IDB,2020,0.5125
3256,IDA blend,IDB,2021,0.5125
3257,IDA blend,IDB,2022,0.5125
3258,IDA blend,IDB,2023,0.5125
3259,IDA blend,IDB,2024,0.5125
3260,IDA blend,IDB,2025,0.5125
3261,IDA blend,IDB,2026,0.5125
3262,IDA blend,IDB,2027,0.5125
3263,IDA blend,IDB,2028,0.5125
3264,IDA blend,IDB,2029,0.5125
3265,IDA blend,IDB,2030,0.5125
3266,IDA blend,IDB,2031,0.5125
3267,IDA blend,IDB,2032,0.5125
3268,IDA blend,IDB,2033,0.5125
3269,IDA blend,IDB,2034,0.5125
3270,IDA blend,IDB,2035,0.5125
3271,IDA blend,IDB,2036,0.5125
3272,IDA blend,IDB,2037,0.5125
3273,IDA blend,IDB,2038,0.5125
3274,IDA blend,IDB,2039,0.5125
3275,IDA blend,IDB,2040,0.5125
3276,IDA blend,IDB,2041,0.5125
3277,IDA blend,IDB,2042,0.5125
3278,IDA blend,IDB,2043,0.5125
3279,IDA blend,IDB,2044,0.5125
3280,IDA blend,IDB,2045,0.5125
3281,IDA blend,IDB,2046,0.5125
3282,IDA blend,IDB,2047,0.5125
3283,IDA blend,IDB,2048,0.5125
3284,IDA blend,IDB,2049,0.5125
3285,IDA blend,IDB,2050,0.5125
3286,Indonesia,IDN,2020,0.5125
3287,Indonesia,IDN,2021,0.5125
3288,Indonesia,IDN,2022,0.5125
3289,Indonesia,IDN,2023,0.5125
3290,Indonesia,IDN,2024,0.5125
3291,Indonesia,IDN,2025,0.5125
3292,Indonesia,IDN,2026,0.5125
3293,Indonesia,IDN,2027,0.5125
3294,Indonesia,IDN,2028,0.5125
3295,Indonesia,IDN,2029,0.5125
3296,Indonesia,IDN,2030,0.5125
3297,Indonesia,IDN,2031,0.5125
3298,Indonesia,IDN,2032,0.5125
3299,Indonesia,IDN,2033,0.5125
3300,Indonesia,IDN,2034,0.5125
3301,Indonesia,IDN,2035,0.5125
3302,Indonesia,IDN,2036,0.5125
3303,Indonesia,IDN,2037,0.5125
3304,Indonesia,IDN,2038,0.5125
3305,Indonesia,IDN,2039,0.5125
3306,Indonesia,IDN,2040,0.5125
3307,Indonesia,IDN,2041,0.5125
3308,Indonesia,IDN,2042,0.5125
3309,Indonesia,IDN,2043,0.5125
3310,Indonesia,IDN,2044,0.5125
3311,Indonesia,IDN,2045,0.5125
3312,Indonesia,IDN,2046,0.5125
3313,Indonesia,IDN,2047,0.5125
3314,Indonesia,IDN,2048,0.5125
3315,Indonesia,IDN,2049,0.5125
3316,Indonesia,IDN,2050,0.5125
3317,IDA only,IDX,2020,0.5125
3318,IDA only,IDX,2021,0.5125
3319,IDA only,IDX,2022,0.5125
3320,IDA only,IDX,2023,0.5125
3321,IDA only,IDX,2024,0.5125
3322,IDA only,IDX,2025,0.5125
3323,IDA only,IDX,2026,0.5125
3324,IDA only,IDX,2027,0.5125
3325,IDA only,IDX,2028,0.5125
3326,IDA only,IDX,2029,0.5125
3327,IDA only,IDX,2030,0.5125
3328,IDA only,IDX,2031,0.5125
3329,IDA only,IDX,2032,0.5125
3330,IDA only,IDX,2033,0.5125
3331,IDA only,IDX,2034,0.5125
3332,IDA only,IDX,2035,0.5125
3333,IDA only,IDX,2036,0.5125
3334,IDA only,IDX,2037,0.5125
3335,IDA only,IDX,2038,0.5125
3336,IDA only,IDX,2039,0.5125
3337,IDA only,IDX,2040,0.5125
3338,IDA only,IDX,2041,0.5125
3339,IDA only,IDX,2042,0.5125
3340,IDA only,IDX,2043,0.5125
3341,IDA only,IDX,2044,0.5125
3342,IDA only,IDX,2045,0.5125
3343,IDA only,IDX,2046,0.5125
3344,IDA only,IDX,2047,0.5125
3345,IDA only,IDX,2048,0.5125
3346,IDA only,IDX,2049,0.5125
3347,IDA only,IDX,2050,0.5125
3348,Isle of Man,IMN,2020,0.5125
3349,Isle of Man,IMN,2021,0.5125
3350,Isle of Man,IMN,2022,0.5125
3351,Isle of Man,IMN,2023,0.5125
3352,Isle of Man,IMN,2024,0.5125
3353,Isle of Man,IMN,2025,0.5125
3354,Isle of Man,IMN,2026,0.5125
3355,Isle of Man,IMN,2027,0.5125
3356,Isle of Man,IMN,2028,0.5125
3357,Isle of Man,IMN,2029,0.5125
3358,Isle of Man,IMN,2030,0.5125
3359,Isle of Man,IMN,2031,0.5125
3360,Isle of Man,IMN,2032,0.5125
3361,Isle of Man,IMN,2033,0.5125
3362,Isle of Man,IMN,2034,0.5125
3363,Isle of Man,IMN,2035,0.5125
3364,Isle of Man,IMN,2036,0.5125
3365,Isle of Man,IMN,2037,0.5125
3366,Isle of Man,IMN,2038,0.5125
3367,Isle of Man,IMN,2039,0.5125
3368,Isle of Man,IMN,2040,0.5125
3369,Isle of Man,IMN,2041,0.5125
3370,Isle of Man,IMN,2042,0.5125
3371,Isle of Man,IMN,2043,0.5125
3372,Isle of Man,IMN,2044,0.5125
3373,Isle of Man,IMN,2045,0.5125
3374,Isle of Man,IMN,2046,0.5125
3375,Isle of Man,IMN,2047,0.5125
3376,Isle of Man,IMN,2048,0.5125
3377,Isle of Man,IMN,2049,0.5125
3378,Isle of Man,IMN,2050,0.5125
3379,India,IND,2020,0.5125
3380,India,IND,2021,0.5125
3381,India,IND,2022,0.5125
3382,India,IND,2023,0.5125
3383,India,IND,2024,0.5125
3384,India,IND,2025,0.5125
3385,India,IND,2026,0.5125
3386,India,IND,2027,0.5125
3387,India,IND,2028,0.5125
3388,India,IND,2029,0.5125
3389,India,IND,2030,0.5125
3390,India,IND,2031,0.5125
3391,India,IND,2032,0.5125
3392,India,IND,2033,0.5125
3393,India,IND,2034,0.5125
3394,India,IND,2035,0.5125
3395,India,IND,2036,0.5125
3396,India,IND,2037,0.5125
3397,India,IND,2038,0.5125
3398,India,IND,2039,0.5125
3399,India,IND,2040,0.5125
3400,India,IND,2041,0.5125
3401,India,IND,2042,0.5125
3402,India,IND,2043,0.5125
3403,India,IND,2044,0.5125
3404,India,IND,2045,0.5125
3405,India,IND,2046,0.5125
3406,India,IND,2047,0.5125
3407,India,IND,2048,0.5125
3408,India,IND,2049,0.5125
3409,India,IND,2050,0.5125
3410,Not classified,INX,2020,0.5125
3411,Not classified,INX,2021,0.5125
3412,Not classified,INX,2022,0.5125
3413,Not classified,INX,2023,0.5125
3414,Not classified,INX,2024,0.5125
3415,Not classified,INX,2025,0.5125
3416,Not classified,INX,2026,0.5125
3417,Not classified,INX,2027,0.5125
3418,Not classified,INX,2028,0.5125
3419,Not classified,INX,2029,0.5125
3420,Not classified,INX,2030,0.5125
3421,Not classified,INX,2031,0.5125
3422,Not classified,INX,2032,0.5125
3423,Not classified,INX,2033,0.5125
3424,Not classified,INX,2034,0.5125
3425,Not classified,INX,2035,0.5125
3426,Not classified,INX,2036,0.5125
3427,Not classified,INX,2037,0.5125
3428,Not classified,INX,2038,0.5125
3429,Not classified,INX,2039,0.5125
3430,Not classified,INX,2040,0.5125
3431,Not classified,INX,2041,0.5125
3432,Not classified,INX,2042,0.5125
3433,Not classified,INX,2043,0.5125
3434,Not classified,INX,2044,0.5125
3435,Not classified,INX,2045,0.5125
3436,Not classified,INX,2046,0.5125
3437,Not classified,INX,2047,0.5125
3438,Not classified,INX,2048,0.5125
3439,Not classified,INX,2049,0.5125
3440,Not classified,INX,2050,0.5125
3441,Ireland,IRL,2020,0.5125
3442,Ireland,IRL,2021,0.5125
3443,Ireland,IRL,2022,0.5125
3444,Ireland,IRL,2023,0.5125
3445,Ireland,IRL,2024,0.5125
3446,Ireland,IRL,2025,0.5125
3447,Ireland,IRL,2026,0.5125
3448,Ireland,IRL,2027,0.5125
3449,Ireland,IRL,2028,0.5125
3450,Ireland,IRL,2029,0.5125
3451,Ireland,IRL,2030,0.5125
3452,Ireland,IRL,2031,0.5125
3453,Ireland,IRL,2032,0.5125
3454,Ireland,IRL,2033,0.5125
3455,Ireland,IRL,2034,0.5125
3456,Ireland,IRL,2035,0.5125
3457,Ireland,IRL,2036,0.5125
3458,Ireland,IRL,2037,0.5125
3459,Ireland,IRL,2038,0.5125
3460,Ireland,IRL,2039,0.5125
3461,Ireland,IRL,2040,0.5125
3462,Ireland,IRL,2041,0.5125
3463,Ireland,IRL,2042,0.5125
3464,Ireland,IRL,2043,0.5125
3465,Ireland,IRL,2044,0.5125
3466,Ireland,IRL,2045,0.5125
3467,Ireland,IRL,2046,0.5125
3468,Ireland,IRL,2047,0.5125
3469,Ireland,IRL,2048,0.5125
3470,Ireland,IRL,2049,0.5125
3471,Ireland,IRL,2050,0.5125
3472,"Iran, Islamic Rep.",IRN,2020,0.5125
3473,"Iran, Islamic Rep.",IRN,2021,0.5125
3474,"Iran, Islamic Rep.",IRN,2022,0.5125
3475,"Iran, Islamic Rep.",IRN,2023,0.5125
3476,"Iran, Islamic Rep.",IRN,2024,0.5125
3477,"Iran, Islamic Rep.",IRN,2025,0.5125
3478,"Iran, Islamic Rep.",IRN,2026,0.5125
3479,"Iran, Islamic Rep.",IRN,2027,0.5125
3480,"Iran, Islamic Rep.",IRN,2028,0.5125
3481,"Iran, Islamic Rep.",IRN,2029,0.5125
3482,"Iran, Islamic Rep.",IRN,2030,0.5125
3483,"Iran, Islamic Rep.",IRN,2031,0.5125
3484,"Iran, Islamic Rep.",IRN,2032,0.5125
3485,"Iran, Islamic Rep.",IRN,2033,0.5125
3486,"Iran, Islamic Rep.",IRN,2034,0.5125
3487,"Iran, Islamic Rep.",IRN,2035,0.5125
3488,"Iran, Islamic Rep.",IRN,2036,0.5125
3489,"Iran, Islamic Rep.",IRN,2037,0.5125
3490,"Iran, Islamic Rep.",IRN,2038,0.5125
3491,"Iran, Islamic Rep.",IRN,2039,0.5125
3492,"Iran, Islamic Rep.",IRN,2040,0.5125
3493,"Iran, Islamic Rep.",IRN,2041,0.5125
3494,"Iran, Islamic Rep.",IRN,2042,0.5125
3495,"Iran, Islamic Rep.",IRN,2043,0.5125
3496,"Iran, Islamic Rep.",IRN,2044,0.5125
3497,"Iran, Islamic Rep.",IRN,2045,0.5125
3498,"Iran, Islamic Rep.",IRN,2046,0.5125
3499,"Iran, Islamic Rep.",IRN,2047,0.5125
3500,"Iran, Islamic Rep.",IRN,2048,0.5125
3501,"Iran, Islamic Rep.",IRN,2049,0.5125
3502,"Iran, Islamic Rep.",IRN,2050,0.5125
3503,Iraq,IRQ,2020,0.5125
3504,Iraq,IRQ,2021,0.5125
3505,Iraq,IRQ,2022,0.5125
3506,Iraq,IRQ,2023,0.5125
3507,Iraq,IRQ,2024,0.5125
3508,Iraq,IRQ,2025,0.5125
3509,Iraq,IRQ,2026,0.5125
3510,Iraq,IRQ,2027,0.5125
3511,Iraq,IRQ,2028,0.5125
3512,Iraq,IRQ,2029,0.5125
3513,Iraq,IRQ,2030,0.5125
3514,Iraq,IRQ,2031,0.5125
3515,Iraq,IRQ,2032,0.5125
3516,Iraq,IRQ,2033,0.5125
3517,Iraq,IRQ,2034,0.5125
3518,Iraq,IRQ,2035,0.5125
3519,Iraq,IRQ,2036,0.5125
3520,Iraq,IRQ,2037,0.5125
3521,Iraq,IRQ,2038,0.5125
3522,Iraq,IRQ,2039,0.5125
3523,Iraq,IRQ,2040,0.5125
3524,Iraq,IRQ,2041,0.5125
3525,Iraq,IRQ,2042,0.5125
3526,Iraq,IRQ,2043,0.5125
3527,Iraq,IRQ,2044,0.5125
3528,Iraq,IRQ,2045,0.5125
3529,Iraq,IRQ,2046,0.5125
3530,Iraq,IRQ,2047,0.5125
3531,Iraq,IRQ,2048,0.5125
3532,Iraq,IRQ,2049,0.5125
3533,Iraq,IRQ,2050,0.5125
3534,Iceland,ISL,2020,0.5125
3535,Iceland,ISL,2021,0.5125
3536,Iceland,ISL,2022,0.5125
3537,Iceland,ISL,2023,0.5125
3538,Iceland,ISL,2024,0.5125
3539,Iceland,ISL,2025,0.5125
3540,Iceland,ISL,2026,0.5125
3541,Iceland,ISL,2027,0.5125
3542,Iceland,ISL,2028,0.5125
3543,Iceland,ISL,2029,0.5125
3544,Iceland,ISL,2030,0.5125
3545,Iceland,ISL,2031,0.5125
3546,Iceland,ISL,2032,0.5125
3547,Iceland,ISL,2033,0.5125
3548,Iceland,ISL,2034,0.5125
3549,Iceland,ISL,2035,0.5125
3550,Iceland,ISL,2036,0.5125
3551,Iceland,ISL,2037,0.5125
3552,Iceland,ISL,2038,0.5125
