,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_hydrocarbon_gas_liquids
5545,Sao Tome and Principe,STP,2036,0.00924313093639366
5546,Sao Tome and Principe,STP,2037,0.00924313093639366
5547,Sao Tome and Principe,STP,2038,0.00924313093639366
5548,Sao Tome and Principe,STP,2039,0.00924313093639366
5549,Sao Tome and Principe,STP,2040,0.00924313093639366
5550,Sao Tome and Principe,STP,2041,0.00924313093639366
5551,Sao Tome and Principe,STP,2042,0.00924313093639366
5552,Sao Tome and Principe,STP,2043,0.00924313093639366
5553,Sao Tome and Principe,STP,2044,0.00924313093639366
5554,Sao Tome and Principe,STP,2045,0.00924313093639366
5555,Sao Tome and Principe,STP,2046,0.00924313093639366
5556,Sao Tome and Principe,STP,2047,0.00924313093639366
5557,Sao Tome and Principe,STP,2048,0.00924313093639366
5558,Sao Tome and Principe,STP,2049,0.00924313093639366
5559,Sao Tome and Principe,STP,2050,0.00924313093639366
5569,Saudi Arabia,SAU,2020,0.01848626187278732
5570,Saudi Arabia,SAU,2021,0.01848626187278732
5571,Saudi Arabia,SAU,2022,0.01848626187278732
5572,Saudi Arabia,SAU,2023,0.01848626187278732
5573,Saudi Arabia,SAU,2024,0.01848626187278732
5574,Saudi Arabia,SAU,2025,0.01848626187278732
5575,Saudi Arabia,SAU,2026,0.01848626187278732
5576,Saudi Arabia,SAU,2027,0.01848626187278732
5577,Saudi Arabia,SAU,2028,0.01848626187278732
5578,Saudi Arabia,SAU,2029,0.01848626187278732
5579,Saudi Arabia,SAU,2030,0.01848626187278732
5580,Saudi Arabia,SAU,2031,0.01848626187278732
5581,Saudi Arabia,SAU,2032,0.01848626187278732
5582,Saudi Arabia,SAU,2033,0.01848626187278732
5583,Saudi Arabia,SAU,2034,0.01848626187278732
5584,Saudi Arabia,SAU,2035,0.01848626187278732
5585,Saudi Arabia,SAU,2036,0.01848626187278732
5586,Saudi Arabia,SAU,2037,0.01848626187278732
5587,Saudi Arabia,SAU,2038,0.01848626187278732
5588,Saudi Arabia,SAU,2039,0.01848626187278732
5589,Saudi Arabia,SAU,2040,0.01848626187278732
5590,Saudi Arabia,SAU,2041,0.01848626187278732
5591,Saudi Arabia,SAU,2042,0.01848626187278732
5592,Saudi Arabia,SAU,2043,0.01848626187278732
5593,Saudi Arabia,SAU,2044,0.01848626187278732
5594,Saudi Arabia,SAU,2045,0.01848626187278732
5595,Saudi Arabia,SAU,2046,0.01848626187278732
5596,Saudi Arabia,SAU,2047,0.01848626187278732
5597,Saudi Arabia,SAU,2048,0.01848626187278732
5598,Saudi Arabia,SAU,2049,0.01848626187278732
5599,Saudi Arabia,SAU,2050,0.01848626187278732
5609,Senegal,SEN,2020,0.00924313093639366
5610,Senegal,SEN,2021,0.00924313093639366
5611,Senegal,SEN,2022,0.00924313093639366
5612,Senegal,SEN,2023,0.00924313093639366
5613,Senegal,SEN,2024,0.00924313093639366
5614,Senegal,SEN,2025,0.00924313093639366
5615,Senegal,SEN,2026,0.00924313093639366
5616,Senegal,SEN,2027,0.00924313093639366
5617,Senegal,SEN,2028,0.00924313093639366
5618,Senegal,SEN,2029,0.00924313093639366
5619,Senegal,SEN,2030,0.00924313093639366
5620,Senegal,SEN,2031,0.00924313093639366
5621,Senegal,SEN,2032,0.00924313093639366
5622,Senegal,SEN,2033,0.00924313093639366
5623,Senegal,SEN,2034,0.00924313093639366
5624,Senegal,SEN,2035,0.00924313093639366
5625,Senegal,SEN,2036,0.00924313093639366
5626,Senegal,SEN,2037,0.00924313093639366
5627,Senegal,SEN,2038,0.00924313093639366
5628,Senegal,SEN,2039,0.00924313093639366
5629,Senegal,SEN,2040,0.00924313093639366
5630,Senegal,SEN,2041,0.00924313093639366
5631,Senegal,SEN,2042,0.00924313093639366
5632,Senegal,SEN,2043,0.00924313093639366
5633,Senegal,SEN,2044,0.00924313093639366
5634,Senegal,SEN,2045,0.00924313093639366
5635,Senegal,SEN,2046,0.00924313093639366
5636,Senegal,SEN,2047,0.00924313093639366
5637,Senegal,SEN,2048,0.00924313093639366
5638,Senegal,SEN,2049,0.00924313093639366
5639,Senegal,SEN,2050,0.00924313093639366
5649,Serbia,SRB,2020,0.004625822368421052
5650,Serbia,SRB,2021,0.004625822368421052
5651,Serbia,SRB,2022,0.004625822368421052
5652,Serbia,SRB,2023,0.004625822368421052
5653,Serbia,SRB,2024,0.004625822368421052
5654,Serbia,SRB,2025,0.004625822368421052
5655,Serbia,SRB,2026,0.004625822368421052
5656,Serbia,SRB,2027,0.004625822368421052
5657,Serbia,SRB,2028,0.004625822368421052
5658,Serbia,SRB,2029,0.004625822368421052
5659,Serbia,SRB,2030,0.004625822368421052
5660,Serbia,SRB,2031,0.004625822368421052
5661,Serbia,SRB,2032,0.004625822368421052
5662,Serbia,SRB,2033,0.004625822368421052
5663,Serbia,SRB,2034,0.004625822368421052
5664,Serbia,SRB,2035,0.004625822368421052
5665,Serbia,SRB,2036,0.004625822368421052
5666,Serbia,SRB,2037,0.004625822368421052
5667,Serbia,SRB,2038,0.004625822368421052
5668,Serbia,SRB,2039,0.004625822368421052
5669,Serbia,SRB,2040,0.004625822368421052
5670,Serbia,SRB,2041,0.004625822368421052
5671,Serbia,SRB,2042,0.004625822368421052
5672,Serbia,SRB,2043,0.004625822368421052
5673,Serbia,SRB,2044,0.004625822368421052
5674,Serbia,SRB,2045,0.004625822368421052
5675,Serbia,SRB,2046,0.004625822368421052
5676,Serbia,SRB,2047,0.004625822368421052
5677,Serbia,SRB,2048,0.004625822368421052
5678,Serbia,SRB,2049,0.004625822368421052
5679,Serbia,SRB,2050,0.004625822368421052
5689,Sierra Leone,SLE,2020,0.00924313093639366
5690,Sierra Leone,SLE,2021,0.00924313093639366
5691,Sierra Leone,SLE,2022,0.00924313093639366
5692,Sierra Leone,SLE,2023,0.00924313093639366
5693,Sierra Leone,SLE,2024,0.00924313093639366
5694,Sierra Leone,SLE,2025,0.00924313093639366
5695,Sierra Leone,SLE,2026,0.00924313093639366
5696,Sierra Leone,SLE,2027,0.00924313093639366
5697,Sierra Leone,SLE,2028,0.00924313093639366
5698,Sierra Leone,SLE,2029,0.00924313093639366
5699,Sierra Leone,SLE,2030,0.00924313093639366
5700,Sierra Leone,SLE,2031,0.00924313093639366
5701,Sierra Leone,SLE,2032,0.00924313093639366
5702,Sierra Leone,SLE,2033,0.00924313093639366
5703,Sierra Leone,SLE,2034,0.00924313093639366
5704,Sierra Leone,SLE,2035,0.00924313093639366
5705,Sierra Leone,SLE,2036,0.00924313093639366
5706,Sierra Leone,SLE,2037,0.00924313093639366
5707,Sierra Leone,SLE,2038,0.00924313093639366
5708,Sierra Leone,SLE,2039,0.00924313093639366
5709,Sierra Leone,SLE,2040,0.00924313093639366
5710,Sierra Leone,SLE,2041,0.00924313093639366
5711,Sierra Leone,SLE,2042,0.00924313093639366
5712,Sierra Leone,SLE,2043,0.00924313093639366
5713,Sierra Leone,SLE,2044,0.00924313093639366
5714,Sierra Leone,SLE,2045,0.00924313093639366
5715,Sierra Leone,SLE,2046,0.00924313093639366
5716,Sierra Leone,SLE,2047,0.00924313093639366
5717,Sierra Leone,SLE,2048,0.00924313093639366
5718,Sierra Leone,SLE,2049,0.00924313093639366
5719,Sierra Leone,SLE,2050,0.00924313093639366
5729,Singapore,SGP,2020,0.01848626187278732
5730,Singapore,SGP,2021,0.01848626187278732
5731,Singapore,SGP,2022,0.01848626187278732
5732,Singapore,SGP,2023,0.01848626187278732
5733,Singapore,SGP,2024,0.01848626187278732
5734,Singapore,SGP,2025,0.01848626187278732
5735,Singapore,SGP,2026,0.01848626187278732
5736,Singapore,SGP,2027,0.01848626187278732
5737,Singapore,SGP,2028,0.01848626187278732
5738,Singapore,SGP,2029,0.01848626187278732
5739,Singapore,SGP,2030,0.01848626187278732
5740,Singapore,SGP,2031,0.01848626187278732
5741,Singapore,SGP,2032,0.01848626187278732
5742,Singapore,SGP,2033,0.01848626187278732
5743,Singapore,SGP,2034,0.01848626187278732
5744,Singapore,SGP,2035,0.01848626187278732
5745,Singapore,SGP,2036,0.01848626187278732
5746,Singapore,SGP,2037,0.01848626187278732
5747,Singapore,SGP,2038,0.01848626187278732
5748,Singapore,SGP,2039,0.01848626187278732
5749,Singapore,SGP,2040,0.01848626187278732
5750,Singapore,SGP,2041,0.01848626187278732
5751,Singapore,SGP,2042,0.01848626187278732
5752,Singapore,SGP,2043,0.01848626187278732
5753,Singapore,SGP,2044,0.01848626187278732
5754,Singapore,SGP,2045,0.01848626187278732
5755,Singapore,SGP,2046,0.01848626187278732
5756,Singapore,SGP,2047,0.01848626187278732
5757,Singapore,SGP,2048,0.01848626187278732
5758,Singapore,SGP,2049,0.01848626187278732
5759,Singapore,SGP,2050,0.01848626187278732
5769,Slovak Republic,SVK,2020,0.002055146429183079
5770,Slovak Republic,SVK,2021,0.002055146429183079
5771,Slovak Republic,SVK,2022,0.002055146429183079
5772,Slovak Republic,SVK,2023,0.002055146429183079
5773,Slovak Republic,SVK,2024,0.002055146429183079
5774,Slovak Republic,SVK,2025,0.002055146429183079
5775,Slovak Republic,SVK,2026,0.002055146429183079
5776,Slovak Republic,SVK,2027,0.002055146429183079
5777,Slovak Republic,SVK,2028,0.002055146429183079
5778,Slovak Republic,SVK,2029,0.002055146429183079
5779,Slovak Republic,SVK,2030,0.002055146429183079
5780,Slovak Republic,SVK,2031,0.002055146429183079
5781,Slovak Republic,SVK,2032,0.002055146429183079
5782,Slovak Republic,SVK,2033,0.002055146429183079
5783,Slovak Republic,SVK,2034,0.002055146429183079
5784,Slovak Republic,SVK,2035,0.002055146429183079
5785,Slovak Republic,SVK,2036,0.002055146429183079
5786,Slovak Republic,SVK,2037,0.002055146429183079
5787,Slovak Republic,SVK,2038,0.002055146429183079
5788,Slovak Republic,SVK,2039,0.002055146429183079
5789,Slovak Republic,SVK,2040,0.002055146429183079
5790,Slovak Republic,SVK,2041,0.002055146429183079
5791,Slovak Republic,SVK,2042,0.002055146429183079
5792,Slovak Republic,SVK,2043,0.002055146429183079
5793,Slovak Republic,SVK,2044,0.002055146429183079
5794,Slovak Republic,SVK,2045,0.002055146429183079
5795,Slovak Republic,SVK,2046,0.002055146429183079
5796,Slovak Republic,SVK,2047,0.002055146429183079
5797,Slovak Republic,SVK,2048,0.002055146429183079
5798,Slovak Republic,SVK,2049,0.002055146429183079
5799,Slovak Republic,SVK,2050,0.002055146429183079
5809,Slovenia,SVN,2020,0.06562207044328378
5810,Slovenia,SVN,2021,0.06562207044328378
5811,Slovenia,SVN,2022,0.06562207044328378
5812,Slovenia,SVN,2023,0.06562207044328378
5813,Slovenia,SVN,2024,0.06562207044328378
5814,Slovenia,SVN,2025,0.06562207044328378
5815,Slovenia,SVN,2026,0.06562207044328378
5816,Slovenia,SVN,2027,0.06562207044328378
5817,Slovenia,SVN,2028,0.06562207044328378
5818,Slovenia,SVN,2029,0.06562207044328378
5819,Slovenia,SVN,2030,0.06562207044328378
5820,Slovenia,SVN,2031,0.06562207044328378
5821,Slovenia,SVN,2032,0.06562207044328378
5822,Slovenia,SVN,2033,0.06562207044328378
5823,Slovenia,SVN,2034,0.06562207044328378
5824,Slovenia,SVN,2035,0.06562207044328378
5825,Slovenia,SVN,2036,0.06562207044328378
5826,Slovenia,SVN,2037,0.06562207044328378
5827,Slovenia,SVN,2038,0.06562207044328378
5828,Slovenia,SVN,2039,0.06562207044328378
5829,Slovenia,SVN,2040,0.06562207044328378
5830,Slovenia,SVN,2041,0.06562207044328378
5831,Slovenia,SVN,2042,0.06562207044328378
5832,Slovenia,SVN,2043,0.06562207044328378
5833,Slovenia,SVN,2044,0.06562207044328378
5834,Slovenia,SVN,2045,0.06562207044328378
5835,Slovenia,SVN,2046,0.06562207044328378
5836,Slovenia,SVN,2047,0.06562207044328378
5837,Slovenia,SVN,2048,0.06562207044328378
5838,Slovenia,SVN,2049,0.06562207044328378
5839,Slovenia,SVN,2050,0.06562207044328378
5849,Solomon Islands,SLB,2020,0.00924313093639366
5850,Solomon Islands,SLB,2021,0.00924313093639366
5851,Solomon Islands,SLB,2022,0.00924313093639366
5852,Solomon Islands,SLB,2023,0.00924313093639366
5853,Solomon Islands,SLB,2024,0.00924313093639366
5854,Solomon Islands,SLB,2025,0.00924313093639366
5855,Solomon Islands,SLB,2026,0.00924313093639366
5856,Solomon Islands,SLB,2027,0.00924313093639366
5857,Solomon Islands,SLB,2028,0.00924313093639366
5858,Solomon Islands,SLB,2029,0.00924313093639366
5859,Solomon Islands,SLB,2030,0.00924313093639366
5860,Solomon Islands,SLB,2031,0.00924313093639366
5861,Solomon Islands,SLB,2032,0.00924313093639366
5862,Solomon Islands,SLB,2033,0.00924313093639366
5863,Solomon Islands,SLB,2034,0.00924313093639366
5864,Solomon Islands,SLB,2035,0.00924313093639366
5865,Solomon Islands,SLB,2036,0.00924313093639366
5866,Solomon Islands,SLB,2037,0.00924313093639366
5867,Solomon Islands,SLB,2038,0.00924313093639366
5868,Solomon Islands,SLB,2039,0.00924313093639366
5869,Solomon Islands,SLB,2040,0.00924313093639366
5870,Solomon Islands,SLB,2041,0.00924313093639366
5871,Solomon Islands,SLB,2042,0.00924313093639366
5872,Solomon Islands,SLB,2043,0.00924313093639366
5873,Solomon Islands,SLB,2044,0.00924313093639366
5874,Solomon Islands,SLB,2045,0.00924313093639366
5875,Solomon Islands,SLB,2046,0.00924313093639366
5876,Solomon Islands,SLB,2047,0.00924313093639366
5877,Solomon Islands,SLB,2048,0.00924313093639366
5878,Solomon Islands,SLB,2049,0.00924313093639366
5879,Solomon Islands,SLB,2050,0.00924313093639366
5889,Somalia,SOM,2020,0.00924313093639366
5890,Somalia,SOM,2021,0.00924313093639366
5891,Somalia,SOM,2022,0.00924313093639366
5892,Somalia,SOM,2023,0.00924313093639366
5893,Somalia,SOM,2024,0.00924313093639366
5894,Somalia,SOM,2025,0.00924313093639366
5895,Somalia,SOM,2026,0.00924313093639366
5896,Somalia,SOM,2027,0.00924313093639366
5897,Somalia,SOM,2028,0.00924313093639366
5898,Somalia,SOM,2029,0.00924313093639366
5899,Somalia,SOM,2030,0.00924313093639366
5900,Somalia,SOM,2031,0.00924313093639366
5901,Somalia,SOM,2032,0.00924313093639366
5902,Somalia,SOM,2033,0.00924313093639366
5903,Somalia,SOM,2034,0.00924313093639366
5904,Somalia,SOM,2035,0.00924313093639366
5905,Somalia,SOM,2036,0.00924313093639366
5906,Somalia,SOM,2037,0.00924313093639366
5907,Somalia,SOM,2038,0.00924313093639366
5908,Somalia,SOM,2039,0.00924313093639366
5909,Somalia,SOM,2040,0.00924313093639366
5910,Somalia,SOM,2041,0.00924313093639366
5911,Somalia,SOM,2042,0.00924313093639366
5912,Somalia,SOM,2043,0.00924313093639366
5913,Somalia,SOM,2044,0.00924313093639366
5914,Somalia,SOM,2045,0.00924313093639366
5915,Somalia,SOM,2046,0.00924313093639366
5916,Somalia,SOM,2047,0.00924313093639366
5917,Somalia,SOM,2048,0.00924313093639366
5918,Somalia,SOM,2049,0.00924313093639366
5919,Somalia,SOM,2050,0.00924313093639366
5929,South Africa,ZAF,2020,0.0
5930,South Africa,ZAF,2021,0.0
5931,South Africa,ZAF,2022,0.0
5932,South Africa,ZAF,2023,0.0
5933,South Africa,ZAF,2024,0.0
5934,South Africa,ZAF,2025,0.0
5935,South Africa,ZAF,2026,0.0
5936,South Africa,ZAF,2027,0.0
5937,South Africa,ZAF,2028,0.0
5938,South Africa,ZAF,2029,0.0
5939,South Africa,ZAF,2030,0.0
5940,South Africa,ZAF,2031,0.0
5941,South Africa,ZAF,2032,0.0
5942,South Africa,ZAF,2033,0.0
5943,South Africa,ZAF,2034,0.0
5944,South Africa,ZAF,2035,0.0
5945,South Africa,ZAF,2036,0.0
5946,South Africa,ZAF,2037,0.0
5947,South Africa,ZAF,2038,0.0
5948,South Africa,ZAF,2039,0.0
5949,South Africa,ZAF,2040,0.0
5950,South Africa,ZAF,2041,0.0
5951,South Africa,ZAF,2042,0.0
5952,South Africa,ZAF,2043,0.0
5953,South Africa,ZAF,2044,0.0
5954,South Africa,ZAF,2045,0.0
5955,South Africa,ZAF,2046,0.0
5956,South Africa,ZAF,2047,0.0
5957,South Africa,ZAF,2048,0.0
5958,South Africa,ZAF,2049,0.0
5959,South Africa,ZAF,2050,0.0
5969,Spain,ESP,2020,0.015358034171626032
5970,Spain,ESP,2021,0.015358034171626032
5971,Spain,ESP,2022,0.015358034171626032
5972,Spain,ESP,2023,0.015358034171626032
5973,Spain,ESP,2024,0.015358034171626032
5974,Spain,ESP,2025,0.015358034171626032
5975,Spain,ESP,2026,0.015358034171626032
5976,Spain,ESP,2027,0.015358034171626032
5977,Spain,ESP,2028,0.015358034171626032
5978,Spain,ESP,2029,0.015358034171626032
5979,Spain,ESP,2030,0.015358034171626032
5980,Spain,ESP,2031,0.015358034171626032
5981,Spain,ESP,2032,0.015358034171626032
5982,Spain,ESP,2033,0.015358034171626032
5983,Spain,ESP,2034,0.015358034171626032
5984,Spain,ESP,2035,0.015358034171626032
5985,Spain,ESP,2036,0.015358034171626032
5986,Spain,ESP,2037,0.015358034171626032
5987,Spain,ESP,2038,0.015358034171626032
5988,Spain,ESP,2039,0.015358034171626032
5989,Spain,ESP,2040,0.015358034171626032
5990,Spain,ESP,2041,0.015358034171626032
5991,Spain,ESP,2042,0.015358034171626032
5992,Spain,ESP,2043,0.015358034171626032
5993,Spain,ESP,2044,0.015358034171626032
5994,Spain,ESP,2045,0.015358034171626032
5995,Spain,ESP,2046,0.015358034171626032
5996,Spain,ESP,2047,0.015358034171626032
5997,Spain,ESP,2048,0.015358034171626032
5998,Spain,ESP,2049,0.015358034171626032
5999,Spain,ESP,2050,0.015358034171626032
6009,Sri Lanka,LKA,2020,0.00924313093639366
6010,Sri Lanka,LKA,2021,0.00924313093639366
6011,Sri Lanka,LKA,2022,0.00924313093639366
6012,Sri Lanka,LKA,2023,0.00924313093639366
6013,Sri Lanka,LKA,2024,0.00924313093639366
6014,Sri Lanka,LKA,2025,0.00924313093639366
6015,Sri Lanka,LKA,2026,0.00924313093639366
6016,Sri Lanka,LKA,2027,0.00924313093639366
6017,Sri Lanka,LKA,2028,0.00924313093639366
6018,Sri Lanka,LKA,2029,0.00924313093639366
6019,Sri Lanka,LKA,2030,0.00924313093639366
6020,Sri Lanka,LKA,2031,0.00924313093639366
6021,Sri Lanka,LKA,2032,0.00924313093639366
6022,Sri Lanka,LKA,2033,0.00924313093639366
6023,Sri Lanka,LKA,2034,0.00924313093639366
6024,Sri Lanka,LKA,2035,0.00924313093639366
6025,Sri Lanka,LKA,2036,0.00924313093639366
6026,Sri Lanka,LKA,2037,0.00924313093639366
6027,Sri Lanka,LKA,2038,0.00924313093639366
6028,Sri Lanka,LKA,2039,0.00924313093639366
6029,Sri Lanka,LKA,2040,0.00924313093639366
6030,Sri Lanka,LKA,2041,0.00924313093639366
6031,Sri Lanka,LKA,2042,0.00924313093639366
6032,Sri Lanka,LKA,2043,0.00924313093639366
6033,Sri Lanka,LKA,2044,0.00924313093639366
6034,Sri Lanka,LKA,2045,0.00924313093639366
6035,Sri Lanka,LKA,2046,0.00924313093639366
6036,Sri Lanka,LKA,2047,0.00924313093639366
6037,Sri Lanka,LKA,2048,0.00924313093639366
6038,Sri Lanka,LKA,2049,0.00924313093639366
6039,Sri Lanka,LKA,2050,0.00924313093639366
6049,St. Lucia,LCA,2020,0.00924313093639366
6050,St. Lucia,LCA,2021,0.00924313093639366
6051,St. Lucia,LCA,2022,0.00924313093639366
6052,St. Lucia,LCA,2023,0.00924313093639366
6053,St. Lucia,LCA,2024,0.00924313093639366
6054,St. Lucia,LCA,2025,0.00924313093639366
6055,St. Lucia,LCA,2026,0.00924313093639366
6056,St. Lucia,LCA,2027,0.00924313093639366
6057,St. Lucia,LCA,2028,0.00924313093639366
6058,St. Lucia,LCA,2029,0.00924313093639366
6059,St. Lucia,LCA,2030,0.00924313093639366
6060,St. Lucia,LCA,2031,0.00924313093639366
6061,St. Lucia,LCA,2032,0.00924313093639366
6062,St. Lucia,LCA,2033,0.00924313093639366
6063,St. Lucia,LCA,2034,0.00924313093639366
6064,St. Lucia,LCA,2035,0.00924313093639366
6065,St. Lucia,LCA,2036,0.00924313093639366
6066,St. Lucia,LCA,2037,0.00924313093639366
6067,St. Lucia,LCA,2038,0.00924313093639366
6068,St. Lucia,LCA,2039,0.00924313093639366
6069,St. Lucia,LCA,2040,0.00924313093639366
6070,St. Lucia,LCA,2041,0.00924313093639366
6071,St. Lucia,LCA,2042,0.00924313093639366
6072,St. Lucia,LCA,2043,0.00924313093639366
6073,St. Lucia,LCA,2044,0.00924313093639366
6074,St. Lucia,LCA,2045,0.00924313093639366
6075,St. Lucia,LCA,2046,0.00924313093639366
6076,St. Lucia,LCA,2047,0.00924313093639366
6077,St. Lucia,LCA,2048,0.00924313093639366
6078,St. Lucia,LCA,2049,0.00924313093639366
6079,St. Lucia,LCA,2050,0.00924313093639366
6089,St. Vincent and the Grenadines,VCT,2020,0.00924313093639366
6090,St. Vincent and the Grenadines,VCT,2021,0.00924313093639366
6091,St. Vincent and the Grenadines,VCT,2022,0.00924313093639366
6092,St. Vincent and the Grenadines,VCT,2023,0.00924313093639366
6093,St. Vincent and the Grenadines,VCT,2024,0.00924313093639366
6094,St. Vincent and the Grenadines,VCT,2025,0.00924313093639366
6095,St. Vincent and the Grenadines,VCT,2026,0.00924313093639366
6096,St. Vincent and the Grenadines,VCT,2027,0.00924313093639366
6097,St. Vincent and the Grenadines,VCT,2028,0.00924313093639366
6098,St. Vincent and the Grenadines,VCT,2029,0.00924313093639366
6099,St. Vincent and the Grenadines,VCT,2030,0.00924313093639366
6100,St. Vincent and the Grenadines,VCT,2031,0.00924313093639366
6101,St. Vincent and the Grenadines,VCT,2032,0.00924313093639366
6102,St. Vincent and the Grenadines,VCT,2033,0.00924313093639366
6103,St. Vincent and the Grenadines,VCT,2034,0.00924313093639366
6104,St. Vincent and the Grenadines,VCT,2035,0.00924313093639366
6105,St. Vincent and the Grenadines,VCT,2036,0.00924313093639366
6106,St. Vincent and the Grenadines,VCT,2037,0.00924313093639366
6107,St. Vincent and the Grenadines,VCT,2038,0.00924313093639366
6108,St. Vincent and the Grenadines,VCT,2039,0.00924313093639366
6109,St. Vincent and the Grenadines,VCT,2040,0.00924313093639366
6110,St. Vincent and the Grenadines,VCT,2041,0.00924313093639366
6111,St. Vincent and the Grenadines,VCT,2042,0.00924313093639366
6112,St. Vincent and the Grenadines,VCT,2043,0.00924313093639366
6113,St. Vincent and the Grenadines,VCT,2044,0.00924313093639366
6114,St. Vincent and the Grenadines,VCT,2045,0.00924313093639366
6115,St. Vincent and the Grenadines,VCT,2046,0.00924313093639366
6116,St. Vincent and the Grenadines,VCT,2047,0.00924313093639366
6117,St. Vincent and the Grenadines,VCT,2048,0.00924313093639366
6118,St. Vincent and the Grenadines,VCT,2049,0.00924313093639366
6119,St. Vincent and the Grenadines,VCT,2050,0.00924313093639366
6129,Sudan,SDN,2020,0.00924313093639366
6130,Sudan,SDN,2021,0.00924313093639366
6131,Sudan,SDN,2022,0.00924313093639366
6132,Sudan,SDN,2023,0.00924313093639366
6133,Sudan,SDN,2024,0.00924313093639366
6134,Sudan,SDN,2025,0.00924313093639366
6135,Sudan,SDN,2026,0.00924313093639366
6136,Sudan,SDN,2027,0.00924313093639366
6137,Sudan,SDN,2028,0.00924313093639366
6138,Sudan,SDN,2029,0.00924313093639366
6139,Sudan,SDN,2030,0.00924313093639366
6140,Sudan,SDN,2031,0.00924313093639366
6141,Sudan,SDN,2032,0.00924313093639366
6142,Sudan,SDN,2033,0.00924313093639366
6143,Sudan,SDN,2034,0.00924313093639366
6144,Sudan,SDN,2035,0.00924313093639366
6145,Sudan,SDN,2036,0.00924313093639366
6146,Sudan,SDN,2037,0.00924313093639366
6147,Sudan,SDN,2038,0.00924313093639366
6148,Sudan,SDN,2039,0.00924313093639366
6149,Sudan,SDN,2040,0.00924313093639366
6150,Sudan,SDN,2041,0.00924313093639366
6151,Sudan,SDN,2042,0.00924313093639366
6152,Sudan,SDN,2043,0.00924313093639366
6153,Sudan,SDN,2044,0.00924313093639366
6154,Sudan,SDN,2045,0.00924313093639366
6155,Sudan,SDN,2046,0.00924313093639366
6156,Sudan,SDN,2047,0.00924313093639366
6157,Sudan,SDN,2048,0.00924313093639366
6158,Sudan,SDN,2049,0.00924313093639366
6159,Sudan,SDN,2050,0.00924313093639366
6169,Suriname,SUR,2020,0.00924313093639366
6170,Suriname,SUR,2021,0.00924313093639366
6171,Suriname,SUR,2022,0.00924313093639366
6172,Suriname,SUR,2023,0.00924313093639366
6173,Suriname,SUR,2024,0.00924313093639366
6174,Suriname,SUR,2025,0.00924313093639366
6175,Suriname,SUR,2026,0.00924313093639366
6176,Suriname,SUR,2027,0.00924313093639366
6177,Suriname,SUR,2028,0.00924313093639366
6178,Suriname,SUR,2029,0.00924313093639366
6179,Suriname,SUR,2030,0.00924313093639366
6180,Suriname,SUR,2031,0.00924313093639366
6181,Suriname,SUR,2032,0.00924313093639366
6182,Suriname,SUR,2033,0.00924313093639366
6183,Suriname,SUR,2034,0.00924313093639366
6184,Suriname,SUR,2035,0.00924313093639366
6185,Suriname,SUR,2036,0.00924313093639366
6186,Suriname,SUR,2037,0.00924313093639366
6187,Suriname,SUR,2038,0.00924313093639366
6188,Suriname,SUR,2039,0.00924313093639366
6189,Suriname,SUR,2040,0.00924313093639366
6190,Suriname,SUR,2041,0.00924313093639366
6191,Suriname,SUR,2042,0.00924313093639366
6192,Suriname,SUR,2043,0.00924313093639366
6193,Suriname,SUR,2044,0.00924313093639366
6194,Suriname,SUR,2045,0.00924313093639366
6195,Suriname,SUR,2046,0.00924313093639366
6196,Suriname,SUR,2047,0.00924313093639366
6197,Suriname,SUR,2048,0.00924313093639366
6198,Suriname,SUR,2049,0.00924313093639366
6199,Suriname,SUR,2050,0.00924313093639366
6209,Sweden,SWE,2020,0.0
6210,Sweden,SWE,2021,0.0
6211,Sweden,SWE,2022,0.0
6212,Sweden,SWE,2023,0.0
6213,Sweden,SWE,2024,0.0
6214,Sweden,SWE,2025,0.0
6215,Sweden,SWE,2026,0.0
6216,Sweden,SWE,2027,0.0
6217,Sweden,SWE,2028,0.0
6218,Sweden,SWE,2029,0.0
6219,Sweden,SWE,2030,0.0
6220,Sweden,SWE,2031,0.0
6221,Sweden,SWE,2032,0.0
6222,Sweden,SWE,2033,0.0
6223,Sweden,SWE,2034,0.0
6224,Sweden,SWE,2035,0.0
6225,Sweden,SWE,2036,0.0
6226,Sweden,SWE,2037,0.0
6227,Sweden,SWE,2038,0.0
6228,Sweden,SWE,2039,0.0
6229,Sweden,SWE,2040,0.0
6230,Sweden,SWE,2041,0.0
6231,Sweden,SWE,2042,0.0
6232,Sweden,SWE,2043,0.0
6233,Sweden,SWE,2044,0.0
6234,Sweden,SWE,2045,0.0
6235,Sweden,SWE,2046,0.0
6236,Sweden,SWE,2047,0.0
6237,Sweden,SWE,2048,0.0
6238,Sweden,SWE,2049,0.0
6239,Sweden,SWE,2050,0.0
6249,Switzerland,CHE,2020,0.04411620133700354
6250,Switzerland,CHE,2021,0.04411620133700354
6251,Switzerland,CHE,2022,0.04411620133700354
6252,Switzerland,CHE,2023,0.04411620133700354
6253,Switzerland,CHE,2024,0.04411620133700354
6254,Switzerland,CHE,2025,0.04411620133700354
6255,Switzerland,CHE,2026,0.04411620133700354
6256,Switzerland,CHE,2027,0.04411620133700354
6257,Switzerland,CHE,2028,0.04411620133700354
6258,Switzerland,CHE,2029,0.04411620133700354
6259,Switzerland,CHE,2030,0.04411620133700354
6260,Switzerland,CHE,2031,0.04411620133700354
