,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_kerosene
3950,Madagascar,MDG,2041,0.0013757647642424799
3951,Madagascar,MDG,2042,0.0013757647642424799
3952,Madagascar,MDG,2043,0.0013757647642424799
3953,Madagascar,MDG,2044,0.0013757647642424799
3954,Madagascar,MDG,2045,0.0013757647642424799
3955,Madagascar,MDG,2046,0.0013757647642424799
3956,Madagascar,MDG,2047,0.0013757647642424799
3957,Madagascar,MDG,2048,0.0013757647642424799
3958,Madagascar,MDG,2049,0.0013757647642424799
3959,Madagascar,MDG,2050,0.0013757647642424799
3969,Malawi,MWI,2020,0.0013757647642424799
3970,Malawi,MWI,2021,0.0013757647642424799
3971,Malawi,MWI,2022,0.0013757647642424799
3972,Malawi,MWI,2023,0.0013757647642424799
3973,Malawi,MWI,2024,0.0013757647642424799
3974,Malawi,MWI,2025,0.0013757647642424799
3975,Malawi,MWI,2026,0.0013757647642424799
3976,Malawi,MWI,2027,0.0013757647642424799
3977,Malawi,MWI,2028,0.0013757647642424799
3978,Malawi,MWI,2029,0.0013757647642424799
3979,Malawi,MWI,2030,0.0013757647642424799
3980,Malawi,MWI,2031,0.0013757647642424799
3981,Malawi,MWI,2032,0.0013757647642424799
3982,Malawi,MWI,2033,0.0013757647642424799
3983,Malawi,MWI,2034,0.0013757647642424799
3984,Malawi,MWI,2035,0.0013757647642424799
3985,Malawi,MWI,2036,0.0013757647642424799
3986,Malawi,MWI,2037,0.0013757647642424799
3987,Malawi,MWI,2038,0.0013757647642424799
3988,Malawi,MWI,2039,0.0013757647642424799
3989,Malawi,MWI,2040,0.0013757647642424799
3990,Malawi,MWI,2041,0.0013757647642424799
3991,Malawi,MWI,2042,0.0013757647642424799
3992,Malawi,MWI,2043,0.0013757647642424799
3993,Malawi,MWI,2044,0.0013757647642424799
3994,Malawi,MWI,2045,0.0013757647642424799
3995,Malawi,MWI,2046,0.0013757647642424799
3996,Malawi,MWI,2047,0.0013757647642424799
3997,Malawi,MWI,2048,0.0013757647642424799
3998,Malawi,MWI,2049,0.0013757647642424799
3999,Malawi,MWI,2050,0.0013757647642424799
4009,Malaysia,MYS,2020,0.0013757647642424799
4010,Malaysia,MYS,2021,0.0013757647642424799
4011,Malaysia,MYS,2022,0.0013757647642424799
4012,Malaysia,MYS,2023,0.0013757647642424799
4013,Malaysia,MYS,2024,0.0013757647642424799
4014,Malaysia,MYS,2025,0.0013757647642424799
4015,Malaysia,MYS,2026,0.0013757647642424799
4016,Malaysia,MYS,2027,0.0013757647642424799
4017,Malaysia,MYS,2028,0.0013757647642424799
4018,Malaysia,MYS,2029,0.0013757647642424799
4019,Malaysia,MYS,2030,0.0013757647642424799
4020,Malaysia,MYS,2031,0.0013757647642424799
4021,Malaysia,MYS,2032,0.0013757647642424799
4022,Malaysia,MYS,2033,0.0013757647642424799
4023,Malaysia,MYS,2034,0.0013757647642424799
4024,Malaysia,MYS,2035,0.0013757647642424799
4025,Malaysia,MYS,2036,0.0013757647642424799
4026,Malaysia,MYS,2037,0.0013757647642424799
4027,Malaysia,MYS,2038,0.0013757647642424799
4028,Malaysia,MYS,2039,0.0013757647642424799
4029,Malaysia,MYS,2040,0.0013757647642424799
4030,Malaysia,MYS,2041,0.0013757647642424799
4031,Malaysia,MYS,2042,0.0013757647642424799
4032,Malaysia,MYS,2043,0.0013757647642424799
4033,Malaysia,MYS,2044,0.0013757647642424799
4034,Malaysia,MYS,2045,0.0013757647642424799
4035,Malaysia,MYS,2046,0.0013757647642424799
4036,Malaysia,MYS,2047,0.0013757647642424799
4037,Malaysia,MYS,2048,0.0013757647642424799
4038,Malaysia,MYS,2049,0.0013757647642424799
4039,Malaysia,MYS,2050,0.0013757647642424799
4049,Maldives,MDV,2020,0.0013757647642424799
4050,Maldives,MDV,2021,0.0013757647642424799
4051,Maldives,MDV,2022,0.0013757647642424799
4052,Maldives,MDV,2023,0.0013757647642424799
4053,Maldives,MDV,2024,0.0013757647642424799
4054,Maldives,MDV,2025,0.0013757647642424799
4055,Maldives,MDV,2026,0.0013757647642424799
4056,Maldives,MDV,2027,0.0013757647642424799
4057,Maldives,MDV,2028,0.0013757647642424799
4058,Maldives,MDV,2029,0.0013757647642424799
4059,Maldives,MDV,2030,0.0013757647642424799
4060,Maldives,MDV,2031,0.0013757647642424799
4061,Maldives,MDV,2032,0.0013757647642424799
4062,Maldives,MDV,2033,0.0013757647642424799
4063,Maldives,MDV,2034,0.0013757647642424799
4064,Maldives,MDV,2035,0.0013757647642424799
4065,Maldives,MDV,2036,0.0013757647642424799
4066,Maldives,MDV,2037,0.0013757647642424799
4067,Maldives,MDV,2038,0.0013757647642424799
4068,Maldives,MDV,2039,0.0013757647642424799
4069,Maldives,MDV,2040,0.0013757647642424799
4070,Maldives,MDV,2041,0.0013757647642424799
4071,Maldives,MDV,2042,0.0013757647642424799
4072,Maldives,MDV,2043,0.0013757647642424799
4073,Maldives,MDV,2044,0.0013757647642424799
4074,Maldives,MDV,2045,0.0013757647642424799
4075,Maldives,MDV,2046,0.0013757647642424799
4076,Maldives,MDV,2047,0.0013757647642424799
4077,Maldives,MDV,2048,0.0013757647642424799
4078,Maldives,MDV,2049,0.0013757647642424799
4079,Maldives,MDV,2050,0.0013757647642424799
4089,Mali,MLI,2020,0.0013757647642424799
4090,Mali,MLI,2021,0.0013757647642424799
4091,Mali,MLI,2022,0.0013757647642424799
4092,Mali,MLI,2023,0.0013757647642424799
4093,Mali,MLI,2024,0.0013757647642424799
4094,Mali,MLI,2025,0.0013757647642424799
4095,Mali,MLI,2026,0.0013757647642424799
4096,Mali,MLI,2027,0.0013757647642424799
4097,Mali,MLI,2028,0.0013757647642424799
4098,Mali,MLI,2029,0.0013757647642424799
4099,Mali,MLI,2030,0.0013757647642424799
4100,Mali,MLI,2031,0.0013757647642424799
4101,Mali,MLI,2032,0.0013757647642424799
4102,Mali,MLI,2033,0.0013757647642424799
4103,Mali,MLI,2034,0.0013757647642424799
4104,Mali,MLI,2035,0.0013757647642424799
4105,Mali,MLI,2036,0.0013757647642424799
4106,Mali,MLI,2037,0.0013757647642424799
4107,Mali,MLI,2038,0.0013757647642424799
4108,Mali,MLI,2039,0.0013757647642424799
4109,Mali,MLI,2040,0.0013757647642424799
4110,Mali,MLI,2041,0.0013757647642424799
4111,Mali,MLI,2042,0.0013757647642424799
4112,Mali,MLI,2043,0.0013757647642424799
4113,Mali,MLI,2044,0.0013757647642424799
4114,Mali,MLI,2045,0.0013757647642424799
4115,Mali,MLI,2046,0.0013757647642424799
4116,Mali,MLI,2047,0.0013757647642424799
4117,Mali,MLI,2048,0.0013757647642424799
4118,Mali,MLI,2049,0.0013757647642424799
4119,Mali,MLI,2050,0.0013757647642424799
4129,Malta,MLT,2020,0.0
4130,Malta,MLT,2021,0.0
4131,Malta,MLT,2022,0.0
4132,Malta,MLT,2023,0.0
4133,Malta,MLT,2024,0.0
4134,Malta,MLT,2025,0.0
4135,Malta,MLT,2026,0.0
4136,Malta,MLT,2027,0.0
4137,Malta,MLT,2028,0.0
4138,Malta,MLT,2029,0.0
4139,Malta,MLT,2030,0.0
4140,Malta,MLT,2031,0.0
4141,Malta,MLT,2032,0.0
4142,Malta,MLT,2033,0.0
4143,Malta,MLT,2034,0.0
4144,Malta,MLT,2035,0.0
4145,Malta,MLT,2036,0.0
4146,Malta,MLT,2037,0.0
4147,Malta,MLT,2038,0.0
4148,Malta,MLT,2039,0.0
4149,Malta,MLT,2040,0.0
4150,Malta,MLT,2041,0.0
4151,Malta,MLT,2042,0.0
4152,Malta,MLT,2043,0.0
4153,Malta,MLT,2044,0.0
4154,Malta,MLT,2045,0.0
4155,Malta,MLT,2046,0.0
4156,Malta,MLT,2047,0.0
4157,Malta,MLT,2048,0.0
4158,Malta,MLT,2049,0.0
4159,Malta,MLT,2050,0.0
4169,Mauritania,MRT,2020,0.0013757647642424799
4170,Mauritania,MRT,2021,0.0013757647642424799
4171,Mauritania,MRT,2022,0.0013757647642424799
4172,Mauritania,MRT,2023,0.0013757647642424799
4173,Mauritania,MRT,2024,0.0013757647642424799
4174,Mauritania,MRT,2025,0.0013757647642424799
4175,Mauritania,MRT,2026,0.0013757647642424799
4176,Mauritania,MRT,2027,0.0013757647642424799
4177,Mauritania,MRT,2028,0.0013757647642424799
4178,Mauritania,MRT,2029,0.0013757647642424799
4179,Mauritania,MRT,2030,0.0013757647642424799
4180,Mauritania,MRT,2031,0.0013757647642424799
4181,Mauritania,MRT,2032,0.0013757647642424799
4182,Mauritania,MRT,2033,0.0013757647642424799
4183,Mauritania,MRT,2034,0.0013757647642424799
4184,Mauritania,MRT,2035,0.0013757647642424799
4185,Mauritania,MRT,2036,0.0013757647642424799
4186,Mauritania,MRT,2037,0.0013757647642424799
4187,Mauritania,MRT,2038,0.0013757647642424799
4188,Mauritania,MRT,2039,0.0013757647642424799
4189,Mauritania,MRT,2040,0.0013757647642424799
4190,Mauritania,MRT,2041,0.0013757647642424799
4191,Mauritania,MRT,2042,0.0013757647642424799
4192,Mauritania,MRT,2043,0.0013757647642424799
4193,Mauritania,MRT,2044,0.0013757647642424799
4194,Mauritania,MRT,2045,0.0013757647642424799
4195,Mauritania,MRT,2046,0.0013757647642424799
4196,Mauritania,MRT,2047,0.0013757647642424799
4197,Mauritania,MRT,2048,0.0013757647642424799
4198,Mauritania,MRT,2049,0.0013757647642424799
4199,Mauritania,MRT,2050,0.0013757647642424799
4209,Mauritius,MUS,2020,0.0013757647642424799
4210,Mauritius,MUS,2021,0.0013757647642424799
4211,Mauritius,MUS,2022,0.0013757647642424799
4212,Mauritius,MUS,2023,0.0013757647642424799
4213,Mauritius,MUS,2024,0.0013757647642424799
4214,Mauritius,MUS,2025,0.0013757647642424799
4215,Mauritius,MUS,2026,0.0013757647642424799
4216,Mauritius,MUS,2027,0.0013757647642424799
4217,Mauritius,MUS,2028,0.0013757647642424799
4218,Mauritius,MUS,2029,0.0013757647642424799
4219,Mauritius,MUS,2030,0.0013757647642424799
4220,Mauritius,MUS,2031,0.0013757647642424799
4221,Mauritius,MUS,2032,0.0013757647642424799
4222,Mauritius,MUS,2033,0.0013757647642424799
4223,Mauritius,MUS,2034,0.0013757647642424799
4224,Mauritius,MUS,2035,0.0013757647642424799
4225,Mauritius,MUS,2036,0.0013757647642424799
4226,Mauritius,MUS,2037,0.0013757647642424799
4227,Mauritius,MUS,2038,0.0013757647642424799
4228,Mauritius,MUS,2039,0.0013757647642424799
4229,Mauritius,MUS,2040,0.0013757647642424799
4230,Mauritius,MUS,2041,0.0013757647642424799
4231,Mauritius,MUS,2042,0.0013757647642424799
4232,Mauritius,MUS,2043,0.0013757647642424799
4233,Mauritius,MUS,2044,0.0013757647642424799
4234,Mauritius,MUS,2045,0.0013757647642424799
4235,Mauritius,MUS,2046,0.0013757647642424799
4236,Mauritius,MUS,2047,0.0013757647642424799
4237,Mauritius,MUS,2048,0.0013757647642424799
4238,Mauritius,MUS,2049,0.0013757647642424799
4239,Mauritius,MUS,2050,0.0013757647642424799
4249,Mexico,MEX,2020,0.015514556127950163
4250,Mexico,MEX,2021,0.015514556127950163
4251,Mexico,MEX,2022,0.015514556127950163
4252,Mexico,MEX,2023,0.015514556127950163
4253,Mexico,MEX,2024,0.015514556127950163
4254,Mexico,MEX,2025,0.015514556127950163
4255,Mexico,MEX,2026,0.015514556127950163
4256,Mexico,MEX,2027,0.015514556127950163
4257,Mexico,MEX,2028,0.015514556127950163
4258,Mexico,MEX,2029,0.015514556127950163
4259,Mexico,MEX,2030,0.015514556127950163
4260,Mexico,MEX,2031,0.015514556127950163
4261,Mexico,MEX,2032,0.015514556127950163
4262,Mexico,MEX,2033,0.015514556127950163
4263,Mexico,MEX,2034,0.015514556127950163
4264,Mexico,MEX,2035,0.015514556127950163
4265,Mexico,MEX,2036,0.015514556127950163
4266,Mexico,MEX,2037,0.015514556127950163
4267,Mexico,MEX,2038,0.015514556127950163
4268,Mexico,MEX,2039,0.015514556127950163
4269,Mexico,MEX,2040,0.015514556127950163
4270,Mexico,MEX,2041,0.015514556127950163
4271,Mexico,MEX,2042,0.015514556127950163
4272,Mexico,MEX,2043,0.015514556127950163
4273,Mexico,MEX,2044,0.015514556127950163
4274,Mexico,MEX,2045,0.015514556127950163
4275,Mexico,MEX,2046,0.015514556127950163
4276,Mexico,MEX,2047,0.015514556127950163
4277,Mexico,MEX,2048,0.015514556127950163
4278,Mexico,MEX,2049,0.015514556127950163
4279,Mexico,MEX,2050,0.015514556127950163
4289,Moldova,MDA,2020,0.0013757647642424799
4290,Moldova,MDA,2021,0.0013757647642424799
4291,Moldova,MDA,2022,0.0013757647642424799
4292,Moldova,MDA,2023,0.0013757647642424799
4293,Moldova,MDA,2024,0.0013757647642424799
4294,Moldova,MDA,2025,0.0013757647642424799
4295,Moldova,MDA,2026,0.0013757647642424799
4296,Moldova,MDA,2027,0.0013757647642424799
4297,Moldova,MDA,2028,0.0013757647642424799
4298,Moldova,MDA,2029,0.0013757647642424799
4299,Moldova,MDA,2030,0.0013757647642424799
4300,Moldova,MDA,2031,0.0013757647642424799
4301,Moldova,MDA,2032,0.0013757647642424799
4302,Moldova,MDA,2033,0.0013757647642424799
4303,Moldova,MDA,2034,0.0013757647642424799
4304,Moldova,MDA,2035,0.0013757647642424799
4305,Moldova,MDA,2036,0.0013757647642424799
4306,Moldova,MDA,2037,0.0013757647642424799
4307,Moldova,MDA,2038,0.0013757647642424799
4308,Moldova,MDA,2039,0.0013757647642424799
4309,Moldova,MDA,2040,0.0013757647642424799
4310,Moldova,MDA,2041,0.0013757647642424799
4311,Moldova,MDA,2042,0.0013757647642424799
4312,Moldova,MDA,2043,0.0013757647642424799
4313,Moldova,MDA,2044,0.0013757647642424799
4314,Moldova,MDA,2045,0.0013757647642424799
4315,Moldova,MDA,2046,0.0013757647642424799
4316,Moldova,MDA,2047,0.0013757647642424799
4317,Moldova,MDA,2048,0.0013757647642424799
4318,Moldova,MDA,2049,0.0013757647642424799
4319,Moldova,MDA,2050,0.0013757647642424799
4329,Mongolia,MNG,2020,0.0013757647642424799
4330,Mongolia,MNG,2021,0.0013757647642424799
4331,Mongolia,MNG,2022,0.0013757647642424799
4332,Mongolia,MNG,2023,0.0013757647642424799
4333,Mongolia,MNG,2024,0.0013757647642424799
4334,Mongolia,MNG,2025,0.0013757647642424799
4335,Mongolia,MNG,2026,0.0013757647642424799
4336,Mongolia,MNG,2027,0.0013757647642424799
4337,Mongolia,MNG,2028,0.0013757647642424799
4338,Mongolia,MNG,2029,0.0013757647642424799
4339,Mongolia,MNG,2030,0.0013757647642424799
4340,Mongolia,MNG,2031,0.0013757647642424799
4341,Mongolia,MNG,2032,0.0013757647642424799
4342,Mongolia,MNG,2033,0.0013757647642424799
4343,Mongolia,MNG,2034,0.0013757647642424799
4344,Mongolia,MNG,2035,0.0013757647642424799
4345,Mongolia,MNG,2036,0.0013757647642424799
4346,Mongolia,MNG,2037,0.0013757647642424799
4347,Mongolia,MNG,2038,0.0013757647642424799
4348,Mongolia,MNG,2039,0.0013757647642424799
4349,Mongolia,MNG,2040,0.0013757647642424799
4350,Mongolia,MNG,2041,0.0013757647642424799
4351,Mongolia,MNG,2042,0.0013757647642424799
4352,Mongolia,MNG,2043,0.0013757647642424799
4353,Mongolia,MNG,2044,0.0013757647642424799
4354,Mongolia,MNG,2045,0.0013757647642424799
4355,Mongolia,MNG,2046,0.0013757647642424799
4356,Mongolia,MNG,2047,0.0013757647642424799
4357,Mongolia,MNG,2048,0.0013757647642424799
4358,Mongolia,MNG,2049,0.0013757647642424799
4359,Mongolia,MNG,2050,0.0013757647642424799
4369,Montenegro,MNE,2020,0.0013757647642424799
4370,Montenegro,MNE,2021,0.0013757647642424799
4371,Montenegro,MNE,2022,0.0013757647642424799
4372,Montenegro,MNE,2023,0.0013757647642424799
4373,Montenegro,MNE,2024,0.0013757647642424799
4374,Montenegro,MNE,2025,0.0013757647642424799
4375,Montenegro,MNE,2026,0.0013757647642424799
4376,Montenegro,MNE,2027,0.0013757647642424799
4377,Montenegro,MNE,2028,0.0013757647642424799
4378,Montenegro,MNE,2029,0.0013757647642424799
4379,Montenegro,MNE,2030,0.0013757647642424799
4380,Montenegro,MNE,2031,0.0013757647642424799
4381,Montenegro,MNE,2032,0.0013757647642424799
4382,Montenegro,MNE,2033,0.0013757647642424799
4383,Montenegro,MNE,2034,0.0013757647642424799
4384,Montenegro,MNE,2035,0.0013757647642424799
4385,Montenegro,MNE,2036,0.0013757647642424799
4386,Montenegro,MNE,2037,0.0013757647642424799
4387,Montenegro,MNE,2038,0.0013757647642424799
4388,Montenegro,MNE,2039,0.0013757647642424799
4389,Montenegro,MNE,2040,0.0013757647642424799
4390,Montenegro,MNE,2041,0.0013757647642424799
4391,Montenegro,MNE,2042,0.0013757647642424799
4392,Montenegro,MNE,2043,0.0013757647642424799
4393,Montenegro,MNE,2044,0.0013757647642424799
4394,Montenegro,MNE,2045,0.0013757647642424799
4395,Montenegro,MNE,2046,0.0013757647642424799
4396,Montenegro,MNE,2047,0.0013757647642424799
4397,Montenegro,MNE,2048,0.0013757647642424799
4398,Montenegro,MNE,2049,0.0013757647642424799
4399,Montenegro,MNE,2050,0.0013757647642424799
4409,Morocco,MAR,2020,0.0
4410,Morocco,MAR,2021,0.0
4411,Morocco,MAR,2022,0.0
4412,Morocco,MAR,2023,0.0
4413,Morocco,MAR,2024,0.0
4414,Morocco,MAR,2025,0.0
4415,Morocco,MAR,2026,0.0
4416,Morocco,MAR,2027,0.0
4417,Morocco,MAR,2028,0.0
4418,Morocco,MAR,2029,0.0
4419,Morocco,MAR,2030,0.0
4420,Morocco,MAR,2031,0.0
4421,Morocco,MAR,2032,0.0
4422,Morocco,MAR,2033,0.0
4423,Morocco,MAR,2034,0.0
4424,Morocco,MAR,2035,0.0
4425,Morocco,MAR,2036,0.0
4426,Morocco,MAR,2037,0.0
4427,Morocco,MAR,2038,0.0
4428,Morocco,MAR,2039,0.0
4429,Morocco,MAR,2040,0.0
4430,Morocco,MAR,2041,0.0
4431,Morocco,MAR,2042,0.0
4432,Morocco,MAR,2043,0.0
4433,Morocco,MAR,2044,0.0
4434,Morocco,MAR,2045,0.0
4435,Morocco,MAR,2046,0.0
4436,Morocco,MAR,2047,0.0
4437,Morocco,MAR,2048,0.0
4438,Morocco,MAR,2049,0.0
4439,Morocco,MAR,2050,0.0
4449,Mozambique,MOZ,2020,0.0013757647642424799
4450,Mozambique,MOZ,2021,0.0013757647642424799
4451,Mozambique,MOZ,2022,0.0013757647642424799
4452,Mozambique,MOZ,2023,0.0013757647642424799
4453,Mozambique,MOZ,2024,0.0013757647642424799
4454,Mozambique,MOZ,2025,0.0013757647642424799
4455,Mozambique,MOZ,2026,0.0013757647642424799
4456,Mozambique,MOZ,2027,0.0013757647642424799
4457,Mozambique,MOZ,2028,0.0013757647642424799
4458,Mozambique,MOZ,2029,0.0013757647642424799
4459,Mozambique,MOZ,2030,0.0013757647642424799
4460,Mozambique,MOZ,2031,0.0013757647642424799
4461,Mozambique,MOZ,2032,0.0013757647642424799
4462,Mozambique,MOZ,2033,0.0013757647642424799
4463,Mozambique,MOZ,2034,0.0013757647642424799
4464,Mozambique,MOZ,2035,0.0013757647642424799
4465,Mozambique,MOZ,2036,0.0013757647642424799
4466,Mozambique,MOZ,2037,0.0013757647642424799
4467,Mozambique,MOZ,2038,0.0013757647642424799
4468,Mozambique,MOZ,2039,0.0013757647642424799
4469,Mozambique,MOZ,2040,0.0013757647642424799
4470,Mozambique,MOZ,2041,0.0013757647642424799
4471,Mozambique,MOZ,2042,0.0013757647642424799
4472,Mozambique,MOZ,2043,0.0013757647642424799
4473,Mozambique,MOZ,2044,0.0013757647642424799
4474,Mozambique,MOZ,2045,0.0013757647642424799
4475,Mozambique,MOZ,2046,0.0013757647642424799
4476,Mozambique,MOZ,2047,0.0013757647642424799
4477,Mozambique,MOZ,2048,0.0013757647642424799
4478,Mozambique,MOZ,2049,0.0013757647642424799
4479,Mozambique,MOZ,2050,0.0013757647642424799
4489,Myanmar,MMR,2020,0.0013757647642424799
4490,Myanmar,MMR,2021,0.0013757647642424799
4491,Myanmar,MMR,2022,0.0013757647642424799
4492,Myanmar,MMR,2023,0.0013757647642424799
4493,Myanmar,MMR,2024,0.0013757647642424799
4494,Myanmar,MMR,2025,0.0013757647642424799
4495,Myanmar,MMR,2026,0.0013757647642424799
4496,Myanmar,MMR,2027,0.0013757647642424799
4497,Myanmar,MMR,2028,0.0013757647642424799
4498,Myanmar,MMR,2029,0.0013757647642424799
4499,Myanmar,MMR,2030,0.0013757647642424799
4500,Myanmar,MMR,2031,0.0013757647642424799
4501,Myanmar,MMR,2032,0.0013757647642424799
4502,Myanmar,MMR,2033,0.0013757647642424799
4503,Myanmar,MMR,2034,0.0013757647642424799
4504,Myanmar,MMR,2035,0.0013757647642424799
4505,Myanmar,MMR,2036,0.0013757647642424799
4506,Myanmar,MMR,2037,0.0013757647642424799
4507,Myanmar,MMR,2038,0.0013757647642424799
4508,Myanmar,MMR,2039,0.0013757647642424799
4509,Myanmar,MMR,2040,0.0013757647642424799
4510,Myanmar,MMR,2041,0.0013757647642424799
4511,Myanmar,MMR,2042,0.0013757647642424799
4512,Myanmar,MMR,2043,0.0013757647642424799
4513,Myanmar,MMR,2044,0.0013757647642424799
4514,Myanmar,MMR,2045,0.0013757647642424799
4515,Myanmar,MMR,2046,0.0013757647642424799
4516,Myanmar,MMR,2047,0.0013757647642424799
4517,Myanmar,MMR,2048,0.0013757647642424799
4518,Myanmar,MMR,2049,0.0013757647642424799
4519,Myanmar,MMR,2050,0.0013757647642424799
4529,Namibia,NAM,2020,0.0013757647642424799
4530,Namibia,NAM,2021,0.0013757647642424799
4531,Namibia,NAM,2022,0.0013757647642424799
4532,Namibia,NAM,2023,0.0013757647642424799
4533,Namibia,NAM,2024,0.0013757647642424799
4534,Namibia,NAM,2025,0.0013757647642424799
4535,Namibia,NAM,2026,0.0013757647642424799
4536,Namibia,NAM,2027,0.0013757647642424799
4537,Namibia,NAM,2028,0.0013757647642424799
4538,Namibia,NAM,2029,0.0013757647642424799
4539,Namibia,NAM,2030,0.0013757647642424799
4540,Namibia,NAM,2031,0.0013757647642424799
4541,Namibia,NAM,2032,0.0013757647642424799
4542,Namibia,NAM,2033,0.0013757647642424799
4543,Namibia,NAM,2034,0.0013757647642424799
4544,Namibia,NAM,2035,0.0013757647642424799
4545,Namibia,NAM,2036,0.0013757647642424799
4546,Namibia,NAM,2037,0.0013757647642424799
4547,Namibia,NAM,2038,0.0013757647642424799
4548,Namibia,NAM,2039,0.0013757647642424799
4549,Namibia,NAM,2040,0.0013757647642424799
4550,Namibia,NAM,2041,0.0013757647642424799
4551,Namibia,NAM,2042,0.0013757647642424799
4552,Namibia,NAM,2043,0.0013757647642424799
4553,Namibia,NAM,2044,0.0013757647642424799
4554,Namibia,NAM,2045,0.0013757647642424799
4555,Namibia,NAM,2046,0.0013757647642424799
4556,Namibia,NAM,2047,0.0013757647642424799
4557,Namibia,NAM,2048,0.0013757647642424799
4558,Namibia,NAM,2049,0.0013757647642424799
4559,Namibia,NAM,2050,0.0013757647642424799
4569,Nepal,NPL,2020,0.0013757647642424799
4570,Nepal,NPL,2021,0.0013757647642424799
4571,Nepal,NPL,2022,0.0013757647642424799
4572,Nepal,NPL,2023,0.0013757647642424799
4573,Nepal,NPL,2024,0.0013757647642424799
4574,Nepal,NPL,2025,0.0013757647642424799
4575,Nepal,NPL,2026,0.0013757647642424799
4576,Nepal,NPL,2027,0.0013757647642424799
4577,Nepal,NPL,2028,0.0013757647642424799
4578,Nepal,NPL,2029,0.0013757647642424799
4579,Nepal,NPL,2030,0.0013757647642424799
4580,Nepal,NPL,2031,0.0013757647642424799
4581,Nepal,NPL,2032,0.0013757647642424799
4582,Nepal,NPL,2033,0.0013757647642424799
4583,Nepal,NPL,2034,0.0013757647642424799
4584,Nepal,NPL,2035,0.0013757647642424799
4585,Nepal,NPL,2036,0.0013757647642424799
4586,Nepal,NPL,2037,0.0013757647642424799
4587,Nepal,NPL,2038,0.0013757647642424799
4588,Nepal,NPL,2039,0.0013757647642424799
4589,Nepal,NPL,2040,0.0013757647642424799
4590,Nepal,NPL,2041,0.0013757647642424799
4591,Nepal,NPL,2042,0.0013757647642424799
4592,Nepal,NPL,2043,0.0013757647642424799
4593,Nepal,NPL,2044,0.0013757647642424799
4594,Nepal,NPL,2045,0.0013757647642424799
4595,Nepal,NPL,2046,0.0013757647642424799
4596,Nepal,NPL,2047,0.0013757647642424799
4597,Nepal,NPL,2048,0.0013757647642424799
4598,Nepal,NPL,2049,0.0013757647642424799
4599,Nepal,NPL,2050,0.0013757647642424799
4609,Netherlands,NLD,2020,0.001692047377326565
4610,Netherlands,NLD,2021,0.001692047377326565
4611,Netherlands,NLD,2022,0.001692047377326565
4612,Netherlands,NLD,2023,0.001692047377326565
4613,Netherlands,NLD,2024,0.001692047377326565
4614,Netherlands,NLD,2025,0.001692047377326565
4615,Netherlands,NLD,2026,0.001692047377326565
4616,Netherlands,NLD,2027,0.001692047377326565
4617,Netherlands,NLD,2028,0.001692047377326565
4618,Netherlands,NLD,2029,0.001692047377326565
4619,Netherlands,NLD,2030,0.001692047377326565
4620,Netherlands,NLD,2031,0.001692047377326565
4621,Netherlands,NLD,2032,0.001692047377326565
4622,Netherlands,NLD,2033,0.001692047377326565
4623,Netherlands,NLD,2034,0.001692047377326565
4624,Netherlands,NLD,2035,0.001692047377326565
4625,Netherlands,NLD,2036,0.001692047377326565
4626,Netherlands,NLD,2037,0.001692047377326565
4627,Netherlands,NLD,2038,0.001692047377326565
4628,Netherlands,NLD,2039,0.001692047377326565
4629,Netherlands,NLD,2040,0.001692047377326565
4630,Netherlands,NLD,2041,0.001692047377326565
4631,Netherlands,NLD,2042,0.001692047377326565
4632,Netherlands,NLD,2043,0.001692047377326565
4633,Netherlands,NLD,2044,0.001692047377326565
4634,Netherlands,NLD,2045,0.001692047377326565
4635,Netherlands,NLD,2046,0.001692047377326565
4636,Netherlands,NLD,2047,0.001692047377326565
4637,Netherlands,NLD,2048,0.001692047377326565
4638,Netherlands,NLD,2049,0.001692047377326565
4639,Netherlands,NLD,2050,0.001692047377326565
4649,New Caledonia,NCL,2020,0.0013757647642424799
4650,New Caledonia,NCL,2021,0.0013757647642424799
4651,New Caledonia,NCL,2022,0.0013757647642424799
4652,New Caledonia,NCL,2023,0.0013757647642424799
4653,New Caledonia,NCL,2024,0.0013757647642424799
4654,New Caledonia,NCL,2025,0.0013757647642424799
4655,New Caledonia,NCL,2026,0.0013757647642424799
4656,New Caledonia,NCL,2027,0.0013757647642424799
4657,New Caledonia,NCL,2028,0.0013757647642424799
4658,New Caledonia,NCL,2029,0.0013757647642424799
4659,New Caledonia,NCL,2030,0.0013757647642424799
4660,New Caledonia,NCL,2031,0.0013757647642424799
4661,New Caledonia,NCL,2032,0.0013757647642424799
4662,New Caledonia,NCL,2033,0.0013757647642424799
4663,New Caledonia,NCL,2034,0.0013757647642424799
4664,New Caledonia,NCL,2035,0.0013757647642424799
4665,New Caledonia,NCL,2036,0.0013757647642424799
4666,New Caledonia,NCL,2037,0.0013757647642424799
4667,New Caledonia,NCL,2038,0.0013757647642424799
4668,New Caledonia,NCL,2039,0.0013757647642424799
4669,New Caledonia,NCL,2040,0.0013757647642424799
4670,New Caledonia,NCL,2041,0.0013757647642424799
4671,New Caledonia,NCL,2042,0.0013757647642424799
4672,New Caledonia,NCL,2043,0.0013757647642424799
4673,New Caledonia,NCL,2044,0.0013757647642424799
4674,New Caledonia,NCL,2045,0.0013757647642424799
4675,New Caledonia,NCL,2046,0.0013757647642424799
