Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_geothermal_mm_usd_per_mwh
Algeria,GBR,2024,10.60674317
Algeria,GBR,2025,10.36448482
Algeria,GBR,2026,10.12775966
Algeria,GBR,2027,9.896441312
Algeria,GBR,2028,9.67040628
Algeria,GBR,2029,9.449533896
Algeria,GBR,2030,9.233706243
Algeria,GBR,2031,9.022808101
Algeria,GBR,2032,8.816726879
Algeria,GBR,2033,8.615352559
Algeria,GBR,2034,8.418577635
Algeria,GBR,2035,8.226297056
Algeria,GBR,2036,8.038408171
Algeria,GBR,2037,7.854810675
Algeria,GBR,2038,7.675406551
Algeria,GBR,2039,7.500100023
Algeria,GBR,2040,7.328797502
Algeria,GBR,2041,7.161407536
Algeria,GBR,2042,6.997840761
Algeria,GBR,2043,6.838009858
Algeria,GBR,2044,6.681829497
Algeria,GBR,2045,6.5292163
Algeria,GBR,2046,6.380088794
Algeria,GBR,2047,6.234367364
Algeria,GBR,2048,6.091974217
Algeria,GBR,2049,5.952833333
Algeria,GBR,2050,5.816870432
Algeria,GEO,2021,11.36802586
Algeria,GEO,2022,11.10837979
Algeria,GEO,2023,10.85466404
Algeria,GEO,2024,10.60674317
Algeria,GEO,2025,10.36448482
Algeria,GEO,2026,10.12775966
Algeria,GEO,2027,9.896441312
Algeria,GEO,2028,9.67040628
Algeria,GEO,2029,9.449533896
Algeria,GEO,2030,9.233706243
Algeria,GEO,2031,9.022808101
Algeria,GEO,2032,8.816726879
Algeria,GEO,2033,8.615352559
Algeria,GEO,2034,8.418577635
Algeria,GEO,2035,8.226297056
Algeria,GEO,2036,8.038408171
Algeria,GEO,2037,7.854810675
Algeria,GEO,2038,7.675406551
Algeria,GEO,2039,7.500100023
Algeria,GEO,2040,7.328797502
Algeria,GEO,2041,7.161407536
Algeria,GEO,2042,6.997840761
Algeria,GEO,2043,6.838009858
Algeria,GEO,2044,6.681829497
Algeria,GEO,2045,6.5292163
Algeria,GEO,2046,6.380088794
Algeria,GEO,2047,6.234367364
Algeria,GEO,2048,6.091974217
Algeria,GEO,2049,5.952833333
Algeria,GEO,2050,5.816870432
Algeria,GGY,2021,11.36802586
Algeria,GGY,2022,11.10837979
Algeria,GGY,2023,10.85466404
Algeria,GGY,2024,10.60674317
Algeria,GGY,2025,10.36448482
Algeria,GGY,2026,10.12775966
Algeria,GGY,2027,9.896441312
Algeria,GGY,2028,9.67040628
Algeria,GGY,2029,9.449533896
Algeria,GGY,2030,9.233706243
Algeria,GGY,2031,9.022808101
Algeria,GGY,2032,8.816726879
Algeria,GGY,2033,8.615352559
Algeria,GGY,2034,8.418577635
Algeria,GGY,2035,8.226297056
Algeria,GGY,2036,8.038408171
Algeria,GGY,2037,7.854810675
Algeria,GGY,2038,7.675406551
Algeria,GGY,2039,7.500100023
Algeria,GGY,2040,7.328797502
Algeria,GGY,2041,7.161407536
Algeria,GGY,2042,6.997840761
Algeria,GGY,2043,6.838009858
Algeria,GGY,2044,6.681829497
Algeria,GGY,2045,6.5292163
Algeria,GGY,2046,6.380088794
Algeria,GGY,2047,6.234367364
Algeria,GGY,2048,6.091974217
Algeria,GGY,2049,5.952833333
Algeria,GGY,2050,5.816870432
Algeria,GHA,2021,11.36802586
Algeria,GHA,2022,11.10837979
Algeria,GHA,2023,10.85466404
Algeria,GHA,2024,10.60674317
Algeria,GHA,2025,10.36448482
Algeria,GHA,2026,10.12775966
Algeria,GHA,2027,9.896441312
Algeria,GHA,2028,9.67040628
Algeria,GHA,2029,9.449533896
Algeria,GHA,2030,9.233706243
Algeria,GHA,2031,9.022808101
Algeria,GHA,2032,8.816726879
Algeria,GHA,2033,8.615352559
Algeria,GHA,2034,8.418577635
Algeria,GHA,2035,8.226297056
Algeria,GHA,2036,8.038408171
Algeria,GHA,2037,7.854810675
Algeria,GHA,2038,7.675406551
Algeria,GHA,2039,7.500100023
Algeria,GHA,2040,7.328797502
Algeria,GHA,2041,7.161407536
Algeria,GHA,2042,6.997840761
Algeria,GHA,2043,6.838009858
Algeria,GHA,2044,6.681829497
Algeria,GHA,2045,6.5292163
Algeria,GHA,2046,6.380088794
Algeria,GHA,2047,6.234367364
Algeria,GHA,2048,6.091974217
Algeria,GHA,2049,5.952833333
Algeria,GHA,2050,5.816870432
Algeria,GIB,2021,11.36802586
Algeria,GIB,2022,11.10837979
Algeria,GIB,2023,10.85466404
Algeria,GIB,2024,10.60674317
Algeria,GIB,2025,10.36448482
Algeria,GIB,2026,10.12775966
Algeria,GIB,2027,9.896441312
Algeria,GIB,2028,9.67040628
Algeria,GIB,2029,9.449533896
Algeria,GIB,2030,9.233706243
Algeria,GIB,2031,9.022808101
Algeria,GIB,2032,8.816726879
Algeria,GIB,2033,8.615352559
Algeria,GIB,2034,8.418577635
Algeria,GIB,2035,8.226297056
Algeria,GIB,2036,8.038408171
Algeria,GIB,2037,7.854810675
Algeria,GIB,2038,7.675406551
Algeria,GIB,2039,7.500100023
Algeria,GIB,2040,7.328797502
Algeria,GIB,2041,7.161407536
Algeria,GIB,2042,6.997840761
Algeria,GIB,2043,6.838009858
Algeria,GIB,2044,6.681829497
Algeria,GIB,2045,6.5292163
Algeria,GIB,2046,6.380088794
Algeria,GIB,2047,6.234367364
Algeria,GIB,2048,6.091974217
Algeria,GIB,2049,5.952833333
Algeria,GIB,2050,5.816870432
American Samoa,GIN,2021,11.36802586
American Samoa,GIN,2022,11.10837979
American Samoa,GIN,2023,10.85466404
American Samoa,GIN,2024,10.60674317
American Samoa,GIN,2025,10.36448482
American Samoa,GIN,2026,10.12775966
American Samoa,GIN,2027,9.896441312
American Samoa,GIN,2028,9.67040628
American Samoa,GIN,2029,9.449533896
American Samoa,GIN,2030,9.233706243
American Samoa,GIN,2031,9.022808101
American Samoa,GIN,2032,8.816726879
American Samoa,GIN,2033,8.615352559
American Samoa,GIN,2034,8.418577635
American Samoa,GIN,2035,8.226297056
American Samoa,GIN,2036,8.038408171
American Samoa,GIN,2037,7.854810675
American Samoa,GIN,2038,7.675406551
American Samoa,GIN,2039,7.500100023
American Samoa,GIN,2040,7.328797502
American Samoa,GIN,2041,7.161407536
American Samoa,GIN,2042,6.997840761
American Samoa,GIN,2043,6.838009858
American Samoa,GIN,2044,6.681829497
American Samoa,GIN,2045,6.5292163
American Samoa,GIN,2046,6.380088794
American Samoa,GIN,2047,6.234367364
American Samoa,GIN,2048,6.091974217
American Samoa,GIN,2049,5.952833333
American Samoa,GIN,2050,5.816870432
American Samoa,GLP,2021,11.36802586
American Samoa,GLP,2022,11.10837979
American Samoa,GLP,2023,10.85466404
American Samoa,GLP,2024,10.60674317
American Samoa,GLP,2025,10.36448482
American Samoa,GLP,2026,10.12775966
American Samoa,GLP,2027,9.896441312
American Samoa,GLP,2028,9.67040628
American Samoa,GLP,2029,9.449533896
American Samoa,GLP,2030,9.233706243
American Samoa,GLP,2031,9.022808101
American Samoa,GLP,2032,8.816726879
American Samoa,GLP,2033,8.615352559
American Samoa,GLP,2034,8.418577635
American Samoa,GLP,2035,8.226297056
American Samoa,GLP,2036,8.038408171
American Samoa,GLP,2037,7.854810675
American Samoa,GLP,2038,7.675406551
American Samoa,GLP,2039,7.500100023
American Samoa,GLP,2040,7.328797502
American Samoa,GLP,2041,7.161407536
American Samoa,GLP,2042,6.997840761
American Samoa,GLP,2043,6.838009858
American Samoa,GLP,2044,6.681829497
American Samoa,GLP,2045,6.5292163
American Samoa,GLP,2046,6.380088794
American Samoa,GLP,2047,6.234367364
American Samoa,GLP,2048,6.091974217
American Samoa,GLP,2049,5.952833333
American Samoa,GLP,2050,5.816870432
American Samoa,GMB,2021,11.36802586
American Samoa,GMB,2022,11.10837979
American Samoa,GMB,2023,10.85466404
American Samoa,GMB,2024,10.60674317
American Samoa,GMB,2025,10.36448482
American Samoa,GMB,2026,10.12775966
American Samoa,GMB,2027,9.896441312
American Samoa,GMB,2028,9.67040628
American Samoa,GMB,2029,9.449533896
American Samoa,GMB,2030,9.233706243
American Samoa,GMB,2031,9.022808101
American Samoa,GMB,2032,8.816726879
American Samoa,GMB,2033,8.615352559
American Samoa,GMB,2034,8.418577635
American Samoa,GMB,2035,8.226297056
American Samoa,GMB,2036,8.038408171
American Samoa,GMB,2037,7.854810675
American Samoa,GMB,2038,7.675406551
American Samoa,GMB,2039,7.500100023
American Samoa,GMB,2040,7.328797502
American Samoa,GMB,2041,7.161407536
American Samoa,GMB,2042,6.997840761
American Samoa,GMB,2043,6.838009858
American Samoa,GMB,2044,6.681829497
American Samoa,GMB,2045,6.5292163
American Samoa,GMB,2046,6.380088794
American Samoa,GMB,2047,6.234367364
American Samoa,GMB,2048,6.091974217
American Samoa,GMB,2049,5.952833333
American Samoa,GMB,2050,5.816870432
American Samoa,GNB,2021,11.36802586
American Samoa,GNB,2022,11.10837979
American Samoa,GNB,2023,10.85466404
American Samoa,GNB,2024,10.60674317
American Samoa,GNB,2025,10.36448482
American Samoa,GNB,2026,10.12775966
American Samoa,GNB,2027,9.896441312
American Samoa,GNB,2028,9.67040628
American Samoa,GNB,2029,9.449533896
American Samoa,GNB,2030,9.233706243
American Samoa,GNB,2031,9.022808101
American Samoa,GNB,2032,8.816726879
American Samoa,GNB,2033,8.615352559
American Samoa,GNB,2034,8.418577635
American Samoa,GNB,2035,8.226297056
American Samoa,GNB,2036,8.038408171
American Samoa,GNB,2037,7.854810675
American Samoa,GNB,2038,7.675406551
American Samoa,GNB,2039,7.500100023
American Samoa,GNB,2040,7.328797502
American Samoa,GNB,2041,7.161407536
American Samoa,GNB,2042,6.997840761
American Samoa,GNB,2043,6.838009858
American Samoa,GNB,2044,6.681829497
American Samoa,GNB,2045,6.5292163
American Samoa,GNB,2046,6.380088794
American Samoa,GNB,2047,6.234367364
American Samoa,GNB,2048,6.091974217
American Samoa,GNB,2049,5.952833333
American Samoa,GNB,2050,5.816870432
American Samoa,GNQ,2021,11.36802586
American Samoa,GNQ,2022,11.10837979
American Samoa,GNQ,2023,10.85466404
American Samoa,GNQ,2024,10.60674317
American Samoa,GNQ,2025,10.36448482
American Samoa,GNQ,2026,10.12775966
American Samoa,GNQ,2027,9.896441312
American Samoa,GNQ,2028,9.67040628
American Samoa,GNQ,2029,9.449533896
American Samoa,GNQ,2030,9.233706243
American Samoa,GNQ,2031,9.022808101
American Samoa,GNQ,2032,8.816726879
American Samoa,GNQ,2033,8.615352559
American Samoa,GNQ,2034,8.418577635
American Samoa,GNQ,2035,8.226297056
American Samoa,GNQ,2036,8.038408171
American Samoa,GNQ,2037,7.854810675
American Samoa,GNQ,2038,7.675406551
American Samoa,GNQ,2039,7.500100023
American Samoa,GNQ,2040,7.328797502
American Samoa,GNQ,2041,7.161407536
American Samoa,GNQ,2042,6.997840761
American Samoa,GNQ,2043,6.838009858
American Samoa,GNQ,2044,6.681829497
American Samoa,GNQ,2045,6.5292163
American Samoa,GNQ,2046,6.380088794
American Samoa,GNQ,2047,6.234367364
American Samoa,GNQ,2048,6.091974217
American Samoa,GNQ,2049,5.952833333
American Samoa,GNQ,2050,5.816870432
American Samoa,GRC,2021,11.36802586
American Samoa,GRC,2022,11.10837979
American Samoa,GRC,2023,10.85466404
American Samoa,GRC,2024,10.60674317
American Samoa,GRC,2025,10.36448482
American Samoa,GRC,2026,10.12775966
American Samoa,GRC,2027,9.896441312
American Samoa,GRC,2028,9.67040628
American Samoa,GRC,2029,9.449533896
American Samoa,GRC,2030,9.233706243
American Samoa,GRC,2031,9.022808101
American Samoa,GRC,2032,8.816726879
American Samoa,GRC,2033,8.615352559
American Samoa,GRC,2034,8.418577635
American Samoa,GRC,2035,8.226297056
American Samoa,GRC,2036,8.038408171
American Samoa,GRC,2037,7.854810675
American Samoa,GRC,2038,7.675406551
American Samoa,GRC,2039,7.500100023
American Samoa,GRC,2040,7.328797502
American Samoa,GRC,2041,7.161407536
American Samoa,GRC,2042,6.997840761
American Samoa,GRC,2043,6.838009858
American Samoa,GRC,2044,6.681829497
American Samoa,GRC,2045,6.5292163
American Samoa,GRC,2046,6.380088794
American Samoa,GRC,2047,6.234367364
American Samoa,GRC,2048,6.091974217
American Samoa,GRC,2049,5.952833333
American Samoa,GRC,2050,5.816870432
American Samoa,GRD,2021,11.36802586
American Samoa,GRD,2022,11.10837979
American Samoa,GRD,2023,10.85466404
American Samoa,GRD,2024,10.60674317
American Samoa,GRD,2025,10.36448482
American Samoa,GRD,2026,10.12775966
American Samoa,GRD,2027,9.896441312
American Samoa,GRD,2028,9.67040628
American Samoa,GRD,2029,9.449533896
American Samoa,GRD,2030,9.233706243
American Samoa,GRD,2031,9.022808101
American Samoa,GRD,2032,8.816726879
American Samoa,GRD,2033,8.615352559
American Samoa,GRD,2034,8.418577635
American Samoa,GRD,2035,8.226297056
American Samoa,GRD,2036,8.038408171
American Samoa,GRD,2037,7.854810675
American Samoa,GRD,2038,7.675406551
American Samoa,GRD,2039,7.500100023
American Samoa,GRD,2040,7.328797502
American Samoa,GRD,2041,7.161407536
American Samoa,GRD,2042,6.997840761
American Samoa,GRD,2043,6.838009858
American Samoa,GRD,2044,6.681829497
American Samoa,GRD,2045,6.5292163
American Samoa,GRD,2046,6.380088794
American Samoa,GRD,2047,6.234367364
American Samoa,GRD,2048,6.091974217
American Samoa,GRD,2049,5.952833333
American Samoa,GRD,2050,5.816870432
American Samoa,GRL,2021,11.36802586
American Samoa,GRL,2022,11.10837979
American Samoa,GRL,2023,10.85466404
American Samoa,GRL,2024,10.60674317
American Samoa,GRL,2025,10.36448482
American Samoa,GRL,2026,10.12775966
American Samoa,GRL,2027,9.896441312
American Samoa,GRL,2028,9.67040628
American Samoa,GRL,2029,9.449533896
American Samoa,GRL,2030,9.233706243
American Samoa,GRL,2031,9.022808101
American Samoa,GRL,2032,8.816726879
American Samoa,GRL,2033,8.615352559
American Samoa,GRL,2034,8.418577635
American Samoa,GRL,2035,8.226297056
American Samoa,GRL,2036,8.038408171
American Samoa,GRL,2037,7.854810675
American Samoa,GRL,2038,7.675406551
American Samoa,GRL,2039,7.500100023
American Samoa,GRL,2040,7.328797502
American Samoa,GRL,2041,7.161407536
American Samoa,GRL,2042,6.997840761
American Samoa,GRL,2043,6.838009858
American Samoa,GRL,2044,6.681829497
American Samoa,GRL,2045,6.5292163
American Samoa,GRL,2046,6.380088794
American Samoa,GRL,2047,6.234367364
American Samoa,GRL,2048,6.091974217
American Samoa,GRL,2049,5.952833333
American Samoa,GRL,2050,5.816870432
American Samoa,GTM,2021,11.36802586
American Samoa,GTM,2022,11.10837979
American Samoa,GTM,2023,10.85466404
American Samoa,GTM,2024,10.60674317
American Samoa,GTM,2025,10.36448482
American Samoa,GTM,2026,10.12775966
American Samoa,GTM,2027,9.896441312
American Samoa,GTM,2028,9.67040628
American Samoa,GTM,2029,9.449533896
American Samoa,GTM,2030,9.233706243
American Samoa,GTM,2031,9.022808101
American Samoa,GTM,2032,8.816726879
American Samoa,GTM,2033,8.615352559
American Samoa,GTM,2034,8.418577635
American Samoa,GTM,2035,8.226297056
American Samoa,GTM,2036,8.038408171
American Samoa,GTM,2037,7.854810675
American Samoa,GTM,2038,7.675406551
American Samoa,GTM,2039,7.500100023
American Samoa,GTM,2040,7.328797502
American Samoa,GTM,2041,7.161407536
American Samoa,GTM,2042,6.997840761
American Samoa,GTM,2043,6.838009858
American Samoa,GTM,2044,6.681829497
American Samoa,GTM,2045,6.5292163
American Samoa,GTM,2046,6.380088794
American Samoa,GTM,2047,6.234367364
American Samoa,GTM,2048,6.091974217
American Samoa,GTM,2049,5.952833333
American Samoa,GTM,2050,5.816870432
American Samoa,GUF,2021,11.36802586
American Samoa,GUF,2022,11.10837979
American Samoa,GUF,2023,10.85466404
American Samoa,GUF,2024,10.60674317
American Samoa,GUF,2025,10.36448482
American Samoa,GUF,2026,10.12775966
American Samoa,GUF,2027,9.896441312
American Samoa,GUF,2028,9.67040628
American Samoa,GUF,2029,9.449533896
American Samoa,GUF,2030,9.233706243
American Samoa,GUF,2031,9.022808101
American Samoa,GUF,2032,8.816726879
American Samoa,GUF,2033,8.615352559
American Samoa,GUF,2034,8.418577635
American Samoa,GUF,2035,8.226297056
American Samoa,GUF,2036,8.038408171
American Samoa,GUF,2037,7.854810675
American Samoa,GUF,2038,7.675406551
American Samoa,GUF,2039,7.500100023
American Samoa,GUF,2040,7.328797502
American Samoa,GUF,2041,7.161407536
American Samoa,GUF,2042,6.997840761
American Samoa,GUF,2043,6.838009858
American Samoa,GUF,2044,6.681829497
American Samoa,GUF,2045,6.5292163
American Samoa,GUF,2046,6.380088794
American Samoa,GUF,2047,6.234367364
American Samoa,GUF,2048,6.091974217
American Samoa,GUF,2049,5.952833333
American Samoa,GUF,2050,5.816870432
American Samoa,GUM,2021,11.36802586
American Samoa,GUM,2022,11.10837979
American Samoa,GUM,2023,10.85466404
American Samoa,GUM,2024,10.60674317
American Samoa,GUM,2025,10.36448482
American Samoa,GUM,2026,10.12775966
American Samoa,GUM,2027,9.896441312
American Samoa,GUM,2028,9.67040628
American Samoa,GUM,2029,9.449533896
American Samoa,GUM,2030,9.233706243
American Samoa,GUM,2031,9.022808101
American Samoa,GUM,2032,8.816726879
American Samoa,GUM,2033,8.615352559
American Samoa,GUM,2034,8.418577635
American Samoa,GUM,2035,8.226297056
American Samoa,GUM,2036,8.038408171
American Samoa,GUM,2037,7.854810675
American Samoa,GUM,2038,7.675406551
American Samoa,GUM,2039,7.500100023
American Samoa,GUM,2040,7.328797502
American Samoa,GUM,2041,7.161407536
American Samoa,GUM,2042,6.997840761
American Samoa,GUM,2043,6.838009858
American Samoa,GUM,2044,6.681829497
American Samoa,GUM,2045,6.5292163
American Samoa,GUM,2046,6.380088794
American Samoa,GUM,2047,6.234367364
American Samoa,GUM,2048,6.091974217
American Samoa,GUM,2049,5.952833333
American Samoa,GUM,2050,5.816870432
American Samoa,GUY,2021,11.36802586
American Samoa,GUY,2022,11.10837979
American Samoa,GUY,2023,10.85466404
American Samoa,GUY,2024,10.60674317
American Samoa,GUY,2025,10.36448482
American Samoa,GUY,2026,10.12775966
American Samoa,GUY,2027,9.896441312
American Samoa,GUY,2028,9.67040628
American Samoa,GUY,2029,9.449533896
American Samoa,GUY,2030,9.233706243
American Samoa,GUY,2031,9.022808101
American Samoa,GUY,2032,8.816726879
American Samoa,GUY,2033,8.615352559
American Samoa,GUY,2034,8.418577635
American Samoa,GUY,2035,8.226297056
American Samoa,GUY,2036,8.038408171
American Samoa,GUY,2037,7.854810675
American Samoa,GUY,2038,7.675406551
American Samoa,GUY,2039,7.500100023
American Samoa,GUY,2040,7.328797502
American Samoa,GUY,2041,7.161407536
American Samoa,GUY,2042,6.997840761
American Samoa,GUY,2043,6.838009858
American Samoa,GUY,2044,6.681829497
American Samoa,GUY,2045,6.5292163
American Samoa,GUY,2046,6.380088794
American Samoa,GUY,2047,6.234367364
American Samoa,GUY,2048,6.091974217
American Samoa,GUY,2049,5.952833333
American Samoa,GUY,2050,5.816870432
American Samoa,HKG,2021,11.36802586
American Samoa,HKG,2022,11.10837979
American Samoa,HKG,2023,10.85466404
American Samoa,HKG,2024,10.60674317
American Samoa,HKG,2025,10.36448482
American Samoa,HKG,2026,10.12775966
American Samoa,HKG,2027,9.896441312
American Samoa,HKG,2028,9.67040628
American Samoa,HKG,2029,9.449533896
American Samoa,HKG,2030,9.233706243
American Samoa,HKG,2031,9.022808101
American Samoa,HKG,2032,8.816726879
American Samoa,HKG,2033,8.615352559
American Samoa,HKG,2034,8.418577635
American Samoa,HKG,2035,8.226297056
American Samoa,HKG,2036,8.038408171
American Samoa,HKG,2037,7.854810675
American Samoa,HKG,2038,7.675406551
American Samoa,HKG,2039,7.500100023
American Samoa,HKG,2040,7.328797502
American Samoa,HKG,2041,7.161407536
American Samoa,HKG,2042,6.997840761
American Samoa,HKG,2043,6.838009858
American Samoa,HKG,2044,6.681829497
American Samoa,HKG,2045,6.5292163
American Samoa,HKG,2046,6.380088794
American Samoa,HKG,2047,6.234367364
American Samoa,HKG,2048,6.091974217
American Samoa,HKG,2049,5.952833333
American Samoa,HKG,2050,5.816870432
American Samoa,HMD,2021,11.36802586
American Samoa,HMD,2022,11.10837979
American Samoa,HMD,2023,10.85466404
American Samoa,HMD,2024,10.60674317
American Samoa,HMD,2025,10.36448482
American Samoa,HMD,2026,10.12775966
American Samoa,HMD,2027,9.896441312
American Samoa,HMD,2028,9.67040628
American Samoa,HMD,2029,9.449533896
American Samoa,HMD,2030,9.233706243
American Samoa,HMD,2031,9.022808101
American Samoa,HMD,2032,8.816726879
American Samoa,HMD,2033,8.615352559
American Samoa,HMD,2034,8.418577635
American Samoa,HMD,2035,8.226297056
American Samoa,HMD,2036,8.038408171
American Samoa,HMD,2037,7.854810675
American Samoa,HMD,2038,7.675406551
American Samoa,HMD,2039,7.500100023
American Samoa,HMD,2040,7.328797502
American Samoa,HMD,2041,7.161407536
American Samoa,HMD,2042,6.997840761
American Samoa,HMD,2043,6.838009858
American Samoa,HMD,2044,6.681829497
American Samoa,HMD,2045,6.5292163
American Samoa,HMD,2046,6.380088794
American Samoa,HMD,2047,6.234367364
American Samoa,HMD,2048,6.091974217
American Samoa,HMD,2049,5.952833333
American Samoa,HMD,2050,5.816870432
American Samoa,HND,2021,11.36802586
American Samoa,HND,2022,11.10837979
American Samoa,HND,2023,10.85466404
American Samoa,HND,2024,10.60674317
American Samoa,HND,2025,10.36448482
American Samoa,HND,2026,10.12775966
American Samoa,HND,2027,9.896441312
American Samoa,HND,2028,9.67040628
American Samoa,HND,2029,9.449533896
American Samoa,HND,2030,9.233706243
American Samoa,HND,2031,9.022808101
American Samoa,HND,2032,8.816726879
American Samoa,HND,2033,8.615352559
American Samoa,HND,2034,8.418577635
American Samoa,HND,2035,8.226297056
American Samoa,HND,2036,8.038408171
American Samoa,HND,2037,7.854810675
American Samoa,HND,2038,7.675406551
American Samoa,HND,2039,7.500100023
American Samoa,HND,2040,7.328797502
American Samoa,HND,2041,7.161407536
American Samoa,HND,2042,6.997840761
American Samoa,HND,2043,6.838009858
American Samoa,HND,2044,6.681829497
American Samoa,HND,2045,6.5292163
American Samoa,HND,2046,6.380088794
American Samoa,HND,2047,6.234367364
American Samoa,HND,2048,6.091974217
American Samoa,HND,2049,5.952833333
American Samoa,HND,2050,5.816870432
American Samoa,HRV,2021,11.36802586
American Samoa,HRV,2022,11.10837979
American Samoa,HRV,2023,10.85466404
American Samoa,HRV,2024,10.60674317
American Samoa,HRV,2025,10.36448482
American Samoa,HRV,2026,10.12775966
American Samoa,HRV,2027,9.896441312
American Samoa,HRV,2028,9.67040628
American Samoa,HRV,2029,9.449533896
American Samoa,HRV,2030,9.233706243
American Samoa,HRV,2031,9.022808101
American Samoa,HRV,2032,8.816726879
American Samoa,HRV,2033,8.615352559
American Samoa,HRV,2034,8.418577635
American Samoa,HRV,2035,8.226297056
American Samoa,HRV,2036,8.038408171
American Samoa,HRV,2037,7.854810675
American Samoa,HRV,2038,7.675406551
American Samoa,HRV,2039,7.500100023
American Samoa,HRV,2040,7.328797502
American Samoa,HRV,2041,7.161407536
American Samoa,HRV,2042,6.997840761
American Samoa,HRV,2043,6.838009858
American Samoa,HRV,2044,6.681829497
American Samoa,HRV,2045,6.5292163
American Samoa,HRV,2046,6.380088794
American Samoa,HRV,2047,6.234367364
American Samoa,HRV,2048,6.091974217
American Samoa,HRV,2049,5.952833333
American Samoa,HRV,2050,5.816870432
American Samoa,HTI,2021,11.36802586
American Samoa,HTI,2022,11.10837979
American Samoa,HTI,2023,10.85466404
American Samoa,HTI,2024,10.60674317
American Samoa,HTI,2025,10.36448482
American Samoa,HTI,2026,10.12775966
American Samoa,HTI,2027,9.896441312
American Samoa,HTI,2028,9.67040628
American Samoa,HTI,2029,9.449533896
American Samoa,HTI,2030,9.233706243
American Samoa,HTI,2031,9.022808101
American Samoa,HTI,2032,8.816726879
American Samoa,HTI,2033,8.615352559
American Samoa,HTI,2034,8.418577635
American Samoa,HTI,2035,8.226297056
American Samoa,HTI,2036,8.038408171
