,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_metals
569,South Sudan,SSD,2050,3.9284525350294285e-05
570,Malta,MLT,2021,1.0462254381482345
571,Malta,MLT,2022,0.9607309673847866
572,Malta,MLT,2023,0.8822228537338743
573,Malta,MLT,2024,0.8101301926063695
574,Malta,MLT,2025,0.7439287320598161
575,Malta,MLT,2026,0.6831370604811279
576,Malta,MLT,2027,0.6273131058006681
577,Malta,MLT,2028,0.5760509207802702
578,Malta,MLT,2029,0.5289777309980792
579,Malta,MLT,2030,0.485751224063424
580,Malta,MLT,2031,0.44605706034904913
581,Malta,MLT,2032,0.40960658713905024
582,Malta,MLT,2033,0.3761347395698906
583,Malta,MLT,2034,0.34539811310036833
584,Malta,MLT,2035,0.3171731934936767
585,Malta,MLT,2036,0.2912547314401348
586,Malta,MLT,2037,0.2674542500009749
587,Malta,MLT,2038,0.24559867401943497
588,Malta,MLT,2039,0.22552907153236548
589,Malta,MLT,2040,0.20709949802996724
590,Malta,MLT,2041,0.19017593515924802
591,Malta,MLT,2042,0.17463531615349961
592,Malta,MLT,2043,0.16036463090082897
593,Malta,MLT,2044,0.14726010414385365
594,Malta,MLT,2045,0.13522644083450766
595,Malta,MLT,2046,0.12417613315623743
596,Malta,MLT,2047,0.11402882417430875
597,Malta,MLT,2048,0.10471072348674022
598,Malta,MLT,2049,0.09615407062652935
599,Malta,MLT,2050,0.08829664231307108
600,Bhutan,BTN,2021,0.5927263782697143
601,Bhutan,BTN,2022,0.54708065330181
602,Bhutan,BTN,2023,0.5049500953388352
603,Bhutan,BTN,2024,0.4660640021610053
604,Bhutan,BTN,2025,0.43017251826554387
605,Bhutan,BTN,2026,0.39704502946570286
606,Bhutan,BTN,2027,0.3664686811213441
607,Bhutan,BTN,2028,0.33824701048025163
608,Bhutan,BTN,2029,0.3121986843425339
609,Bhutan,BTN,2030,0.2881563339372062
610,Bhutan,BTN,2031,0.26596547952466276
611,Bhutan,BTN,2032,0.24548353781527002
612,Bhutan,BTN,2033,0.2265789058264346
613,Bhutan,BTN,2034,0.2091301152916289
614,Bhutan,BTN,2035,0.1930250521881877
615,Bhutan,BTN,2036,0.17816023636909428
616,Bhutan,BTN,2037,0.16444015667016085
617,Bhutan,BTN,2038,0.15177665722045394
618,Bhutan,BTN,2039,0.1400883710128165
619,Bhutan,BTN,2040,0.12930019709499707
620,Bhutan,BTN,2041,0.11934281802217221
621,Bhutan,BTN,2042,0.11015225447034066
622,Bhutan,BTN,2043,0.10166945414884061
623,Bhutan,BTN,2044,0.09383991237062186
624,Bhutan,BTN,2045,0.08661332184231477
625,Bhutan,BTN,2046,0.07994324942388749
626,Bhutan,BTN,2047,0.07378683778097107
627,Bhutan,BTN,2048,0.06810453001286829
628,Bhutan,BTN,2049,0.06285981548689965
629,Bhutan,BTN,2050,0.05801899524599151
630,Croatia,HRV,2021,0.008248842759438118
631,Croatia,HRV,2022,0.007983466732820731
632,Croatia,HRV,2023,0.007726628198983463
633,Croatia,HRV,2024,0.007478052495652206
634,Croatia,HRV,2025,0.00723747379679629
635,Croatia,HRV,2026,0.007004634828355063
636,Croatia,HRV,2027,0.0067792865931098605
637,Croatia,HRV,2028,0.006561188104407074
638,Croatia,HRV,2029,0.006350106128448115
639,Croatia,HRV,2030,0.006145814934869707
640,Croatia,HRV,2031,0.005948096055348633
641,Croatia,HRV,2032,0.005756738049972526
642,Croatia,HRV,2033,0.005571536281126707
643,Croatia,HRV,2034,0.005392292694655339
644,Croatia,HRV,2035,0.005218815608062986
645,Croatia,HRV,2036,0.005050919505530068
646,Croatia,HRV,2037,0.00488842483952273
647,Croatia,HRV,2038,0.0047311578387854315
648,Croatia,HRV,2039,0.004578950322510479
649,Croatia,HRV,2040,0.004431639520486045
650,Croatia,HRV,2041,0.004289067899030212
651,Croatia,HRV,2042,0.004151082992525051
652,Croatia,HRV,2043,0.004017537240370306
653,Croatia,HRV,2044,0.0038882878291826434
654,Croatia,HRV,2045,0.003763196540071498
655,Croatia,HRV,2046,0.0036421296008281798
656,Croatia,HRV,2047,0.0035249575428704123
657,Croatia,HRV,2048,0.003411555062788982
658,Croatia,HRV,2049,0.003301800888348746
659,Croatia,HRV,2050,0.003195577648800475
660,Bangladesh,BGD,2021,0.012583615117211719
661,Bangladesh,BGD,2022,0.010923392622114806
662,Bangladesh,BGD,2023,0.009482212008667302
663,Bangladesh,BGD,2024,0.008231173929909248
664,Bangladesh,BGD,2025,0.0071451918816504145
665,Bangladesh,BGD,2026,0.006202489154079323
666,Bangladesh,BGD,2027,0.005384162153191329
667,Bangladesh,BGD,2028,0.0046738013355157116
668,Bangladesh,BGD,2029,0.004057162154917776
669,Bangladesh,BGD,2030,0.0035218794231186156
670,Bangladesh,BGD,2031,0.0030572193561333497
671,Bangladesh,BGD,2032,0.0026538643345262528
672,Bangladesh,BGD,2033,0.0023037260613769602
673,Bangladesh,BGD,2034,0.001999783371298365
674,Bangladesh,BGD,2035,0.0017359414381634965
675,Bangladesh,BGD,2036,0.0015069095582971228
676,Bangladesh,BGD,2037,0.0013080950583733706
677,Bangladesh,BGD,2038,0.0011355112006021563
678,Bangladesh,BGD,2039,0.0009856972384685208
679,Bangladesh,BGD,2040,0.000855649019938541
680,Bangladesh,BGD,2041,0.000742758746549091
681,Bangladesh,BGD,2042,0.0006447626803976329
682,Bangladesh,BGD,2043,0.0005596957504236722
683,Bangladesh,BGD,2044,0.0004858521477222084
684,Bangladesh,BGD,2045,0.0004217511197245968
685,Bangladesh,BGD,2046,0.00036610727733296487
686,Bangladesh,BGD,2047,0.00031780481959047555
687,Bangladesh,BGD,2048,0.00027587515902634664
688,Bangladesh,BGD,2049,0.00023947749900673061
689,Bangladesh,BGD,2050,0.00020788197361778984
690,Finland,FIN,2021,0.0011678689433628443
691,Finland,FIN,2022,0.0011548345035879396
692,Finland,FIN,2023,0.001141945539571444
693,Finland,FIN,2024,0.001129200427676527
694,Finland,FIN,2025,0.0011165975623875783
695,Finland,FIN,2026,0.0011041353561079658
696,Finland,FIN,2027,0.0010918122389599984
697,Finland,FIN,2028,0.0010796266585872238
698,Finland,FIN,2029,0.0010675770799588083
699,Finland,FIN,2030,0.0010556619851762375
700,Finland,FIN,2031,0.0010438798732820612
701,Finland,FIN,2032,0.0010322292600708333
702,Finland,FIN,2033,0.001020708677902134
703,Finland,FIN,2034,0.0010093166755156965
704,Finland,FIN,2035,0.0009980518178485964
705,Finland,FIN,2036,0.0009869126858544576
706,Finland,FIN,2037,0.000975897876324702
707,Finland,FIN,2038,0.0009650060017118055
708,Finland,FIN,2039,0.0009542356899544641
709,Finland,FIN,2040,0.0009435855843048052
710,Finland,FIN,2041,0.00093305434315743
711,Finland,FIN,2042,0.0009226406398804373
712,Finland,FIN,2043,0.000912343162648301
713,Finland,FIN,2044,0.0009021606142766141
714,Finland,FIN,2045,0.0008920917120586874
715,Finland,FIN,2046,0.0008821351876039503
716,Finland,FIN,2047,0.000872289786678197
717,Finland,FIN,2048,0.0008625542690455601
718,Finland,FIN,2049,0.000852927408312295
719,Finland,FIN,2050,0.0008434079917722909
720,Lao PDR,LAO,2021,0.15468183993930598
721,Lao PDR,LAO,2022,0.14887960875248601
722,Lao PDR,LAO,2023,0.1432950235851245
723,Lao PDR,LAO,2024,0.13791992037269854
724,Lao PDR,LAO,2025,0.1327464412908347
725,Lao PDR,LAO,2026,0.12776702326801262
726,Lao PDR,LAO,2027,0.12297438692916572
727,Lao PDR,LAO,2028,0.11836152595401524
728,Lao PDR,LAO,2029,0.11392169683458243
729,Lao PDR,LAO,2030,0.10964840901690175
730,Lao PDR,LAO,2031,0.10553541541252832
731,Lao PDR,LAO,2032,0.10157670326596441
732,Lao PDR,LAO,2033,0.09776648536465554
733,Lao PDR,LAO,2034,0.09409919157870648
734,Lao PDR,LAO,2035,0.09056946071794893
735,Lao PDR,LAO,2036,0.08717213269445663
736,Lao PDR,LAO,2037,0.0839022409790497
737,Lao PDR,LAO,2038,0.08075500534076342
738,Lao PDR,LAO,2039,0.07772582485866004
739,Lao PDR,LAO,2040,0.07481027119577899
740,Lao PDR,LAO,2041,0.0720040821253814
741,Lao PDR,LAO,2042,0.06930315530003389
742,Lao PDR,LAO,2043,0.0667035422544127
743,Lao PDR,LAO,2044,0.0642014426330751
744,Lao PDR,LAO,2045,0.06179319863474509
745,Lao PDR,LAO,2046,0.05947528966500104
746,Lao PDR,LAO,2047,0.05724432718954266
747,Lao PDR,LAO,2048,0.05509704978052038
748,Lao PDR,LAO,2049,0.053030318348674346
749,Lao PDR,LAO,2050,0.05104111155432555
750,Vietnam,VNM,2021,0.008838418410654001
751,Vietnam,VNM,2022,0.008241579009283318
752,Vietnam,VNM,2023,0.0076850428900699175
753,Vietnam,VNM,2024,0.007166088458982138
754,Vietnam,VNM,2025,0.00668217790538437
755,Vietnam,VNM,2026,0.006230944791539671
756,Vietnam,VNM,2027,0.005810182480165802
757,Vietnam,VNM,2028,0.005417833343454152
758,Vietnam,VNM,2029,0.005051978700780152
759,Vietnam,VNM,2030,0.004710829435898506
760,Vietnam,VNM,2031,0.004392717247739165
761,Vietnam,VNM,2032,0.0040960864920181125
762,Vietnam,VNM,2033,0.0038194865737667285
763,Vietnam,VNM,2034,0.003561564853577253
764,Vietnam,VNM,2035,0.0033210600328743164
765,Vietnam,VNM,2036,0.0030967959858648037
766,Vietnam,VNM,2037,0.0028876760080028554
767,Vietnam,VNM,2038,0.002692677452843786
768,Vietnam,VNM,2039,0.0025108467310596366
769,Vietnam,VNM,2040,0.0023412946471604774
770,Vietnam,VNM,2041,0.0021831920511169163
771,Vietnam,VNM,2042,0.002035765783619205
772,Vietnam,VNM,2043,0.0018982948951442326
773,Vietnam,VNM,2044,0.0017701071203408661
774,Vietnam,VNM,2045,0.001650575590492416
775,Vietnam,VNM,2046,0.0015391157679794849
776,Vietnam,VNM,2047,0.001435182587751934
777,Vietnam,VNM,2048,0.001338267791831102
778,Vietnam,VNM,2049,0.0012478974438073771
779,Vietnam,VNM,2050,0.001163629611178389
780,"Hong Kong SAR, China",HKG,2021,0.06296871872327263
781,"Hong Kong SAR, China",HKG,2022,0.06397265019751357
782,"Hong Kong SAR, China",HKG,2023,0.06499258768911356
783,"Hong Kong SAR, China",HKG,2024,0.06602878638739458
784,"Hong Kong SAR, China",HKG,2025,0.06708150555024646
785,"Hong Kong SAR, China",HKG,2026,0.06815100856899656
786,"Hong Kong SAR, China",HKG,2027,0.0692375630343079
787,"Hong Kong SAR, China",HKG,2028,0.07034144080313061
788,"Hong Kong SAR, China",HKG,2029,0.07146291806672327
789,"Hong Kong SAR, China",HKG,2030,0.07260227541975382
790,"Hong Kong SAR, China",HKG,2031,0.07375979793050615
791,"Hong Kong SAR, China",HKG,2032,0.07493577521220238
792,"Hong Kong SAR, China",HKG,2033,0.07613050149546696
793,"Hong Kong SAR, China",HKG,2034,0.07734427570194087
794,"Hong Kong SAR, China",HKG,2035,0.07857740151907537
795,"Hong Kong SAR, China",HKG,2036,0.07983018747611165
796,"Hong Kong SAR, China",HKG,2037,0.08110294702127616
797,"Hong Kong SAR, China",HKG,2038,0.08239599860020647
798,"Hong Kong SAR, China",HKG,2039,0.0837096657356263
799,"Hong Kong SAR, China",HKG,2040,0.08504427710829032
800,"Hong Kong SAR, China",HKG,2041,0.08640016663922262
801,"Hong Kong SAR, China",HKG,2042,0.08777767357326036
802,"Hong Kong SAR, China",HKG,2043,0.08917714256393677
803,"Hong Kong SAR, China",HKG,2044,0.09059892375971193
804,"Hong Kong SAR, China",HKG,2045,0.09204337289158092
805,"Hong Kong SAR, China",HKG,2046,0.0935108513620774
806,"Hong Kong SAR, China",HKG,2047,0.09500172633569758
807,"Hong Kong SAR, China",HKG,2048,0.09651637083076463
808,"Hong Kong SAR, China",HKG,2049,0.0980551638127585
809,"Hong Kong SAR, China",HKG,2050,0.09961849028913315
810,Brunei Darussalam,BRN,2021,0.7668700235624513
811,Brunei Darussalam,BRN,2022,0.7684736911369935
812,Brunei Darussalam,BRN,2023,0.7700807122781265
813,Brunei Darussalam,BRN,2024,0.7716910939987844
814,Brunei Darussalam,BRN,2025,0.7733048433265491
815,Brunei Darussalam,BRN,2026,0.7749219673037244
816,Brunei Darussalam,BRN,2027,0.7765424729873301
817,Brunei Darussalam,BRN,2028,0.7781663674491293
818,Brunei Darussalam,BRN,2029,0.7797936577756976
819,Brunei Darussalam,BRN,2030,0.7814243510684176
820,Brunei Darussalam,BRN,2031,0.7830584544435186
821,Brunei Darussalam,BRN,2032,0.7846959750321213
822,Brunei Darussalam,BRN,2033,0.7863369199802431
823,Brunei Darussalam,BRN,2034,0.7879812964488702
824,Brunei Darussalam,BRN,2035,0.7896291116139355
825,Brunei Darussalam,BRN,2036,0.7912803726663976
826,Brunei Darussalam,BRN,2037,0.7929350868122486
827,Brunei Darussalam,BRN,2038,0.7945932612725493
828,Brunei Darussalam,BRN,2039,0.7962549032834513
829,Brunei Darussalam,BRN,2040,0.7979200200962556
830,Brunei Darussalam,BRN,2041,0.7995886189774049
831,Brunei Darussalam,BRN,2042,0.8012607072085713
832,Brunei Darussalam,BRN,2043,0.8029362920866138
833,Brunei Darussalam,BRN,2044,0.8046153809236793
834,Brunei Darussalam,BRN,2045,0.8062979810471904
835,Brunei Darussalam,BRN,2046,0.8079840997999108
836,Brunei Darussalam,BRN,2047,0.8096737445399385
837,Brunei Darussalam,BRN,2048,0.8113669226407662
838,Brunei Darussalam,BRN,2049,0.8130636414913106
839,Brunei Darussalam,BRN,2050,0.8147639084959369
840,El Salvador,SLV,2021,0.34200402221807125
841,El Salvador,SLV,2022,0.32551845292767856
842,El Salvador,SLV,2023,0.30982753509508393
843,El Salvador,SLV,2024,0.2948929642536192
844,El Salvador,SLV,2025,0.2806782823211578
845,El Salvador,SLV,2026,0.267148788599112
846,El Salvador,SLV,2027,0.2542714550615345
847,El Salvador,SLV,2028,0.24201484572752768
848,El Salvador,SLV,2029,0.23034903992013006
849,El Salvador,SLV,2030,0.21924555922434652
850,El Salvador,SLV,2031,0.20867729796600604
851,El Salvador,SLV,2032,0.19861845704174041
852,El Salvador,SLV,2033,0.18904448093854512
853,El Salvador,SLV,2034,0.1799319977891763
854,El Salvador,SLV,2035,0.17125876231704754
855,El Salvador,SLV,2036,0.16300360153135207
856,El Salvador,SLV,2037,0.15514636303982654
857,El Salvador,SLV,2038,0.1476678658529873
858,El Salvador,SLV,2039,0.14054985355975255
859,El Salvador,SLV,2040,0.13377494976012314
860,El Salvador,SLV,2041,0.12732661564613681
861,El Salvador,SLV,2042,0.12118910962754603
862,El Salvador,SLV,2043,0.11534744890364973
863,El Salvador,SLV,2044,0.10978737288747195
864,El Salvador,SLV,2045,0.10449530839300057
865,El Salvador,SLV,2046,0.09945833650050226
866,El Salvador,SLV,2047,0.09466416101901988
867,El Salvador,SLV,2048,0.09010107846906985
868,El Salvador,SLV,2049,0.0857579495122597
869,El Salvador,SLV,2050,0.0816241717580759
870,Denmark,DNK,2021,0.004079750796796803
871,Denmark,DNK,2022,0.003995189081742277
872,Denmark,DNK,2023,0.0039123800922852515
873,Denmark,DNK,2024,0.0038312874993728153
874,Denmark,DNK,2025,0.0037518757269507565
875,Denmark,DNK,2026,0.0036741099363560223
876,Denmark,DNK,2027,0.003597956011032671
877,Denmark,DNK,2028,0.003523380541564645
878,Denmark,DNK,2029,0.0034503508110187552
879,Denmark,DNK,2030,0.003378834780591455
880,Denmark,DNK,2031,0.0033088010755531424
881,Denmark,DNK,2032,0.0032402189714837663
882,Denmark,DNK,2033,0.0031730583807937644
883,Denmark,DNK,2034,0.0031072898395243477
884,Denmark,DNK,2035,0.0030428844944214114
885,Denmark,DNK,2036,0.002979814090277334
886,Denmark,DNK,2037,0.002918050957535174
887,Denmark,DNK,2038,0.0028575680001497804
888,Denmark,DNK,2039,0.0027983386837005233
889,Denmark,DNK,2040,0.002740337023750377
890,Denmark,DNK,2041,0.002683537574446344
891,Denmark,DNK,2042,0.0026279154173561065
892,Denmark,DNK,2043,0.0025734461505360984
893,Denmark,DNK,2044,0.0025201058778261424
894,Denmark,DNK,2045,0.0024678711983659946
895,Denmark,DNK,2046,0.0024167191963291664
896,Denmark,DNK,2047,0.0023666274308695666
897,Denmark,DNK,2048,0.002317573926276438
898,Denmark,DNK,2049,0.0022695371623335497
899,Denmark,DNK,2050,0.0022224960648778965
900,"Venezuela, RB",VEN,2021,0.026337092745182512
901,"Venezuela, RB",VEN,2022,0.025863183435177545
902,"Venezuela, RB",VEN,2023,0.025397801643235577
903,"Venezuela, RB",VEN,2024,0.02494079392530553
904,"Venezuela, RB",VEN,2025,0.02449200959840676
905,"Venezuela, RB",VEN,2026,0.024051300690946242
906,"Venezuela, RB",VEN,2027,0.023618521893929906
907,"Venezuela, RB",VEN,2028,0.023193530513051865
908,"Venezuela, RB",VEN,2029,0.02277618642164561
909,"Venezuela, RB",VEN,2030,0.022366352014482394
910,"Venezuela, RB",VEN,2031,0.021963892162399818
911,"Venezuela, RB",VEN,2032,0.021568674167748145
912,"Venezuela, RB",VEN,2033,0.021180567720637387
913,"Venezuela, RB",VEN,2034,0.0207994448559721
914,"Venezuela, RB",VEN,2035,0.020425179911258973
915,"Venezuela, RB",VEN,2036,0.02005764948517418
916,"Venezuela, RB",VEN,2037,0.01969673239687565
917,"Venezuela, RB",VEN,2038,0.019342309646047832
918,"Venezuela, RB",VEN,2039,0.018994264373665328
919,"Venezuela, RB",VEN,2040,0.018652481823462568
920,"Venezuela, RB",VEN,2041,0.018316849304096723
921,"Venezuela, RB",VEN,2042,0.017987256151991662
922,"Venezuela, RB",VEN,2043,0.017663593694850016
923,"Venezuela, RB",VEN,2044,0.01734575521582258
924,"Venezuela, RB",VEN,2045,0.01703363591832157
925,"Venezuela, RB",VEN,2046,0.01672713289146778
926,"Venezuela, RB",VEN,2047,0.01642614507615905
927,"Venezuela, RB",VEN,2048,0.01613057323174932
928,"Venezuela, RB",VEN,2049,0.015840319903327512
929,"Venezuela, RB",VEN,2050,0.01555528938958502
930,South Africa,ZAF,2021,0.008889645209561457
931,South Africa,ZAF,2022,0.009065988150323058
932,South Africa,ZAF,2023,0.0092458291871305
933,South Africa,ZAF,2024,0.009429237711340714
934,South Africa,ZAF,2025,0.009616284490819568
935,South Africa,ZAF,2026,0.009807041697247495
936,South Africa,ZAF,2027,0.01000158293396683
937,South Africa,ZAF,2028,0.010199983264381573
938,South Africa,ZAF,2029,0.010402319240920388
939,South Africa,ZAF,2030,0.010608668934574298
940,South Africa,ZAF,2031,0.010819111965020207
941,South Africa,ZAF,2032,0.01103372953134205
942,South Africa,ZAF,2033,0.011252604443361283
943,South Africa,ZAF,2034,0.01147582115358895
944,South Africa,ZAF,2035,0.011703465789811504
945,South Africa,ZAF,2036,0.011935626188323063
946,South Africa,ZAF,2037,0.012172391927816956
947,South Africa,ZAF,2038,0.012413854363949425
948,South Africa,ZAF,2039,0.012660106664589103
949,South Africa,ZAF,2040,0.012911243845765709
950,South Africa,ZAF,2041,0.013167362808331674
951,South Africa,ZAF,2042,0.013428562375351371
952,South Africa,ZAF,2043,0.01369494333023168
953,South Africa,ZAF,2044,0.01396660845560914
954,South Africa,ZAF,2045,0.014243662573008426
955,South Africa,ZAF,2046,0.014526212583287675
956,South Africa,ZAF,2047,0.014814367507885772
957,South Africa,ZAF,2048,0.015108238530888352
958,South Africa,ZAF,2049,0.015407939041927776
959,South Africa,ZAF,2050,0.015713584679934414
960,Zimbabwe,ZWE,2021,0.07163713391841245
961,Zimbabwe,ZWE,2022,0.0607112170432921
962,Zimbabwe,ZWE,2023,0.05145169374134325
963,Zimbabwe,ZWE,2024,0.04360440982372716
964,Zimbabwe,ZWE,2025,0.03695397406417683
965,Zimbabwe,ZWE,2026,0.03131784616868641
966,Zimbabwe,ZWE,2027,0.02654132643331328
967,Zimbabwe,ZWE,2028,0.022493309566864128
968,Zimbabwe,ZWE,2029,0.01906268612994942
969,Zimbabwe,ZWE,2030,0.01615529281757125
970,Zimbabwe,ZWE,2031,0.013691327876999537
971,Zimbabwe,ZWE,2032,0.011603160719663492
972,Zimbabwe,ZWE,2033,0.00983347560557047
973,Zimbabwe,ZWE,2034,0.008333698448344317
974,Zimbabwe,ZWE,2035,0.0070626635600330966
975,Zimbabwe,ZWE,2036,0.005985483740670867
976,Zimbabwe,ZWE,2037,0.0050725926989601015
977,Zimbabwe,ZWE,2038,0.004298933520561095
978,Zimbabwe,ZWE,2039,0.0036432709091728088
979,Zimbabwe,ZWE,2040,0.0030876083228875946
980,Zimbabwe,ZWE,2041,0.0026166940074542093
981,Zimbabwe,ZWE,2042,0.0022176023681148857
982,Zimbabwe,ZWE,2043,0.0018793791895649488
983,Zimbabwe,ZWE,2044,0.001592740966078742
984,Zimbabwe,ZWE,2045,0.0013498200890543458
985,Zimbabwe,ZWE,2046,0.0011439488979180336
986,Zimbabwe,ZWE,2047,0.0009694766670458091
987,Zimbabwe,ZWE,2048,0.0008216145053829085
988,Zimbabwe,ZWE,2049,0.0006963039115862562
989,Zimbabwe,ZWE,2050,0.0005901053768085135
990,Guam,GUM,2021,3.0195301905897804
991,Guam,GUM,2022,2.7433851920181107
992,Guam,GUM,2023,2.492494473226055
993,Guam,GUM,2024,2.264548455367408
