,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_aviation
551,Belarus,BLR,2032,8.427286178734536e-06
552,Belarus,BLR,2033,8.427286178734536e-06
553,Belarus,BLR,2034,8.427286178734536e-06
554,Belarus,BLR,2035,8.427286178734536e-06
555,Belarus,BLR,2036,8.427286178734536e-06
556,Belarus,BLR,2037,8.427286178734536e-06
557,Belarus,BLR,2038,8.427286178734536e-06
558,Belarus,BLR,2039,8.427286178734536e-06
559,Belarus,BLR,2040,8.427286178734536e-06
560,Belarus,BLR,2041,8.427286178734536e-06
561,Belarus,BLR,2042,8.427286178734536e-06
562,Belarus,BLR,2043,8.427286178734536e-06
563,Belarus,BLR,2044,8.427286178734536e-06
564,Belarus,BLR,2045,8.427286178734536e-06
565,Belarus,BLR,2046,8.427286178734536e-06
566,Belarus,BLR,2047,8.427286178734536e-06
567,Belarus,BLR,2048,8.427286178734536e-06
568,Belarus,BLR,2049,8.427286178734536e-06
569,Belarus,BLR,2050,8.427286178734536e-06
570,Belize,BLZ,2021,2.4153251613343832e-05
571,Belize,BLZ,2022,2.4153251613343832e-05
572,Belize,BLZ,2023,2.4153251613343832e-05
573,Belize,BLZ,2024,2.4153251613343832e-05
574,Belize,BLZ,2025,2.4153251613343832e-05
575,Belize,BLZ,2026,2.4153251613343832e-05
576,Belize,BLZ,2027,2.4153251613343832e-05
577,Belize,BLZ,2028,2.4153251613343832e-05
578,Belize,BLZ,2029,2.4153251613343832e-05
579,Belize,BLZ,2030,2.4153251613343832e-05
580,Belize,BLZ,2031,2.4153251613343832e-05
581,Belize,BLZ,2032,2.4153251613343832e-05
582,Belize,BLZ,2033,2.4153251613343832e-05
583,Belize,BLZ,2034,2.4153251613343832e-05
584,Belize,BLZ,2035,2.4153251613343832e-05
585,Belize,BLZ,2036,2.4153251613343832e-05
586,Belize,BLZ,2037,2.4153251613343832e-05
587,Belize,BLZ,2038,2.4153251613343832e-05
588,Belize,BLZ,2039,2.4153251613343832e-05
589,Belize,BLZ,2040,2.4153251613343832e-05
590,Belize,BLZ,2041,2.4153251613343832e-05
591,Belize,BLZ,2042,2.4153251613343832e-05
592,Belize,BLZ,2043,2.4153251613343832e-05
593,Belize,BLZ,2044,2.4153251613343832e-05
594,Belize,BLZ,2045,2.4153251613343832e-05
595,Belize,BLZ,2046,2.4153251613343832e-05
596,Belize,BLZ,2047,2.4153251613343832e-05
597,Belize,BLZ,2048,2.4153251613343832e-05
598,Belize,BLZ,2049,2.4153251613343832e-05
599,Belize,BLZ,2050,2.4153251613343832e-05
600,Bolivia,BOL,2021,0.00022784825823990963
601,Bolivia,BOL,2022,0.00022784825823990963
602,Bolivia,BOL,2023,0.00022784825823990963
603,Bolivia,BOL,2024,0.00022784825823990963
604,Bolivia,BOL,2025,0.00022784825823990963
605,Bolivia,BOL,2026,0.00022784825823990963
606,Bolivia,BOL,2027,0.00022784825823990963
607,Bolivia,BOL,2028,0.00022784825823990963
608,Bolivia,BOL,2029,0.00022784825823990963
609,Bolivia,BOL,2030,0.00022784825823990963
610,Bolivia,BOL,2031,0.00022784825823990963
611,Bolivia,BOL,2032,0.00022784825823990963
612,Bolivia,BOL,2033,0.00022784825823990963
613,Bolivia,BOL,2034,0.00022784825823990963
614,Bolivia,BOL,2035,0.00022784825823990963
615,Bolivia,BOL,2036,0.00022784825823990963
616,Bolivia,BOL,2037,0.00022784825823990963
617,Bolivia,BOL,2038,0.00022784825823990963
618,Bolivia,BOL,2039,0.00022784825823990963
619,Bolivia,BOL,2040,0.00022784825823990963
620,Bolivia,BOL,2041,0.00022784825823990963
621,Bolivia,BOL,2042,0.00022784825823990963
622,Bolivia,BOL,2043,0.00022784825823990963
623,Bolivia,BOL,2044,0.00022784825823990963
624,Bolivia,BOL,2045,0.00022784825823990963
625,Bolivia,BOL,2046,0.00022784825823990963
626,Bolivia,BOL,2047,0.00022784825823990963
627,Bolivia,BOL,2048,0.00022784825823990963
628,Bolivia,BOL,2049,0.00022784825823990963
629,Bolivia,BOL,2050,0.00022784825823990963
630,Brazil,BRA,2021,0.0002843795341363072
631,Brazil,BRA,2022,0.0002843795341363072
632,Brazil,BRA,2023,0.0002843795341363072
633,Brazil,BRA,2024,0.0002843795341363072
634,Brazil,BRA,2025,0.0002843795341363072
635,Brazil,BRA,2026,0.0002843795341363072
636,Brazil,BRA,2027,0.0002843795341363072
637,Brazil,BRA,2028,0.0002843795341363072
638,Brazil,BRA,2029,0.0002843795341363072
639,Brazil,BRA,2030,0.0002843795341363072
640,Brazil,BRA,2031,0.0002843795341363072
641,Brazil,BRA,2032,0.0002843795341363072
642,Brazil,BRA,2033,0.0002843795341363072
643,Brazil,BRA,2034,0.0002843795341363072
644,Brazil,BRA,2035,0.0002843795341363072
645,Brazil,BRA,2036,0.0002843795341363072
646,Brazil,BRA,2037,0.0002843795341363072
647,Brazil,BRA,2038,0.0002843795341363072
648,Brazil,BRA,2039,0.0002843795341363072
649,Brazil,BRA,2040,0.0002843795341363072
650,Brazil,BRA,2041,0.0002843795341363072
651,Brazil,BRA,2042,0.0002843795341363072
652,Brazil,BRA,2043,0.0002843795341363072
653,Brazil,BRA,2044,0.0002843795341363072
654,Brazil,BRA,2045,0.0002843795341363072
655,Brazil,BRA,2046,0.0002843795341363072
656,Brazil,BRA,2047,0.0002843795341363072
657,Brazil,BRA,2048,0.0002843795341363072
658,Brazil,BRA,2049,0.0002843795341363072
659,Brazil,BRA,2050,0.0002843795341363072
660,Barbados,BRB,2021,0.006674107581205454
661,Barbados,BRB,2022,0.006674107581205454
662,Barbados,BRB,2023,0.006674107581205454
663,Barbados,BRB,2024,0.006674107581205454
664,Barbados,BRB,2025,0.006674107581205454
665,Barbados,BRB,2026,0.006674107581205454
666,Barbados,BRB,2027,0.006674107581205454
667,Barbados,BRB,2028,0.006674107581205454
668,Barbados,BRB,2029,0.006674107581205454
669,Barbados,BRB,2030,0.006674107581205454
670,Barbados,BRB,2031,0.006674107581205454
671,Barbados,BRB,2032,0.006674107581205454
672,Barbados,BRB,2033,0.006674107581205454
673,Barbados,BRB,2034,0.006674107581205454
674,Barbados,BRB,2035,0.006674107581205454
675,Barbados,BRB,2036,0.006674107581205454
676,Barbados,BRB,2037,0.006674107581205454
677,Barbados,BRB,2038,0.006674107581205454
678,Barbados,BRB,2039,0.006674107581205454
679,Barbados,BRB,2040,0.006674107581205454
680,Barbados,BRB,2041,0.006674107581205454
681,Barbados,BRB,2042,0.006674107581205454
682,Barbados,BRB,2043,0.006674107581205454
683,Barbados,BRB,2044,0.006674107581205454
684,Barbados,BRB,2045,0.006674107581205454
685,Barbados,BRB,2046,0.006674107581205454
686,Barbados,BRB,2047,0.006674107581205454
687,Barbados,BRB,2048,0.006674107581205454
688,Barbados,BRB,2049,0.006674107581205454
689,Barbados,BRB,2050,0.006674107581205454
690,Brunei Darussalam,BRN,2021,0.001287043662531812
691,Brunei Darussalam,BRN,2022,0.001287043662531812
692,Brunei Darussalam,BRN,2023,0.001287043662531812
693,Brunei Darussalam,BRN,2024,0.001287043662531812
694,Brunei Darussalam,BRN,2025,0.001287043662531812
695,Brunei Darussalam,BRN,2026,0.001287043662531812
696,Brunei Darussalam,BRN,2027,0.001287043662531812
697,Brunei Darussalam,BRN,2028,0.001287043662531812
698,Brunei Darussalam,BRN,2029,0.001287043662531812
699,Brunei Darussalam,BRN,2030,0.001287043662531812
700,Brunei Darussalam,BRN,2031,0.001287043662531812
701,Brunei Darussalam,BRN,2032,0.001287043662531812
702,Brunei Darussalam,BRN,2033,0.001287043662531812
703,Brunei Darussalam,BRN,2034,0.001287043662531812
704,Brunei Darussalam,BRN,2035,0.001287043662531812
705,Brunei Darussalam,BRN,2036,0.001287043662531812
706,Brunei Darussalam,BRN,2037,0.001287043662531812
707,Brunei Darussalam,BRN,2038,0.001287043662531812
708,Brunei Darussalam,BRN,2039,0.001287043662531812
709,Brunei Darussalam,BRN,2040,0.001287043662531812
710,Brunei Darussalam,BRN,2041,0.001287043662531812
711,Brunei Darussalam,BRN,2042,0.001287043662531812
712,Brunei Darussalam,BRN,2043,0.001287043662531812
713,Brunei Darussalam,BRN,2044,0.001287043662531812
714,Brunei Darussalam,BRN,2045,0.001287043662531812
715,Brunei Darussalam,BRN,2046,0.001287043662531812
716,Brunei Darussalam,BRN,2047,0.001287043662531812
717,Brunei Darussalam,BRN,2048,0.001287043662531812
718,Brunei Darussalam,BRN,2049,0.001287043662531812
719,Brunei Darussalam,BRN,2050,0.001287043662531812
720,Bhutan,BTN,2021,6.4348475752223005e-06
721,Bhutan,BTN,2022,6.4348475752223005e-06
722,Bhutan,BTN,2023,6.4348475752223005e-06
723,Bhutan,BTN,2024,6.4348475752223005e-06
724,Bhutan,BTN,2025,6.4348475752223005e-06
725,Bhutan,BTN,2026,6.4348475752223005e-06
726,Bhutan,BTN,2027,6.4348475752223005e-06
727,Bhutan,BTN,2028,6.4348475752223005e-06
728,Bhutan,BTN,2029,6.4348475752223005e-06
729,Bhutan,BTN,2030,6.4348475752223005e-06
730,Bhutan,BTN,2031,6.4348475752223005e-06
731,Bhutan,BTN,2032,6.4348475752223005e-06
732,Bhutan,BTN,2033,6.4348475752223005e-06
733,Bhutan,BTN,2034,6.4348475752223005e-06
734,Bhutan,BTN,2035,6.4348475752223005e-06
735,Bhutan,BTN,2036,6.4348475752223005e-06
736,Bhutan,BTN,2037,6.4348475752223005e-06
737,Bhutan,BTN,2038,6.4348475752223005e-06
738,Bhutan,BTN,2039,6.4348475752223005e-06
739,Bhutan,BTN,2040,6.4348475752223005e-06
740,Bhutan,BTN,2041,6.4348475752223005e-06
741,Bhutan,BTN,2042,6.4348475752223005e-06
742,Bhutan,BTN,2043,6.4348475752223005e-06
743,Bhutan,BTN,2044,6.4348475752223005e-06
744,Bhutan,BTN,2045,6.4348475752223005e-06
745,Bhutan,BTN,2046,6.4348475752223005e-06
746,Bhutan,BTN,2047,6.4348475752223005e-06
747,Bhutan,BTN,2048,6.4348475752223005e-06
748,Bhutan,BTN,2049,6.4348475752223005e-06
749,Bhutan,BTN,2050,6.4348475752223005e-06
750,Botswana,BWA,2021,3.866979333803972e-06
751,Botswana,BWA,2022,3.866979333803972e-06
752,Botswana,BWA,2023,3.866979333803972e-06
753,Botswana,BWA,2024,3.866979333803972e-06
754,Botswana,BWA,2025,3.866979333803972e-06
755,Botswana,BWA,2026,3.866979333803972e-06
756,Botswana,BWA,2027,3.866979333803972e-06
757,Botswana,BWA,2028,3.866979333803972e-06
758,Botswana,BWA,2029,3.866979333803972e-06
759,Botswana,BWA,2030,3.866979333803972e-06
760,Botswana,BWA,2031,3.866979333803972e-06
761,Botswana,BWA,2032,3.866979333803972e-06
762,Botswana,BWA,2033,3.866979333803972e-06
763,Botswana,BWA,2034,3.866979333803972e-06
764,Botswana,BWA,2035,3.866979333803972e-06
765,Botswana,BWA,2036,3.866979333803972e-06
766,Botswana,BWA,2037,3.866979333803972e-06
767,Botswana,BWA,2038,3.866979333803972e-06
768,Botswana,BWA,2039,3.866979333803972e-06
769,Botswana,BWA,2040,3.866979333803972e-06
770,Botswana,BWA,2041,3.866979333803972e-06
771,Botswana,BWA,2042,3.866979333803972e-06
772,Botswana,BWA,2043,3.866979333803972e-06
773,Botswana,BWA,2044,3.866979333803972e-06
774,Botswana,BWA,2045,3.866979333803972e-06
775,Botswana,BWA,2046,3.866979333803972e-06
776,Botswana,BWA,2047,3.866979333803972e-06
777,Botswana,BWA,2048,3.866979333803972e-06
778,Botswana,BWA,2049,3.866979333803972e-06
779,Botswana,BWA,2050,3.866979333803972e-06
780,Central African Republic,CAF,2021,0.006147726354624415
781,Central African Republic,CAF,2022,0.006147726354624415
782,Central African Republic,CAF,2023,0.006147726354624415
783,Central African Republic,CAF,2024,0.006147726354624415
784,Central African Republic,CAF,2025,0.006147726354624415
785,Central African Republic,CAF,2026,0.006147726354624415
786,Central African Republic,CAF,2027,0.006147726354624415
787,Central African Republic,CAF,2028,0.006147726354624415
788,Central African Republic,CAF,2029,0.006147726354624415
789,Central African Republic,CAF,2030,0.006147726354624415
790,Central African Republic,CAF,2031,0.006147726354624415
791,Central African Republic,CAF,2032,0.006147726354624415
792,Central African Republic,CAF,2033,0.006147726354624415
793,Central African Republic,CAF,2034,0.006147726354624415
794,Central African Republic,CAF,2035,0.006147726354624415
795,Central African Republic,CAF,2036,0.006147726354624415
796,Central African Republic,CAF,2037,0.006147726354624415
797,Central African Republic,CAF,2038,0.006147726354624415
798,Central African Republic,CAF,2039,0.006147726354624415
799,Central African Republic,CAF,2040,0.006147726354624415
800,Central African Republic,CAF,2041,0.006147726354624415
801,Central African Republic,CAF,2042,0.006147726354624415
802,Central African Republic,CAF,2043,0.006147726354624415
803,Central African Republic,CAF,2044,0.006147726354624415
804,Central African Republic,CAF,2045,0.006147726354624415
805,Central African Republic,CAF,2046,0.006147726354624415
806,Central African Republic,CAF,2047,0.006147726354624415
807,Central African Republic,CAF,2048,0.006147726354624415
808,Central African Republic,CAF,2049,0.006147726354624415
809,Central African Republic,CAF,2050,0.006147726354624415
810,Canada,CAN,2021,0.0019142184362492425
811,Canada,CAN,2022,0.0019142184362492425
812,Canada,CAN,2023,0.0019142184362492425
813,Canada,CAN,2024,0.0019142184362492425
814,Canada,CAN,2025,0.0019142184362492425
815,Canada,CAN,2026,0.0019142184362492425
816,Canada,CAN,2027,0.0019142184362492425
817,Canada,CAN,2028,0.0019142184362492425
818,Canada,CAN,2029,0.0019142184362492425
819,Canada,CAN,2030,0.0019142184362492425
820,Canada,CAN,2031,0.0019142184362492425
821,Canada,CAN,2032,0.0019142184362492425
822,Canada,CAN,2033,0.0019142184362492425
823,Canada,CAN,2034,0.0019142184362492425
824,Canada,CAN,2035,0.0019142184362492425
825,Canada,CAN,2036,0.0019142184362492425
826,Canada,CAN,2037,0.0019142184362492425
827,Canada,CAN,2038,0.0019142184362492425
828,Canada,CAN,2039,0.0019142184362492425
829,Canada,CAN,2040,0.0019142184362492425
830,Canada,CAN,2041,0.0019142184362492425
831,Canada,CAN,2042,0.0019142184362492425
832,Canada,CAN,2043,0.0019142184362492425
833,Canada,CAN,2044,0.0019142184362492425
834,Canada,CAN,2045,0.0019142184362492425
835,Canada,CAN,2046,0.0019142184362492425
836,Canada,CAN,2047,0.0019142184362492425
837,Canada,CAN,2048,0.0019142184362492425
838,Canada,CAN,2049,0.0019142184362492425
839,Canada,CAN,2050,0.0019142184362492425
840,Switzerland,CHE,2021,0.01251124681229403
841,Switzerland,CHE,2022,0.01251124681229403
842,Switzerland,CHE,2023,0.01251124681229403
843,Switzerland,CHE,2024,0.01251124681229403
844,Switzerland,CHE,2025,0.01251124681229403
845,Switzerland,CHE,2026,0.01251124681229403
846,Switzerland,CHE,2027,0.01251124681229403
847,Switzerland,CHE,2028,0.01251124681229403
848,Switzerland,CHE,2029,0.01251124681229403
849,Switzerland,CHE,2030,0.01251124681229403
850,Switzerland,CHE,2031,0.01251124681229403
851,Switzerland,CHE,2032,0.01251124681229403
852,Switzerland,CHE,2033,0.01251124681229403
853,Switzerland,CHE,2034,0.01251124681229403
854,Switzerland,CHE,2035,0.01251124681229403
855,Switzerland,CHE,2036,0.01251124681229403
856,Switzerland,CHE,2037,0.01251124681229403
857,Switzerland,CHE,2038,0.01251124681229403
858,Switzerland,CHE,2039,0.01251124681229403
859,Switzerland,CHE,2040,0.01251124681229403
860,Switzerland,CHE,2041,0.01251124681229403
861,Switzerland,CHE,2042,0.01251124681229403
862,Switzerland,CHE,2043,0.01251124681229403
863,Switzerland,CHE,2044,0.01251124681229403
864,Switzerland,CHE,2045,0.01251124681229403
865,Switzerland,CHE,2046,0.01251124681229403
866,Switzerland,CHE,2047,0.01251124681229403
867,Switzerland,CHE,2048,0.01251124681229403
868,Switzerland,CHE,2049,0.01251124681229403
869,Switzerland,CHE,2050,0.01251124681229403
870,Chile,CHL,2021,0.005101635689224482
871,Chile,CHL,2022,0.005101635689224482
872,Chile,CHL,2023,0.005101635689224482
873,Chile,CHL,2024,0.005101635689224482
874,Chile,CHL,2025,0.005101635689224482
875,Chile,CHL,2026,0.005101635689224482
876,Chile,CHL,2027,0.005101635689224482
877,Chile,CHL,2028,0.005101635689224482
878,Chile,CHL,2029,0.005101635689224482
879,Chile,CHL,2030,0.005101635689224482
880,Chile,CHL,2031,0.005101635689224482
881,Chile,CHL,2032,0.005101635689224482
882,Chile,CHL,2033,0.005101635689224482
883,Chile,CHL,2034,0.005101635689224482
884,Chile,CHL,2035,0.005101635689224482
885,Chile,CHL,2036,0.005101635689224482
886,Chile,CHL,2037,0.005101635689224482
887,Chile,CHL,2038,0.005101635689224482
888,Chile,CHL,2039,0.005101635689224482
889,Chile,CHL,2040,0.005101635689224482
890,Chile,CHL,2041,0.005101635689224482
891,Chile,CHL,2042,0.005101635689224482
892,Chile,CHL,2043,0.005101635689224482
893,Chile,CHL,2044,0.005101635689224482
894,Chile,CHL,2045,0.005101635689224482
895,Chile,CHL,2046,0.005101635689224482
896,Chile,CHL,2047,0.005101635689224482
897,Chile,CHL,2048,0.005101635689224482
898,Chile,CHL,2049,0.005101635689224482
899,Chile,CHL,2050,0.005101635689224482
900,China,CHN,2021,0.0004981661774256607
901,China,CHN,2022,0.0004981661774256607
902,China,CHN,2023,0.0004981661774256607
903,China,CHN,2024,0.0004981661774256607
904,China,CHN,2025,0.0004981661774256607
905,China,CHN,2026,0.0004981661774256607
906,China,CHN,2027,0.0004981661774256607
907,China,CHN,2028,0.0004981661774256607
908,China,CHN,2029,0.0004981661774256607
909,China,CHN,2030,0.0004981661774256607
910,China,CHN,2031,0.0004981661774256607
911,China,CHN,2032,0.0004981661774256607
912,China,CHN,2033,0.0004981661774256607
913,China,CHN,2034,0.0004981661774256607
914,China,CHN,2035,0.0004981661774256607
915,China,CHN,2036,0.0004981661774256607
916,China,CHN,2037,0.0004981661774256607
917,China,CHN,2038,0.0004981661774256607
918,China,CHN,2039,0.0004981661774256607
919,China,CHN,2040,0.0004981661774256607
920,China,CHN,2041,0.0004981661774256607
921,China,CHN,2042,0.0004981661774256607
922,China,CHN,2043,0.0004981661774256607
923,China,CHN,2044,0.0004981661774256607
924,China,CHN,2045,0.0004981661774256607
925,China,CHN,2046,0.0004981661774256607
926,China,CHN,2047,0.0004981661774256607
927,China,CHN,2048,0.0004981661774256607
928,China,CHN,2049,0.0004981661774256607
929,China,CHN,2050,0.0004981661774256607
930,Cameroon,CMR,2021,2.2423388884335207e-07
931,Cameroon,CMR,2022,2.2423388884335207e-07
932,Cameroon,CMR,2023,2.2423388884335207e-07
933,Cameroon,CMR,2024,2.2423388884335207e-07
934,Cameroon,CMR,2025,2.2423388884335207e-07
935,Cameroon,CMR,2026,2.2423388884335207e-07
936,Cameroon,CMR,2027,2.2423388884335207e-07
937,Cameroon,CMR,2028,2.2423388884335207e-07
938,Cameroon,CMR,2029,2.2423388884335207e-07
939,Cameroon,CMR,2030,2.2423388884335207e-07
940,Cameroon,CMR,2031,2.2423388884335207e-07
941,Cameroon,CMR,2032,2.2423388884335207e-07
942,Cameroon,CMR,2033,2.2423388884335207e-07
943,Cameroon,CMR,2034,2.2423388884335207e-07
944,Cameroon,CMR,2035,2.2423388884335207e-07
945,Cameroon,CMR,2036,2.2423388884335207e-07
946,Cameroon,CMR,2037,2.2423388884335207e-07
947,Cameroon,CMR,2038,2.2423388884335207e-07
948,Cameroon,CMR,2039,2.2423388884335207e-07
949,Cameroon,CMR,2040,2.2423388884335207e-07
950,Cameroon,CMR,2041,2.2423388884335207e-07
951,Cameroon,CMR,2042,2.2423388884335207e-07
952,Cameroon,CMR,2043,2.2423388884335207e-07
953,Cameroon,CMR,2044,2.2423388884335207e-07
954,Cameroon,CMR,2045,2.2423388884335207e-07
955,Cameroon,CMR,2046,2.2423388884335207e-07
956,Cameroon,CMR,2047,2.2423388884335207e-07
957,Cameroon,CMR,2048,2.2423388884335207e-07
958,Cameroon,CMR,2049,2.2423388884335207e-07
959,Cameroon,CMR,2050,2.2423388884335207e-07
960,Colombia,COL,2021,0.0020088588054021634
961,Colombia,COL,2022,0.0020088588054021634
962,Colombia,COL,2023,0.0020088588054021634
963,Colombia,COL,2024,0.0020088588054021634
964,Colombia,COL,2025,0.0020088588054021634
965,Colombia,COL,2026,0.0020088588054021634
966,Colombia,COL,2027,0.0020088588054021634
967,Colombia,COL,2028,0.0020088588054021634
968,Colombia,COL,2029,0.0020088588054021634
969,Colombia,COL,2030,0.0020088588054021634
970,Colombia,COL,2031,0.0020088588054021634
971,Colombia,COL,2032,0.0020088588054021634
972,Colombia,COL,2033,0.0020088588054021634
973,Colombia,COL,2034,0.0020088588054021634
974,Colombia,COL,2035,0.0020088588054021634
975,Colombia,COL,2036,0.0020088588054021634
976,Colombia,COL,2037,0.0020088588054021634
977,Colombia,COL,2038,0.0020088588054021634
978,Colombia,COL,2039,0.0020088588054021634
979,Colombia,COL,2040,0.0020088588054021634
980,Colombia,COL,2041,0.0020088588054021634
981,Colombia,COL,2042,0.0020088588054021634
982,Colombia,COL,2043,0.0020088588054021634
983,Colombia,COL,2044,0.0020088588054021634
984,Colombia,COL,2045,0.0020088588054021634
985,Colombia,COL,2046,0.0020088588054021634
986,Colombia,COL,2047,0.0020088588054021634
987,Colombia,COL,2048,0.0020088588054021634
988,Colombia,COL,2049,0.0020088588054021634
989,Colombia,COL,2050,0.0020088588054021634
990,Comoros,COM,2021,0.006598922447100409
991,Comoros,COM,2022,0.006598922447100409
992,Comoros,COM,2023,0.006598922447100409
993,Comoros,COM,2024,0.006598922447100409
994,Comoros,COM,2025,0.006598922447100409
995,Comoros,COM,2026,0.006598922447100409
996,Comoros,COM,2027,0.006598922447100409
997,Comoros,COM,2028,0.006598922447100409
998,Comoros,COM,2029,0.006598922447100409
999,Comoros,COM,2030,0.006598922447100409
1000,Comoros,COM,2031,0.006598922447100409
1001,Comoros,COM,2032,0.006598922447100409
1002,Comoros,COM,2033,0.006598922447100409
1003,Comoros,COM,2034,0.006598922447100409
