iso_code3,Nation,pop_lvst_initial_goats,Year
NCL,New Caledonia,1185,2042
NCL,New Caledonia,1185,2043
NCL,New Caledonia,1185,2044
NCL,New Caledonia,1185,2045
NCL,New Caledonia,1185,2046
NCL,New Caledonia,1185,2047
NCL,New Caledonia,1185,2048
NCL,New Caledonia,1185,2049
NCL,New Caledonia,1185,2050
NZL,New Zealand,88428,2023
NZL,New Zealand,88428,2024
NZL,New Zealand,88428,2025
NZL,New Zealand,88428,2026
NZL,New Zealand,88428,2027
NZL,New Zealand,88428,2028
NZL,New Zealand,88428,2029
NZL,New Zealand,88428,2030
NZL,New Zealand,88428,2031
NZL,New Zealand,88428,2032
NZL,New Zealand,88428,2033
NZL,New Zealand,88428,2034
NZL,New Zealand,88428,2035
NZL,New Zealand,88428,2036
NZL,New Zealand,88428,2037
NZL,New Zealand,88428,2038
NZL,New Zealand,88428,2039
NZL,New Zealand,88428,2040
NZL,New Zealand,88428,2041
NZL,New Zealand,88428,2042
NZL,New Zealand,88428,2043
NZL,New Zealand,88428,2044
NZL,New Zealand,88428,2045
NZL,New Zealand,88428,2046
NZL,New Zealand,88428,2047
NZL,New Zealand,88428,2048
NZL,New Zealand,88428,2049
NZL,New Zealand,88428,2050
NIC,Nicaragua,7939,2023
NIC,Nicaragua,7939,2024
NIC,Nicaragua,7939,2025
NIC,Nicaragua,7939,2026
NIC,Nicaragua,7939,2027
NIC,Nicaragua,7939,2028
NIC,Nicaragua,7939,2029
NIC,Nicaragua,7939,2030
NIC,Nicaragua,7939,2031
NIC,Nicaragua,7939,2032
NIC,Nicaragua,7939,2033
NIC,Nicaragua,7939,2034
NIC,Nicaragua,7939,2035
NIC,Nicaragua,7939,2036
NIC,Nicaragua,7939,2037
NIC,Nicaragua,7939,2038
NIC,Nicaragua,7939,2039
NIC,Nicaragua,7939,2040
NIC,Nicaragua,7939,2041
NIC,Nicaragua,7939,2042
NIC,Nicaragua,7939,2043
NIC,Nicaragua,7939,2044
NIC,Nicaragua,7939,2045
NIC,Nicaragua,7939,2046
NIC,Nicaragua,7939,2047
NIC,Nicaragua,7939,2048
NIC,Nicaragua,7939,2049
NIC,Nicaragua,7939,2050
NER,Niger,20369179,2023
NER,Niger,20369179,2024
NER,Niger,20369179,2025
NER,Niger,20369179,2026
NER,Niger,20369179,2027
NER,Niger,20369179,2028
NER,Niger,20369179,2029
NER,Niger,20369179,2030
NER,Niger,20369179,2031
NER,Niger,20369179,2032
NER,Niger,20369179,2033
NER,Niger,20369179,2034
NER,Niger,20369179,2035
NER,Niger,20369179,2036
NER,Niger,20369179,2037
NER,Niger,20369179,2038
NER,Niger,20369179,2039
NER,Niger,20369179,2040
NER,Niger,20369179,2041
NER,Niger,20369179,2042
NER,Niger,20369179,2043
NER,Niger,20369179,2044
NER,Niger,20369179,2045
NER,Niger,20369179,2046
NER,Niger,20369179,2047
NER,Niger,20369179,2048
NER,Niger,20369179,2049
NER,Niger,20369179,2050
NGA,Nigeria,88037053,2023
NGA,Nigeria,88037053,2024
NGA,Nigeria,88037053,2025
NGA,Nigeria,88037053,2026
NGA,Nigeria,88037053,2027
NGA,Nigeria,88037053,2028
NGA,Nigeria,88037053,2029
NGA,Nigeria,88037053,2030
NGA,Nigeria,88037053,2031
NGA,Nigeria,88037053,2032
NGA,Nigeria,88037053,2033
NGA,Nigeria,88037053,2034
NGA,Nigeria,88037053,2035
NGA,Nigeria,88037053,2036
NGA,Nigeria,88037053,2037
NGA,Nigeria,88037053,2038
NGA,Nigeria,88037053,2039
NGA,Nigeria,88037053,2040
NGA,Nigeria,88037053,2041
NGA,Nigeria,88037053,2042
NGA,Nigeria,88037053,2043
NGA,Nigeria,88037053,2044
NGA,Nigeria,88037053,2045
NGA,Nigeria,88037053,2046
NGA,Nigeria,88037053,2047
NGA,Nigeria,88037053,2048
NGA,Nigeria,88037053,2049
NGA,Nigeria,88037053,2050
MKD,North Macedonia,80186,2023
MKD,North Macedonia,80186,2024
MKD,North Macedonia,80186,2025
MKD,North Macedonia,80186,2026
MKD,North Macedonia,80186,2027
MKD,North Macedonia,80186,2028
MKD,North Macedonia,80186,2029
MKD,North Macedonia,80186,2030
MKD,North Macedonia,80186,2031
MKD,North Macedonia,80186,2032
MKD,North Macedonia,80186,2033
MKD,North Macedonia,80186,2034
MKD,North Macedonia,80186,2035
MKD,North Macedonia,80186,2036
MKD,North Macedonia,80186,2037
MKD,North Macedonia,80186,2038
MKD,North Macedonia,80186,2039
MKD,North Macedonia,80186,2040
MKD,North Macedonia,80186,2041
MKD,North Macedonia,80186,2042
MKD,North Macedonia,80186,2043
MKD,North Macedonia,80186,2044
MKD,North Macedonia,80186,2045
MKD,North Macedonia,80186,2046
MKD,North Macedonia,80186,2047
MKD,North Macedonia,80186,2048
MKD,North Macedonia,80186,2049
MKD,North Macedonia,80186,2050
NOR,Norway,70400,2023
NOR,Norway,70400,2024
NOR,Norway,70400,2025
NOR,Norway,70400,2026
NOR,Norway,70400,2027
NOR,Norway,70400,2028
NOR,Norway,70400,2029
NOR,Norway,70400,2030
NOR,Norway,70400,2031
NOR,Norway,70400,2032
NOR,Norway,70400,2033
NOR,Norway,70400,2034
NOR,Norway,70400,2035
NOR,Norway,70400,2036
NOR,Norway,70400,2037
NOR,Norway,70400,2038
NOR,Norway,70400,2039
NOR,Norway,70400,2040
NOR,Norway,70400,2041
NOR,Norway,70400,2042
NOR,Norway,70400,2043
NOR,Norway,70400,2044
NOR,Norway,70400,2045
NOR,Norway,70400,2046
NOR,Norway,70400,2047
NOR,Norway,70400,2048
NOR,Norway,70400,2049
NOR,Norway,70400,2050
OMN,Oman,2492013,2023
OMN,Oman,2492013,2024
OMN,Oman,2492013,2025
OMN,Oman,2492013,2026
OMN,Oman,2492013,2027
OMN,Oman,2492013,2028
OMN,Oman,2492013,2029
OMN,Oman,2492013,2030
OMN,Oman,2492013,2031
OMN,Oman,2492013,2032
OMN,Oman,2492013,2033
OMN,Oman,2492013,2034
OMN,Oman,2492013,2035
OMN,Oman,2492013,2036
OMN,Oman,2492013,2037
OMN,Oman,2492013,2038
OMN,Oman,2492013,2039
OMN,Oman,2492013,2040
OMN,Oman,2492013,2041
OMN,Oman,2492013,2042
OMN,Oman,2492013,2043
OMN,Oman,2492013,2044
OMN,Oman,2492013,2045
OMN,Oman,2492013,2046
OMN,Oman,2492013,2047
OMN,Oman,2492013,2048
OMN,Oman,2492013,2049
OMN,Oman,2492013,2050
PAK,Pakistan,82503000,2023
PAK,Pakistan,82503000,2024
PAK,Pakistan,82503000,2025
PAK,Pakistan,82503000,2026
PAK,Pakistan,82503000,2027
PAK,Pakistan,82503000,2028
PAK,Pakistan,82503000,2029
PAK,Pakistan,82503000,2030
PAK,Pakistan,82503000,2031
PAK,Pakistan,82503000,2032
PAK,Pakistan,82503000,2033
PAK,Pakistan,82503000,2034
PAK,Pakistan,82503000,2035
PAK,Pakistan,82503000,2036
PAK,Pakistan,82503000,2037
PAK,Pakistan,82503000,2038
PAK,Pakistan,82503000,2039
PAK,Pakistan,82503000,2040
PAK,Pakistan,82503000,2041
PAK,Pakistan,82503000,2042
PAK,Pakistan,82503000,2043
PAK,Pakistan,82503000,2044
PAK,Pakistan,82503000,2045
PAK,Pakistan,82503000,2046
PAK,Pakistan,82503000,2047
PAK,Pakistan,82503000,2048
PAK,Pakistan,82503000,2049
PAK,Pakistan,82503000,2050
PSE,Palestine,222024,2023
PSE,Palestine,222024,2024
PSE,Palestine,222024,2025
PSE,Palestine,222024,2026
PSE,Palestine,222024,2027
PSE,Palestine,222024,2028
PSE,Palestine,222024,2029
PSE,Palestine,222024,2030
PSE,Palestine,222024,2031
PSE,Palestine,222024,2032
PSE,Palestine,222024,2033
PSE,Palestine,222024,2034
PSE,Palestine,222024,2035
PSE,Palestine,222024,2036
PSE,Palestine,222024,2037
PSE,Palestine,222024,2038
PSE,Palestine,222024,2039
PSE,Palestine,222024,2040
PSE,Palestine,222024,2041
PSE,Palestine,222024,2042
PSE,Palestine,222024,2043
PSE,Palestine,222024,2044
PSE,Palestine,222024,2045
PSE,Palestine,222024,2046
PSE,Palestine,222024,2047
PSE,Palestine,222024,2048
PSE,Palestine,222024,2049
PSE,Palestine,222024,2050
PAN,Panama,9181,2023
PAN,Panama,9181,2024
PAN,Panama,9181,2025
PAN,Panama,9181,2026
PAN,Panama,9181,2027
PAN,Panama,9181,2028
PAN,Panama,9181,2029
PAN,Panama,9181,2030
PAN,Panama,9181,2031
PAN,Panama,9181,2032
PAN,Panama,9181,2033
PAN,Panama,9181,2034
PAN,Panama,9181,2035
PAN,Panama,9181,2036
PAN,Panama,9181,2037
PAN,Panama,9181,2038
PAN,Panama,9181,2039
PAN,Panama,9181,2040
PAN,Panama,9181,2041
PAN,Panama,9181,2042
PAN,Panama,9181,2043
PAN,Panama,9181,2044
PAN,Panama,9181,2045
PAN,Panama,9181,2046
PAN,Panama,9181,2047
PAN,Panama,9181,2048
PAN,Panama,9181,2049
PAN,Panama,9181,2050
PNG,Papua New Guinea,3108,2023
PNG,Papua New Guinea,3108,2024
PNG,Papua New Guinea,3108,2025
PNG,Papua New Guinea,3108,2026
PNG,Papua New Guinea,3108,2027
PNG,Papua New Guinea,3108,2028
PNG,Papua New Guinea,3108,2029
PNG,Papua New Guinea,3108,2030
PNG,Papua New Guinea,3108,2031
PNG,Papua New Guinea,3108,2032
PNG,Papua New Guinea,3108,2033
PNG,Papua New Guinea,3108,2034
PNG,Papua New Guinea,3108,2035
PNG,Papua New Guinea,3108,2036
PNG,Papua New Guinea,3108,2037
PNG,Papua New Guinea,3108,2038
PNG,Papua New Guinea,3108,2039
PNG,Papua New Guinea,3108,2040
PNG,Papua New Guinea,3108,2041
PNG,Papua New Guinea,3108,2042
PNG,Papua New Guinea,3108,2043
PNG,Papua New Guinea,3108,2044
PNG,Papua New Guinea,3108,2045
PNG,Papua New Guinea,3108,2046
PNG,Papua New Guinea,3108,2047
PNG,Papua New Guinea,3108,2048
PNG,Papua New Guinea,3108,2049
PNG,Papua New Guinea,3108,2050
PRY,Paraguay,110186,2023
PRY,Paraguay,110186,2024
PRY,Paraguay,110186,2025
PRY,Paraguay,110186,2026
PRY,Paraguay,110186,2027
PRY,Paraguay,110186,2028
PRY,Paraguay,110186,2029
PRY,Paraguay,110186,2030
PRY,Paraguay,110186,2031
PRY,Paraguay,110186,2032
PRY,Paraguay,110186,2033
PRY,Paraguay,110186,2034
PRY,Paraguay,110186,2035
PRY,Paraguay,110186,2036
PRY,Paraguay,110186,2037
PRY,Paraguay,110186,2038
PRY,Paraguay,110186,2039
PRY,Paraguay,110186,2040
PRY,Paraguay,110186,2041
PRY,Paraguay,110186,2042
PRY,Paraguay,110186,2043
PRY,Paraguay,110186,2044
PRY,Paraguay,110186,2045
PRY,Paraguay,110186,2046
PRY,Paraguay,110186,2047
PRY,Paraguay,110186,2048
PRY,Paraguay,110186,2049
PRY,Paraguay,110186,2050
PER,Peru,1767612,2023
PER,Peru,1767612,2024
PER,Peru,1767612,2025
PER,Peru,1767612,2026
PER,Peru,1767612,2027
PER,Peru,1767612,2028
PER,Peru,1767612,2029
PER,Peru,1767612,2030
PER,Peru,1767612,2031
PER,Peru,1767612,2032
PER,Peru,1767612,2033
PER,Peru,1767612,2034
PER,Peru,1767612,2035
PER,Peru,1767612,2036
PER,Peru,1767612,2037
PER,Peru,1767612,2038
PER,Peru,1767612,2039
PER,Peru,1767612,2040
PER,Peru,1767612,2041
PER,Peru,1767612,2042
PER,Peru,1767612,2043
PER,Peru,1767612,2044
PER,Peru,1767612,2045
PER,Peru,1767612,2046
PER,Peru,1767612,2047
PER,Peru,1767612,2048
PER,Peru,1767612,2049
PER,Peru,1767612,2050
PHL,Philippines,3908131,2023
PHL,Philippines,3908131,2024
PHL,Philippines,3908131,2025
PHL,Philippines,3908131,2026
PHL,Philippines,3908131,2027
PHL,Philippines,3908131,2028
PHL,Philippines,3908131,2029
PHL,Philippines,3908131,2030
PHL,Philippines,3908131,2031
PHL,Philippines,3908131,2032
PHL,Philippines,3908131,2033
PHL,Philippines,3908131,2034
PHL,Philippines,3908131,2035
PHL,Philippines,3908131,2036
PHL,Philippines,3908131,2037
PHL,Philippines,3908131,2038
PHL,Philippines,3908131,2039
PHL,Philippines,3908131,2040
PHL,Philippines,3908131,2041
PHL,Philippines,3908131,2042
PHL,Philippines,3908131,2043
PHL,Philippines,3908131,2044
PHL,Philippines,3908131,2045
PHL,Philippines,3908131,2046
PHL,Philippines,3908131,2047
PHL,Philippines,3908131,2048
PHL,Philippines,3908131,2049
PHL,Philippines,3908131,2050
POL,Poland,62580,2023
POL,Poland,62580,2024
POL,Poland,62580,2025
POL,Poland,62580,2026
POL,Poland,62580,2027
POL,Poland,62580,2028
POL,Poland,62580,2029
POL,Poland,62580,2030
POL,Poland,62580,2031
POL,Poland,62580,2032
POL,Poland,62580,2033
POL,Poland,62580,2034
POL,Poland,62580,2035
POL,Poland,62580,2036
POL,Poland,62580,2037
POL,Poland,62580,2038
POL,Poland,62580,2039
POL,Poland,62580,2040
POL,Poland,62580,2041
POL,Poland,62580,2042
POL,Poland,62580,2043
POL,Poland,62580,2044
POL,Poland,62580,2045
POL,Poland,62580,2046
POL,Poland,62580,2047
POL,Poland,62580,2048
POL,Poland,62580,2049
POL,Poland,62580,2050
PRT,Portugal,352050,2023
PRT,Portugal,352050,2024
PRT,Portugal,352050,2025
PRT,Portugal,352050,2026
PRT,Portugal,352050,2027
PRT,Portugal,352050,2028
PRT,Portugal,352050,2029
PRT,Portugal,352050,2030
PRT,Portugal,352050,2031
PRT,Portugal,352050,2032
PRT,Portugal,352050,2033
PRT,Portugal,352050,2034
PRT,Portugal,352050,2035
PRT,Portugal,352050,2036
PRT,Portugal,352050,2037
PRT,Portugal,352050,2038
PRT,Portugal,352050,2039
PRT,Portugal,352050,2040
PRT,Portugal,352050,2041
PRT,Portugal,352050,2042
PRT,Portugal,352050,2043
PRT,Portugal,352050,2044
PRT,Portugal,352050,2045
PRT,Portugal,352050,2046
PRT,Portugal,352050,2047
PRT,Portugal,352050,2048
PRT,Portugal,352050,2049
PRT,Portugal,352050,2050
PRI,Puerto Rico,3444,2023
PRI,Puerto Rico,3444,2024
PRI,Puerto Rico,3444,2025
PRI,Puerto Rico,3444,2026
PRI,Puerto Rico,3444,2027
PRI,Puerto Rico,3444,2028
PRI,Puerto Rico,3444,2029
PRI,Puerto Rico,3444,2030
PRI,Puerto Rico,3444,2031
PRI,Puerto Rico,3444,2032
PRI,Puerto Rico,3444,2033
PRI,Puerto Rico,3444,2034
PRI,Puerto Rico,3444,2035
PRI,Puerto Rico,3444,2036
PRI,Puerto Rico,3444,2037
PRI,Puerto Rico,3444,2038
PRI,Puerto Rico,3444,2039
PRI,Puerto Rico,3444,2040
PRI,Puerto Rico,3444,2041
PRI,Puerto Rico,3444,2042
PRI,Puerto Rico,3444,2043
PRI,Puerto Rico,3444,2044
PRI,Puerto Rico,3444,2045
PRI,Puerto Rico,3444,2046
PRI,Puerto Rico,3444,2047
PRI,Puerto Rico,3444,2048
PRI,Puerto Rico,3444,2049
PRI,Puerto Rico,3444,2050
QAT,Qatar,358137,2023
QAT,Qatar,358137,2024
QAT,Qatar,358137,2025
QAT,Qatar,358137,2026
QAT,Qatar,358137,2027
QAT,Qatar,358137,2028
QAT,Qatar,358137,2029
QAT,Qatar,358137,2030
QAT,Qatar,358137,2031
QAT,Qatar,358137,2032
QAT,Qatar,358137,2033
QAT,Qatar,358137,2034
QAT,Qatar,358137,2035
QAT,Qatar,358137,2036
QAT,Qatar,358137,2037
QAT,Qatar,358137,2038
QAT,Qatar,358137,2039
QAT,Qatar,358137,2040
QAT,Qatar,358137,2041
QAT,Qatar,358137,2042
QAT,Qatar,358137,2043
QAT,Qatar,358137,2044
QAT,Qatar,358137,2045
QAT,Qatar,358137,2046
QAT,Qatar,358137,2047
QAT,Qatar,358137,2048
QAT,Qatar,358137,2049
QAT,Qatar,358137,2050
KOR,Republic of Korea,260356,2023
KOR,Republic of Korea,260356,2024
KOR,Republic of Korea,260356,2025
KOR,Republic of Korea,260356,2026
KOR,Republic of Korea,260356,2027
KOR,Republic of Korea,260356,2028
KOR,Republic of Korea,260356,2029
KOR,Republic of Korea,260356,2030
KOR,Republic of Korea,260356,2031
KOR,Republic of Korea,260356,2032
KOR,Republic of Korea,260356,2033
KOR,Republic of Korea,260356,2034
KOR,Republic of Korea,260356,2035
KOR,Republic of Korea,260356,2036
KOR,Republic of Korea,260356,2037
KOR,Republic of Korea,260356,2038
KOR,Republic of Korea,260356,2039
KOR,Republic of Korea,260356,2040
KOR,Republic of Korea,260356,2041
KOR,Republic of Korea,260356,2042
KOR,Republic of Korea,260356,2043
KOR,Republic of Korea,260356,2044
KOR,Republic of Korea,260356,2045
KOR,Republic of Korea,260356,2046
KOR,Republic of Korea,260356,2047
KOR,Republic of Korea,260356,2048
KOR,Republic of Korea,260356,2049
KOR,Republic of Korea,260356,2050
MDA,Republic of Moldova,139900,2023
MDA,Republic of Moldova,139900,2024
MDA,Republic of Moldova,139900,2025
MDA,Republic of Moldova,139900,2026
MDA,Republic of Moldova,139900,2027
MDA,Republic of Moldova,139900,2028
MDA,Republic of Moldova,139900,2029
MDA,Republic of Moldova,139900,2030
MDA,Republic of Moldova,139900,2031
MDA,Republic of Moldova,139900,2032
MDA,Republic of Moldova,139900,2033
MDA,Republic of Moldova,139900,2034
MDA,Republic of Moldova,139900,2035
MDA,Republic of Moldova,139900,2036
MDA,Republic of Moldova,139900,2037
MDA,Republic of Moldova,139900,2038
MDA,Republic of Moldova,139900,2039
MDA,Republic of Moldova,139900,2040
MDA,Republic of Moldova,139900,2041
MDA,Republic of Moldova,139900,2042
MDA,Republic of Moldova,139900,2043
MDA,Republic of Moldova,139900,2044
MDA,Republic of Moldova,139900,2045
MDA,Republic of Moldova,139900,2046
MDA,Republic of Moldova,139900,2047
MDA,Republic of Moldova,139900,2048
MDA,Republic of Moldova,139900,2049
MDA,Republic of Moldova,139900,2050
ROU,Romania,1483200,2023
ROU,Romania,1483200,2024
ROU,Romania,1483200,2025
ROU,Romania,1483200,2026
ROU,Romania,1483200,2027
ROU,Romania,1483200,2028
ROU,Romania,1483200,2029
ROU,Romania,1483200,2030
ROU,Romania,1483200,2031
ROU,Romania,1483200,2032
ROU,Romania,1483200,2033
ROU,Romania,1483200,2034
ROU,Romania,1483200,2035
ROU,Romania,1483200,2036
ROU,Romania,1483200,2037
ROU,Romania,1483200,2038
ROU,Romania,1483200,2039
ROU,Romania,1483200,2040
ROU,Romania,1483200,2041
ROU,Romania,1483200,2042
ROU,Romania,1483200,2043
ROU,Romania,1483200,2044
ROU,Romania,1483200,2045
ROU,Romania,1483200,2046
ROU,Romania,1483200,2047
ROU,Romania,1483200,2048
ROU,Romania,1483200,2049
ROU,Romania,1483200,2050
RUS,Russian Federation,1811125,2023
RUS,Russian Federation,1811125,2024
RUS,Russian Federation,1811125,2025
RUS,Russian Federation,1811125,2026
RUS,Russian Federation,1811125,2027
RUS,Russian Federation,1811125,2028
RUS,Russian Federation,1811125,2029
RUS,Russian Federation,1811125,2030
RUS,Russian Federation,1811125,2031
RUS,Russian Federation,1811125,2032
RUS,Russian Federation,1811125,2033
RUS,Russian Federation,1811125,2034
RUS,Russian Federation,1811125,2035
RUS,Russian Federation,1811125,2036
RUS,Russian Federation,1811125,2037
RUS,Russian Federation,1811125,2038
RUS,Russian Federation,1811125,2039
RUS,Russian Federation,1811125,2040
RUS,Russian Federation,1811125,2041
RUS,Russian Federation,1811125,2042
RUS,Russian Federation,1811125,2043
RUS,Russian Federation,1811125,2044
RUS,Russian Federation,1811125,2045
RUS,Russian Federation,1811125,2046
RUS,Russian Federation,1811125,2047
RUS,Russian Federation,1811125,2048
RUS,Russian Federation,1811125,2049
RUS,Russian Federation,1811125,2050
RWA,Rwanda,1513140,2023
RWA,Rwanda,1513140,2024
RWA,Rwanda,1513140,2025
RWA,Rwanda,1513140,2026
RWA,Rwanda,1513140,2027
RWA,Rwanda,1513140,2028
RWA,Rwanda,1513140,2029
RWA,Rwanda,1513140,2030
RWA,Rwanda,1513140,2031
RWA,Rwanda,1513140,2032
RWA,Rwanda,1513140,2033
RWA,Rwanda,1513140,2034
RWA,Rwanda,1513140,2035
RWA,Rwanda,1513140,2036
RWA,Rwanda,1513140,2037
RWA,Rwanda,1513140,2038
RWA,Rwanda,1513140,2039
RWA,Rwanda,1513140,2040
RWA,Rwanda,1513140,2041
RWA,Rwanda,1513140,2042
RWA,Rwanda,1513140,2043
RWA,Rwanda,1513140,2044
RWA,Rwanda,1513140,2045
RWA,Rwanda,1513140,2046
RWA,Rwanda,1513140,2047
RWA,Rwanda,1513140,2048
RWA,Rwanda,1513140,2049
RWA,Rwanda,1513140,2050
KNA,Saint Kitts and Nevis,9000,2023
KNA,Saint Kitts and Nevis,9000,2024
KNA,Saint Kitts and Nevis,9000,2025
KNA,Saint Kitts and Nevis,9000,2026
KNA,Saint Kitts and Nevis,9000,2027
KNA,Saint Kitts and Nevis,9000,2028
KNA,Saint Kitts and Nevis,9000,2029
KNA,Saint Kitts and Nevis,9000,2030
KNA,Saint Kitts and Nevis,9000,2031
KNA,Saint Kitts and Nevis,9000,2032
KNA,Saint Kitts and Nevis,9000,2033
KNA,Saint Kitts and Nevis,9000,2034
KNA,Saint Kitts and Nevis,9000,2035
KNA,Saint Kitts and Nevis,9000,2036
KNA,Saint Kitts and Nevis,9000,2037
KNA,Saint Kitts and Nevis,9000,2038
KNA,Saint Kitts and Nevis,9000,2039
KNA,Saint Kitts and Nevis,9000,2040
KNA,Saint Kitts and Nevis,9000,2041
KNA,Saint Kitts and Nevis,9000,2042
KNA,Saint Kitts and Nevis,9000,2043
KNA,Saint Kitts and Nevis,9000,2044
KNA,Saint Kitts and Nevis,9000,2045
KNA,Saint Kitts and Nevis,9000,2046
KNA,Saint Kitts and Nevis,9000,2047
KNA,Saint Kitts and Nevis,9000,2048
KNA,Saint Kitts and Nevis,9000,2049
KNA,Saint Kitts and Nevis,9000,2050
LCA,Saint Lucia,15294,2023
LCA,Saint Lucia,15294,2024
LCA,Saint Lucia,15294,2025
LCA,Saint Lucia,15294,2026
LCA,Saint Lucia,15294,2027
LCA,Saint Lucia,15294,2028
LCA,Saint Lucia,15294,2029
LCA,Saint Lucia,15294,2030
LCA,Saint Lucia,15294,2031
LCA,Saint Lucia,15294,2032
LCA,Saint Lucia,15294,2033
LCA,Saint Lucia,15294,2034
LCA,Saint Lucia,15294,2035
LCA,Saint Lucia,15294,2036
LCA,Saint Lucia,15294,2037
LCA,Saint Lucia,15294,2038
LCA,Saint Lucia,15294,2039
LCA,Saint Lucia,15294,2040
LCA,Saint Lucia,15294,2041
LCA,Saint Lucia,15294,2042
LCA,Saint Lucia,15294,2043
LCA,Saint Lucia,15294,2044
LCA,Saint Lucia,15294,2045
LCA,Saint Lucia,15294,2046
LCA,Saint Lucia,15294,2047
LCA,Saint Lucia,15294,2048
LCA,Saint Lucia,15294,2049
LCA,Saint Lucia,15294,2050
VCT,Saint Vincent and the Grenadines,10392,2023
VCT,Saint Vincent and the Grenadines,10392,2024
VCT,Saint Vincent and the Grenadines,10392,2025
VCT,Saint Vincent and the Grenadines,10392,2026
VCT,Saint Vincent and the Grenadines,10392,2027
VCT,Saint Vincent and the Grenadines,10392,2028
VCT,Saint Vincent and the Grenadines,10392,2029
VCT,Saint Vincent and the Grenadines,10392,2030
VCT,Saint Vincent and the Grenadines,10392,2031
VCT,Saint Vincent and the Grenadines,10392,2032
VCT,Saint Vincent and the Grenadines,10392,2033
VCT,Saint Vincent and the Grenadines,10392,2034
VCT,Saint Vincent and the Grenadines,10392,2035
VCT,Saint Vincent and the Grenadines,10392,2036
VCT,Saint Vincent and the Grenadines,10392,2037
VCT,Saint Vincent and the Grenadines,10392,2038
VCT,Saint Vincent and the Grenadines,10392,2039
VCT,Saint Vincent and the Grenadines,10392,2040
VCT,Saint Vincent and the Grenadines,10392,2041
VCT,Saint Vincent and the Grenadines,10392,2042
VCT,Saint Vincent and the Grenadines,10392,2043
VCT,Saint Vincent and the Grenadines,10392,2044
VCT,Saint Vincent and the Grenadines,10392,2045
VCT,Saint Vincent and the Grenadines,10392,2046
VCT,Saint Vincent and the Grenadines,10392,2047
VCT,Saint Vincent and the Grenadines,10392,2048
VCT,Saint Vincent and the Grenadines,10392,2049
VCT,Saint Vincent and the Grenadines,10392,2050
STP,Sao Tome and Principe,6037,2023
STP,Sao Tome and Principe,6037,2024
STP,Sao Tome and Principe,6037,2025
STP,Sao Tome and Principe,6037,2026
STP,Sao Tome and Principe,6037,2027
STP,Sao Tome and Principe,6037,2028
STP,Sao Tome and Principe,6037,2029
STP,Sao Tome and Principe,6037,2030
STP,Sao Tome and Principe,6037,2031
STP,Sao Tome and Principe,6037,2032
STP,Sao Tome and Principe,6037,2033
STP,Sao Tome and Principe,6037,2034
STP,Sao Tome and Principe,6037,2035
STP,Sao Tome and Principe,6037,2036
STP,Sao Tome and Principe,6037,2037
STP,Sao Tome and Principe,6037,2038
STP,Sao Tome and Principe,6037,2039
STP,Sao Tome and Principe,6037,2040
STP,Sao Tome and Principe,6037,2041
STP,Sao Tome and Principe,6037,2042
STP,Sao Tome and Principe,6037,2043
STP,Sao Tome and Principe,6037,2044
STP,Sao Tome and Principe,6037,2045
STP,Sao Tome and Principe,6037,2046
STP,Sao Tome and Principe,6037,2047
STP,Sao Tome and Principe,6037,2048
STP,Sao Tome and Principe,6037,2049
STP,Sao Tome and Principe,6037,2050
SAU,Saudi Arabia,6779154,2023
SAU,Saudi Arabia,6779154,2024
SAU,Saudi Arabia,6779154,2025
SAU,Saudi Arabia,6779154,2026
SAU,Saudi Arabia,6779154,2027
SAU,Saudi Arabia,6779154,2028
SAU,Saudi Arabia,6779154,2029
SAU,Saudi Arabia,6779154,2030
SAU,Saudi Arabia,6779154,2031
SAU,Saudi Arabia,6779154,2032
SAU,Saudi Arabia,6779154,2033
SAU,Saudi Arabia,6779154,2034
SAU,Saudi Arabia,6779154,2035
SAU,Saudi Arabia,6779154,2036
SAU,Saudi Arabia,6779154,2037
SAU,Saudi Arabia,6779154,2038
SAU,Saudi Arabia,6779154,2039
SAU,Saudi Arabia,6779154,2040
SAU,Saudi Arabia,6779154,2041
SAU,Saudi Arabia,6779154,2042
SAU,Saudi Arabia,6779154,2043
SAU,Saudi Arabia,6779154,2044
SAU,Saudi Arabia,6779154,2045
SAU,Saudi Arabia,6779154,2046
SAU,Saudi Arabia,6779154,2047
SAU,Saudi Arabia,6779154,2048
SAU,Saudi Arabia,6779154,2049
SAU,Saudi Arabia,6779154,2050
SEN,Senegal,6590015,2023
SEN,Senegal,6590015,2024
SEN,Senegal,6590015,2025
SEN,Senegal,6590015,2026
SEN,Senegal,6590015,2027
SEN,Senegal,6590015,2028
SEN,Senegal,6590015,2029
SEN,Senegal,6590015,2030
SEN,Senegal,6590015,2031
SEN,Senegal,6590015,2032
SEN,Senegal,6590015,2033
SEN,Senegal,6590015,2034
SEN,Senegal,6590015,2035
SEN,Senegal,6590015,2036
SEN,Senegal,6590015,2037
SEN,Senegal,6590015,2038
SEN,Senegal,6590015,2039
SEN,Senegal,6590015,2040
SEN,Senegal,6590015,2041
SEN,Senegal,6590015,2042
SEN,Senegal,6590015,2043
SEN,Senegal,6590015,2044
SEN,Senegal,6590015,2045
SEN,Senegal,6590015,2046
SEN,Senegal,6590015,2047
SEN,Senegal,6590015,2048
SEN,Senegal,6590015,2049
SEN,Senegal,6590015,2050
SRB,Serbia,191703,2023
SRB,Serbia,191703,2024
SRB,Serbia,191703,2025
SRB,Serbia,191703,2026
